"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.57142857142857","semivar7.14285714285714","semivar10.7142857142857","semivar14.2857142857143","semivar17.8571428571429","semivar21.4285714285714","semivar25","semivar28.5714285714286","semivar32.1428571428571","semivar35.7142857142857","semivar39.2857142857143","semivar42.8571428571429","semivar46.4285714285714","semivar50","semivar53.5714285714286","semivar57.1428571428571","semivar60.7142857142857","semivar64.2857142857143","semivar67.8571428571429","semivar71.4285714285714","semivar75","semivar78.5714285714286","semivar82.1428571428571","semivar85.7142857142857","semivar89.2857142857143","semivar92.8571428571429","semivar96.4285714285714","semivar100","semivar103.571428571429","semivar107.142857142857","semivar110.714285714286","semivar114.285714285714","semivar117.857142857143","semivar121.428571428571","semivar125","semivar128.571428571429","semivar132.142857142857","semivar135.714285714286","semivar139.285714285714","semivar142.857142857143","semivar146.428571428571","semivar150","semivar153.571428571429","semivar157.142857142857","semivar160.714285714286","semivar164.285714285714","semivar167.857142857143","semivar171.428571428571","semivar175","semivar178.571428571429","semivar182.142857142857","semivar185.714285714286","semivar189.285714285714","semivar192.857142857143","semivar196.428571428571","semivar200","semivar203.571428571429","semivar207.142857142857","semivar210.714285714286","semivar214.285714285714","semivar217.857142857143","semivar221.428571428571","semivar225","semivar228.571428571429","semivar232.142857142857","semivar235.714285714286","semivar239.285714285714","semivar242.857142857143","semivar246.428571428571","semivar250","semivar253.571428571429","semivar257.142857142857","semivar260.714285714286","semivar264.285714285714","semivar267.857142857143","semivar271.428571428571","semivar275","semivar278.571428571429","semivar282.142857142857","semivar285.714285714286","semivar289.285714285714","semivar292.857142857143","semivar296.428571428571","semivar300"
"AR-378_RB1_2016-05-10_R_T2",64,"5/10/2016","10:16:15 AM",33.4244,21.091,12.744,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",440,15.9036144578313,0.40524868,"0","0.000331240000000008","9.00000000000068e-06","0.00180625000000004","0.0119464899999998","0.0100200099999999","0.00368449000000008","8.46399999999977e-05","0.000924160000000012","0.00132496000000003","0.000231040000000003","0.00332929000000006","0.00111556000000002","0.00265225000000008","0.0239630399999999","0.02686321","9.00000000000068e-06","0.0106502400000002","0.02585664","0.0140185599999999","0.000924160000000012","0.00133225000000001","0.00574563999999988","0.00111556000000002","0.00111556000000002","0.0125888399999999","0.0365574400000001","0.0309760000000001","0.02585664","0.00531441000000009","0.00111556000000002","0.00207025000000005","0.0119464900000002","0.02211169","0.0147379599999999","0.00298116000000007","0.000918090000000027","0.00885480999999985","0.0140185599999999","0.00828099999999987","3.72099999999999e-05","0.00885481000000018","0.02301289","0.0132940899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",65,"5/10/2016","10:16:16 AM",33.3887,21.091,12.7197,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",450,16.2650602409639,0.385500250000001,"0.00059049000000001","0.00059049000000001","3.72099999999999e-05","0.000453690000000004","0.000331240000000008","0.00722499999999984","0.00574563999999988","0.00132496000000003","0.00022801000000001","0.00299209000000005","0.00368449000000008","8.2810000000002e-05","0.00111556000000002","8.2810000000002e-05","0.00574564000000015","0.03207681","0.0354192400000001","0.000453690000000004","0.0162562500000003","0.0342620100000001","0.0203632899999999","0.00299209000000005","0.00014884","0.0026522499999999","8.2810000000002e-05","0.00332929000000006","0.01863225","0.0464402500000002","0.0401200900000001","0.0342620100000001","0.00236196000000004","8.2810000000002e-05","0.00487204000000011","0.0178489600000003","0.029929","0.0212284899999999","0.00622521000000014","3.60000000000027e-05","0.00487203999999986","0.00885480999999985","0.00444888999999988","0.000331240000000008","0.0140185600000003","0.0309760000000001","0.0194881599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",66,"5/10/2016","10:16:17 AM",33.3799,21.091,12.7137,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",460,16.6265060240964,0.39256883,"3.60000000000027e-05","0.000918090000000027","0.000918090000000027","0.000146410000000005","0.000745290000000018","0.00014884","0.00624099999999982","0.00487203999999986","0.000924160000000012","0.000445210000000024","0.00368449000000008","0.00444889000000012","0.00022801000000001","0.000750760000000005","9.60999999999926e-06","0.0066912400000002","0.0342620100000001","0.0377136400000001","0.000745290000000018","0.0178222500000004","0.0365192100000002","0.02211169","0.00368449000000008","3.8439999999997e-05","0.00207024999999989","9.60999999999926e-06","0.0040576900000001","0.02030625","0.0490622500000003","0.0425596900000002","0.0365192100000002","0.00181476000000002","9.60999999999926e-06","0.00574564000000015","0.0194881600000004","0.0320410000000001","0.02301289","0.00720801000000018","0","0.00407043999999984","0.00776160999999982","0.00368448999999986","0.000585640000000021","0.0154753600000003","0.0331240000000001","0.02119936","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",67,"5/10/2016","10:16:18 AM",33.3799,21.091,12.7137,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",470,16.9879518072289,0.388875695,"0","3.60000000000027e-05","0.000918090000000027","0.000918090000000027","0.000146410000000005","0.000745290000000018","0.00014884","0.00624099999999982","0.00487203999999986","0.000924160000000012","0.000445210000000024","0.00368449000000008","0.00444889000000012","0.00022801000000001","0.000750760000000005","9.60999999999926e-06","0.0066912400000002","0.0342620100000001","0.0377136400000001","0.000745290000000018","0.0178222500000004","0.0365192100000002","0.02211169","0.00368449000000008","3.8439999999997e-05","0.00207024999999989","9.60999999999926e-06","0.0040576900000001","0.02030625","0.0490622500000003","0.0425596900000002","0.0365192100000002","0.00181476000000002","9.60999999999926e-06","0.00574564000000015","0.0194881600000004","0.0320410000000001","0.02301289","0.00720801000000018","0","0.00407043999999984","0.00776160999999982","0.00368448999999986","0.000585640000000021","0.0154753600000003","0.0331240000000001","0.02119936","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",68,"5/10/2016","10:16:19 AM",33.411,21.091,12.7348,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",480,17.3493975903614,0.359122465,"0.000445210000000024","0.000445210000000024","0.00022801000000001","8.46399999999977e-05","8.46399999999977e-05","8.10000000000061e-05","3.8439999999997e-05","0.00110889000000004","0.0100200099999999","0.00826280999999992","0.00265225000000008","0","0.00156816000000001","0.00207936000000003","3.60000000000027e-05","0.00235225000000006","0.000585640000000021","0.00368449000000008","0.0268959999999999","0.0299636099999999","3.8439999999997e-05","0.0126337600000002","0.0289","0.0162817599999998","0.00156816000000001","0.000745290000000018","0.00443555999999991","0.000585640000000021","0.00181476000000002","0.0147379599999999","0.0401601600000001","0.03429904","0.0289","0.0040576900000001","0.000585640000000021","0.00299209000000005","0.0140422500000002","0.0249324099999999","0.0170563599999998","0.00407044000000007","0.000445210000000024","0.00720800999999988","0.0119246399999999","0.00669123999999991","9.60999999999926e-06","0.0106708900000002","0.0258888099999999","0.0155002499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",69,"5/10/2016","10:16:20 AM",33.5002,21.091,12.7955,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",490,17.710843373494,0.301736190000001,"0.00368449000000008","0.0066912400000002","0.0066912400000002","0.00574564000000015","0.00265225000000008","0.00265225000000008","0.00485809000000014","0.0029702500000001","0.00883600000000022","0.02585664","0.0229825600000001","0.0125888400000003","0.00368449000000008","0.000445210000000024","0.00022801000000001","0.00444889000000012","0.0119246400000003","0.00720801000000018","0","0.0106708899999998","0.0126337599999998","0.0029702500000001","0.00267289000000003","0.0119464899999998","0.00447560999999982","0.000445210000000024","0.00774400000000017","0.01620529","0.00720801000000018","0.000327610000000016","0.00368448999999986","0.0195160899999999","0.0155002499999998","0.0119464899999998","0.0154753600000003","0.00720801000000018","3.60000000000027e-05","0.00334084000000003","0.00944783999999982","0.00488600999999982","9.60999999999926e-06","0.0066912400000002","0.02119936","0.0288660100000001","0.02030625","0.00331776000000009","0.00181476000000002","0.0100400399999998","0.00407043999999984","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",70,"5/10/2016","10:16:21 AM",33.5672,21.091,12.8411,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",500,18.0722891566265,0.233318035000001,"0.00207936000000003","0.0112996900000002","0.0162307600000004","0.0162307600000004","0.0147379600000003","0.00942841000000021","0.00942841000000021","0.0132940900000003","0.0100200100000002","0.0194881600000004","0.0426009600000001","0.0388878400000002","0.0249008400000005","0.0112996900000002","0.00444889000000012","0.00368449000000008","0.0126112900000003","0.0239630400000005","0.0170302500000004","0.00207936000000003","0.00332928999999986","0.00446223999999985","0.0100200100000002","3.72099999999999e-05","0.00405768999999987","0.000453689999999928","0.00444889000000012","0.0178489600000003","0.0298944100000001","0.0170302500000004","0.0040576900000001","0.000228009999999956","0.00885480999999985","0.00622520999999986","0.00405768999999987","0.0289000000000006","0.0170302500000004","0.00266256000000006","0.00014884","0.00266255999999987","0.000590489999999924","0.00180625000000004","0.0162307600000004","0.0365574400000001","0.0464402500000002","0.0353816100000001","0.0106502400000002","9.00000000000068e-06","0.00298115999999988","0.000331239999999943","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",71,"5/10/2016","10:16:22 AM",33.5939,21.091,12.8593,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",510,18.433734939759,0.209665255,"0.000331239999999943","0.00407043999999984","0.0155002499999998","0.02119936","0.02119936","0.0194881599999999","0.0132940899999999","0.0132940899999999","0.0178222499999999","0.0139948899999999","0.02490084","0.0504451599999995","0.0463971599999995","0.0309760000000001","0.0155002499999998","0.00720800999999988","0.00622520999999986","0.0170302499999999","0.029929","0.02211169","0.00407043999999984","0.00156025000000002","0.00236196000000004","0.0139948899999999","0.000146409999999962","0.00207025000000005","9.60999999999926e-06","0.00720800999999988","0.0230432399999999","0.0365192099999995","0.02211169","0.00670760999999987","9.60999999999926e-06","0.00576081000000011","0.00368449000000008","0.00207025000000005","0.0354192400000001","0.02211169","0.00487203999999986","3.59999999999814e-05","0.00111556000000002","3.72099999999999e-05","0.00368448999999986","0.02119936","0.0438483599999995","0.0546156899999995","0.0425596899999995","0.0147379599999999","0.000449439999999939","0.00132496000000003","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",72,"5/10/2016","10:16:23 AM",33.5181,21.091,12.8077,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",520,18.7951807228916,0.24668769,"0.00266255999999987","0.00111556000000002","0.00014884","0.00531441000000009","0.00883600000000022","0.00883600000000022","0.00774400000000017","0.0040576900000001","0.0040576900000001","0.00670761000000016","0.00444889000000012","0.0112784400000003","0.029929","0.0268304400000001","0.0154753600000003","0.00531441000000009","0.00110889000000004","0.000745290000000018","0.00622521000000014","0.0147379600000003","0.00942841000000021","0.00014884","0.00829920999999983","0.0100400399999998","0.00444889000000012","0.00156025000000002","0.00942840999999986","0.00299208999999985","0.00110889000000004","0.0100400400000002","0.01946025","0.00942841000000021","0.000918090000000027","0.00235224999999989","0.0162562499999999","0.0126112899999999","0.00942840999999986","0.0186595600000004","0.00942841000000021","0.000331240000000008","0.00207936000000003","0.00722499999999984","0.00332928999999986","8.2810000000002e-05","0.00883600000000022","0.02490084","0.0331604100000001","0.02393209","0.00487204000000011","0.000924160000000012","0.00774399999999986","0.00266255999999987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",73,"5/10/2016","10:16:24 AM",33.4557,21.091,12.7653,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",530,19.1566265060241,0.38056641,"0.00179776000000006","0.00883599999999989","0.00574564000000015","0.00091204000000004","0.000930249999999998","0.00266256000000006","0.00266256000000006","0.00207936000000003","0.000453690000000004","0.000453690000000004","0.00156025000000002","0.00059049000000001","0.00407044000000007","0.0170563599999998","0.0147379599999999","0.00672400000000012","0.000930249999999998","8.2810000000002e-05","0.00022801000000001","0.00133225000000001","0.0062410000000001","0.00299209000000005","0.00091204000000004","0.0178222499999999","0.02033476","0.00059049000000001","0.00670761000000016","0.01946025","0.00942840999999986","8.2810000000002e-05","0.00334084000000003","0.00942840999999986","0.00299209000000005","0.000146410000000005","0.00826280999999992","0.0288660100000001","0.02393209","0.01946025","0.00887364000000014","0.00299209000000005","0.000585640000000021","0.00774400000000017","0.0162307599999999","0.0100200099999999","0.00110889000000004","0.00266256000000006","0.0133171599999998","0.0195160899999999","0.0126112899999999","0.000750760000000005","0.00529984000000013","0.01700416","0.00883599999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",74,"5/10/2016","10:16:25 AM",33.3932,21.091,12.7227,40,"AR-378_RB1_2016-05-10_R_T2_final.csv",540,19.5180722891566,0.489179105000001,"0.00181476000000002","0.00722500000000015","0.0186595599999999","0.0140185600000003","0.00529984000000013","0.000146410000000005","8.10000000000061e-05","8.10000000000061e-05","9.00000000000068e-06","0.000453690000000004","0.000453690000000004","9.60999999999926e-06","0.000334889999999999","0.000449440000000014","0.00774399999999986","0.00620943999999989","0.00155236000000004","0.000146410000000005","0.00267289000000003","0.00332929000000006","3.72099999999999e-05","0.00132496000000003","0.000146410000000005","0.00529984000000013","0.03101121","0.03429904","0.000334889999999999","0.0155002500000003","0.0331604100000001","0.0195160899999999","0.00267289000000003","0.000231040000000003","0.0029702499999999","0.000146410000000005","0.00299209000000005","0.0178222499999999","0.0451562500000001","0.0389272900000001","0.0331604100000001","0.00266256000000006","0.000146410000000005","0.00446224000000009","0.0170563600000003","0.0289","0.0203632899999999","0.00576081000000011","8.10000000000061e-05","0.00529983999999987","0.00942840999999986","0.00485808999999989","0.000231040000000003","0.0133171600000002","0.029929","0.0186595599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",79,"5/10/2016","10:16:30 AM",33.5316,21.091,12.8169,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",550,19.8795180722892,0.515977405,"0.00887364000000014","0.00266256000000006","8.46399999999977e-05","0.00179775999999991","0.000585640000000021","0.000457959999999994","0.00674041000000008","0.0106502400000002","0.0106502400000002","0.00944784000000016","0.00531441000000009","0.00531441000000009","0.00829921000000015","0.00576081000000011","0.0133171600000002","0.03319684","0.029929","0.0178489600000003","0.00674041000000008","0.00180625000000004","0.00133225000000001","0.00776161000000013","0.0170563600000003","0.0112996900000002","0.000457959999999994","0.00670760999999987","0.00828099999999987","0.00576081000000011","0.000918090000000027","0.0077264099999999","0.00207024999999989","0.00180625000000004","0.0119683600000002","0.02211169","0.0112996900000002","0.00156025000000002","0.00154448999999992","0.0139948899999999","0.0106296099999999","0.0077264099999999","0.0212576400000004","0.0112996900000002","0.000750760000000005","0.00132496000000003","0.00574563999999988","0.00235224999999989","0.000334889999999999","0.0106502400000002","0.0278889999999999","0.03659569","0.02686321","0.0062410000000001","0.000449440000000014","0.00620943999999989","0.00179775999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",80,"5/10/2016","10:16:31 AM",33.5404,21.091,12.8229,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",560,20.2409638554217,0.43775918,"3.60000000000027e-05","0.0100400400000002","0.00331776000000009","0.000231040000000003","0.0013249599999999","0.000331240000000008","0.000750760000000005","0.00776161000000013","0.0119246400000003","0.0119246400000003","0.0106502400000002","0.00622521000000014","0.00622521000000014","0.00942841000000021","0.00670761000000016","0.0147379600000003","0.0354192400000001","0.0320410000000001","0.0194881600000004","0.00776161000000013","0.00235225000000006","0.00180625000000004","0.00885481000000018","0.0186595600000004","0.0126112900000003","0.000750760000000005","0.00576080999999984","0.00722499999999984","0.00670761000000016","0.00059049000000001","0.00670760999999987","0.00156024999999988","0.00235225000000006","0.0133171600000002","0.02393209","0.0126112900000003","0.00207025000000005","0.00110888999999992","0.0126112899999999","0.00942840999999986","0.00670760999999987","0.0230432400000005","0.0126112900000003","0.00111556000000002","0.000924160000000012","0.00487203999999986","0.00180624999999989","0.00059049000000001","0.0119246400000003","0.029929","0.0389272900000001","0.0288660100000001","0.00722500000000015","0.000231040000000003","0.00529983999999987","0.0013249599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",81,"5/10/2016","10:16:32 AM",33.4467,21.091,12.7591,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",570,20.6024096385542,0.312540455,"0.00407044000000007","0.00334084000000003","0.00132496000000003","3.8439999999997e-05","0.00236196000000004","0.0100400399999998","0.00672400000000012","0.00132496000000003","0.00059049000000001","0.00206116000000007","0.00206116000000007","0.00155236000000004","0.00022801000000001","0.00022801000000001","0.00110889000000004","0.000327610000000016","0.00331776000000009","0.0154753599999999","0.0132710399999999","0.00574564000000015","0.00059049000000001","0.000234089999999996","0.000453690000000004","0.000918090000000027","0.00529984000000013","0.00235225000000006","0.00132496000000003","0.0195160899999999","0.0221414399999999","0.000327610000000016","0.00776161000000013","0.0212284899999999","0.0106708899999998","0.000234089999999996","0.00266256000000006","0.00826280999999992","0.00235225000000006","0.000334889999999999","0.00942840999999986","0.03101121","0.0258888099999999","0.0212284899999999","0.00774400000000017","0.00235225000000006","0.000924160000000012","0.00887364000000014","0.0178489599999999","0.0112996899999998","0.00156025000000002","0.00206116000000007","0.0119246399999999","0.0178222499999999","0.0112572099999999","0.000449440000000014","0.0062410000000001","0.0186595599999999","0.0100400399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",82,"5/10/2016","10:16:33 AM",33.4557,21.091,12.7653,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",580,20.9638554216867,0.20882441,"3.8439999999997e-05","0.00331776000000009","0.00266256000000006","0.00181476000000002","0","0.00179776000000006","0.00883599999999989","0.00574564000000015","0.00091204000000004","0.000930249999999998","0.00266256000000006","0.00266256000000006","0.00207936000000003","0.000453690000000004","0.000453690000000004","0.00156025000000002","0.00059049000000001","0.00407044000000007","0.0170563599999998","0.0147379599999999","0.00672400000000012","0.000930249999999998","8.2810000000002e-05","0.00022801000000001","0.00133225000000001","0.0062410000000001","0.00299209000000005","0.00091204000000004","0.0178222499999999","0.02033476","0.00059049000000001","0.00670761000000016","0.01946025","0.00942840999999986","8.2810000000002e-05","0.00334084000000003","0.00942840999999986","0.00299209000000005","0.000146410000000005","0.00826280999999992","0.0288660100000001","0.02393209","0.01946025","0.00887364000000014","0.00299209000000005","0.000585640000000021","0.00774400000000017","0.0162307599999999","0.0100200099999999","0.00110889000000004","0.00266256000000006","0.0133171599999998","0.0195160899999999","0.0126112899999999","0.000750760000000005","0.00529984000000013","0.01700416","0.00883599999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",83,"5/10/2016","10:16:34 AM",33.4779,21.091,12.7804,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",590,21.3253012048193,0.1797074,"0.00022801000000001","0.000453690000000004","0.00180625000000004","0.00133225000000001","0.00332929000000006","0.00022801000000001","0.000745290000000018","0.00622520999999986","0.00368449000000008","0.00022801000000001","0.00207936000000003","0.00444889000000012","0.00444889000000012","0.00368449000000008","0.00132496000000003","0.00132496000000003","0.00298116000000007","0.00155236000000004","0.00622521000000014","0.0212284899999999","0.01863225","0.00942841000000021","0.00207936000000003","3.60000000000027e-05","0","0.00266256000000006","0.00885481000000018","0.00487204000000011","0.00022801000000001","0.0140185599999999","0.0162562499999999","0.00155236000000004","0.00446224000000009","0.0154753599999999","0.00672399999999983","3.60000000000027e-05","0.00531441000000009","0.0125888399999999","0.00487204000000011","9.00000000000068e-06","0.00574563999999988","0.0239630399999999","0.0194881599999999","0.0154753599999999","0.0119464900000002","0.00487204000000011","8.2810000000002e-05","0.00531441000000009","0.0126112899999999","0.00722499999999984","0.000331240000000008","0.00444889000000012","0.0170302499999999","0.0239630399999999","0.0162307599999999","0.00180625000000004","0.00332929000000006","0.0132940899999999","0.00622520999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",84,"5/10/2016","10:16:35 AM",33.5672,21.091,12.8411,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",600,21.6867469879518,0.223298325,"0.00368449000000008","0.00574564000000015","0.00672400000000012","0.000331240000000008","0.000585640000000021","0.0140185600000003","0.00574564000000015","0.00111556000000002","0.000331239999999943","0","0.00207936000000003","0.0112996900000002","0.0162307600000004","0.0162307600000004","0.0147379600000003","0.00942841000000021","0.00942841000000021","0.0132940900000003","0.0100200100000002","0.0194881600000004","0.0426009600000001","0.0388878400000002","0.0249008400000005","0.0112996900000002","0.00444889000000012","0.00368449000000008","0.0126112900000003","0.0239630400000005","0.0170302500000004","0.00207936000000003","0.00332928999999986","0.00446223999999985","0.0100200100000002","3.72099999999999e-05","0.00405768999999987","0.000453689999999928","0.00444889000000012","0.0178489600000003","0.0298944100000001","0.0170302500000004","0.0040576900000001","0.000228009999999956","0.00885480999999985","0.00622520999999986","0.00405768999999987","0.0289000000000006","0.0170302500000004","0.00266256000000006","0.00014884","0.00266255999999987","0.000590489999999924","0.00180625000000004","0.0162307600000004","0.0365574400000001","0.0464402500000002","0.0353816100000001","0.0106502400000002","9.00000000000068e-06","0.00298115999999988","0.000331239999999943","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",85,"5/10/2016","10:16:36 AM",33.6831,21.091,12.92,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",610,22.0481927710843,0.2914272,"0.00622520999999986","0.0194881599999999","0.02393209","0.0258888099999999","0.00942840999999986","0.0106296099999999","0.0389272900000001","0.02393209","0.0126112899999999","0.00368449000000008","0.00622520999999986","0.0155002499999998","0.03429904","0.0425596900000002","0.0425596900000002","0.0401200900000001","0.0309760000000001","0.0309760000000001","0.0377136400000001","0.0320410000000001","0.0477422500000003","0.0813960899999997","0.0762312099999998","0.0560268900000004","0.03429904","0.02119936","0.0194881599999999","0.0365574400000001","0.0546156900000003","0.0438483600000002","0.0155002499999998","0.000449440000000014","0.000146410000000005","0.0320410000000001","0.00529983999999987","0.000231040000000003","0.00331776000000009","0.02119936","0.0451562500000001","0.0634032399999997","0.0438483600000002","0.02033476","0.00407044000000007","0.000231040000000003","0","0.000231040000000003","0.0619512100000004","0.0438483600000002","0.0170302499999999","0.00444888999999988","0.000745290000000018","0.00298116000000007","0.0147379599999999","0.0425596900000002","0.0729540099999996","0.0866713599999997","0.0712889999999997","0.0331604100000001","0.00670760999999987","0.00059049000000001","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",86,"5/10/2016","10:16:37 AM",33.71,21.091,12.9383,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",620,22.4096385542169,0.326464385,"0.000334889999999999","0.00944783999999982","0.0249324099999999","0.029929","0.0321126399999999","0.0133171599999998","0.0147379599999999","0.0464833600000001","0.029929","0.0170563599999998","0.0062410000000001","0.00944783999999982","0.0203918399999998","0.04141225","0.0504451600000003","0.0504451600000003","0.0477859600000002","0.0377524900000001","0.0377524900000001","0.0451562500000001","0.0389272900000001","0.0560742400000003","0.0921729599999997","0.0866713599999997","0.0650250000000004","0.04141225","0.02686321","0.0249324099999999","0.0438902500000001","0.0635040000000003","0.0518472900000002","0.0203918399999998","0.00156025000000002","0.000924160000000012","0.0389272900000001","0.00829920999999983","0.00112225000000001","0.00576081000000011","0.02686321","0.0532686400000002","0.0729540099999996","0.0518472900000002","0.0258888099999999","0.00674041000000008","9.60999999999926e-06","0.000334889999999999","0.00112225000000001","0.0713958400000004","0.0518472900000002","0.0221414399999999","0.00722499999999984","0.00207936000000003","0.00531441000000009","0.0195160899999999","0.0504451600000003","0.0831745599999996","0.0977812899999997","0.0813960899999997","0.0401601600000001","0.0100400399999998","0.00181476000000002","0.0062410000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
