"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.96078431372549","semivar3.92156862745098","semivar5.88235294117647","semivar7.84313725490196","semivar9.80392156862745","semivar11.7647058823529","semivar13.7254901960784","semivar15.6862745098039","semivar17.6470588235294","semivar19.6078431372549","semivar21.5686274509804","semivar23.5294117647059","semivar25.4901960784314","semivar27.4509803921569","semivar29.4117647058824","semivar31.3725490196078","semivar33.3333333333333","semivar35.2941176470588","semivar37.2549019607843","semivar39.2156862745098","semivar41.1764705882353","semivar43.1372549019608","semivar45.0980392156863","semivar47.0588235294118","semivar49.0196078431373","semivar50.9803921568627","semivar52.9411764705882","semivar54.9019607843137","semivar56.8627450980392","semivar58.8235294117647","semivar60.7843137254902","semivar62.7450980392157","semivar64.7058823529412","semivar66.6666666666667","semivar68.6274509803922","semivar70.5882352941177","semivar72.5490196078431","semivar74.5098039215686","semivar76.4705882352941","semivar78.4313725490196","semivar80.3921568627451","semivar82.3529411764706","semivar84.3137254901961","semivar86.2745098039216","semivar88.2352941176471","semivar90.1960784313726","semivar92.156862745098","semivar94.1176470588235","semivar96.078431372549","semivar98.0392156862745","semivar100","semivar101.960784313725","semivar103.921568627451","semivar105.882352941176","semivar107.843137254902","semivar109.803921568627","semivar111.764705882353","semivar113.725490196078","semivar115.686274509804","semivar117.647058823529","semivar119.607843137255","semivar121.56862745098","semivar123.529411764706","semivar125.490196078431","semivar127.450980392157","semivar129.411764705882","semivar131.372549019608","semivar133.333333333333","semivar135.294117647059","semivar137.254901960784","semivar139.21568627451","semivar141.176470588235","semivar143.137254901961","semivar145.098039215686","semivar147.058823529412","semivar149.019607843137","semivar150.980392156863","semivar152.941176470588","semivar154.901960784314","semivar156.862745098039","semivar158.823529411765","semivar160.78431372549","semivar162.745098039216","semivar164.705882352941","semivar166.666666666667","semivar168.627450980392","semivar170.588235294118","semivar172.549019607843","semivar174.509803921569","semivar176.470588235294","semivar178.43137254902","semivar180.392156862745","semivar182.352941176471","semivar184.313725490196","semivar186.274509803922","semivar188.235294117647","semivar190.196078431373","semivar192.156862745098","semivar194.117647058824","semivar196.078431372549","semivar198.039215686275","semivar200","semivar201.960784313725","semivar203.921568627451","semivar205.882352941176","semivar207.843137254902","semivar209.803921568627","semivar211.764705882353","semivar213.725490196078","semivar215.686274509804","semivar217.647058823529","semivar219.607843137255","semivar221.56862745098","semivar223.529411764706","semivar225.490196078431","semivar227.450980392157","semivar229.411764705882","semivar231.372549019608","semivar233.333333333333","semivar235.294117647059","semivar237.254901960784","semivar239.21568627451","semivar241.176470588235","semivar243.137254901961","semivar245.098039215686","semivar247.058823529412","semivar249.019607843137","semivar250.980392156863","semivar252.941176470588","semivar254.901960784314","semivar256.862745098039","semivar258.823529411765","semivar260.78431372549","semivar262.745098039216","semivar264.705882352941","semivar266.666666666667","semivar268.627450980392","semivar270.588235294118","semivar272.549019607843","semivar274.509803921569","semivar276.470588235294","semivar278.43137254902","semivar280.392156862745","semivar282.352941176471","semivar284.313725490196","semivar286.274509803922","semivar288.235294117647","semivar290.196078431373","semivar292.156862745098","semivar294.117647058824","semivar296.078431372549","semivar298.039215686275","semivar300"
"AR-364_BARGE_2016-03-09_S",112,"3/9/2016","9:56:30 AM",37.2267,12.98,15.3313,NA,"AR-364_BARGE_2016-03-09_S_final.csv",860,16.9736842105263,4.95845287,"0.000198810000000025","0.00209763999999999","4.89999999999954e-05","0.000610090000000052","0.000112360000000003","0","0.00276676","0.00597528999999988","0.0197683599999998","0.02968729","0.0284596899999998","0.02968729","0.047524","0.0713958399999995","0.0979064099999994","0.109230249999999","0.10010896","0.05546025","0.0169260099999997","0.00315843999999985","0.000195999999999982","0.00399424000000002","0.0217857599999997","0.0522122499999994","0.0790734400000001","0.0658435599999994","0.0623001599999996","0.02968729","0.0284596899999998","0.0169260099999997","0.0207936399999999","0.0217857599999997","0.03602404","0.00652864","0.00652864","0.00900600999999983","0.0169260099999997","0.00399424000000002","0.000110249999999971","0.00599076000000012","0.00654480999999996","0.00123200999999999","0.00546121000000001","0.000600249999999988","0.00148995999999991","0.00315843999999985","0.00148995999999991","4.89999999999954e-05","0.000610090000000052","0.0111513600000002","0.0169520400000001","0.000789610000000013","0.00597528999999988","0.00243049000000006","0.00278784000000014","0.000789610000000013","0.00178929000000008","0.0589518400000004","0.0207936400000004","0.000789610000000013","0.0024206399999999","0.0522122499999994","0.0790734400000001","0.0623001599999996","0.0445209999999994","0.0374035599999995","0.0347076899999997","0.0445209999999994","0.0677040399999996","0.12616704","0.141526439999999","0.133736489999999","0.0893412099999998","0.00710648999999982","0.00123200999999999","0.000610090000000052","0.00399424000000002","0.0142802499999997","0.0250272399999997","0.0374035599999995","0.02393209","0.00835396000000003","0.00148995999999991","0.00495616000000016","0.0388090000000004","0.000112360000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",113,"3/9/2016","9:56:31 AM",37.2577,12.98,15.3524,NA,"AR-364_BARGE_2016-03-09_S_final.csv",870,17.1710526315789,4.938436355,"0.000445209999999949","0.00123903999999998","0.00447560999999982","0.000198809999999975","0.00209763999999999","0.00100488999999993","0.000445209999999949","0.000992250000000075","0.00315844000000005","0.0142802500000001","0.0228614400000003","0.0217857600000002","0.0228614400000003","0.0387696100000005","0.0605652100000001","0.0851472400000002","0.0957283600000001","0.0872020900000006","0.0459673600000005","0.011881","0.00123200999999999","5.04099999999921e-05","0.00177241000000011","0.01600225","0.0430147599999999","0.0676520100000007","0.05546025","0.0522122500000002","0.0228614400000003","0.0217857600000002","0.011881","0.0151536100000002","0.01600225","0.0284596900000004","0.00356409000000014","0.00356409000000014","0.00544644000000005","0.011881","0.00177241000000011","0.000112360000000003","0.00970224999999992","0.0104039999999997","0.000196000000000031","0.00902499999999978","1.15600000000065e-05","0.000306250000000002","0.00123200999999999","0.000306250000000002","0.000198809999999975","0.00209763999999999","0.0160528899999999","0.0228916899999997","0.0024206399999999","0.00315844000000005","0.00495615999999991","0.00546121000000001","0.0024206399999999","0.00401955999999996","0.0696432099999998","0.0273240900000001","0.0024206399999999","0.000789610000000013","0.0430147599999999","0.0676520100000007","0.0522122500000002","0.0360620099999999","0.02968729","0.0272910400000002","0.0360620099999999","0.0571688100000003","0.111622810000001","0.12609601","0.11874916","0.0771728400000005","0.00399424000000002","0.000196000000000031","0.00209763999999999","0.00177241000000011","0.00968255999999997","0.0187964100000001","0.02968729","0.0178489600000003","0.00494209000000019","0.000306250000000002","0.00837224999999998","0.0475676099999999","0.00100488999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",114,"3/9/2016","9:56:32 AM",37.2835,12.98,15.3699,NA,"AR-364_BARGE_2016-03-09_S_final.csv",880,17.3684210526316,5.038422035,"0.000306250000000002","0.00148995999999991","0.00277728999999997","0.00712335999999978","0.000998559999999949","0.00400688999999999","0.0024206399999999","0.00148995999999991","0.000196000000000031","0.00149769000000003","0.0104040000000001","0.0178756900000003","0.0169260100000001","0.0178756900000003","0.0321843600000004","0.0522579600000001","0.0752404900000001","0.08520561","0.0771728400000005","0.0387696100000005","0.00837224999999998","0.000309759999999994","0.000605159999999976","0.000605160000000063","0.011881","0.0360620099999999","0.0588547600000006","0.047524","0.0445210000000001","0.0178756900000003","0.0169260100000001","0.00837224999999998","0.0111513600000002","0.011881","0.0228614400000003","0.0017808400000001","0.0017808400000001","0.00316969000000003","0.00837224999999998","0.000605160000000063","0.000789610000000013","0.0134559999999999","0.0142802499999997","1.22499999999926e-05","0.0126562499999998","0.000198809999999975","0","0.000309759999999994","0","0.000998559999999949","0.00400688999999999","0.0207936399999999","0.0284934399999997","0.00444888999999988","0.00149769000000003","0.0077264099999999","0.00835396000000003","0.00444888999999988","0.00654480999999996","0.0791859599999998","0.0334158400000001","0.00444888999999988","0.000112360000000003","0.0360620099999999","0.0588547600000006","0.0445210000000001","0.0297217599999999","0.0239630399999999","0.0218152900000001","0.0297217599999999","0.0491065600000002","0.100235560000001","0.11397376","0.10699441","0.0677560900000004","0.00208849000000001","1.22499999999926e-05","0.00400688999999999","0.000605160000000063","0.00654480999999996","0.01430416","0.0239630399999999","0.0134792100000003","0.00278784000000014","0","0.011881","0.0555073599999999","0.0024206399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",115,"3/9/2016","9:56:33 AM",37.3041,12.98,15.3839,NA,"AR-364_BARGE_2016-03-09_S_final.csv",890,17.5657894736842,5.315502565,"0.000196000000000031","0.000992250000000075","0.00276676","0.00444889000000012","0.00968255999999997","0.00207936000000003","0.00597529000000016","0.00399424000000002","0.00276676","0","0.000610089999999964","0.00774399999999986","0.01432809","0.0134792099999999","0.01432809","0.02735716","0.0460531599999996","0.0677560899999995","0.0772284099999994","0.0695904399999999","0.03345241","0.00600624999999981","1.29599999999907e-05","0.00148996000000005","0.000112360000000003","0.00902499999999978","0.0309408099999995","0.0522579600000001","0.0416159999999995","0.0388089999999997","0.01432809","0.0134792099999999","0.00600624999999981","0.00839055999999994","0.00902499999999978","0.01882384","0.00079524","0.00079524","0.00178928999999993","0.00600624999999981","0.000112360000000003","0.00177241000000011","0.0169000000000002","0.0178222499999999","0.000306250000000002","0.01600225","0.000789610000000013","0.000196000000000031","1.29599999999907e-05","0.000196000000000031","0.00207936000000003","0.00597529000000016","0.0250272400000002","0.0334158400000001","0.00651249000000003","0.000610089999999964","0.0103836100000001","0.0111091600000003","0.00651249000000003","0.00900601000000016","0.0872611600000005","0.0387302400000006","0.00651249000000003","1.15600000000065e-05","0.0309408099999995","0.0522579600000001","0.0388089999999997","0.0250905599999995","0.0198246399999996","0.0178756899999998","0.0250905599999995","0.0430977599999997","0.09156676","0.104716959999999","0.0980316099999991","0.0606636899999999","0.00100488999999993","0.000306250000000002","0.00597529000000016","0.000112360000000003","0.00447560999999982","0.0111513599999998","0.0198246399999996","0.01042441","0.00150544000000001","0.000196000000000031","0.0151290000000003","0.0623001600000005","0.00399424000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",116,"3/9/2016","9:56:34 AM",37.3714,12.98,15.4297,NA,"AR-364_BARGE_2016-03-09_S_final.csv",900,17.7631578947368,5.56300237,"0.00209763999999999","0.00357604000000012","0.00597529000000016","0.00968255999999997","0.0126562500000002","0.0207936399999999","0.00835396000000003","0.0151536100000002","0.011881","0.00968255999999997","0.00209763999999999","0.000445210000000024","0.00178083999999995","0.00546121000000001","0.00494208999999994","0.00546121000000001","0.01430416","0.0284934399999997","0.0460102499999997","0.0538704099999996","0.047524","0.0187964100000001","0.00100488999999993","0.0017808400000001","0.00712336000000008","0.00123903999999998","0.0024206399999999","0.0169260099999997","0.0334158400000001","0.0250272399999997","0.0228614399999998","0.00546121000000001","0.00494208999999994","0.00100488999999993","0.00209763999999999","0.0024206399999999","0.00835396000000003","0.000309759999999994","0.000309759999999994","1.22500000000051e-05","0.00100488999999993","0.00123903999999998","0.00772641000000021","0.0309056400000002","0.0321484899999998","0.00400688999999999","0.02968729","0.00546121000000001","0.00357604000000012","0.0017808400000001","0.00357604000000012","0.00835396000000003","0.0151536100000002","0.0416160000000003","0.0522579600000001","0.01600225","0.000445210000000024","0.0218152900000001","0.0228614400000003","0.01600225","0.0197964900000002","0.11641744","0.0588547600000006","0.01600225","0.00242064000000008","0.0169260099999997","0.0334158400000001","0.0228614399999998","0.0126787599999997","0.00902499999999978","0.0077264099999999","0.0126787599999997","0.0261792399999998","0.0659462400000001","0.0771728399999995","0.0714492899999993","0.04020025","0.000198810000000025","0.00400688999999999","0.0151536100000002","0.00123903999999998","0.000445209999999949","0.0035760399999999","0.00902499999999978","0.00316969000000003","4.89999999999954e-05","0.00357604000000012","0.0284934400000003","0.0872611600000005","0.011881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",117,"3/9/2016","9:56:35 AM",37.4851,12.98,15.5071,NA,"AR-364_BARGE_2016-03-09_S_final.csv",910,17.9605263157895,5.53546451,"0.00599075999999985","0.0151782399999997","0.01882384","0.02393209","0.0309056399999996","0.0360620099999999","0.0491065599999994","0.0284934399999997","0.04020025","0.0347449599999996","0.0309056399999996","0.0151782399999997","0.00970224999999992","0.00123903999999998","1.22499999999926e-05","5.04099999999921e-05","1.22499999999926e-05","0.0017808400000001","0.00835396000000003","0.0187964100000001","0.02393209","0.0197683600000003","0.00356409000000014","0.00208849000000001","0.01430416","0.0261792399999998","0.0126787599999997","0.00079524","0.00277728999999997","0.0111091600000003","0.00652864","0.00544644000000005","1.22499999999926e-05","5.04099999999921e-05","0.00208849000000001","0.000998559999999949","0.00079524","0.000196000000000031","0.00902499999999978","0.00902499999999978","0.00654480999999996","0.00208849000000001","0.0126787599999997","0.0273240900000001","0.0641102399999998","0.0658948899999993","0.0197964899999997","0.0623500899999995","0.0228916899999997","0.01882384","0.01430416","0.01882384","0.0284934399999997","0.04020025","0.0791859599999998","0.0936359999999995","0.0415752099999996","0.00970224999999992","0.0506700099999997","0.0522579600000001","0.0415752099999996","0.0475676099999999","0.17522596","0.1024","0.0415752099999996","0.01602756","0.00277728999999997","0.0111091600000003","0.00544644000000005","0.00123903999999998","0.000309759999999994","0.000110250000000008","0.00123903999999998","0.00712336000000008","0.0321843600000004","0.0401601600000001","0.0360620099999999","0.0151536100000002","0.00837224999999998","0.0197964899999997","0.04020025","0.0126787599999997","0.00316969000000003","0.000309759999999994","0.000309759999999994","0.000445209999999949","0.00712335999999978","0.01882384","0.06061444","0.13897984","0.0347449599999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",118,"3/9/2016","9:56:36 AM",37.635,12.98,15.6091,NA,"AR-364_BARGE_2016-03-09_S_final.csv",920,18.1578947368421,5.3682395,"0.0104040000000001","0.0321843599999998","0.0507150399999996","0.0572166400000001","0.0658948900000002","0.0771728399999995","0.08520561","0.104716959999999","0.0733326399999997","0.0915062500000001","0.0831745599999996","0.0771728399999995","0.0507150399999996","0.04020025","0.01882384","0.0111302499999998","0.0119028099999999","0.0111302499999998","0.0035760399999999","0.000112360000000003","0.00123200999999999","0.00277728999999997","0.00148996000000005","0.00178928999999993","0.0218152900000001","0.0491065600000002","0.0695904399999999","0.0460531599999996","0.0169520400000001","0.00243049000000006","1.15600000000065e-05","0.000449440000000014","0.00079524","0.0111302499999998","0.0119028099999999","0.0218152900000001","0.0178489599999999","0.0169520400000001","0.00774399999999986","0.0388089999999997","0.0388089999999997","0.03345241","0.0218152900000001","0.0460531599999996","0.0714492900000003","0.12616704","0.128665689999999","0.0589032899999996","0.123692889999999","0.0641608899999997","0.0572166400000001","0.0491065600000002","0.0572166400000001","0.0733326399999997","0.0915062500000001","0.14699556","0.166464","0.0935748099999996","0.04020025","0.10699441","0.10929636","0.0935748099999996","0.10246401","0.27102436","0.178084","0.0935748099999996","0.0522579600000001","0.00243049000000006","1.15600000000065e-05","0.00079524","0.00446224000000009","0.00712336000000008","0.00837224999999998","0.00446224000000009","0.000309759999999994","0.00599076000000012","0.00968255999999997","0.0077264099999999","0.000445210000000024","0.0374422500000001","0.0589032899999996","0.0915062500000001","0.0460531599999996","0.0250588900000002","0.01430416","0.00712336000000008","0.0151536099999998","0.0347449599999996","0.0572166400000001","0.12124324","0.22543504","0.0831745599999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",119,"3/9/2016","9:56:37 AM",37.666,12.98,15.6302,NA,"AR-364_BARGE_2016-03-09_S_final.csv",930,18.3552631578947,5.219466795,"0.000445210000000024","0.0151536100000002","0.04020025","0.0606636899999999","0.0677560900000004","0.0771728400000005","0.0893412099999998","0.0979690000000004","0.11881809","0.08520561","0.10471696","0.0957902499999999","0.0893412099999998","0.0606636899999999","0.0491065600000002","0.0250588900000002","0.01602756","0.0169520400000001","0.01602756","0.00654480999999996","0.00100489000000005","0.000195999999999982","0.000998559999999949","0.000306250000000002","0.00401955999999996","0.0284934400000003","0.0589032900000005","0.0811680100000002","0.0555544899999998","0.0228916900000003","0.00495616000000016","0.000313289999999986","0.00178929000000008","0.00243049000000006","0.01602756","0.0169520400000001","0.0284934400000003","0.02393209","0.0228916900000003","0.0119028099999999","0.0475676099999999","0.0475676099999999","0.0416160000000003","0.0284934400000003","0.0555544899999998","0.0831745600000006","0.14160169","0.14424804","0.0695904399999999","0.13897984","0.07529536","0.0677560900000004","0.0589032900000005","0.0677560900000004","0.08520561","0.10471696","0.16362025","0.18412681","0.106929","0.0491065600000002","0.12124324","0.123692890000001","0.106929","0.11641744","0.293438890000001","0.196337610000001","0.106929","0.0623500900000004","0.00495616000000016","0.000313289999999986","0.00243049000000006","0.00772641000000021","0.0111302500000002","0.0126787600000001","0.00772641000000021","0.00149769000000003","0.00316969000000003","0.00597528999999988","0.00446223999999985","0","0.0460531600000003","0.0695904399999999","0.10471696","0.0555544899999998","0.0321843600000004","0.0197964900000002","0.0111302500000002","0.0207936399999999","0.0430562499999998","0.0677560900000004","0.136382490000001","0.245916810000001","0.0957902499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",120,"3/9/2016","9:56:38 AM",37.5987,12.98,15.5844,NA,"AR-364_BARGE_2016-03-09_S_final.csv",940,18.5526315789474,5.140172475,"0.00209763999999999","0.000610089999999964","0.00597529000000016","0.02393209","0.04020025","0.0460102500000004","0.0538240000000005","0.0640596099999999","0.0713958400000004","0.0893412099999998","0.0605652100000001","0.0771728400000005","0.06953769","0.0640596099999999","0.04020025","0.0309056400000002","0.0126562500000002","0.00652864","0.00712336000000008","0.00652864","0.00123200999999999","0.000198809999999975","0.0035760399999999","0.00599075999999985","0.00400688999999999","0.000309759999999994","0.0151290000000003","0.0387696100000005","0.0571688100000003","0.0360620099999999","0.0111302500000002","0.000605160000000063","0.000789610000000013","1.22499999999926e-05","1.22500000000051e-05","0.00652864","0.00712336000000008","0.0151290000000003","0.01185921","0.0111302500000002","0.00400688999999999","0.02968729","0.02968729","0.0250272400000002","0.0151290000000003","0.0360620099999999","0.0588547600000006","0.10923025","0.111556","0.047524","0.106929","0.0522579600000001","0.0460102500000004","0.0387696100000005","0.0460102500000004","0.0605652100000001","0.0771728400000005","0.12866569","0.14691889","0.0790734400000001","0.0309056400000002","0.0914457600000003","0.0935748100000007","0.0790734400000001","0.0872611600000005","0.245916810000001","0.157847290000001","0.0790734400000001","0.0415752100000003","0.000605160000000063","0.000789610000000013","1.22500000000051e-05","0.00177241000000011","0.00356409000000014","0.00446224000000009","0.00177241000000011","5.04099999999921e-05","0.01042441","0.0151536099999998","0.0126787599999997","0.00209763999999999","0.0284934400000003","0.047524","0.0771728400000005","0.0360620099999999","0.0178489600000003","0.00900601000000016","0.00356409000000014","0.00968255999999997","0.0261468899999999","0.0460102500000004","0.104652250000001","0.202590010000001","0.06953769","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",121,"3/9/2016","9:56:39 AM",37.6142,12.98,15.5949,10,"AR-364_BARGE_2016-03-09_S_final.csv",950,18.75,5.11078022,"0.000110250000000008","0.00124608999999996","0.000201639999999968","0.00770884000000025","0.0272910400000002","0.0445210000000001","0.0506250000000006","0.0588062500000007","0.0694849600000002","0.0771172900000006","0.0957283600000001","0.0658435600000003","0.0831168900000008","0.0751856400000002","0.0694849600000002","0.0445210000000001","0.0347076900000004","0.0151290000000003","0.00833569000000007","0.00900601000000016","0.00833569000000007","0.00207936000000003","1.29599999999907e-05","0.00243048999999988","0.00447560999999982","0.00278783999999995","0.000789610000000013","0.0178222500000004","0.0430147600000007","0.0623001600000005","0.0401601600000001","0.0134560000000003","0.00123201000000012","0.000309759999999994","4.90000000000203e-05","0.000196000000000031","0.00833569000000007","0.00900601000000016","0.0178222500000004","0.0142563600000001","0.0134560000000003","0.00544644000000005","0.0334158400000001","0.0334158400000001","0.0284596900000004","0.0178222500000004","0.0401601600000001","0.0640596100000008","0.116281000000001","0.11868025","0.0522122500000002","0.11390625","0.0571688100000003","0.0506250000000006","0.0430147600000007","0.0506250000000006","0.0658435600000003","0.0831168900000008","0.136308640000001","0.15507844","0.0850888900000003","0.0347076900000004","0.0979064100000005","0.100108960000001","0.0850888900000003","0.0935748100000007","0.256440960000001","0.166300840000001","0.0850888900000003","0.0459673600000005","0.00123201000000012","0.000309759999999994","0.000196000000000031","0.00276676000000018","0.00492804000000022","0.00597529000000016","0.00276676000000018","1.15600000000065e-05","0.00839055999999994","0.0126787599999997","0.0104244099999997","0.00124608999999996","0.0321484900000005","0.0522122500000002","0.0831168900000008","0.0401601600000001","0.0207648100000005","0.0111091600000003","0.00492804000000022","0.01185921","0.02965284","0.0506250000000006","0.111556000000001","0.212152360000001","0.0751856400000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_S",125,"3/9/2016","9:56:43 AM",37.0561,12.98,15.2152,NA,"AR-364_BARGE_2016-03-09_S_final.csv",960,18.9473684210526,5.10531609,"0.144172090000001","0.136308640000001","0.172225000000001","0.15515721","0.08520561","0.0460102500000004","0.0284596900000004","0.02393209","0.01882384","0.0134792100000003","0.0104040000000001","0.00494209000000019","0.0151536100000002","0.00835396000000003","0.0111302500000002","0.0134792100000003","0.0284596900000004","0.0374035600000002","0.0658948900000002","0.0831745600000006","0.0811110400000003","0.0831745600000006","0.111622810000001","0.14691889","0.184041","0.19945156","0.187056250000001","0.123622560000001","0.06061444","0.02968729","0.0169260100000001","0.0321484900000005","0.06953769","0.11874916","0.157847290000001","0.13890529","0.13373649","0.0831745600000006","0.0811110400000003","0.06061444","0.0677560900000004","0.06953769","0.0935748100000007","0.0387696100000005","0.0387696100000005","0.0445210000000001","0.06061444","0.0321484900000005","0.01602756","0.00149769000000003","0.0012390400000001","0.0228614400000003","0.0017808400000001","0.0197683600000003","0.02393209","0.02968729","0.02393209","0.0151536100000002","0.00835396000000003","0.000110250000000008","0.000198809999999975","0.00774400000000017","0.0374035600000002","0.00446224000000009","0.00400688999999999","0.00774400000000017","0.00544644000000005","0.0160528899999999","0.000789610000000013","0.00774400000000017","0.0273240900000001","0.11874916","0.157847290000001","0.13373649","0.10699441","0.0957902499999999","0.0914457600000003","0.10699441","0.14160169","0.222123690000001","0.24235929","0.23213124","0.172225000000001","0.0401601600000001","0.0228614400000003","0.00835396000000003","0.0321484900000005","0.0555073599999999","0.0752404900000001","0.0957902499999999","0.0733326400000007","0.0430562500000006","0.02393209","0.00208849000000001","0.00654480999999996","0.0111302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
