"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.85714285714286","semivar5.71428571428571","semivar8.57142857142857","semivar11.4285714285714","semivar14.2857142857143","semivar17.1428571428571","semivar20","semivar22.8571428571429","semivar25.7142857142857","semivar28.5714285714286","semivar31.4285714285714","semivar34.2857142857143","semivar37.1428571428571","semivar40","semivar42.8571428571429","semivar45.7142857142857","semivar48.5714285714286","semivar51.4285714285714","semivar54.2857142857143","semivar57.1428571428571","semivar60","semivar62.8571428571429","semivar65.7142857142857","semivar68.5714285714286","semivar71.4285714285714","semivar74.2857142857143","semivar77.1428571428571","semivar80","semivar82.8571428571429","semivar85.7142857142857","semivar88.5714285714286","semivar91.4285714285714","semivar94.2857142857143","semivar97.1428571428571","semivar100","semivar102.857142857143","semivar105.714285714286","semivar108.571428571429","semivar111.428571428571","semivar114.285714285714","semivar117.142857142857","semivar120","semivar122.857142857143","semivar125.714285714286","semivar128.571428571429","semivar131.428571428571","semivar134.285714285714","semivar137.142857142857","semivar140","semivar142.857142857143","semivar145.714285714286","semivar148.571428571429","semivar151.428571428571","semivar154.285714285714","semivar157.142857142857","semivar160","semivar162.857142857143","semivar165.714285714286","semivar168.571428571429","semivar171.428571428571","semivar174.285714285714","semivar177.142857142857","semivar180","semivar182.857142857143","semivar185.714285714286","semivar188.571428571429","semivar191.428571428571","semivar194.285714285714","semivar197.142857142857","semivar200","semivar202.857142857143","semivar205.714285714286","semivar208.571428571429","semivar211.428571428571","semivar214.285714285714","semivar217.142857142857","semivar220","semivar222.857142857143","semivar225.714285714286","semivar228.571428571429","semivar231.428571428571","semivar234.285714285714","semivar237.142857142857","semivar240","semivar242.857142857143","semivar245.714285714286","semivar248.571428571429","semivar251.428571428571","semivar254.285714285714","semivar257.142857142857","semivar260","semivar262.857142857143","semivar265.714285714286","semivar268.571428571429","semivar271.428571428571","semivar274.285714285714","semivar277.142857142857","semivar280","semivar282.857142857143","semivar285.714285714286","semivar288.571428571429","semivar291.428571428571","semivar294.285714285714","semivar297.142857142857","semivar300"
"AR-345_RB2_2016-04-21_R_T2",15,"4/21/2016","1:07:17 PM",40.8389,16.523,17.7892,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",100,2.88461538461538,0.317981605000001,"0.000585640000000021","0.0118592100000004","0.0276556899999999","0.0410467600000001","0.0184960000000008","0.00822649000000032","0.00110889000000004","0.00179776000000006","0.00877969000000036","0.03400336","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",16,"4/21/2016","1:07:18 PM",40.8077,16.523,17.768,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",110,3.17307692307692,0.286443500000001,"0.000449440000000014","9.00000000000068e-06","0.00769129000000029","0.0210540099999998","0.03290596","0.0131790400000006","0.0048302500000002","0.000146410000000005","0.000449440000000014","0.00525625000000023","0.0266342399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",17,"4/21/2016","1:07:19 PM",40.7456,16.523,17.7257,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",120,3.46153846153846,0.265016330000001,"0.00178929000000008","0.00403225000000016","0.00154449000000006","0.00206116000000007","0.0105678399999997","0.0193488099999998","0.00525625000000023","0.00073984000000003","0.00091204000000004","0.000445210000000024","0.00091204000000004","0.0146168099999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",18,"4/21/2016","1:07:20 PM",40.7366,16.523,17.7196,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",130,3.75,0.269713010000001,"3.72099999999999e-05","0.00234256000000009","0.00484416000000017","0.00206116000000007","0.00154449000000006","0.0093508899999997","0.0176889999999998","0.00440896000000021","0.000445210000000024","0.00131769000000005","0.00073984000000003","0.000580810000000033","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",19,"4/21/2016","1:07:21 PM",40.6922,16.523,17.6894,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",140,4.03846153846154,0.303291125000001,"0.00091204000000004","0.00131769000000005","0.00617796000000025","0.00996004000000038","0.00571536000000022","8.2810000000002e-05","0.00442224999999971","0.0105678399999997","0.00131044000000007","8.2810000000002e-05","0.00442225000000018","0.00329476000000014","3.72099999999999e-05","0.0071571599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",20,"4/21/2016","1:07:22 PM",40.6433,16.523,17.6561,55,"AR-345_RB2_2016-04-21_R_T2_final.csv",150,4.32692307692308,0.362460020000002,"0.00110889000000004","0.00403225000000016","0.00484416000000017","0.0125216100000005","0.0177156100000006","0.0118592100000004","0.000585640000000021","0.00110223999999982","0.00483024999999971","8.41000000000201e-06","0.00179776000000006","0.00996004000000038","0.00822649000000032","0.00155236000000004","0.00263168999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",25,"4/21/2016","1:07:27 PM",40.7811,16.523,17.7499,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",160,4.61538461538461,0.386037745000002,"0.00879844000000031","0.00366025000000013","0.000918090000000027","0.000585640000000021","0.000327610000000016","0.00154449000000006","0.00022801000000001","0.00484416000000017","0.0161289999999997","0.0266668899999999","0.00935089000000039","0.0026419600000001","3.60000000000027e-05","9.60999999999926e-06","0.00295936000000012","0.0210540099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",26,"4/21/2016","1:07:28 PM",40.9321,16.523,17.8526,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",170,4.90384615384615,0.335595800000002,"0.0105472899999997","0.0386122500000001","0.0266342399999999","0.0176889999999998","0.0161036099999998","0.0071571599999997","0.00401955999999973","0.00767375999999971","0.02968729","0.0527620899999989","0.0707559999999991","0.0397603600000003","0.0237468099999999","0.0093508899999997","0.0111936399999997","0.0246804099999999","0.061404839999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",27,"4/21/2016","1:07:29 PM",40.8876,16.523,17.8224,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",180,5.19230769230769,0.268573215000002,"0.00091204000000004","0.00525624999999971","0.0276556899999999","0.0176889999999998","0.0105678399999997","0.0093508899999997","0.00295935999999973","0.00110223999999982","0.00329475999999973","0.0201924099999998","0.0398002499999988","0.0556016399999989","0.02862864","0.0153512099999998","0.00442224999999971","0.00571535999999968","0.0161036099999998","0.0473497599999988","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",28,"4/21/2016","1:07:30 PM",40.8477,16.523,17.7952,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",190,5.48076923076923,0.225766140000001,"0.000739839999999837","0.00329475999999973","0.00205209000000009","0.0193488100000007","0.0111936400000004","0.00571536000000022","0.0048302500000002","0.00073984000000003","3.60000000000027e-05","0.00091204000000004","0.0132020100000005","0.02968729","0.0435139600000002","0.0201640000000009","0.00935089000000039","0.00154449000000006","0.00234256000000009","0.00994009000000042","0.0362521600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",29,"4/21/2016","1:07:31 PM",40.7011,16.523,17.6955,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",200,5.76923076923077,0.226338580000001,"0.00994009000000042","0.0161036099999998","0.0246804099999999","0.00295936000000012","0.00155236000000004","3.72099999999999e-05","0.000580810000000033","0.00091204000000004","0.00525625000000023","0.00877969000000036","0.0048302500000002","0.000231040000000003","0.00527075999999968","0.0118592099999997","0.00178929000000008","9.00000000000068e-06","0.00364816000000016","0.00263169000000013","0","0.00822648999999968","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",30,"4/21/2016","1:07:32 PM",40.599,16.523,17.626,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",210,6.05769230769231,0.255786495000001,"0.00483024999999971","0.02862864","0.0385729599999988","0.051347559999999","0.0153512099999998","0.000906009999999841","0.00401955999999973","0.00876095999999973","0.00994008999999971","0.0201639999999998","0.0266342399999999","0.0193209999999998","0.00294848999999976","9.60999999999926e-06","0.00155236000000004","0.000739839999999837","0.00525624999999971","0.0168740099999998","0.0145926399999998","0.00483024999999971","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",31,"4/21/2016","1:07:33 PM",40.6612,16.523,17.6683,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",220,6.34615384615384,0.263896215000002,"0.00178928999999977","0.00073984000000003","0.0161036100000007","0.0237468099999999","0.0339664900000001","0.00665856000000027","0.00014884","0.000445210000000024","0.00263169000000013","0.00329476000000014","0.00994009000000042","0.0146168100000006","0.00935089000000039","0.000144000000000011","0.00206115999999975","0.00667488999999965","0.00022801000000001","0.00091204000000004","0.00767376000000033","0.00616225000000028","0.00073984000000003","0.0040322499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_R_T2",32,"4/21/2016","1:07:34 PM",40.6967,16.523,17.6925,NA,"AR-345_RB2_2016-04-21_R_T2_final.csv",230,6.63461538461538,0.243490850000004,"0.000585640000000021","0.00442224999999971","9.00000000000068e-06","0.0105472900000005","0.0168740099999998","0.02563201","0.00329476000000014","0.00132496000000003","9.60999999999926e-06","0.000734410000000043","0.00110224000000005","0.00570025000000025","0.00935089000000039","0.00525625000000023","0.00014884","0.00484415999999967","0.0112148099999996","0.00154449000000006","3.60000000000027e-05","0.00401956000000018","0.00294849000000015","9.00000000000068e-06","0.00769128999999967","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
