"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.34375","semivar4.6875","semivar7.03125","semivar9.375","semivar11.71875","semivar14.0625","semivar16.40625","semivar18.75","semivar21.09375","semivar23.4375","semivar25.78125","semivar28.125","semivar30.46875","semivar32.8125","semivar35.15625","semivar37.5","semivar39.84375","semivar42.1875","semivar44.53125","semivar46.875","semivar49.21875","semivar51.5625","semivar53.90625","semivar56.25","semivar58.59375","semivar60.9375","semivar63.28125","semivar65.625","semivar67.96875","semivar70.3125","semivar72.65625","semivar75","semivar77.34375","semivar79.6875","semivar82.03125","semivar84.375","semivar86.71875","semivar89.0625","semivar91.40625","semivar93.75","semivar96.09375","semivar98.4375","semivar100.78125","semivar103.125","semivar105.46875","semivar107.8125","semivar110.15625","semivar112.5","semivar114.84375","semivar117.1875","semivar119.53125","semivar121.875","semivar124.21875","semivar126.5625","semivar128.90625","semivar131.25","semivar133.59375","semivar135.9375","semivar138.28125","semivar140.625","semivar142.96875","semivar145.3125","semivar147.65625","semivar150","semivar152.34375","semivar154.6875","semivar157.03125","semivar159.375","semivar161.71875","semivar164.0625","semivar166.40625","semivar168.75","semivar171.09375","semivar173.4375","semivar175.78125","semivar178.125","semivar180.46875","semivar182.8125","semivar185.15625","semivar187.5","semivar189.84375","semivar192.1875","semivar194.53125","semivar196.875","semivar199.21875","semivar201.5625","semivar203.90625","semivar206.25","semivar208.59375","semivar210.9375","semivar213.28125","semivar215.625","semivar217.96875","semivar220.3125","semivar222.65625","semivar225","semivar227.34375","semivar229.6875","semivar232.03125","semivar234.375","semivar236.71875","semivar239.0625","semivar241.40625","semivar243.75","semivar246.09375","semivar248.4375","semivar250.78125","semivar253.125","semivar255.46875","semivar257.8125","semivar260.15625","semivar262.5","semivar264.84375","semivar267.1875","semivar269.53125","semivar271.875","semivar274.21875","semivar276.5625","semivar278.90625","semivar281.25","semivar283.59375","semivar285.9375","semivar288.28125","semivar290.625","semivar292.96875","semivar295.3125","semivar297.65625","semivar300"
"AR-372_PODS_2015-12-09_R_T3",72,"12/9/2015","9:54:05 AM",37.8443,16.999,15.7515,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",460,10.8661417322835,0.721349279999999,"0.000231040000000003","0.000449440000000014","0.000585640000000021","0.00091204000000004","0.00265225000000008","9.60999999999926e-06","0.00403224999999993","0.00717408999999996","0.00617795999999997","0.00179776000000006","0.000585640000000021","0.00527075999999994","0.011236","0.00938960999999995","0.00527075999999994","0.0029702499999999","0.000585640000000021","0.00131769000000005","0.00330624999999991","0.000585640000000021","0.0029702499999999","0.00881720999999993","0.01058841","0.00485808999999989","0.0169520400000001","0.0154008100000001","0.00667488999999994","3.60000000000027e-05","0.00206116000000007","0.00154449000000006","0.00022801000000001","0.011236","0.0329785599999998","0.0363664899999999","0.0202492900000002","0.00619368999999993","0.000327610000000016","0.000585640000000021","0.00367235999999989","0.00881720999999993","0.00996004000000002","0.01324801","0.0139240000000001","0.00619368999999993","0.00367235999999989","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",73,"12/9/2015","9:54:06 AM",37.8666,16.999,15.7667,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",470,11.1023622047244,0.729849244999998,"0.000231040000000003","0","3.60000000000027e-05","8.10000000000061e-05","0.00206116000000007","0.00131769000000005","0.000146410000000005","0.00619368999999993","0.00998000999999997","0.00879843999999998","0.00331776000000009","8.10000000000061e-05","0.00329475999999994","0.00824463999999996","0.00667488999999994","0.00329475999999994","0.00154448999999992","8.10000000000061e-05","0.00265225000000008","0.0052852899999999","0.00155236000000004","0.00154448999999992","0.00619368999999993","0.00769128999999998","0.0029702499999999","0.013225","0.01185921","0.00442224999999994","0.000449440000000014","0.00367236000000011","0.0029702500000001","0.000918090000000027","0.00824463999999996","0.0276889599999998","0.0308002499999998","0.0161544100000001","0.00403224999999993","8.41000000000201e-06","8.10000000000061e-05","0.00206115999999991","0.00619368999999993","0.00715716","0.00998000999999997","0.01056784","0.00403224999999993","0.00206115999999991","3.60000000000027e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",74,"12/9/2015","9:54:07 AM",37.8399,16.999,15.7485,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",480,11.3385826771654,0.754149919999998,"0.000331240000000008","9.00000000000068e-06","0.000331240000000008","0.000585640000000021","0.00073984000000003","0.00073984000000003","0.0029702500000001","3.72099999999999e-05","0.00366024999999992","0.00667488999999994","0.00571535999999995","0.00155236000000004","0.00073984000000003","0.00571535999999995","0.011881","0.00998000999999997","0.00571535999999995","0.00330624999999991","0.00073984000000003","0.00110889000000004","0.0029702499999999","0.000449440000000014","0.00330624999999991","0.00938960999999995","0.01121481","0.0052852899999999","0.0177422400000001","0.0161544100000001","0.00717408999999996","9.00000000000068e-06","0.00179776000000006","0.00131769000000005","0.000146410000000005","0.011881","0.0340771599999999","0.0375196899999999","0.0211120900000002","0.00667488999999994","0.000445210000000024","0.00073984000000003","0.0040449599999999","0.00938960999999995","0.01056784","0.01394761","0.0146410000000001","0.00667488999999994","0.0040449599999999","0.000585640000000021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",75,"12/9/2015","9:54:08 AM",37.8488,16.999,15.7546,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",490,11.5748031496063,0.759936199999999,"3.72099999999999e-05","0.000146410000000005","9.60999999999926e-06","0.000146410000000005","0.000327610000000016","0.000445210000000024","0.00110889000000004","0.00234256000000009","0","0.00443555999999991","0.00770883999999994","0.00667488999999994","0.00207025000000005","0.000445210000000024","0.00483024999999995","0.01058841","0.00879843999999998","0.00483024999999995","0.00264195999999992","0.000445210000000024","0.00155236000000004","0.00367235999999989","0.000745290000000018","0.00264195999999992","0.00824463999999996","0.00996004000000002","0.00443555999999991","0.0161544100000001","0.0146410000000001","0.00617795999999997","8.2810000000002e-05","0.00235225000000006","0.00179776000000006","0.000331240000000008","0.01058841","0.0318622499999999","0.0351937599999999","0.0193766400000002","0.00571535999999995","0.000225000000000017","0.000445210000000024","0.00330624999999991","0.00824463999999996","0.00935089000000004","0.012544","0.0132020100000001","0.00571535999999995","0.00330624999999991","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",76,"12/9/2015","9:54:09 AM",37.8087,16.999,15.7273,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",500,11.8110236220472,0.735566105,"0.000745290000000018","0.000449440000000014","0.00155236000000004","0.000585640000000021","0.00155236000000004","0.00206116000000007","0.00234256000000009","3.60000000000027e-05","0.00573049000000018","0.000745290000000018","0.00154448999999992","0.00366024999999992","0.00295935999999993","0.000331240000000008","0.00234256000000009","0.00937024","0.0169520400000001","0.0146652100000001","0.00937024","0.00619368999999993","0.00234256000000009","0.000146410000000005","0.00110888999999992","0","0.00619368999999993","0.01394761","0.0161544100000001","0.00881720999999993","0.0238393600000002","0.0219928900000002","0.01121481","0.000331240000000008","0.000449440000000014","0.00022801000000001","8.2810000000002e-05","0.0169520400000001","0.04235364","0.04618201","0.0277222500000003","0.01058841","0.00178929000000008","0.00234256000000009","0.00719103999999992","0.01394761","0.0153760000000001","0.0194044900000001","0.0202208400000002","0.01058841","0.00719103999999992","0.00206116000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",77,"12/9/2015","9:54:10 AM",37.8309,16.999,15.7424,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",510,12.0472440944882,0.68035412,"0.00022801000000001","0.00014884","3.72099999999999e-05","0.00059049000000001","8.2810000000002e-05","0.00059049000000001","0.000918090000000027","0.00110889000000004","0.000445210000000024","0.00367236000000011","0.00014884","0.00295935999999993","0.00571535999999995","0.00483024999999995","0.00110889000000004","0.00110889000000004","0.00667488999999994","0.01324801","0.011236","0.00667488999999994","0.0040449599999999","0.00110889000000004","0.00073984000000003","0.00234255999999991","0.00022801000000001","0.0040449599999999","0.010609","0.012544","0.00620943999999989","0.0194044900000001","0.0177422400000001","0.00824463999999996","9.60999999999926e-06","0.00131769000000005","0.00091204000000004","3.60000000000027e-05","0.01324801","0.0363664899999999","0.0399200399999999","0.0229219600000002","0.00770883999999994","0.00073984000000003","0.00110889000000004","0.00485808999999989","0.010609","0.01185921","0.01542564","0.0161544100000001","0.00770883999999994","0.00485808999999989","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",78,"12/9/2015","9:54:11 AM",37.8488,16.999,15.7546,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",520,12.2834645669291,0.622772409999999,"0.00014884","0.000745290000000018","0","3.72099999999999e-05","0.000146410000000005","9.60999999999926e-06","0.000146410000000005","0.000327610000000016","0.000445210000000024","0.00110889000000004","0.00234256000000009","0","0.00443555999999991","0.00770883999999994","0.00667488999999994","0.00207025000000005","0.000445210000000024","0.00483024999999995","0.01058841","0.00879843999999998","0.00483024999999995","0.00264195999999992","0.000445210000000024","0.00155236000000004","0.00367235999999989","0.000745290000000018","0.00264195999999992","0.00824463999999996","0.00996004000000002","0.00443555999999991","0.0161544100000001","0.0146410000000001","0.00617795999999997","8.2810000000002e-05","0.00235225000000006","0.00179776000000006","0.000331240000000008","0.01058841","0.0318622499999999","0.0351937599999999","0.0193766400000002","0.00571535999999995","0.000225000000000017","0.000445210000000024","0.00330624999999991","0.00824463999999996","0.00935089000000004","0.012544","0.0132020100000001","0.00571535999999995","0.00330624999999991","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",79,"12/9/2015","9:54:12 AM",37.8576,16.999,15.7606,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",530,12.5196850393701,0.595944009999999,"3.60000000000027e-05","0.000331240000000008","0.00110889000000004","3.60000000000027e-05","0.000146410000000005","3.72099999999999e-05","8.2810000000002e-05","3.72099999999999e-05","0.000146410000000005","0.00022801000000001","0.00154449000000006","0.00179776000000006","3.60000000000027e-05","0.00527075999999994","0.00879843999999998","0.00769128999999998","0.00265225000000008","0.00022801000000001","0.00403224999999993","0.00938960999999995","0.00770883999999994","0.00403224999999993","0.00206115999999991","0.00022801000000001","0.00206116000000007","0.00443555999999991","0.00110889000000004","0.00206115999999991","0.00719103999999992","0.00879843999999998","0.00367235999999989","0.0146652100000001","0.013225","0.00527075999999994","0.00022801000000001","0.0029702500000001","0.00234256000000009","0.000585640000000021","0.00938960999999995","0.0297562499999998","0.0329785599999998","0.0177422400000001","0.00484415999999992","8.10000000000061e-05","0.00022801000000001","0.0026522499999999","0.00719103999999992","0.00822649","0.011236","0.01185921","0.00484415999999992","0.0026522499999999","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",80,"12/9/2015","9:54:13 AM",37.8488,16.999,15.7546,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",540,12.755905511811,0.607510739999999,"3.60000000000027e-05","0","0.00014884","0.000745290000000018","0","3.72099999999999e-05","0.000146410000000005","9.60999999999926e-06","0.000146410000000005","0.000327610000000016","0.000445210000000024","0.00110889000000004","0.00234256000000009","0","0.00443555999999991","0.00770883999999994","0.00667488999999994","0.00207025000000005","0.000445210000000024","0.00483024999999995","0.01058841","0.00879843999999998","0.00483024999999995","0.00264195999999992","0.000445210000000024","0.00155236000000004","0.00367235999999989","0.000745290000000018","0.00264195999999992","0.00824463999999996","0.00996004000000002","0.00443555999999991","0.0161544100000001","0.0146410000000001","0.00617795999999997","8.2810000000002e-05","0.00235225000000006","0.00179776000000006","0.000331240000000008","0.01058841","0.0318622499999999","0.0351937599999999","0.0193766400000002","0.00571535999999995","0.000225000000000017","0.000445210000000024","0.00330624999999991","0.00824463999999996","0.00935089000000004","0.012544","0.0132020100000001","0.00571535999999995","0.00330624999999991","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",81,"12/9/2015","9:54:14 AM",37.951,16.999,15.8241,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",550,12.992125984252,0.643049689999999,"0.00483024999999995","0.00403224999999993","0.00483024999999995","0.00667488999999994","0.00937024","0.00483024999999995","0.00571535999999995","0.00329475999999994","0.00527075999999994","0.00329475999999994","0.00264195999999992","0.00234255999999991","0.01056784","0.000445209999999949","0.00483024999999995","0.0185232099999997","0.0247432899999998","0.0228614399999998","0.013225","0.00234255999999991","0","0.00111556000000002","0.00059049000000001","0","0.000327610000000016","0.00234255999999991","0.01185921","0.0169260099999997","0.00937024","0.000327610000000016","0.000453690000000004","0.000918090000000027","8.41000000000201e-06","0.00331776000000009","0.00265225000000008","8.2810000000002e-05","0.00617795999999997","0.0139240000000001","0.0125216100000001","0.00769128999999998","0.00111556000000002","0.011881","0.01394761","0.00485809000000014","3.72099999999999e-05","0.0029702499999999","0.00234255999999991","0.000144000000000011","0.000453690000000004","0.00073984000000003","0.00180625000000004","0.00206116000000007","3.72099999999999e-05","0.000144000000000011","0.00264195999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",82,"12/9/2015","9:54:15 AM",37.9333,16.999,15.8121,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",560,13.2283464566929,0.709030645,"0.000144000000000011","0.00330624999999991","0.0026522499999999","0.00330624999999991","0.00485808999999989","0.00719103999999992","0.00330624999999991","0.0040449599999999","0.00206115999999991","0.00367235999999989","0.00206115999999991","0.0015523599999999","0.0013249599999999","0.00824463999999996","8.28099999999696e-05","0.00330624999999991","0.0154008099999996","0.0211120899999997","0.0193766399999997","0.010609","0.0013249599999999","0.000144000000000011","0.00206116000000007","0.00131769000000005","0.000144000000000011","3.72099999999999e-05","0.0013249599999999","0.00938960999999995","0.0139476099999996","0.00719103999999992","3.72099999999999e-05","0.00110889000000004","0.00178929000000008","8.2810000000002e-05","0.00484416000000017","0.00403225000000016","0.000445210000000024","0.00443555999999991","0.011236","0.00998000999999997","0.00573048999999991","0.00206116000000007","0.0146410000000001","0.0169260100000001","0.00667489000000024","0.000327610000000016","0.00180624999999989","0.0013249599999999","0","0.00110889000000004","0.00153664000000008","0.0029702500000001","0.00329476000000014","0.000327610000000016","0","0.0015523599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",83,"12/9/2015","9:54:16 AM",37.8354,16.999,15.7455,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",570,13.4645669291339,0.793405204999999,"0.00443555999999991","0.00617795999999997","8.2810000000002e-05","0.00022801000000001","8.2810000000002e-05","9.60999999999926e-06","0.000331240000000008","8.2810000000002e-05","9.00000000000068e-06","0.000449440000000014","3.60000000000027e-05","0.000449440000000014","0.00073984000000003","0.00091204000000004","0.000585640000000021","0.00330625000000011","8.2810000000002e-05","0.00330624999999991","0.00619368999999993","0.00527075999999994","0.00132496000000003","0.00091204000000004","0.00617795999999997","0.012544","0.01058841","0.00617795999999997","0.00366024999999992","0.00091204000000004","0.000918090000000027","0.0026522499999999","0.000331240000000008","0.00366024999999992","0.00998000999999997","0.01185921","0.00573048999999991","0.0185504400000001","0.0169260100000001","0.00769128999999998","0","0.00155236000000004","0.00110889000000004","8.2810000000002e-05","0.012544","0.0351937599999999","0.03869089","0.0219928900000002","0.00717408999999996","0.000580810000000033","0.00091204000000004","0.00443555999999991","0.00998000999999997","0.0111936400000001","0.0146652100000001","0.0153760000000001","0.00717408999999996","0.00443555999999991","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",84,"12/9/2015","9:54:17 AM",37.7775,16.999,15.7061,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",580,13.7007874015748,0.850039039999998,"0.00155236000000004","0.011236","0.0139240000000001","0.00235225000000006","0.0029702500000001","0.00235225000000006","0.00131769000000005","0.000449440000000014","0.00235225000000006","0.00179776000000006","0.00367236000000011","0.00206116000000007","0.00367236000000011","0.00443556000000015","0.00484416000000017","0.000231040000000003","0.0093896100000003","0.00235225000000006","0.000327609999999952","0.00154448999999992","0.00110223999999993","9.00000000000068e-06","0.00484416000000017","0.0139240000000001","0.0229219600000002","0.0202492900000002","0.0139240000000001","0.00998000999999997","0.00484416000000017","8.2810000000002e-05","0.000146409999999962","0.000449440000000014","0.00998000999999997","0.0194044900000001","0.0219928900000002","0.01324801","0.0308353600000004","0.0287302500000004","0.0161544100000001","0.00155236000000004","0","3.72099999999999e-05","0.000918090000000027","0.0229219600000002","0.0515290000000001","0.0557432100000002","0.0352312900000005","0.0154008100000001","0.00403225000000016","0.00484416000000017","0.011236","0.0194044900000001","0.0210830400000003","0.0257602500000002","0.0266995600000004","0.0154008100000001","0.011236","0.00443556000000015","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",85,"12/9/2015","9:54:18 AM",37.6798,16.999,15.6396,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",590,13.9370078740157,0.835586364999998,"0.00442224999999994","0.01121481","0.0297562499999998","0.03404025","0.013225","0.0146410000000001","0.013225","0.01056784","0.00769128999999998","0.013225","0.01185921","0.0161544100000001","0.0125216100000001","0.0161544100000001","0.0177156100000002","0.0185232100000002","0.00667488999999994","0.0266995600000004","0.013225","0.00234256000000009","0.00073984000000003","0.00110889000000004","0.00483024999999995","0.0185232100000002","0.03404025","0.0474804100000001","0.04359744","0.03404025","0.0276889599999998","0.0185232100000002","0.00571535999999995","0.00295936000000012","0.00769128999999998","0.0276889599999998","0.04235364","0.0461390400000001","0.0329785599999998","0.0586124100000003","0.0556960000000003","0.03748096","0.01121481","0.00442224999999994","0.00527075999999994","0.00937024","0.0474804100000001","0.0861422499999999","0.09156676","0.0646176400000004","0.03632836","0.0169000000000002","0.0185232100000002","0.0297562499999998","0.04235364","0.0448168900000002","0.0515290000000001","0.0528540100000003","0.03632836","0.0297562499999998","0.0177156100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",86,"12/9/2015","9:54:19 AM",37.6531,16.999,15.6214,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",600,14.1732283464567,0.758291394999999,"0.000331240000000008","0.00717408999999996","0.0154008100000001","0.0363664899999999","0.04108729","0.0177422400000001","0.0193766400000002","0.0177422400000001","0.0146410000000001","0.01121481","0.0177422400000001","0.0161544100000001","0.0211120900000002","0.0169260100000001","0.0211120900000002","0.0228916900000003","0.0238084900000003","0.00998000999999997","0.0329785600000005","0.0177422400000001","0.00443556000000015","0.00206116000000007","0.00265225000000008","0.00769128999999998","0.0238084900000003","0.04108729","0.0557432100000002","0.0515290000000001","0.04108729","0.0340771599999999","0.0238084900000003","0.00879843999999998","0.00527076000000019","0.01121481","0.0340771599999999","0.0501760000000001","0.0542890000000003","0.0399200399999999","0.0677560900000004","0.0646176400000004","0.0448592400000001","0.0154008100000001","0.00717408999999996","0.00824463999999996","0.013225","0.0557432100000002","0.0971568900000001","0.10291264","0.0742017600000006","0.04359744","0.0219632400000003","0.0238084900000003","0.0363664899999999","0.0501760000000001","0.0528540100000003","0.0601230400000003","0.0615536100000004","0.04359744","0.0363664899999999","0.0228916900000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-12-09_R_T3",87,"12/9/2015","9:54:20 AM",37.6931,16.999,15.6486,NA,"AR-372_PODS_2015-12-09_R_T3_final.csv",610,14.4094488188976,0.643464429999999,"0.00073984000000003","8.10000000000061e-05","0.00330624999999991","0.00938960999999995","0.0267322499999997","0.0308002499999998","0.011236","0.012544","0.011236","0.00879843999999998","0.00619368999999993","0.011236","0.00998000999999997","0.01394761","0.01058841","0.01394761","0.0154008100000001","0.0161544100000001","0.0052852899999999","0.0238393600000002","0.011236","0.00155236000000004","0.000331240000000008","0.00059049000000001","0.00366024999999992","0.0161544100000001","0.0308002499999998","0.0436392099999999","0.0399200399999999","0.0308002499999998","0.0247747599999997","0.0161544100000001","0.00443555999999991","0.00206116000000007","0.00619368999999993","0.0247747599999997","0.0387302399999999","0.04235364","0.0297907599999997","0.0543356100000001","0.0515290000000001","0.0340771599999999","0.00938960999999995","0.00330624999999991","0.0040449599999999","0.00770883999999994","0.0436392099999999","0.0809402499999997","0.0862009599999998","0.0601230400000003","0.0329785599999998","0.0146410000000001","0.0161544100000001","0.0267322499999997","0.0387302399999999","0.04108729","0.047524","0.0487968100000001","0.0329785599999998","0.0267322499999997","0.0154008100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
