"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.15789473684211","semivar6.31578947368421","semivar9.47368421052632","semivar12.6315789473684","semivar15.7894736842105","semivar18.9473684210526","semivar22.1052631578947","semivar25.2631578947368","semivar28.4210526315789","semivar31.5789473684211","semivar34.7368421052632","semivar37.8947368421053","semivar41.0526315789474","semivar44.2105263157895","semivar47.3684210526316","semivar50.5263157894737","semivar53.6842105263158","semivar56.8421052631579","semivar60","semivar63.1578947368421","semivar66.3157894736842","semivar69.4736842105263","semivar72.6315789473684","semivar75.7894736842105","semivar78.9473684210526","semivar82.1052631578947","semivar85.2631578947368","semivar88.4210526315789","semivar91.5789473684211","semivar94.7368421052632","semivar97.8947368421053","semivar101.052631578947","semivar104.210526315789","semivar107.368421052632","semivar110.526315789474","semivar113.684210526316","semivar116.842105263158","semivar120","semivar123.157894736842","semivar126.315789473684","semivar129.473684210526","semivar132.631578947368","semivar135.789473684211","semivar138.947368421053","semivar142.105263157895","semivar145.263157894737","semivar148.421052631579","semivar151.578947368421","semivar154.736842105263","semivar157.894736842105","semivar161.052631578947","semivar164.210526315789","semivar167.368421052632","semivar170.526315789474","semivar173.684210526316","semivar176.842105263158","semivar180","semivar183.157894736842","semivar186.315789473684","semivar189.473684210526","semivar192.631578947368","semivar195.789473684211","semivar198.947368421053","semivar202.105263157895","semivar205.263157894737","semivar208.421052631579","semivar211.578947368421","semivar214.736842105263","semivar217.894736842105","semivar221.052631578947","semivar224.210526315789","semivar227.368421052632","semivar230.526315789474","semivar233.684210526316","semivar236.842105263158","semivar240","semivar243.157894736842","semivar246.315789473684","semivar249.473684210526","semivar252.631578947368","semivar255.789473684211","semivar258.947368421053","semivar262.105263157895","semivar265.263157894737","semivar268.421052631579","semivar271.578947368421","semivar274.736842105263","semivar277.894736842105","semivar281.052631578947","semivar284.210526315789","semivar287.368421052632","semivar290.526315789474","semivar293.684210526316","semivar296.842105263158","semivar300"
"AR-330_INDRA_2016-04-26_R_T2",19,"4/26/2016","3:24:56 PM",42.1974,16.903,18.71362518,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",100,3.19148936170213,0.149193641554591,"0.000228197278440052","0","0.00442876274610221","0.0153372496453219","0.0266258228091233","0.0373983847950237","0.0275892731180355","0.00821510564932801","0.00153620647858104","0.00131047258020269","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",20,"4/26/2016","3:24:57 PM",42.2463,16.903,18.74689966,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",110,3.51063829787234,0.183042448885534,"0.00110719101927036","0.0023406901972625","0.00110719101927036","0.0011071903537808","0.00820277455448861","0.0168739398540724","0.0256358973753793","0.0176426692370038","0.00329048394030743","0.00525174871410266","0.00482676589850517","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",21,"4/26/2016","3:24:58 PM",42.2685,16.903,18.76200586,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",120,3.82978723404255,0.209919879731514,"0.000228197278439945","0.00234069019726216","0.0040305839321343","0.00234069019726216","0.000330086034792912","0.00569465984122094","0.0131775545298609","0.0210267226352838","0.0138578830346402","0.00178561517277163","0.00766940689752237","0.00715396755207692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",22,"4/26/2016","3:24:59 PM",42.3217,16.903,18.79820631,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",130,4.14893617021277,0.212664745905505,"0.00131047258020269","0.00263237233422258","0.00715396755207692","0.00993756376252927","0.00715396755207692","0.000325159515552482","0.00154154547675021","0.006176872223886","0.0118386346541397","0.00664535714328327","3.66762260880726e-05","0.0153203991553605","0.0145881900672971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",23,"4/26/2016","3:25:00 PM",42.3706,16.903,18.83148078,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",140,4.46808510638298,0.188281394210981,"0.0011071903537808","0.00482676450900655","0.00715396586045428","0.0138899424513597","0.0176788402592401","0.0138899424513597","0.00263237233422258","3.58567428024896e-05","0.002053776412332","0.00570493498224035","0.00232754046426805","0.000740840209824442","0.024664724487005","0.0237332665416029","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",24,"4/26/2016","3:25:01 PM",42.3484,16.903,18.81637458,55,"AR-330_INDRA_2016-04-26_R_T2_final.csv",150,4.78723404255319,0.169629542928738,"0.000228197278439945","0.000330086034792912","0.00295595771443872","0.00482676450900655","0.0105574392003601","0.0138899424513605","0.0105574392003601","0.00131047258020269","0.000444967383062387","0.00365115766353575","0.00821510564932801","0.0040133225936238","0.000146704904352463","0.0201480622305775","0.0193070608150233","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",29,"4/26/2016","3:25:06 PM",42.1797,16.903,18.70158105,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",160,5.1063829787234,0.170520064931708,"0.0131775545298609","0.0168739398540724","0.00933644087006754","0.00365115766353575","0.002053776412332","0.00014506106745689","9.37627268491309e-06","0.00014506106745689","0.006176872223886","0.0184654887533277","0.0307014666723546","0.0422017930455616","0.0317353987482616","0.010543459637822","0.000737140962115717","0.000583527795942545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",30,"4/26/2016","3:25:07 PM",42.2196,16.903,18.72873139,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",170,5.42553191489362,0.180794754863728,"0.000737140962115524","0.00768132875337635","0.010557437145372","0.00482676450900655","0.0011071903537808","0.000330086034792912","0.00022819758056407","0.000912789718008145","0.00022819758056407","0.00264635549870748","0.0118238308577533","0.0219241326239996","0.0317839045897678","0.0227991819962401","0.00570493347161993","0.00294856384846248","0.00263237336035577","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",31,"4/26/2016","3:25:08 PM",42.2375,16.903,18.74091161,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",180,5.74468085106383,0.20041914346688,"0.000148357759248429","0.00154689294991358","0.00569465984122094","0.00820277455448861","0.00328268264808999","0.000444967383062387","3.58567428024896e-05","0.000744549262144911","0.00179713507831706","0.000744549262144911","0.00154154547675021","0.00932329673412793","0.0184654887533277","0.0275892731180355","0.019269259965337","0.0040133225936238","0.00441971006481026","0.00403058393213476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",32,"4/26/2016","3:25:09 PM",42.2508,16.903,18.74996172,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",190,6.06382978723404,0.230077085355506,"8.1904491012108e-05","0.000450726911908969","0.00234068922964892","0.00441066797337957","0.00664535714328327","0.00232754046426805","0.000145061308339525","9.37621144360802e-06","0.00132034413917165","0.00264635549870784","0.00132034413917165","0.00091278971800793","0.00765749430055159","0.0160877945310281","0.0246647276280057","0.0168386048613218","0.0029485638484621","0.00570493347162046","0.00526161491826057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",33,"4/26/2016","3:25:10 PM",42.2375,16.903,18.74091161,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",200,6.38297872340426,0.266093544821413,"8.1904491012108e-05","0","0.000148357759248429","0.00154689294991358","0.00569465984122094","0.00820277455448861","0.00328268264808999","0.000444967383062387","3.58567428024896e-05","0.000744549262144911","0.00179713507831706","0.000744549262144911","0.00154154547675021","0.00932329673412793","0.0184654887533277","0.0275892731180355","0.019269259965337","0.0040133225936238","0.00441971006481026","0.00403058393213476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",34,"4/26/2016","3:25:11 PM",42.233,16.903,18.73784954,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",210,6.70212765957447,0.286406690185838,"9.37627268491309e-06","0.000146704904352463","9.37627268491309e-06","8.31406594224826e-05","0.00131540336687993","0.00616618190700197","0.0087668091039377","0.00364293968483315","0.000583527795942374","8.1904672014423e-05","0.000586819617409506","0.00154689294991358","0.000586819617409506","0.00179137091866808","0.00992400294010404","0.0193070608150224","0.0286158702083077","0.0201287511381889","0.00441066797337957","0.00402194799856888","0.00365115766353618","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",35,"4/26/2016","3:25:12 PM",42.2418,16.903,18.74383759,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",220,7.02127659574468,0.285765606737073,"3.58567428024896e-05","8.56135896038243e-06","3.75049682569422e-05","8.56135896038243e-06","0.000228197278439945","0.00178561517277133","0.00526161491826057","0.00768132875337635","0.00295595771443872","0.000330086034792912","9.37627268491309e-06","0.00091278971800793","0.002053776412332","0.00091278971800793","0.00132034413917165","0.0087668091039377","0.0176788402592401","0.0266258228091245","0.0184654887533286","0.00365115766353618","0.00481731499133425","0.00441066797337957","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",36,"4/26/2016","3:25:13 PM",42.2241,16.903,18.73179345,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",230,7.34042553191489,0.26722498305503,"0.000145061308339525","3.66762260880726e-05","8.31408417855977e-05","0.000330086034792912","8.31408417855977e-05","9.37621144360802e-06","0.000912789113759995","0.00715396755207692","0.00993756376252856","0.00441066797337957","0.00091278971800793","0.00022819758056407","0.000330086034792912","0.00110719035378104","0.000330086034792912","0.00234069019726216","0.0111672859381439","0.0210267226352828","0.0307014701767218","0.0218838529548857","0.00525174871410214","0.00329048394030784","0.00295595771443872","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T2",37,"4/26/2016","3:25:14 PM",42.1974,16.903,18.71362518,NA,"AR-330_INDRA_2016-04-26_R_T2_final.csv",240,7.65957446808511,0.253033380555109,"0.000330086034792912","0.00091278971800793","0.000586819617409506","0.000744549262144911","0.00132034413917165","0.000744549262144911","0.00022819758056407","0.00014506106745689","0.0105574392003601","0.0138899424513597","0.00715396755207692","0.00234069019726216","0.00110719101927036","0","0.000228197278440052","0","0.00442876274610221","0.0153372496453219","0.0266258228091233","0.0373983847950237","0.0275892731180355","0.00821510564932801","0.00153620647858104","0.00131047258020269","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
