"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.40909090909091","semivar6.81818181818182","semivar10.2272727272727","semivar13.6363636363636","semivar17.0454545454545","semivar20.4545454545455","semivar23.8636363636364","semivar27.2727272727273","semivar30.6818181818182","semivar34.0909090909091","semivar37.5","semivar40.9090909090909","semivar44.3181818181818","semivar47.7272727272727","semivar51.1363636363636","semivar54.5454545454545","semivar57.9545454545455","semivar61.3636363636364","semivar64.7727272727273","semivar68.1818181818182","semivar71.5909090909091","semivar75","semivar78.4090909090909","semivar81.8181818181818","semivar85.2272727272727","semivar88.6363636363636","semivar92.0454545454545","semivar95.4545454545455","semivar98.8636363636364","semivar102.272727272727","semivar105.681818181818","semivar109.090909090909","semivar112.5","semivar115.909090909091","semivar119.318181818182","semivar122.727272727273","semivar126.136363636364","semivar129.545454545455","semivar132.954545454545","semivar136.363636363636","semivar139.772727272727","semivar143.181818181818","semivar146.590909090909","semivar150","semivar153.409090909091","semivar156.818181818182","semivar160.227272727273","semivar163.636363636364","semivar167.045454545455","semivar170.454545454545","semivar173.863636363636","semivar177.272727272727","semivar180.681818181818","semivar184.090909090909","semivar187.5","semivar190.909090909091","semivar194.318181818182","semivar197.727272727273","semivar201.136363636364","semivar204.545454545455","semivar207.954545454545","semivar211.363636363636","semivar214.772727272727","semivar218.181818181818","semivar221.590909090909","semivar225","semivar228.409090909091","semivar231.818181818182","semivar235.227272727273","semivar238.636363636364","semivar242.045454545455","semivar245.454545454545","semivar248.863636363636","semivar252.272727272727","semivar255.681818181818","semivar259.090909090909","semivar262.5","semivar265.909090909091","semivar269.318181818182","semivar272.727272727273","semivar276.136363636364","semivar279.545454545455","semivar282.954545454545","semivar286.363636363636","semivar289.772727272727","semivar293.181818181818","semivar296.590909090909","semivar300"
"AR-345_CONC_2015-10-15_R_T3",21,"10/15/2015","1:59:42 PM",41.7519,23.966,18.4105,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",100,3.44827586206897,0.785650500000003,"9.00000000000068e-06","0.00131044000000007","0.00617796000000025","0.0139240000000005","0.00366025000000013","0","0.000745290000000018","3.72099999999999e-05","3.72099999999999e-05","0.000231040000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",22,"10/15/2015","1:59:43 PM",41.7564,23.966,18.4135,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",110,3.79310344827586,0.679638090000003,"9.00000000000068e-06","0","0.00110224000000005","0.00571536000000022","0.0132250000000005","0.00330625000000011","9.00000000000068e-06","0.000918090000000027","8.2810000000002e-05","8.2810000000002e-05","0.00014884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",23,"10/15/2015","1:59:44 PM",41.7297,23.966,18.3954,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",120,4.13793103448276,0.697544525000003,"0.000327610000000016","0.00022801000000001","0.000327610000000016","0.00263169000000013","0.00877969000000036","0.0177156100000006","0.00571536000000022","0.00022801000000001","0.00014884","8.10000000000061e-05","8.10000000000061e-05","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",24,"10/15/2015","1:59:45 PM",41.7252,23.966,18.3923,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",130,4.48275862068966,0.815313445000002,"9.60999999999926e-06","0.000449440000000014","0.000331240000000008","0.000449440000000014","0.00295936000000012","0.00937024000000034","0.0185504400000006","0.00619369000000021","0.000331240000000008","8.2810000000002e-05","0.000146410000000005","0.000146410000000005","0.00111556000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",25,"10/15/2015","1:59:46 PM",41.8052,23.966,18.4467,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",140,4.82758620689655,0.905740630000003,"0.00295936000000012","0.00263169000000013","0.00110224000000005","0.00131044000000007","0.00110224000000005","0","0.00179776000000006","0.0066912400000002","0.00059049000000001","0.00131044000000007","0.00403225000000016","0.00178929000000008","0.00178929000000008","0.000441000000000033","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",26,"10/15/2015","1:59:47 PM",41.8541,23.966,18.48,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",150,5.17241379310345,0.891916255000003,"0.00110889000000004","0.00769129000000029","0.0071571600000003","0.00442225000000018","0.0048302500000002","0.00442225000000018","0.00110889000000004","8.2810000000002e-05","0.00235225000000006","8.10000000000061e-05","0.0048302500000002","0.00937024000000034","0.00571536000000022","0.00571536000000022","0.00294849000000015","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",27,"10/15/2015","1:59:48 PM",41.8274,23.966,18.4619,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",160,5.51724137931035,0.781514885000003,"0.000327610000000016","0.000231040000000003","0.00484416000000017","0.00442225000000018","0.00234256000000009","0.0026419600000001","0.00234256000000009","0.000231040000000003","0.00073984000000003","0.00443556000000015","8.2810000000002e-05","0.0026419600000001","0.00619369000000021","0.00330625000000011","0.00330625000000011","0.00131044000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",28,"10/15/2015","1:59:49 PM",41.8274,23.966,18.4619,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",170,5.86206896551724,0.708783630000003,"0","0.000327610000000016","0.000231040000000003","0.00484416000000017","0.00442225000000018","0.00234256000000009","0.0026419600000001","0.00234256000000009","0.000231040000000003","0.00073984000000003","0.00443556000000015","8.2810000000002e-05","0.0026419600000001","0.00619369000000021","0.00330625000000011","0.00330625000000011","0.00131044000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",29,"10/15/2015","1:59:50 PM",41.8586,23.966,18.4831,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",180,6.20689655172414,0.723004375000003,"0.000449440000000014","0.000449440000000014","9.60999999999926e-06","0.00132496000000003","0.00824464000000028","0.00769129000000029","0.00484416000000017","0.00527076000000019","0.00484416000000017","0.00132496000000003","3.60000000000027e-05","0.00206116000000007","0.000146410000000005","0.00527076000000019","0.00998001000000033","0.00619369000000021","0.00619369000000021","0.00329476000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",30,"10/15/2015","1:59:51 PM",41.8097,23.966,18.4498,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",190,6.55172413793103,0.700547165000002,"0.00110889000000004","0.000146410000000005","0.000146410000000005","0.00091204000000004","9.60999999999926e-06","0.00330625000000011","0.00295936000000012","0.00131769000000005","0.00154449000000006","0.00131769000000005","9.60999999999926e-06","0.00154449000000006","0.00619369000000021","0.000449440000000014","0.00154449000000006","0.00443556000000015","0.00206116000000007","0.00206116000000007","0.000580810000000033","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",31,"10/15/2015","1:59:52 PM",41.8231,23.966,18.4589,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",200,6.89655172413793,0.579485705000003,"8.2810000000002e-05","0.000585640000000021","9.00000000000068e-06","9.00000000000068e-06","0.000445210000000024","0.00014884","0.00443556000000015","0.00403225000000016","0.00206116000000007","0.00234256000000009","0.00206116000000007","0.00014884","0.00091204000000004","0.00484416000000017","0.000146410000000005","0.00234256000000009","0.00573049000000018","0.0029702500000001","0.0029702500000001","0.00110224000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",32,"10/15/2015","1:59:53 PM",41.8186,23.966,18.4559,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",210,7.24137931034483,0.509536615000002,"9.00000000000068e-06","3.72099999999999e-05","0.00073984000000003","3.60000000000027e-05","3.60000000000027e-05","0.000580810000000033","8.46399999999977e-05","0.00404496000000013","0.00366025000000013","0.00179776000000006","0.00206116000000007","0.00179776000000006","8.46399999999977e-05","0.00110224000000005","0.00527076000000019","0.00022801000000001","0.00206116000000007","0.00528529000000016","0.00265225000000008","0.00265225000000008","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",33,"10/15/2015","1:59:54 PM",41.8319,23.966,18.4649,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",220,7.58620689655173,0.397476030000003,"8.10000000000061e-05","3.60000000000027e-05","0.00022801000000001","0.000331240000000008","9.00000000000068e-06","9.00000000000068e-06","0.00022801000000001","0.000331240000000008","0.00527076000000019","0.0048302500000002","0.0026419600000001","0.00295936000000012","0.0026419600000001","0.000331240000000008","0.000585640000000021","0.00404496000000013","3.72099999999999e-05","0.00295936000000012","0.00667489000000024","0.00366025000000013","0.00366025000000013","0.00153664000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",34,"10/15/2015","1:59:55 PM",41.8675,23.966,18.4891,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",230,7.93103448275862,0.357026190000004,"0.000585640000000021","0.00110224000000005","0.00091204000000004","0.00154449000000006","3.60000000000027e-05","0.00073984000000003","0.00073984000000003","8.2810000000002e-05","0.00179776000000006","0.00937024000000034","0.00877969000000036","0.00571536000000022","0.00617796000000025","0.00571536000000022","0.00179776000000006","0","0.00155236000000004","0.000327610000000016","0.00617796000000025","0.0112148100000004","0.00717409000000026","0.00717409000000026","0.00401956000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",35,"10/15/2015","1:59:56 PM",41.8586,23.966,18.4831,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",240,8.27586206896552,0.426948065000004,"3.60000000000027e-05","0.000331240000000008","0.00073984000000003","0.000585640000000021","0.00110889000000004","0","0.000449440000000014","0.000449440000000014","9.60999999999926e-06","0.00132496000000003","0.00824464000000028","0.00769129000000029","0.00484416000000017","0.00527076000000019","0.00484416000000017","0.00132496000000003","3.60000000000027e-05","0.00206116000000007","0.000146410000000005","0.00527076000000019","0.00998001000000033","0.00619369000000021","0.00619369000000021","0.00329476000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",36,"10/15/2015","1:59:57 PM",41.8631,23.966,18.4861,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",250,8.62068965517241,0.545814250000003,"9.00000000000068e-06","9.00000000000068e-06","0.000449440000000014","0.00091204000000004","0.00073984000000003","0.00131769000000005","9.00000000000068e-06","0.000585640000000021","0.000585640000000021","3.72099999999999e-05","0.00155236000000004","0.00879844000000031","0.00822649000000032","0.00527076000000019","0.00571536000000022","0.00527076000000019","0.00155236000000004","9.00000000000068e-06","0.00179776000000006","0.00022801000000001","0.00571536000000022","0.0105884100000004","0.00667489000000024","0.00667489000000024","0.00364816000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_CONC_2015-10-15_R_T3",37,"10/15/2015","1:59:58 PM",41.8986,23.966,18.5103,NA,"AR-345_CONC_2015-10-15_R_T3_final.csv",260,8.96551724137931,0.590776445000001,"0.000585640000000021","0.00073984000000003","0.000449440000000014","0.00206116000000007","0.00295936000000012","0.0026419600000001","0.00366025000000013","0.00073984000000003","0.00234256000000009","0.00234256000000009","0.000918090000000027","0.00404496000000013","0.0139240000000005","0.0132020100000005","0.00937024000000034","0.00996004000000038","0.00937024000000034","0.00404496000000013","0.000449440000000014","0.000331240000000008","0.00154449000000006","0.00996004000000038","0.0161544100000006","0.0112148100000004","0.0112148100000004","0.0071571600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
