"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.9126213592233","semivar5.8252427184466","semivar8.7378640776699","semivar11.6504854368932","semivar14.5631067961165","semivar17.4757281553398","semivar20.3883495145631","semivar23.3009708737864","semivar26.2135922330097","semivar29.126213592233","semivar32.0388349514563","semivar34.9514563106796","semivar37.8640776699029","semivar40.7766990291262","semivar43.6893203883495","semivar46.6019417475728","semivar49.5145631067961","semivar52.4271844660194","semivar55.3398058252427","semivar58.252427184466","semivar61.1650485436893","semivar64.0776699029126","semivar66.9902912621359","semivar69.9029126213592","semivar72.8155339805825","semivar75.7281553398058","semivar78.6407766990291","semivar81.5533980582524","semivar84.4660194174757","semivar87.378640776699","semivar90.2912621359223","semivar93.2038834951456","semivar96.1165048543689","semivar99.0291262135922","semivar101.941747572816","semivar104.854368932039","semivar107.766990291262","semivar110.679611650485","semivar113.592233009709","semivar116.504854368932","semivar119.417475728155","semivar122.330097087379","semivar125.242718446602","semivar128.155339805825","semivar131.067961165049","semivar133.980582524272","semivar136.893203883495","semivar139.805825242718","semivar142.718446601942","semivar145.631067961165","semivar148.543689320388","semivar151.456310679612","semivar154.368932038835","semivar157.281553398058","semivar160.194174757282","semivar163.106796116505","semivar166.019417475728","semivar168.932038834951","semivar171.844660194175","semivar174.757281553398","semivar177.669902912621","semivar180.582524271845","semivar183.495145631068","semivar186.407766990291","semivar189.320388349515","semivar192.233009708738","semivar195.145631067961","semivar198.058252427184","semivar200.970873786408","semivar203.883495145631","semivar206.796116504854","semivar209.708737864078","semivar212.621359223301","semivar215.533980582524","semivar218.446601941748","semivar221.359223300971","semivar224.271844660194","semivar227.184466019417","semivar230.097087378641","semivar233.009708737864","semivar235.922330097087","semivar238.834951456311","semivar241.747572815534","semivar244.660194174757","semivar247.572815533981","semivar250.485436893204","semivar253.398058252427","semivar256.31067961165","semivar259.223300970874","semivar262.135922330097","semivar265.04854368932","semivar267.961165048544","semivar270.873786407767","semivar273.78640776699","semivar276.699029126214","semivar279.611650485437","semivar282.52427184466","semivar285.436893203883","semivar288.349514563107","semivar291.26213592233","semivar294.174757281553","semivar297.087378640777","semivar300"
"AR-345_TITAN_2016-04-21_R_T2",37,"4/21/2016","9:38:42 AM",42.4282,16.523,18.8707,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",240,7.05882352941177,0.41164875,"8.41000000000201e-06","0.000702249999999928","0.00022801000000001","3.72099999999999e-05","0.00294849000000015","0.00524176000000026","0.00933156000000043","0.0111724900000005","0.00524176000000026","0.00153664000000008","0.000144000000000011","0.00153664000000008","0.00568516000000029","0.0111724900000005","0.02096704","0.0124768899999998","0.00524176000000026","0.00232324000000013","0.00440896000000021","0.00933156000000043","0.00933156000000043","0.0201356099999999","0.0160782399999998","0.0265690000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",38,"4/21/2016","9:38:43 AM",42.4414,16.523,18.8797,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",250,7.35294117647059,0.39307979,"8.10000000000061e-05","3.72099999999999e-05","0.00126024999999993","0.000580810000000033","0.00022801000000001","0.00205209000000009","0.00401956000000018","0.00767376000000033","0.00935089000000039","0.00401956000000018","0.00091204000000004","9.00000000000068e-06","0.00091204000000004","0.00440896000000021","0.00935089000000039","0.0184416399999999","0.0105472899999997","0.00401956000000018","0.00153664000000008","0.00329476000000014","0.00767376000000033","0.00767376000000033","0.0176624099999998","0.0138768399999998","0.023716","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",39,"4/21/2016","9:38:44 AM",42.4991,16.523,18.9189,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",260,7.64705882352941,0.408119715,"0.00153664000000008","0.00232324000000013","0.00205209000000009","0.00558009","0.00400689000000021","0.00294849000000015","3.72099999999999e-05","0.000585640000000021","0.00234256000000009","0.00330625000000011","0.000585640000000021","8.10000000000061e-05","0.00131044000000007","8.10000000000061e-05","0.00073984000000003","0.00330625000000011","0.00933155999999975","0.0040322499999997","0.000585640000000021","0","0.000331240000000008","0.00234256000000009","0.00234256000000009","0.00877968999999969","0.00617795999999969","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",40,"4/21/2016","9:38:45 AM",42.5301,16.523,18.94,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",270,7.94117647058824,0.460383005000001,"0.000445210000000024","0.00363609000000019","0.00480249000000027","0.00440896000000021","0.0091776400000001","0.00712336000000038","0.00568516000000029","0.000225000000000017","9.60999999999926e-06","0.000745290000000018","0.00132496000000003","9.60999999999926e-06","0.000906010000000054","0.00328329000000017","0.000906010000000054","3.72099999999999e-05","0.00132496000000003","0.00570024999999972","0.00179775999999975","9.60999999999926e-06","0.000445210000000024","8.41000000000201e-06","0.000745290000000018","0.000745290000000018","0.00527075999999968","0.00330624999999971","0.00877968999999969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",41,"4/21/2016","9:38:46 AM",42.5124,16.523,18.928,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",280,8.23529411764706,0.539488670000002,"0.000144000000000011","8.2810000000002e-05","0.00233289000000011","0.00328329000000017","0.00295936000000012","0.00702244000000002","0.00524176000000026","0.00401956000000018","9.00000000000068e-06","0.00022801000000001","0.00154449000000006","0.00234256000000009","0.00022801000000001","0.000327610000000016","0.00205209000000009","0.000327610000000016","0.000327610000000016","0.00234256000000009","0.00765624999999975","0.00295935999999973","0.00022801000000001","8.2810000000002e-05","8.2810000000002e-05","0.00154449000000006","0.00154449000000006","0.0071571599999997","0.00483024999999971","0.0111724899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",42,"4/21/2016","9:38:47 AM",42.4636,16.523,18.8948,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",290,8.52941176470588,0.606284755000002,"0.00110224000000005","0.00204304000000011","0.000580810000000033","0.00022801000000001","0.000580810000000033","0.000449440000000014","0.00256035999999993","0.00153664000000008","0.00091204000000004","0.00091204000000004","0.00233289000000011","0.00525625000000023","0.00665856000000027","0.00233289000000011","0.00022801000000001","0.000146410000000005","0.00022801000000001","0.00263169000000013","0.00665856000000027","0.0145684899999998","0.00767375999999971","0.00233289000000011","0.000580810000000033","0.00178929000000008","0.00525625000000023","0.00525625000000023","0.0138768399999998","0.0105472899999997","0.0192932099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",43,"4/21/2016","9:38:48 AM",42.3748,16.523,18.8343,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",300,8.82352941176471,0.635491600000002,"0.00366025000000013","0.00877969000000036","0.0111724900000005","0.0071571600000003","0.00206116000000007","0.00132496000000003","0.00154449000000006","9.80100000000356e-05","0.000453690000000004","0.000918090000000027","0.00822649000000032","0.0118374400000005","0.0176890000000007","0.0201924100000008","0.0118374400000005","0.00571536000000022","0.00234256000000009","0.00571536000000022","0.0124992400000005","0.0201924100000008","0.0328334400000002","0.0219336099999998","0.0118374400000005","0.0071571600000003","0.0105678400000004","0.0176890000000007","0.0176890000000007","0.03179089","0.0266342399999999","0.0397603600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",44,"4/21/2016","9:38:49 AM",42.3216,16.523,18.7981,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",310,9.11764705882353,0.634178990000002,"0.00131043999999981","0.0093508899999997","0.0168740099999998","0.0201356099999999","0.0145926399999998","0.00665855999999969","0.00527075999999968","0.00570024999999972","0.00212520999999992","0.00330624999999971","0.00442224999999971","0.0161036099999998","0.0210249999999999","0.02862864","0.03179089","0.0210249999999999","0.0124992399999997","0.0071571599999997","0.0124992399999997","0.0219039999999999","0.03179089","0.0472627599999991","0.0339664899999988","0.0210249999999999","0.0145926399999998","0.0193209999999998","0.02862864","0.02862864","0.0460102499999989","0.0397603599999989","0.0555073599999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",45,"4/21/2016","9:38:50 AM",42.2994,16.523,18.783,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",320,9.41176470588235,0.566248975000001,"0.00022801000000001","0.00263168999999976","0.0124992399999997","0.0210249999999999","0.024649","0.0184688099999999","0.0093508899999997","0.00769128999999967","0.00820835999999972","0.00374543999999994","0.00527075999999968","0.00665855999999969","0.0201639999999998","0.02563201","0.0339664900000001","0.0374035600000002","0.02563201","0.0161036099999998","0.00994008999999971","0.0161036099999998","0.02660161","0.0374035600000002","0.0540562499999991","0.0397603599999989","0.02563201","0.0184688099999999","0.0237468099999999","0.0339664900000001","0.0339664900000001","0.052716159999999","0.0460102499999989","0.0628504899999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",46,"4/21/2016","9:38:51 AM",42.3483,16.523,18.8163,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",330,9.70588235294118,0.508399720000001,"0.0011088899999998","0.000331239999999879","0.000324000000000025","0.00616225000000028","0.0124768900000006","0.0153016900000007","0.0105267600000005","0.00401956000000018","0.00295936000000012","0.00328329000000017","0.000778410000000138","0.00154449000000006","0.00233289000000011","0.0118156900000005","0.0160782400000007","0.022801000000001","0.0256320100000011","0.0160782400000007","0.0087609600000004","0.00440896000000021","0.0087609600000004","0.0168480400000008","0.0256320100000011","0.0396806400000005","0.02758921","0.0160782400000007","0.0105267600000005","0.0145926400000006","0.022801000000001","0.022801000000001","0.0385336900000003","0.0328334400000002","0.0472627600000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",47,"4/21/2016","9:38:52 AM",42.3227,16.618,18.7989,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",340,10,0.445505725000001,"0.000302759999999949","0.000252809999999951","6.39999999997017e-07","0.00125315999999994","0.00919681000000006","0.0166668100000003","0.0199092100000004","0.0144000000000002","0.00652864","0.00515523999999995","0.00558009","0.00205209000000009","0.00321488999999992","0.00431648999999995","0.0159012100000002","0.0207936400000004","0.0283585600000006","0.0315062500000007","0.0207936400000004","0.0123210000000001","0.00702244000000002","0.0123210000000001","0.0216678400000005","0.0315062500000007","0.0469155599999999","0.0336722499999995","0.0207936400000004","0.0144000000000002","0.0190992400000003","0.0283585600000006","0.0283585600000006","0.0456676899999997","0.0394419599999996","0.05513104","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",48,"4/21/2016","9:38:53 AM",42.2595,16.523,18.7559,50,"AR-345_TITAN_2016-04-21_R_T2_final.csv",350,10.2941176470588,0.362038700000001,"0.00184899999999994","0.00364815999999973","0.000734410000000043","0.0017808400000001","0.00614655999999976","0.0192932099999999","0.0296184100000001","0.0338928100000003","0.0265690000000001","0.0153264399999998","0.0131790399999997","0.0138532899999998","0.00779689000000005","0.00994008999999971","0.0118156899999998","0.0285948100000001","0.0350438400000003","0.0446899600000005","0.0486202500000006","0.0350438400000003","0.023716","0.0160782399999998","0.023716","0.0361760400000003","0.0486202500000006","0.0673921599999995","0.0513022499999991","0.0350438400000003","0.0265690000000001","0.0328334400000002","0.0446899600000005","0.0446899600000005","0.0658948899999993","0.0583705599999992","0.0771728399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",51,"4/21/2016","9:38:56 AM",42.3172,16.523,18.7951,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",360,10.5882352941176,0.298605730000001,"0.00153664000000008","1.44399999999867e-05","0.000449439999999863","0.000146410000000005","9.00000000000068e-06","0.0015366399999998","0.00994008999999971","0.0176624099999998","0.0209960099999999","0.0153264399999998","0.0071571599999997","0.00571535999999968","0.00616224999999972","0.00241080999999993","0.0036602499999997","0.00483024999999971","0.0168740099999998","0.0219039999999999","0.02965284","0.0328696900000001","0.0219039999999999","0.0131790399999997","0.00767375999999971","0.0131790399999997","0.0228009999999999","0.0328696900000001","0.0485761599999991","0.0350812899999988","0.0219039999999999","0.0153264399999998","0.0201639999999998","0.02965284","0.02965284","0.0473062499999989","0.0409657599999989","0.0569299599999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",52,"4/21/2016","9:38:57 AM",42.366,16.523,18.8284,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",370,10.8823529411765,0.28013546,"0.0011088899999998","0.00525624999999971","0.000870249999999926","0.000146410000000005","0.00206115999999975","0.000918089999999811","3.48100000000054e-05","0.00440896000000021","0.00992016000000047","0.0124545600000006","0.00819025000000041","0.00263169000000013","0.00178929000000008","0.00204304000000011","0.000249640000000071","0.00073984000000003","0.00131044000000007","0.00933156000000043","0.0131560900000006","0.0192932100000009","0.021904000000001","0.0131560900000006","0.00664225000000031","0.00294849000000015","0.00664225000000031","0.0138532900000007","0.021904000000001","0.0350064100000003","0.023716","0.0131560900000006","0.00819025000000041","0.0118156900000005","0.0192932100000009","0.0192932100000009","0.0339296400000002","0.0285948100000001","0.0421480900000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",53,"4/21/2016","9:38:58 AM",42.4325,16.523,18.8736,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",380,11.1764705882353,0.281843039999999,"0.00204304000000011","0.00616224999999972","0.0138532899999998","0.00558009","0.00328329000000017","0.00820835999999972","0.00570024999999972","0.00154449000000006","0.000449440000000014","0.00295936000000012","0.00440896000000021","0.00205209000000009","3.72099999999999e-05","8.41000000000201e-06","0","0.00086435999999994","0.000324000000000025","8.10000000000061e-05","0.0026419600000001","0.0048302500000002","0.00877969000000036","0.0105678400000004","0.0048302500000002","0.00131769000000005","8.2810000000002e-05","0.00131769000000005","0.00525625000000023","0.0105678400000004","0.0201356099999999","0.0118374399999997","0.0048302500000002","0.00205209000000009","0.00403225000000016","0.00877969000000036","0.00877969000000036","0.0193209999999998","0.0153512099999998","0.02563201","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",54,"4/21/2016","9:38:59 AM",42.4769,16.523,18.9038,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",390,11.4705882352941,0.295648765,"0.00091204000000004","0.00568516000000029","0.0118156899999998","0.02187441","0.0110040100000001","0.00765625000000037","0.0145926399999998","0.0111724899999997","0.0048302500000002","8.10000000000061e-05","0.000585640000000021","0.00131044000000007","0.00022801000000001","0.000580810000000033","0.00109561000000007","0.00091204000000004","0.00355215999999996","0.00232324000000013","0.00153664000000008","0.000449440000000014","0.00154449000000006","0.00403225000000016","0.00527076000000019","0.00154449000000006","3.72099999999999e-05","0.000445210000000024","3.72099999999999e-05","0.00178929000000008","0.00527076000000019","0.0124768899999998","0.00617795999999969","0.00154449000000006","0.00022801000000001","0.00110889000000004","0.00403225000000016","0.00403225000000016","0.0118374399999997","0.00877968999999969","0.0168740099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",55,"4/21/2016","9:39:00 AM",42.4903,16.523,18.9129,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",400,11.7647058823529,0.315512705,"8.2810000000002e-05","0.00154449000000006","0.00714025000000034","0.0138768399999998","0.024649","0.0129960000000002","0.00933156000000043","0.0168740099999998","0.0131790399999997","0.00617796000000025","0.000327610000000016","0.00022801000000001","0.000734410000000043","3.60000000000027e-05","0.00110224000000005","0.0017808400000001","0.00154449000000006","0.00471968999999997","0.00328329000000017","0.00233289000000011","0.000146410000000005","0.00091204000000004","0.00295936000000012","0.00403225000000016","0.00091204000000004","9.00000000000068e-06","0.00091204000000004","9.00000000000068e-06","0.00110224000000005","0.00403225000000016","0.0105267599999998","0.00483024999999971","0.00091204000000004","3.60000000000027e-05","0.000585640000000021","0.00295936000000012","0.00295936000000012","0.00994008999999971","0.0071571599999997","0.0145926399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",56,"4/21/2016","9:39:01 AM",42.4814,16.523,18.9069,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",410,12.0588235294118,0.33169493,"3.60000000000027e-05","9.60999999999926e-06","0.00110889000000004","0.00616225000000028","0.0124992399999997","0.0228009999999999","0.0116640000000001","0.00820836000000036","0.0153512099999998","0.0118374399999997","0.00527076000000019","0.000146410000000005","0.000445210000000024","0.00109561000000007","0.000144000000000011","0.00073984000000003","0.00131044000000007","0.00110889000000004","0.00393128999999994","0.00263169000000013","0.00178929000000008","0.000327610000000016","0.00131044000000007","0.00364816000000016","0.0048302500000002","0.00131044000000007","9.00000000000068e-06","0.000585640000000021","9.00000000000068e-06","0.00153664000000008","0.0048302500000002","0.0117939599999998","0.00570024999999972","0.00131044000000007","0.000144000000000011","0.00091204000000004","0.00364816000000016","0.00364816000000016","0.0111724899999997","0.00820835999999972","0.0160782399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",57,"4/21/2016","9:39:02 AM",42.5523,16.523,18.9551,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",420,12.3529411764706,0.346487900000001,"0.00232324000000013","0.0017808400000001","0.00263169000000013","0.00664225000000031","0.0160528900000008","0.0256","0.0396806400000005","0.0243984400000006","0.0192654400000009","0.0296184100000001","0.024649","0.0145926400000006","0.00363609000000019","0.000734410000000043","0.00022801000000001","0.00131044000000007","0.00568516000000029","0.00712336000000038","0.00664225000000031","0.0122988100000002","0.00990025000000051","0.00819025000000041","0.000906010000000054","0.000144000000000011","0.00014884","0.000453690000000004","0.000144000000000011","0.00204304000000011","0.00524176000000026","0.00204304000000011","8.10000000000061e-05","0.000453690000000004","0.00364815999999973","0.000745289999999824","0.000144000000000011","0.00131044000000007","0.000324000000000025","0.00014884","0.00014884","0.00330624999999971","0.00179775999999975","0.00617795999999969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",58,"4/21/2016","9:39:03 AM",42.4769,16.523,18.9038,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",430,12.6470588235294,0.357753690000002,"0.00263169000000013","9.60999999999926e-06","8.2810000000002e-05","0","0.00091204000000004","0.00568516000000029","0.0118156899999998","0.02187441","0.0110040100000001","0.00765625000000037","0.0145926399999998","0.0111724899999997","0.0048302500000002","8.10000000000061e-05","0.000585640000000021","0.00131044000000007","0.00022801000000001","0.000580810000000033","0.00109561000000007","0.00091204000000004","0.00355215999999996","0.00232324000000013","0.00153664000000008","0.000449440000000014","0.00154449000000006","0.00403225000000016","0.00527076000000019","0.00154449000000006","3.72099999999999e-05","0.000445210000000024","3.72099999999999e-05","0.00178929000000008","0.00527076000000019","0.0124768899999998","0.00617795999999969","0.00154449000000006","0.00022801000000001","0.00110889000000004","0.00403225000000016","0.00403225000000016","0.0118374399999997","0.00877968999999969","0.0168740099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
