"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.60869565217391","semivar5.21739130434783","semivar7.82608695652174","semivar10.4347826086957","semivar13.0434782608696","semivar15.6521739130435","semivar18.2608695652174","semivar20.8695652173913","semivar23.4782608695652","semivar26.0869565217391","semivar28.695652173913","semivar31.304347826087","semivar33.9130434782609","semivar36.5217391304348","semivar39.1304347826087","semivar41.7391304347826","semivar44.3478260869565","semivar46.9565217391304","semivar49.5652173913044","semivar52.1739130434783","semivar54.7826086956522","semivar57.3913043478261","semivar60","semivar62.6086956521739","semivar65.2173913043478","semivar67.8260869565217","semivar70.4347826086957","semivar73.0434782608696","semivar75.6521739130435","semivar78.2608695652174","semivar80.8695652173913","semivar83.4782608695652","semivar86.0869565217391","semivar88.695652173913","semivar91.304347826087","semivar93.9130434782609","semivar96.5217391304348","semivar99.1304347826087","semivar101.739130434783","semivar104.347826086957","semivar106.95652173913","semivar109.565217391304","semivar112.173913043478","semivar114.782608695652","semivar117.391304347826","semivar120","semivar122.608695652174","semivar125.217391304348","semivar127.826086956522","semivar130.434782608696","semivar133.04347826087","semivar135.652173913043","semivar138.260869565217","semivar140.869565217391","semivar143.478260869565","semivar146.086956521739","semivar148.695652173913","semivar151.304347826087","semivar153.913043478261","semivar156.521739130435","semivar159.130434782609","semivar161.739130434783","semivar164.347826086957","semivar166.95652173913","semivar169.565217391304","semivar172.173913043478","semivar174.782608695652","semivar177.391304347826","semivar180","semivar182.608695652174","semivar185.217391304348","semivar187.826086956522","semivar190.434782608696","semivar193.04347826087","semivar195.652173913043","semivar198.260869565217","semivar200.869565217391","semivar203.478260869565","semivar206.086956521739","semivar208.695652173913","semivar211.304347826087","semivar213.913043478261","semivar216.521739130435","semivar219.130434782609","semivar221.739130434783","semivar224.347826086957","semivar226.95652173913","semivar229.565217391304","semivar232.173913043478","semivar234.782608695652","semivar237.391304347826","semivar240","semivar242.608695652174","semivar245.217391304348","semivar247.826086956522","semivar250.434782608696","semivar253.04347826087","semivar255.652173913043","semivar258.260869565217","semivar260.869565217391","semivar263.478260869565","semivar266.086956521739","semivar268.695652173913","semivar271.304347826087","semivar273.913043478261","semivar276.521739130435","semivar279.130434782609","semivar281.739130434783","semivar284.347826086957","semivar286.95652173913","semivar289.565217391304","semivar292.173913043478","semivar294.782608695652","semivar297.391304347826","semivar300"
"AR-370_NR1_2015-12-08_R_T2",24,"12/8/2015","11:59:28 AM",37.4055,16.332,15.4529,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",100,2.63157894736842,0.493808825,"0.00206116000000007","0.00826280999999992","0.00366025000000013","0.000146410000000005","0.01058841","0.0153759999999997","0.00110223999999993","0.00574564000000015","0.0318979600000004","0.0194044900000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",25,"12/8/2015","11:59:29 AM",37.3922,16.332,15.4439,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",110,2.89473684210526,0.580379914999999,"8.10000000000061e-05","0.00295936000000012","0.00998000999999997","0.0048302500000002","9.60999999999926e-06","0.00881720999999993","0.0132249999999996","0.000585639999999936","0.00719104000000022","0.0351937600000006","0.0219928900000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",26,"12/8/2015","11:59:30 AM",37.3922,16.332,15.4439,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",120,3.15789473684211,0.647749544999998,"0","8.10000000000061e-05","0.00295936000000012","0.00998000999999997","0.0048302500000002","9.60999999999926e-06","0.00881720999999993","0.0132249999999996","0.000585639999999936","0.00719104000000022","0.0351937600000006","0.0219928900000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",27,"12/8/2015","11:59:31 AM",37.4989,16.332,15.5165,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",130,3.42105263157895,0.706548159999999,"0.00527076000000019","0.00527076000000019","0.00404496000000013","0.000331240000000008","0.000745289999999921","9.60999999999926e-06","0.00573049000000018","0.0277222500000003","0.0351937599999999","0.00937024","0.00014884","0.013225","0.00573048999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",28,"12/8/2015","11:59:32 AM",37.5168,16.332,15.5287,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",140,3.68421052631579,0.735079574999999,"0.00014884","0.00719104000000022","0.00719104000000022","0.00574564000000015","0.000924160000000012","0.000228009999999956","0.000234089999999996","0.00772641000000021","0.0319336900000003","0.0399200399999999","0.011881","0","0.01056784","0.00403224999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",29,"12/8/2015","11:59:33 AM",37.4589,16.332,15.4893,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",150,3.94736842105263,0.725960725,"0.00155236000000004","0.00073984000000003","0.00206116000000007","0.00206116000000007","0.00132496000000003","8.10000000000061e-05","0.0029702499999999","0.000580810000000033","0.00235225000000006","0.0194044900000001","0.0257281599999997","0.00484415999999992","0.00155236000000004","0.0202208400000002","0.01058841","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",30,"12/8/2015","11:59:34 AM",37.3477,16.332,15.4136,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",160,4.21052631578947,0.679579065,"0.00573048999999991","0.01324801","0.01058841","0.000918089999999919","0.000918089999999919","0.00154448999999992","0.00717408999999996","0.0169520399999996","0.00996004000000002","0.000739839999999934","0.00404496000000013","0.00717408999999996","3.72099999999999e-05","0.01324801","0.0474804100000001","0.0318979599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",31,"12/8/2015","11:59:35 AM",37.2676,16.332,15.3591,55,"AR-370_NR1_2015-12-08_R_T2_final.csv",170,4.47368421052632,0.602892935,"0.0029702500000001","0.0169520400000001","0.0287641600000003","0.0247747600000003","0.00719103999999992","0.00719103999999992","0.00879843999999998","0.0193766400000002","0.0341140899999998","0.0238084900000003","0.00667488999999994","8.2810000000002e-05","0.000912039999999933","0.00367236000000011","0.0287641600000003","0.0742017600000006","0.0543356100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",40,"12/8/2015","11:59:44 AM",37.2899,16.332,15.3743,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",180,4.73684210526316,0.560247935,"0.000231040000000003","0.00154449000000006","0.013225","0.0238393600000002","0.0202208400000002","0.00484415999999992","0.00484415999999992","0.00617795999999997","0.0153760000000001","0.0287302499999998","0.0193488100000002","0.00442224999999994","0.00059049000000001","0.00206115999999991","0.00206116000000007","0.0238393600000002","0.0661518400000005","0.0474804100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",41,"12/8/2015","11:59:45 AM",37.361,16.332,15.4227,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",190,5,0.533870604999999,"0.00234256000000009","0.00404496000000013","8.2810000000002e-05","0.00443555999999991","0.011236","0.00879843999999998","0.000449439999999939","0.000449439999999939","0.000912039999999933","0.00571535999999995","0.0146652099999996","0.00822649","0.000327609999999952","0.00528529000000016","0.00879843999999998","9.00000000000068e-06","0.011236","0.04359744","0.0287302499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",42,"12/8/2015","11:59:46 AM",37.4944,16.332,15.5134,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",200,5.26315789473684,0.53269462,"0.00822649","0.0193488100000002","0.0238084900000003","0.00996004000000002","0.000580810000000033","0.000234089999999996","9.60999999999926e-06","0.0048302500000002","0.0048302500000002","0.00366025000000013","0.00022801000000001","0.000924159999999904","0","0.00527076000000019","0.0266995600000004","0.03404025","0.00877969000000002","0.000234089999999996","0.01394761","0.00620943999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-12-08_R_T2",43,"12/8/2015","11:59:47 AM",37.6102,16.332,15.5922,NA,"AR-370_NR1_2015-12-08_R_T2_final.csv",210,5.52631578947368,0.51807714,"0.00620943999999989","0.0287302499999998","0.0474804100000001","0.0543356100000001","0.0318979599999998","0.01058841","0.00403224999999993","0.00573048999999991","0.0219928900000002","0.0219928900000002","0.0194044900000001","0.00881720999999993","0.00234256000000009","0.00620943999999989","0.0229219600000002","0.0586608400000002","0.0693268899999996","0.0297562499999998","0.00403224999999993","0.00154449000000006","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
