"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.17391304347826","semivar4.34782608695652","semivar6.52173913043478","semivar8.69565217391304","semivar10.8695652173913","semivar13.0434782608696","semivar15.2173913043478","semivar17.3913043478261","semivar19.5652173913043","semivar21.7391304347826","semivar23.9130434782609","semivar26.0869565217391","semivar28.2608695652174","semivar30.4347826086957","semivar32.6086956521739","semivar34.7826086956522","semivar36.9565217391304","semivar39.1304347826087","semivar41.304347826087","semivar43.4782608695652","semivar45.6521739130435","semivar47.8260869565217","semivar50","semivar52.1739130434783","semivar54.3478260869565","semivar56.5217391304348","semivar58.695652173913","semivar60.8695652173913","semivar63.0434782608696","semivar65.2173913043478","semivar67.3913043478261","semivar69.5652173913043","semivar71.7391304347826","semivar73.9130434782609","semivar76.0869565217391","semivar78.2608695652174","semivar80.4347826086957","semivar82.6086956521739","semivar84.7826086956522","semivar86.9565217391304","semivar89.1304347826087","semivar91.304347826087","semivar93.4782608695652","semivar95.6521739130435","semivar97.8260869565217","semivar100","semivar102.173913043478","semivar104.347826086957","semivar106.521739130435","semivar108.695652173913","semivar110.869565217391","semivar113.04347826087","semivar115.217391304348","semivar117.391304347826","semivar119.565217391304","semivar121.739130434783","semivar123.913043478261","semivar126.086956521739","semivar128.260869565217","semivar130.434782608696","semivar132.608695652174","semivar134.782608695652","semivar136.95652173913","semivar139.130434782609","semivar141.304347826087","semivar143.478260869565","semivar145.652173913043","semivar147.826086956522","semivar150","semivar152.173913043478","semivar154.347826086957","semivar156.521739130435","semivar158.695652173913","semivar160.869565217391","semivar163.04347826087","semivar165.217391304348","semivar167.391304347826","semivar169.565217391304","semivar171.739130434783","semivar173.913043478261","semivar176.086956521739","semivar178.260869565217","semivar180.434782608696","semivar182.608695652174","semivar184.782608695652","semivar186.95652173913","semivar189.130434782609","semivar191.304347826087","semivar193.478260869565","semivar195.652173913043","semivar197.826086956522","semivar200","semivar202.173913043478","semivar204.347826086957","semivar206.521739130435","semivar208.695652173913","semivar210.869565217391","semivar213.04347826087","semivar215.217391304348","semivar217.391304347826","semivar219.565217391304","semivar221.739130434783","semivar223.913043478261","semivar226.086956521739","semivar228.260869565217","semivar230.434782608696","semivar232.608695652174","semivar234.782608695652","semivar236.95652173913","semivar239.130434782609","semivar241.304347826087","semivar243.478260869565","semivar245.652173913043","semivar247.826086956522","semivar250","semivar252.173913043478","semivar254.347826086957","semivar256.521739130435","semivar258.695652173913","semivar260.869565217391","semivar263.04347826087","semivar265.217391304348","semivar267.391304347826","semivar269.565217391304","semivar271.739130434783","semivar273.913043478261","semivar276.086956521739","semivar278.260869565217","semivar280.434782608696","semivar282.608695652174","semivar284.782608695652","semivar286.95652173913","semivar289.130434782609","semivar291.304347826087","semivar293.478260869565","semivar295.652173913043","semivar297.826086956522","semivar300"
"AR-370_PIPES_2015-12-08_R_T2",129,"12/8/2015","1:55:22 PM",37.1321,16.141,15.2669,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",930,20.3649635036496,1.162333,"8.2810000000002e-05","0.00206116000000007","0.01185921","0.0169520400000001","0.0474804100000001","0.01058841","0.00443555999999991","0.0219928899999997","0.0139240000000001","0.000918090000000027","0.0318622499999999","0.0572166400000001","0.0601230400000003","0.0211120900000002","0.00403224999999993","0.00022801000000001","0.00073984000000003","0.00206115999999991","8.2810000000002e-05","0.00667488999999994","0.0257281600000003","0.0297907600000003","0.0169520400000001","0.00484415999999992","0.00022801000000001","0.000449440000000014","3.60000000000027e-05","0.00154448999999992","9.60999999999926e-06","0.00178929000000008","0.0185504400000001","0.00667488999999994","0.0194044900000001","0.0146652100000001","0.00824463999999996","0.0029702500000001","0.000585640000000021","0.00179775999999991","0.0026522499999999","0.00073984000000003","0.00178929000000008","0.00366025000000013","0.013225","0.0238393600000002","0.0238393600000002","0.00881720999999993","0.00234256000000009","0.00235224999999989","0.01324801","0.01324801","0.0318979599999998","0.0177422400000001","0.00059049000000001","0.00937024","0.04359744","0.0572166400000001","0.0228916900000003","8.2810000000002e-05","0.0238084899999998","0.0340771599999999","0.0193766399999997","0.00879843999999998","0.000585640000000021","0.00937024","0.0169520400000001","0.00824463999999996","0.00178929000000008","8.2810000000002e-05","0.00022801000000001","0.000449440000000014","0.000918090000000027","0.01185921","0.0177422400000001","0.00667488999999994","0.000449440000000014","0.0202492900000002","0.0363664899999999","0.0238084899999998","0.00235224999999989","0.012544","0.0297907600000003","0.0363664899999999","0.00110889000000004","0.0161544100000001","0.0844483599999997","0.0880308899999997","0.0247747599999997","0.000585640000000021","0.0185504400000001","0.0287302500000004","0.01185921","3.60000000000027e-05","0.00485808999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",130,"12/8/2015","1:55:23 PM",37.1188,16.141,15.2578,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",940,20.5839416058394,1.00846847,"8.2810000000002e-05","0","0.0029702500000001","0.0139240000000001","0.0194044900000001","0.0515290000000001","0.012544","0.00330624999999991","0.0193766399999997","0.01185921","0.00155236000000004","0.0351937599999999","0.0616528900000002","0.0646684900000003","0.0238393600000002","0.00527075999999994","0.000585640000000021","0.000327610000000016","0.00131768999999992","0","0.00824463999999996","0.0287302500000004","0.0330148900000004","0.0194044900000001","0.00619368999999993","0.000585640000000021","0.000918090000000027","9.60999999999926e-06","0.000912039999999933","0.00014884","0.0026419600000001","0.0211120900000002","0.00824463999999996","0.0220225600000002","0.0169520400000001","0.00998000999999997","0.00404496000000013","0.00110889000000004","0.00110888999999992","0.00179775999999991","0.000327610000000016","0.0026419600000001","0.00484416000000017","0.0154008100000001","0.0267322500000003","0.0267322500000003","0.010609","0.00330625000000011","0.0015523599999999","0.011236","0.011236","0.0287302499999998","0.0154008100000001","0.000231040000000003","0.01121481","0.0474804100000001","0.0616528900000002","0.0257281600000003","0","0.0210830399999997","0.0308002499999998","0.0169260099999997","0.00717408999999996","0.00110889000000004","0.01121481","0.0194044900000001","0.00998000999999997","0.0026419600000001","0.000331240000000008","0.000585640000000021","0.000918090000000027","0.00155236000000004","0.0139240000000001","0.0202492900000002","0.00824463999999996","0.000146410000000005","0.0177422400000001","0.0329785599999998","0.0210830399999997","0.0015523599999999","0.0146652100000001","0.0330148900000004","0.0399200399999999","0.00179776000000006","0.0139240000000001","0.0792422499999997","0.0827137599999997","0.0219928899999997","0.00110889000000004","0.0211120900000002","0.0318979600000004","0.0139240000000001","9.60999999999926e-06","0.00367235999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",131,"12/8/2015","1:55:24 PM",37.2389,16.141,15.3396,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",950,20.8029197080292,0.841565265,"0.0066912400000002","0.00528529000000016","0.0066912400000002","0.000745290000000018","0.00131043999999994","0.00330624999999991","0.0210830399999997","0.000912039999999933","0.0194044900000001","0.048841","0.0363664900000005","0.00179776000000006","0.0111936399999997","0.0277222499999997","0.0297562499999998","0.00527075999999994","8.46400000000304e-05","0.00331776000000009","0.00998001000000033","0.01394761","0.0066912400000002","8.09999999999742e-05","0.00769128999999998","0.00998000999999997","0.00330624999999991","9.61000000001027e-06","0.00331776000000009","0.00265225000000008","0.00619369000000021","0.012544","0.00484416000000017","0.000924160000000012","0.00403224999999993","8.09999999999742e-05","0.00443555999999991","0.00234255999999991","0.000327609999999952","0.000331240000000008","0.00235225000000006","0.01324801","0.01542564","0.00998001000000033","0.000924160000000012","0.00014884","0.00178928999999993","0.00667488999999994","0.00667488999999994","0.000449439999999939","0.00059049000000001","0.01468944","0.0352688400000004","0.0352688400000004","0.0631516900000003","0.0423948100000006","0.00940900000000025","0.000580809999999947","0.0185232099999997","0.0277222499999997","0.00617795999999997","0.0066912400000002","0.0515290000000001","0.0662032900000004","0.04490161","0.0277222500000003","0.00235225000000006","0.000580809999999947","0.00330624999999991","0.000327609999999952","0.000924160000000012","0.00404496000000013","0.00331776000000009","0.00265225000000008","0.00179776000000006","0.00131043999999994","0.00366024999999992","8.09999999999742e-05","0.00881721000000027","0.0462250000000007","0.0693795600000004","0.0515290000000001","0.01468944","0.00154448999999992","0.00998000999999997","0.0139239999999997","0.00155236000000004","0.0399200400000006","0.13198689","0.13645636","0.0529460100000001","0.00235225000000006","0.00403224999999993","0.00937024","0.00131043999999994","0.00619369000000021","0.0202777600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",132,"12/8/2015","1:55:25 PM",37.2789,16.141,15.3668,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",960,21.021897810219,0.75570352,"0.000739839999999934","0.011881","0.00998000999999997","0.011881","0.0029702499999999","8.10000000000061e-05","0.000918090000000027","0.0139240000000001","9.00000000000068e-06","0.0277222499999997","0.0616032399999994","0.0474804100000001","0.00484415999999992","0.00617795999999997","0.0194044900000001","0.0211120900000002","0.00206116000000007","0.00132496000000003","0.00719103999999992","0.0161544100000001","0.0211120899999997","0.011881","0.000331240000000008","0.00366025000000013","0.00528529000000016","0.000918090000000027","0.000918090000000027","0.00719103999999992","0.00619368999999993","0.01121481","0.0193766399999997","0.00937024","0.00331775999999988","0.00131769000000005","0.000331240000000008","0.00155236000000004","0.000449440000000014","8.2810000000002e-05","0.00206115999999991","0.00573048999999991","0.0202492899999996","0.0229219599999997","0.0161544100000001","0.00331775999999988","0.0015523599999999","0.00022801000000001","0.0029702500000001","0.0029702500000001","3.60000000000027e-05","0.0026522499999999","0.0220225599999996","0.0462249999999999","0.0462249999999999","0.0775622499999996","0.0543356100000001","0.01542564","9.60999999999926e-06","0.01185921","0.0194044900000001","0.0026419600000001","0.011881","0.0646176399999995","0.0809402499999997","0.0571688099999994","0.0375196899999999","0.00573048999999991","9.60999999999926e-06","0.000918090000000027","8.2810000000002e-05","0.00331775999999988","0.00824463999999996","0.00719103999999992","0.00619368999999993","0.00484415999999992","8.10000000000061e-05","0.00110889000000004","0.000331240000000008","0.0146652100000001","0.0586608400000002","0.0844483599999997","0.0646176399999995","0.0220225599999996","0.000146410000000005","0.00528529000000016","0.00824463999999996","0.00443555999999991","0.0515290000000001","0.15249025","0.15729156","0.0662032899999995","0.00573048999999991","0.00131769000000005","0.00484416000000017","8.10000000000061e-05","0.01121481","0.0287641599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",133,"12/8/2015","1:55:26 PM",37.3545,16.141,15.4182,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",970,21.2408759124088,0.76453741,"0.0026419600000001","0.00617795999999997","0.0257281600000003","0.0228916900000003","0.0257281600000003","0.01121481","0.00179776000000006","0.000445210000000024","0.00443555999999991","0.00234256000000009","0.0474804100000001","0.0897601599999999","0.0725224900000006","0.0146410000000001","0.000739839999999934","0.0077264099999999","0.00881720999999993","3.60000000000027e-05","0.00770884000000025","0.0185504400000001","0.0318622500000005","0.03869089","0.0257281600000003","0.00484416000000017","8.2810000000002e-05","0.000453690000000004","0.000445210000000024","0.00667489000000024","0.0185504400000001","0.0169260100000001","0.0247432900000003","0.03632836","0.0219632400000003","0.011881","0.00022801000000001","0.00484416000000017","0.000144000000000011","0.00091204000000004","0.00366025000000013","0.00937024","0.0161544100000001","0.0375196899999999","0.04112784","0.0318622500000005","0.011881","0.00824463999999996","0.00131769000000005","9.60999999999926e-06","9.60999999999926e-06","0.00329476000000014","0.01058841","0.0399200399999999","0.0709689600000005","0.0709689600000005","0.10883401","0.0809402500000007","0.0308353600000004","0.0029702500000001","0.00330624999999991","0.0077264099999999","0","0.0257281600000003","0.0933913600000001","0.11282881","0.0843902499999999","0.0600740100000004","0.0161544100000001","0.0029702500000001","0.000445210000000024","0.00366025000000013","0.011881","0.0202208400000002","0.0185504400000001","0.0169260100000001","0.0146410000000001","0.00179776000000006","0.000327610000000016","0.00484416000000017","0.0297562500000004","0.0862009600000008","0.116964","0.0933913600000001","0.0399200399999999","0.00154449000000006","0.000453690000000004","0.0015523599999999","0.0139240000000001","0.0775065600000007","0.19527561","0.200704","0.09529569","0.0161544100000001","0.00022801000000001","0.000331240000000008","0.00179776000000006","0.0247432900000003","0.048841","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",134,"12/8/2015","1:55:27 PM",37.4657,16.141,15.4939,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",980,21.4598540145985,0.82889755,"0.00573048999999991","0.0161544100000001","0.0238084899999998","0.0557432100000002","0.0515290000000001","0.0557432100000002","0.0329785599999998","0.01394761","0.00937024","8.2810000000002e-05","0.0154008100000001","0.0862009599999998","0.140850089999999","0.119025","0.03869089","0.00235225000000006","0.00014884","0.000331240000000008","0.00667488999999994","0.0267322500000003","0.04490161","0.0646176400000004","0.0742017599999996","0.0557432100000002","0.0211120900000002","0.00443555999999991","0.00295935999999993","0.00937024","0.0247747600000003","0.04490161","0.04235364","0.0542890000000003","0.0709156899999996","0.0501312100000002","0.0341140899999998","0.00824463999999996","0.0211120900000002","0.00769128999999998","0.01121481","0.0185504400000001","0.0297562499999998","0.04112784","0.0725763599999996","0.0775622499999996","0.0646176400000004","0.0341140899999998","0.0277222499999997","0.012544","0.00527075999999994","0.00527075999999994","0.0177156100000002","0.0318979599999998","0.0759002499999996","0.11703241","0.11703241","0.16451136","0.129744040000001","0.0631516900000003","0.0169520400000001","0.000331240000000008","0.00014884","0.00573048999999991","0.0557432100000002","0.14538969","0.16941456","0.134102439999999","0.10291264","0.04112784","0.0169520400000001","0.00937024","0.0185504400000001","0.0341140899999998","0.0474804100000001","0.04490161","0.04235364","0.03869089","0.01394761","0.00879843999999998","0.0211120900000002","0.0616032400000003","0.136382490000001","0.17447329","0.14538969","0.0759002499999996","0.013225","0.00295935999999993","0.00131769000000005","0.0375196899999999","0.125386810000001","0.26790976","0.27426169","0.14776336","0.04112784","0.00824463999999996","0.00330624999999991","0.01394761","0.0542890000000003","0.0880308899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",135,"12/8/2015","1:55:28 PM",37.5102,16.141,15.5242,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",990,21.6788321167883,0.914923485,"0.000918090000000027","0.011236","0.0247747600000003","0.0340771599999999","0.0709689600000005","0.0662032900000004","0.0709689600000005","0.04490161","0.0220225600000002","0.0161544100000001","0.00155236000000004","0.0238393600000002","0.10491121","0.16451136","0.140850090000001","0.0515290000000001","0.00620944000000017","0.000327610000000016","0.000146410000000005","0.012544","0.0375584400000005","0.0586608400000002","0.0809402500000007","0.0916272899999998","0.0709689600000005","0.0308353600000004","0.00938960999999995","0.00717408999999996","0.0161544100000001","0.0352312900000005","0.0586608400000002","0.0557432100000002","0.0693268900000005","0.0879715599999999","0.0646176400000004","0.0462249999999999","0.0146652100000001","0.0308353600000004","0.0139240000000001","0.0185504400000001","0.0277222500000003","0.04112784","0.0543356100000001","0.0898200899999998","0.0953574399999998","0.0809402500000007","0.0462249999999999","0.0387302399999999","0.0202492900000002","0.01058841","0.01058841","0.0266995600000004","0.0436392099999999","0.0935136399999998","0.138681760000001","0.138681760000001","0.19000881","0.152490250000001","0.0792985600000005","0.0257602500000002","0.00235225000000006","0.000327610000000016","0.011236","0.0709689600000005","0.16941456","0.19527561","0.15721225","0.12327121","0.0543356100000001","0.0257602500000002","0.0161544100000001","0.0277222500000003","0.0462249999999999","0.0616032400000003","0.0586608400000002","0.0557432100000002","0.0515290000000001","0.0220225600000002","0.0154008100000001","0.0308353600000004","0.0775622500000006","0.159680160000001","0.200704","0.16941456","0.0935136399999998","0.0211120900000002","0.00717408999999996","0.00443556000000015","0.0501760000000001","0.147763360000001","0.30019441","0.306916","0.17197609","0.0543356100000001","0.0146652100000001","0.00770883999999994","0.0220225600000002","0.0693268900000005","0.106929","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",136,"12/8/2015","1:55:29 PM",37.5279,16.141,15.5362,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",1000,21.8978102189781,0.974887550000001,"0.000143999999999968","0.00178928999999993","0.0139239999999997","0.0286963599999998","0.0386515599999993","0.0775065599999997","0.0725224899999997","0.0775065599999997","0.0501312099999994","0.0257281599999997","0.0193488099999998","0.00264195999999992","0.0276889599999998","0.112828809999999","0.174389759999999","0.15000129","0.0571209999999995","0.00824463999999996","0.000906009999999947","0.000580809999999947","0.0153759999999997","0.04235364","0.0646176399999995","0.08791225","0.099036089999999","0.0775065599999997","0.0351937599999999","0.0118592099999997","0.0093508899999997","0.0193488099999998","0.03988009","0.0646176399999995","0.0615536099999996","0.0757900899999998","0.095233959999999","0.0708624399999998","0.0515289999999993","0.0177156099999997","0.0351937599999999","0.0168999999999997","0.0219632399999998","0.0318622499999999","0.0461390399999994","0.0600740099999995","0.0971568899999989","0.102912639999999","0.08791225","0.0515289999999993","0.0435974399999993","0.0238084899999998","0.0132020099999997","0.0132020099999997","0.0307651599999999","0.0487968099999994","0.100996839999999","0.14776336","0.14776336","0.200614409999999","0.16200625","0.0862009599999998","0.0297562499999998","0.00366024999999992","0.000906009999999947","0.0139239999999997","0.0775065599999997","0.179436959999999","0.206025209999999","0.166872249999999","0.131841609999999","0.0600740099999995","0.0297562499999998","0.0193488099999998","0.0318622499999999","0.0515289999999993","0.0677040399999996","0.0646176399999995","0.0615536099999996","0.0571209999999995","0.0257281599999997","0.0185232099999997","0.0351937599999999","0.0843902499999999","0.16941456","0.211599999999999","0.179436959999999","0.100996839999999","0.0247432899999998","0.0093508899999997","0.00617795999999997","0.0556959999999995","0.15713296","0.313488009999999","0.320355999999999","0.182072889999999","0.0600740099999995","0.0177156099999997","0.00996003999999967","0.0257281599999997","0.0757900899999998","0.114920999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",137,"12/8/2015","1:55:30 PM",37.3768,16.141,15.4334,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",1010,22.1167883211679,1.0133671,"0.0105678399999997","0.00824463999999996","0.00366024999999992","0.000231040000000003","0.00443556000000015","0.00879843999999998","0.0308353600000004","0.0277222500000003","0.0308353600000004","0.0146652100000001","0.00331776000000009","0.00131769000000005","0.00264195999999992","0.00404496000000013","0.0543356100000001","0.09909904","0.0809402500000007","0.0185504400000001","0.000143999999999968","0.0052852899999999","0.00619368999999993","0.000449440000000014","0.0106090000000003","0.0229219600000002","0.0375196900000006","0.04490161","0.0308353600000004","0.00719104000000022","3.72099999999999e-05","3.72099999999999e-05","0.00131769000000005","0.0093896100000003","0.0229219600000002","0.0211120900000002","0.0297562500000004","0.04235364","0.0266995600000004","0.01542564","0.000918090000000027","0.00719104000000022","0.00073984000000003","0.00206116000000007","0.00573049000000018","0.012544","0.0202492900000002","0.0436392099999999","0.047524","0.0375196900000006","0.01542564","0.011236","0.00265225000000008","0.000146410000000005","0.000146410000000005","0.00527076000000019","0.01394761","0.0462249999999999","0.0792985600000005","0.0792985600000005","0.11909401","0.0898200900000009","0.0364046400000005","0.00485809000000014","0.00178928999999993","0.0052852899999999","0.000231040000000003","0.0308353600000004","0.10291264","0.12327121","0.0934524899999999","0.0677560900000004","0.0202492900000002","0.00485809000000014","0.00131769000000005","0.00573049000000018","0.01542564","0.0247747600000003","0.0229219600000002","0.0211120900000002","0.0185504400000001","0.00331776000000009","0.00110889000000004","0.00719104000000022","0.0352312900000005","0.0953574400000009","0.12759184","0.10291264","0.0462249999999999","0.0029702500000001","3.72099999999999e-05","0.000585639999999936","0.0177422400000001","0.0862009600000008","0.20894041","0.21455424","0.10491121","0.0202492900000002","0.000918090000000027","9.00000000000068e-06","0.00331776000000009","0.0297562500000004","0.0557904400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",138,"12/8/2015","1:55:31 PM",37.1099,16.141,15.2518,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",1020,22.3357664233577,1.00025691,"0.0329785600000005","0.0808833599999999","0.0742017600000006","0.0586124100000003","0.0276889600000004","0.013225","0.00770884000000025","3.60000000000027e-05","0.00022801000000001","3.60000000000027e-05","0.00366025000000013","0.0153760000000001","0.0211120900000002","0.0542890000000003","0.0139240000000001","0.0026522499999999","0.0177422399999996","0.01058841","0.00206116000000007","0.03748096","0.0646684900000003","0.0677560900000004","0.0257281600000003","0.00617795999999997","0.00091204000000004","0.000146410000000005","0.000918089999999919","3.60000000000027e-05","0.00937024","0.0308002500000005","0.0352312900000005","0.0211120900000002","0.00717408999999996","0.00091204000000004","0.00131769000000005","8.2810000000002e-05","0.000585639999999936","0.000331240000000008","0.00329476000000014","0.0228916900000003","0.00937024","0.0238393600000002","0.0185504400000001","0.01121481","0.00484416000000017","0.00154449000000006","0.000745289999999921","0.0013249599999999","0.000146410000000005","0.00329476000000014","0.00571536000000022","0.0169260100000001","0.0287302500000004","0.0287302500000004","0.011881","0.00403225000000016","0.0011155599999999","0.00999999999999993","0.00999999999999993","0.0267322499999997","0.01394761","8.46399999999977e-05","0.0125216100000001","0.0501312100000002","0.0646684900000003","0.0276889600000004","3.60000000000027e-05","0.0193766399999997","0.0287302499999998","0.0154008099999996","0.00619368999999993","0.00154449000000006","0.0125216100000001","0.0211120900000002","0.01121481","0.00329476000000014","0.000585640000000021","0.00091204000000004","0.00131769000000005","0.00206116000000007","0.0153760000000001","0.0219928900000002","0.00937024","3.72099999999999e-05","0.0161798400000001","0.0308353599999998","0.0193766399999997","0.0011155599999999","0.0161544100000001","0.0352312900000005","0.04235364","0.00234256000000009","0.012544","0.0759002499999996","0.0792985599999995","0.0202492899999996","0.00154449000000006","0.0228916900000003","0.0340771600000005","0.0153760000000001","8.2810000000002e-05","0.00298115999999988","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",139,"12/8/2015","1:55:32 PM",36.9275,16.141,15.1277,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",1030,22.5547445255474,0.896971605,"0.0154008099999996","0.0934524899999999","0.166872249999999","0.15721225","0.134102439999999","0.0843902499999999","0.0571688099999994","0.04490161","0.0169260099999997","0.0193766399999997","0.0169260099999997","0.0340771599999999","0.0615536099999996","0.0725763599999996","0.127520409999999","0.0586124099999995","0.00527075999999994","8.2810000000002e-05","0.000449439999999939","0.0287302499999998","0.100933289999999","0.143186559999999","0.14776336","0.0809402499999997","0.0410872899999993","0.0238084899999998","0.0125439999999996","0.00879843999999998","0.0169260099999997","0.0487968099999994","0.0897601599999999","0.0972192399999999","0.0725763599999996","0.0435974399999993","0.0238084899999998","0.0257281599999997","0.0177422399999996","0.00998000999999997","0.0202492899999996","0.0329422499999999","0.0758451599999997","0.0487968099999994","0.0775622499999996","0.0677560899999995","0.0528999999999994","0.0375196899999999","0.0266995599999998","0.00937024","0.00769128999999998","0.0125439999999996","0.0329422499999999","0.03988009","0.0646176399999995","0.0862009599999998","0.0862009599999998","0.0543356099999993","0.0351937599999999","0.00822649","0.000580809999999947","0.000580809999999947","0.00155236000000004","3.59999999999814e-05","0.0132020099999997","0.0556959999999995","0.121103999999999","0.143186559999999","0.0843902499999999","0.0169260099999997","0.00022801000000001","0.00206116000000007","0","0.00206115999999991","0.0266995599999998","0.0556959999999995","0.0725763599999996","0.0528999999999994","0.0329422499999999","0.0219928899999997","0.0238084899999998","0.0257281599999997","0.0287302499999998","0.0615536099999996","0.0742017599999996","0.0487968099999994","0.0139239999999997","9.61000000001027e-06","0.00265225000000008","0.00022801000000001","0.00822649","0.0631014399999995","0.0972192399999999","0.108834009999999","0.0297562499999998","0.000146409999999962","0.0229219600000002","0.0248062500000002","0.000331240000000008","0.0266995599999998","0.0758451599999997","0.09529569","0.0615536099999996","0.0177422399999996","0.00483024999999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
