"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.14285714285714","semivar4.28571428571429","semivar6.42857142857143","semivar8.57142857142857","semivar10.7142857142857","semivar12.8571428571429","semivar15","semivar17.1428571428571","semivar19.2857142857143","semivar21.4285714285714","semivar23.5714285714286","semivar25.7142857142857","semivar27.8571428571429","semivar30","semivar32.1428571428571","semivar34.2857142857143","semivar36.4285714285714","semivar38.5714285714286","semivar40.7142857142857","semivar42.8571428571429","semivar45","semivar47.1428571428571","semivar49.2857142857143","semivar51.4285714285714","semivar53.5714285714286","semivar55.7142857142857","semivar57.8571428571429","semivar60","semivar62.1428571428571","semivar64.2857142857143","semivar66.4285714285714","semivar68.5714285714286","semivar70.7142857142857","semivar72.8571428571429","semivar75","semivar77.1428571428571","semivar79.2857142857143","semivar81.4285714285714","semivar83.5714285714286","semivar85.7142857142857","semivar87.8571428571429","semivar90","semivar92.1428571428571","semivar94.2857142857143","semivar96.4285714285714","semivar98.5714285714286","semivar100.714285714286","semivar102.857142857143","semivar105","semivar107.142857142857","semivar109.285714285714","semivar111.428571428571","semivar113.571428571429","semivar115.714285714286","semivar117.857142857143","semivar120","semivar122.142857142857","semivar124.285714285714","semivar126.428571428571","semivar128.571428571429","semivar130.714285714286","semivar132.857142857143","semivar135","semivar137.142857142857","semivar139.285714285714","semivar141.428571428571","semivar143.571428571429","semivar145.714285714286","semivar147.857142857143","semivar150","semivar152.142857142857","semivar154.285714285714","semivar156.428571428571","semivar158.571428571429","semivar160.714285714286","semivar162.857142857143","semivar165","semivar167.142857142857","semivar169.285714285714","semivar171.428571428571","semivar173.571428571429","semivar175.714285714286","semivar177.857142857143","semivar180","semivar182.142857142857","semivar184.285714285714","semivar186.428571428571","semivar188.571428571429","semivar190.714285714286","semivar192.857142857143","semivar195","semivar197.142857142857","semivar199.285714285714","semivar201.428571428571","semivar203.571428571429","semivar205.714285714286","semivar207.857142857143","semivar210","semivar212.142857142857","semivar214.285714285714","semivar216.428571428571","semivar218.571428571429","semivar220.714285714286","semivar222.857142857143","semivar225","semivar227.142857142857","semivar229.285714285714","semivar231.428571428571","semivar233.571428571429","semivar235.714285714286","semivar237.857142857143","semivar240","semivar242.142857142857","semivar244.285714285714","semivar246.428571428571","semivar248.571428571429","semivar250.714285714286","semivar252.857142857143","semivar255","semivar257.142857142857","semivar259.285714285714","semivar261.428571428571","semivar263.571428571429","semivar265.714285714286","semivar267.857142857143","semivar270","semivar272.142857142857","semivar274.285714285714","semivar276.428571428571","semivar278.571428571429","semivar280.714285714286","semivar282.857142857143","semivar285","semivar287.142857142857","semivar289.285714285714","semivar291.428571428571","semivar293.571428571429","semivar295.714285714286","semivar297.857142857143","semivar300"
"AR-330_H-UNITS_2016-01-15_R_T3",112,"1/15/2016","10:20:20 AM",42.8701,13.846,19.1714,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",910,19.6402877697842,0.331740074999997,"0.000327609999999888","9.00000000000068e-06","0.000445209999999874","0.000146410000000005","0.00205209000000009","0.00364816000000016","0.00364816000000016","0.000146410000000005","0.000327609999999888","0.0160528899999999","0.02368521","0.0160528899999999","0.0117939599999998","0.00662595999999977","0.00131044000000007","0.0071571600000003","0.0124768900000006","8.2810000000002e-05","0.0160528899999999","0.0124545599999998","0.0117939599999998","0.00481635999999974","0.00204303999999979","8.09999999999422e-05","0.00091204000000004","0.00874225000000044","0.0111513600000005","0.0111513600000005","0.00664225000000031","0.00022499999999991","0.00440895999999974","0.024617609999999","0.025568009999999","0.00819024999999976","0.00233288999999977","0","0.00765625000000037","0.00524176000000026","0.00874225000000044","0.00328329000000017","0.0168220899999999","0.0111513599999998","0.0111513599999998","0.00178928999999977","0.00992015999999976","0.000739839999999837","3.59999999999601e-05","9.00000000000068e-06","0.00234256000000009","0.00073984000000003","0.00110224000000005","0.00153664000000008","0.000146410000000005","0.000146409999999919","0.000906009999999841","0.00481635999999974","0.00765624999999975","0.00874224999999978","0.0111513599999998","0.00178928999999977","3.72099999999999e-05","0.0017808400000001","0.00933156000000043","0.02010724","0.0105267600000005","0.00664225000000031","0.000445209999999874","0.0117939599999998","0.00874224999999978","0.00931224999999979","0.000906009999999841","0.00234256000000009","0.0168220900000008","0.0327972100000003","0.0384552100000005","0.0192932100000009","0.00110224000000005","0.00614655999999976","0.0168220899999999","0.0421070399999991","0.0372876099999991","0.01841449","0.000906009999999841","0.00524176000000026","0.00933156000000043","0.0168220900000008","0.0117939600000006","0.00440896000000021","0.00205209000000009","0.00073984000000003","0.000445209999999874","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",113,"1/15/2016","10:20:21 AM",42.8436,13.846,19.1533,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",920,19.8561151079137,0.294399244999998,"0.000327609999999888","0","0.000228009999999903","9.00000000000068e-06","0.000912039999999826","0.00401955999999973","0.00616224999999972","0.00616224999999972","0.000912039999999826","0","0.0117939600000006","0.0184416400000009","0.0117939600000006","0.00819025000000041","0.00400689000000021","0.00294848999999976","0.0105472899999997","0.0168480399999999","0.000739839999999837","0.0117939600000006","0.00874225000000044","0.00819025000000041","0.00263169000000013","0.000734410000000043","8.2810000000002e-05","0.00233288999999977","0.0124545599999998","0.0153016899999999","0.0153016899999999","0.00992015999999976","9.60999999999926e-06","0.00233289000000011","0.0192654399999999","0.02010724","0.00524176000000026","0.00091204000000004","0.000327609999999888","0.0111513599999998","0.00819024999999976","0.0124545599999998","0.00568515999999975","0.0124545600000006","0.00765625000000037","0.00765625000000037","0.000585640000000021","0.00664225000000031","8.2810000000002e-05","0.000146410000000005","0.000228009999999903","0.00442224999999971","0.00205208999999977","0.00263168999999976","0.00328328999999976","0.000912039999999826","3.60000000000027e-05","0.000144000000000011","0.00263169000000013","0.00481636000000023","0.00568516000000029","0.00765625000000037","0.000585640000000021","0.00058563999999985","0.00363608999999976","0.0131560899999998","0.025568009999999","0.0145684899999998","0.00992015999999976","9.00000000000068e-06","0.00819025000000041","0.00568516000000029","0.00614656000000032","0.000144000000000011","0.00442224999999971","0.02184484","0.039680639999999","0.0458816399999992","0.024649","0.00263168999999976","0.00363609000000019","0.0124545600000006","0.0350064100000003","0.0306250000000002","0.0138297600000007","0.000144000000000011","0.00819024999999976","0.0131560899999998","0.02184484","0.0160528899999999","0.00714024999999974","0.00401955999999973","0.00205208999999977","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",114,"1/15/2016","10:20:22 AM",42.7815,13.846,19.1111,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",930,20.0719424460432,0.253694339999999,"0.0017808400000001","0.00363608999999976","0.0017808400000001","0.00328328999999976","0.00153664000000008","0.00524175999999975","0.0111513599999998","0.0145684899999998","0.0145684899999998","0.00524175999999975","0.0017808400000001","0.00440896000000021","0.0087609600000004","0.00440896000000021","0.00233289000000011","0.000445210000000024","0.00931224999999979","0.0209960099999999","0.0295840000000002","0.00481635999999974","0.00440896000000021","0.00263169000000013","0.00233289000000011","8.2810000000002e-05","0.00022801000000001","0.00263169000000013","0.00819024999999976","0.0236544400000001","0.0275228100000002","0.0275228100000002","0.02010724","0.00205209000000009","3.72099999999999e-05","0.00933155999999975","0.00992015999999976","0.00091204000000004","0.000144000000000011","0.00363608999999976","0.02184484","0.01760929","0.0236544400000001","0.0138297599999999","0.00481636000000023","0.00205209000000009","0.00205209000000009","0.000324000000000025","0.00154449000000006","0.00109561000000007","0.00294849000000015","0.00328328999999976","0.0118156899999998","0.00765624999999975","0.00874224999999978","0.00990024999999981","0.00524175999999975","0.00232324000000013","0.00091204000000004","8.2810000000002e-05","0.00073984000000003","0.00110224000000005","0.00205209000000009","0.000324000000000025","0.00440895999999974","0.0105062499999998","0.0246176100000001","0.0408444099999992","0.0265364100000002","0.02010724","0.00153664000000008","0.00233289000000011","0.00110224000000005","0.00131044000000007","0.00091204000000004","0.0118156899999998","0.0361000000000005","0.0582739599999994","0.0657409599999996","0.0396806400000005","0.00874224999999978","0.000327610000000016","0.00481636000000023","0.0209960099999999","0.0176358399999999","0.00568516000000029","0.00091204000000004","0.01760929","0.0246176100000001","0.0361000000000005","0.0285272100000002","0.0160528899999999","0.0111513599999998","0.00765624999999975","0.00153664000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",115,"1/15/2016","10:20:23 AM",42.5774,13.846,18.9722,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",940,20.2877697841727,0.21133421,"0.0192932099999999","0.0327972100000003","0.039680639999999","0.0327972100000003","0.038494439999999","0.0317196100000002","0.0446476899999991","0.0597802499999993","0.0673921599999995","0.0673921599999995","0.0446476899999991","0.0327972100000003","0.00525624999999971","0.00205208999999977","0.00525624999999971","0.00820835999999972","0.0138768399999998","0.0554131599999993","0.0805424399999996","0.0966588100000001","0.043388889999999","0.00525624999999971","0.00767375999999971","0.00820835999999972","0.0168480399999999","0.023716","0.0361760400000003","0.0526243599999992","0.08567329","0.0929030400000001","0.0929030400000001","0.0787924899999997","0.0339296400000002","0.0176358399999999","0.00178929000000008","0.00154449000000006","0.0118156899999998","0.02277081","0.039680639999999","0.0821968899999998","0.0737665599999997","0.08567329","0.0657922499999995","0.00483024999999971","0.00876095999999973","0.00876095999999973","0.0246176100000001","0.00992015999999976","0.0295840000000002","0.0373262400000004","0.038494439999999","0.0613057599999993","0.0512569599999992","0.0540097599999992","0.0568345599999993","0.0446476899999991","0.0350064100000003","0.0285948100000001","0.0168480399999999","0.0124768899999998","0.0111724899999997","0.00876095999999973","0.0246176100000001","0.042148089999999","0.0582739599999994","0.0874976399999999","0.116280999999998","0.09108324","0.0787924899999997","0.0317196100000002","0.00820835999999972","0.0111724899999997","0.0105472899999997","0.0285948100000001","0.0613057599999993","0.108175210000001","0.144628089999999","0.156262089999999","0.11431161","0.0540097599999992","0.0145926399999998","0.00483024999999971","3.60000000000027e-05","3.72099999999999e-05","0.0040322499999997","0.0285948100000001","0.0737665599999997","0.0874976399999999","0.108175210000001","0.0947408400000002","0.0705433599999996","0.0597802499999993","0.0512569599999992","0.0317196100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",116,"1/15/2016","10:20:24 AM",42.5774,13.846,18.9722,70,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",950,20.5035971223022,0.193777790000002,"0","0.0192932099999999","0.0327972100000003","0.039680639999999","0.0327972100000003","0.038494439999999","0.0317196100000002","0.0446476899999991","0.0597802499999993","0.0673921599999995","0.0673921599999995","0.0446476899999991","0.0327972100000003","0.00525624999999971","0.00205208999999977","0.00525624999999971","0.00820835999999972","0.0138768399999998","0.0554131599999993","0.0805424399999996","0.0966588100000001","0.043388889999999","0.00525624999999971","0.00767375999999971","0.00820835999999972","0.0168480399999999","0.023716","0.0361760400000003","0.0526243599999992","0.08567329","0.0929030400000001","0.0929030400000001","0.0787924899999997","0.0339296400000002","0.0176358399999999","0.00178929000000008","0.00154449000000006","0.0118156899999998","0.02277081","0.039680639999999","0.0821968899999998","0.0737665599999997","0.08567329","0.0657922499999995","0.00483024999999971","0.00876095999999973","0.00876095999999973","0.0246176100000001","0.00992015999999976","0.0295840000000002","0.0373262400000004","0.038494439999999","0.0613057599999993","0.0512569599999992","0.0540097599999992","0.0568345599999993","0.0446476899999991","0.0350064100000003","0.0285948100000001","0.0168480399999999","0.0124768899999998","0.0111724899999997","0.00876095999999973","0.0246176100000001","0.042148089999999","0.0582739599999994","0.0874976399999999","0.116280999999998","0.09108324","0.0787924899999997","0.0317196100000002","0.00820835999999972","0.0111724899999997","0.0105472899999997","0.0285948100000001","0.0613057599999993","0.108175210000001","0.144628089999999","0.156262089999999","0.11431161","0.0540097599999992","0.0145926399999998","0.00483024999999971","3.60000000000027e-05","3.72099999999999e-05","0.0040322499999997","0.0285948100000001","0.0737665599999997","0.0874976399999999","0.108175210000001","0.0947408400000002","0.0705433599999996","0.0597802499999993","0.0512569599999992","0.0317196100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",120,"1/15/2016","10:20:28 AM",42.7726,13.846,19.105,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",960,20.7194244604317,0.197820490000002,"0.0176358399999999","0.0176358399999999","3.72099999999999e-05","0.00233289000000011","0.00440895999999974","0.00233289000000011","0.00401955999999973","0.00205209000000009","0.00616224999999972","0.0124768899999998","0.0160782399999998","0.0160782399999998","0.00616224999999972","0.00233289000000011","0.00363609000000019","0.00765625000000037","0.00363609000000019","0.0017808400000001","0.000225000000000017","0.0105267599999998","0.0228009999999999","0.0317196100000002","0.00570024999999972","0.00363609000000019","0.00204304000000011","0.0017808400000001","9.00000000000068e-06","0.000449440000000014","0.00329476000000014","0.00933155999999975","0.0255680100000001","0.0295840000000002","0.0295840000000002","0.02187441","0.0026419600000001","0","0.00819024999999976","0.00874224999999978","0.000580810000000033","0.000327610000000016","0.00440895999999974","0.02368521","0.0192654399999999","0.0255680100000001","0.0153016899999999","0.00400689000000021","0.00153664000000008","0.00153664000000008","0.000580810000000033","0.00110224000000005","0.00153664000000008","0.00364816000000016","0.00401955999999973","0.0131790399999997","0.00876095999999973","0.00992015999999976","0.0111513599999998","0.00616224999999972","0.00294849000000015","0.00131769000000005","9.00000000000068e-06","0.000445210000000024","0.000734410000000043","0.00153664000000008","0.000580810000000033","0.00525624999999971","0.0117939599999998","0.0265690000000001","0.0433472399999991","0.0285610000000002","0.02187441","0.00205209000000009","0.0017808400000001","0.000734410000000043","0.000906010000000054","0.00131769000000005","0.0131790399999997","0.0384552100000005","0.0612562499999994","0.0689062499999996","0.0421480900000005","0.00992015999999976","0.000144000000000011","0.00400689000000021","0.0192654399999999","0.0160528899999999","0.00480249000000027","0.00131769000000005","0.0192654399999999","0.0265690000000001","0.0384552100000005","0.0306250000000002","0.0176358399999999","0.0124768899999998","0.00876095999999973","0.00205209000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",121,"1/15/2016","10:20:29 AM",42.9811,13.846,19.2469,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",970,20.9352517985612,0.200823805000002,"0.0201356099999999","0.0754600899999996","0.0754600899999996","0.0184416399999999","0.00876095999999973","0.00570025000000025","0.00876095999999973","0.00616225000000028","0.00933155999999975","0.00401956000000018","0.00091204000000004","0.00022801000000001","0.00022801000000001","0.00401956000000018","0.00876095999999973","0.0408848400000005","0.0526243600000008","0.0408848400000005","0.0338928100000003","0.0246176100000001","0.00154449000000006","8.2810000000002e-05","0.00131044000000007","0.00440896000000021","0.0408848400000005","0.0350064100000003","0.0338928100000003","0.0209960099999999","0.0145684899999998","0.00714024999999974","0.00205209000000009","0.000324000000000025","0.000906010000000054","0.000906010000000054","3.60000000000027e-05","0.00819024999999976","0.0201356099999999","0.0540097599999992","0.0554131599999993","0.0275560000000001","0.0153264399999998","0.00570025000000025","0.000144000000000011","9.60999999999926e-06","0.000324000000000025","0.000331240000000008","0.0421070400000006","0.0327972100000003","0.0327972100000003","0.0138768399999998","0.0306600100000002","0.0105472899999997","0.00664224999999973","0.00616225000000028","0.000734410000000043","0.00233289000000011","0.00178929000000008","0.00131769000000005","0.00401956000000018","0.00767375999999971","0.0111513599999998","0.0209960099999999","0.0265690000000001","0.0285610000000002","0.0327972100000003","0.0138768399999998","0.00481636000000023","0.00110889000000004","0.000445210000000024","0.00439568999999977","0.000734410000000043","3.60000000000027e-05","0.00933155999999975","0.0338928100000003","0.0285610000000002","0.0295840000000002","0.0111513599999998","0.000734410000000043","0.00293764000000017","0.0111513599999998","0.0145443599999999","0.00401956000000018","0.00178929000000008","0.02368521","0.0421070400000006","0.0787924899999997","0.0721459599999996","0.0446054400000007","0.0111513599999998","9.60999999999926e-06","0.000445210000000024","0.00293764000000017","0.00109561000000007","8.2810000000002e-05","0.00091204000000004","0.00233289000000011","0.00933155999999975","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",122,"1/15/2016","10:20:30 AM",42.9101,13.846,19.1986,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",980,21.1510791366906,0.222207475000001,"0.00233289000000011","0.00876095999999973","0.0512569599999992","0.0512569599999992","0.00765624999999975","0.00205208999999977","0.00073984000000003","0.00205208999999977","0.00091204000000004","0.00233288999999977","0.00022801000000001","0.000327610000000016","0.00110224000000005","0.00110224000000005","0.00022801000000001","0.00205208999999977","0.02368521","0.0327972100000003","0.02368521","0.0184416399999999","0.0117939599999998","8.10000000000061e-05","0.00329476000000014","0.00714025000000034","0.000327610000000016","0.02368521","0.0192654399999999","0.0184416399999999","0.00933155999999975","0.00524175999999975","0.00131043999999981","9.00000000000068e-06","0.00439569000000024","0.00614656000000032","0.00614656000000032","0.00294849000000015","0.0017808399999998","0.00876095999999973","0.033892809999999","0.035006409999999","0.0138532899999998","0.00570024999999972","0.00073984000000003","0.00363609000000019","0.00204304000000011","0.00439569000000024","0.000906010000000054","0.0246176100000001","0.0176358399999999","0.0176358399999999","0.00483024999999971","0.0160782399999998","0.00295935999999973","0.00110223999999982","0.00091204000000004","0.000449440000000014","0","3.60000000000027e-05","0.000144000000000011","0.00022801000000001","0.00154448999999978","0.00328328999999976","0.00933155999999975","0.0131560899999998","0.0145684899999998","0.0176358399999999","0.00483024999999971","0.000445210000000024","0.000225000000000017","0.00481636000000023","0.0131331599999999","0.00568516000000029","0.00294849000000015","0.00233288999999977","0.0184416399999999","0.0145684899999998","0.0153016899999999","0.00328328999999976","0.000449440000000014","0.0105062500000006","0.02368521","0.0285272100000002","0.0124768900000006","3.60000000000027e-05","0.0111513599999998","0.0246176100000001","0.0540097599999992","0.0485320899999992","0.0265364100000002","0.00328328999999976","0.00204304000000011","0.00481636000000023","0.0105062500000006","0.00662596000000035","0.00153664000000008","0.000327610000000016","0","0.00233288999999977","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",123,"1/15/2016","10:20:31 AM",42.9766,13.846,19.2438,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",990,21.3669064748201,0.243784904999999,"0.00204304000000011","9.60999999999926e-06","0.0192654399999999","0.0737665599999997","0.0737665599999997","0.01760929","0.00819024999999976","0.00524176000000026","0.00819024999999976","0.00568516000000029","0.00874224999999978","0.00363609000000019","0.000734410000000043","0.000144000000000011","0.000144000000000011","0.00363609000000019","0.00819024999999976","0.0396408100000006","0.0512116900000009","0.0396408100000006","0.0327610000000003","0.0236544400000001","0.00131044000000007","0.00014884","0.00154449000000006","0.00400689000000021","0.0396408100000006","0.0338560000000004","0.0327610000000003","0.02010724","0.0138297599999999","0.00662595999999977","0.0017808400000001","0.000445210000000024","0.00110224000000005","0.00110224000000005","8.2810000000002e-05","0.00763875999999979","0.0192654399999999","0.0525784899999993","0.0539632899999994","0.0265364100000002","0.0145684899999998","0.00524176000000026","0.00022801000000001","0","0.000445210000000024","0.00022801000000001","0.0408444100000006","0.0316840000000003","0.0316840000000003","0.0131560899999998","0.0295840000000002","0.00992015999999976","0.00614655999999976","0.00568516000000029","0.000576000000000044","0.00204304000000011","0.00153664000000008","0.00110224000000005","0.00363609000000019","0.00714024999999974","0.0105062499999998","0.02010724","0.0255680100000001","0.0275228100000002","0.0316840000000003","0.0131560899999998","0.00439569000000024","0.00091204000000004","0.000585640000000021","0.00481635999999974","0.00091204000000004","8.2810000000002e-05","0.00874224999999978","0.0327610000000003","0.0275228100000002","0.0285272100000002","0.0105062499999998","0.000576000000000044","0.00328329000000017","0.0118156899999998","0.0153016899999999","0.00442225000000018","0.00153664000000008","0.0227406400000001","0.0408444100000006","0.0770617599999998","0.0704902499999997","0.0433056100000007","0.0105062499999998","0","0.000585640000000021","0.00328329000000017","0.00131044000000007","3.60000000000027e-05","0.000734410000000043","0.00204304000000011","0.00874224999999978","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",124,"1/15/2016","10:20:32 AM",42.9278,13.846,19.2106,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",1000,21.5827338129496,0.266590154999998,"0.00110224000000005","0.000144000000000011","0.00131769000000005","0.0111513599999998","0.0568345599999993","0.0568345599999993","0.00990024999999981","0.00328328999999976","0.00153664000000008","0.00328328999999976","0.0017808400000001","0.00363608999999976","0.000734410000000043","3.72099999999999e-05","0.000449440000000014","0.000449440000000014","0.000734410000000043","0.00328328999999976","0.0275228100000002","0.0372876100000004","0.0275228100000002","0.02184484","0.0145443599999999","9.00000000000068e-06","0.00206116000000007","0.00525625000000023","0.000906010000000054","0.0275228100000002","0.0227406400000001","0.02184484","0.0117939599999998","0.00712335999999978","0.00232323999999979","8.10000000000061e-05","0.00294849000000015","0.00440896000000021","0.00440896000000021","0.00178929000000008","0.00293763999999979","0.0111513599999998","0.0384552099999991","0.0396408099999991","0.0168220899999999","0.00765624999999975","0.00153664000000008","0.00233289000000011","0.00110224000000005","0.00294849000000015","0.000327610000000016","0.0285272100000002","0.02096704","0.02096704","0.00664224999999973","0.0192654399999999","0.00440895999999974","0.00204303999999979","0.0017808400000001","8.46399999999977e-05","0.000144000000000011","3.60000000000027e-05","0","0.000734410000000043","0.00263168999999976","0.00480248999999977","0.0117939599999998","0.0160528899999999","0.01760929","0.02096704","0.00664224999999973","0.00109561000000007","9.00000000000068e-06","0.00329476000000014","0.0105267599999998","0.00401956000000018","0.00178929000000008","0.00363608999999976","0.02184484","0.01760929","0.01841449","0.00480248999999977","8.46399999999977e-05","0.00819025000000041","0.0201356099999999","0.0246176100000001","0.00994009000000042","3.60000000000027e-05","0.0138297599999999","0.0285272100000002","0.0597313599999994","0.0539632899999994","0.0305900100000003","0.00480248999999977","0.00110224000000005","0.00329476000000014","0.00819025000000041","0.00481636000000023","0.00073984000000003","3.72099999999999e-05","0.000144000000000011","0.00363608999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T3",125,"1/15/2016","10:20:33 AM",42.8125,13.846,19.1322,NA,"AR-330_H-UNITS_2016-01-15_R_T3_final.csv",1010,21.7985611510791,0.294601599999997,"0.00614655999999976","0.0124545599999998","0.00440895999999974","0.0131560899999998","0.00073984000000003","0.0256","0.0256","0.000445210000000024","0.000445210000000024","0.0015366399999998","0.000445210000000024","0.00131043999999981","0.000327610000000016","0.00263168999999976","0.00714024999999974","0.00992015999999976","0.00992015999999976","0.00263168999999976","0.000445210000000024","0.00765625000000037","0.0131560900000006","0.00765625000000037","0.00481636000000023","0.0017808400000001","0.00568515999999975","0.0153264399999998","0.02277081","0.00233288999999977","0.00765625000000037","0.00524176000000026","0.00481636000000023","0.00091204000000004","3.60000000000027e-05","0.00091204000000004","0.00481635999999974","0.01760929","0.02096704","0.02096704","0.0145684899999998","0.000585640000000021","0.00073984000000003","0.0138532899999998","0.0145684899999998","0.00263169000000013","8.2810000000002e-05","0.0015366399999998","0.0160528899999999","0.0124545599999998","0.01760929","0.00931224999999979","0.00819025000000041","0.00440896000000021","0.00440896000000021","9.60999999999926e-06","0.00364816000000016","0.000144000000000011","0.00110224000000005","0.00131043999999981","0.00767375999999971","0.00440895999999974","0.00524175999999975","0.00614655999999976","0.00263168999999976","0.000734410000000043","8.2810000000002e-05","0.00091204000000004","0.00233289000000011","0.00294849000000015","0.00440896000000021","9.60999999999926e-06","0.00205208999999977","0.00662595999999977","0.0184416399999999","0.0327609999999991","0.02010724","0.0145684899999998","0.000327610000000016","0.00481636000000023","0.00294849000000015","0.00328329000000017","8.2810000000002e-05","0.00767375999999971","0.0285272100000002","0.0485320899999992","0.0553660899999994","0.0317196100000002","0.00524175999999975","0.00153664000000008","0.00819025000000041","0.0275560000000001","0.02368521","0.00931225000000048","8.2810000000002e-05","0.0124545599999998","0.0184416399999999","0.0285272100000002","0.02184484","0.0111513599999998","0.00714024999999974","0.00440895999999974","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
