"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.74418604651163","semivar3.48837209302326","semivar5.23255813953488","semivar6.97674418604651","semivar8.72093023255814","semivar10.4651162790698","semivar12.2093023255814","semivar13.953488372093","semivar15.6976744186047","semivar17.4418604651163","semivar19.1860465116279","semivar20.9302325581395","semivar22.6744186046512","semivar24.4186046511628","semivar26.1627906976744","semivar27.906976744186","semivar29.6511627906977","semivar31.3953488372093","semivar33.1395348837209","semivar34.8837209302326","semivar36.6279069767442","semivar38.3720930232558","semivar40.1162790697674","semivar41.8604651162791","semivar43.6046511627907","semivar45.3488372093023","semivar47.093023255814","semivar48.8372093023256","semivar50.5813953488372","semivar52.3255813953488","semivar54.0697674418605","semivar55.8139534883721","semivar57.5581395348837","semivar59.3023255813954","semivar61.046511627907","semivar62.7906976744186","semivar64.5348837209302","semivar66.2790697674419","semivar68.0232558139535","semivar69.7674418604651","semivar71.5116279069767","semivar73.2558139534884","semivar75","semivar76.7441860465116","semivar78.4883720930233","semivar80.2325581395349","semivar81.9767441860465","semivar83.7209302325581","semivar85.4651162790698","semivar87.2093023255814","semivar88.953488372093","semivar90.6976744186046","semivar92.4418604651163","semivar94.1860465116279","semivar95.9302325581395","semivar97.6744186046512","semivar99.4186046511628","semivar101.162790697674","semivar102.906976744186","semivar104.651162790698","semivar106.395348837209","semivar108.139534883721","semivar109.883720930233","semivar111.627906976744","semivar113.372093023256","semivar115.116279069767","semivar116.860465116279","semivar118.604651162791","semivar120.348837209302","semivar122.093023255814","semivar123.837209302326","semivar125.581395348837","semivar127.325581395349","semivar129.06976744186","semivar130.813953488372","semivar132.558139534884","semivar134.302325581395","semivar136.046511627907","semivar137.790697674419","semivar139.53488372093","semivar141.279069767442","semivar143.023255813953","semivar144.767441860465","semivar146.511627906977","semivar148.255813953488","semivar150","semivar151.744186046512","semivar153.488372093023","semivar155.232558139535","semivar156.976744186047","semivar158.720930232558","semivar160.46511627907","semivar162.209302325581","semivar163.953488372093","semivar165.697674418605","semivar167.441860465116","semivar169.186046511628","semivar170.93023255814","semivar172.674418604651","semivar174.418604651163","semivar176.162790697674","semivar177.906976744186","semivar179.651162790698","semivar181.395348837209","semivar183.139534883721","semivar184.883720930233","semivar186.627906976744","semivar188.372093023256","semivar190.116279069767","semivar191.860465116279","semivar193.604651162791","semivar195.348837209302","semivar197.093023255814","semivar198.837209302326","semivar200.581395348837","semivar202.325581395349","semivar204.06976744186","semivar205.813953488372","semivar207.558139534884","semivar209.302325581395","semivar211.046511627907","semivar212.790697674419","semivar214.53488372093","semivar216.279069767442","semivar218.023255813953","semivar219.767441860465","semivar221.511627906977","semivar223.255813953488","semivar225","semivar226.744186046512","semivar228.488372093023","semivar230.232558139535","semivar231.976744186047","semivar233.720930232558","semivar235.46511627907","semivar237.209302325581","semivar238.953488372093","semivar240.697674418605","semivar242.441860465116","semivar244.186046511628","semivar245.93023255814","semivar247.674418604651","semivar249.418604651163","semivar251.162790697674","semivar252.906976744186","semivar254.651162790698","semivar256.395348837209","semivar258.139534883721","semivar259.883720930233","semivar261.627906976744","semivar263.372093023256","semivar265.116279069767","semivar266.860465116279","semivar268.604651162791","semivar270.348837209302","semivar272.093023255814","semivar273.837209302326","semivar275.581395348837","semivar277.325581395349","semivar279.06976744186","semivar280.813953488372","semivar282.558139534884","semivar284.302325581395","semivar286.046511627907","semivar287.790697674419","semivar289.53488372093","semivar291.279069767442","semivar293.023255813953","semivar294.767441860465","semivar296.511627906977","semivar298.255813953488","semivar300"
"AR-330_INDRA_2016-04-26_S",117,"4/26/2016","3:29:02 PM",39.6655,16.903,16.99076957,NA,"AR-330_INDRA_2016-04-26_S_final.csv",960,16.8421052631579,73.5181247702611,"0.0104180685127241","0.0445254395506713","0.126215316297204","0.706904046758741","1.14363834696968","1.81561091155845","2.69957291648205","3.59648793547755","3.82692681726063","3.99404142069604","3.91017225738181","3.70413092712938","3.5169249076385","3.2452174187317","3.28332888793739","3.67720184088993","3.67720184088993","3.14451373038619","3.07014677236657","3.36021920473261","3.28332888793739","3.3087775893008","3.32166280459471","3.11946561916081","2.08082433898932","1.18934855224786","0.736733341558163","0.683304426857291","1.16630800741391","1.70351970922162","2.3962343714658","3.39899812522385","3.79955419875003","3.63686270155937","3.41230902857558","3.28332888793739","3.2073284692465","3.2073284692465","3.32166280459471","3.27051831229136","3.15683352657392","3.18227370028113","3.27051831229136","3.32166280459471","3.45088083581972","3.64985103066639","3.2200148059336","3.37345406984618","3.25797839506667","3.13197715456971","3.05775947591661","2.98419665154757","2.96003081908549","3.07014677236657","3.07014677236657","3.09475705580547","3.05775947591661","2.94786792322479","2.94786792322479","3.00846069419259","2.91176171293225","2.81664228664167","2.82807392393635","2.99666974911308","2.94786792322479","2.79271120577368","2.65326357412123","2.71121285309121","3.00846069419259","3.19442391746762","2.88789160268526","2.74605739940564","2.65326357412123","2.71121285309121","2.82807392393635","2.91176171293225","2.94786792322479","2.87587798612031","2.78112439626913","2.66502552643855","2.66502552643855","2.63047987800018","2.65326357412123","2.65326357412123","2.71121285309121","2.73434282307783","2.94786792322479","3.13197715456971","3.05775947591661","2.89969849712702","2.72265328715761","2.69957291648205","2.76933518029344","2.94786792322479","2.97198415637581","3.02098437950833","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",118,"4/26/2016","3:29:03 PM",39.7327,16.903,17.03649645,NA,"AR-330_INDRA_2016-04-26_S_final.csv",970,17.0175438596491,72.8352547114697,"0.00209094755453441","0.0218436044094731","0.0659140925587611","0.16079685368673","0.785887108027509","1.24353088561287","1.94093086861171","2.85192584043787","3.77201553029672","4.00792448095442","4.17890360385743","4.09310529206631","3.88223486856512","3.69052335398078","3.41205762334834","3.45113366724975","3.85466480669981","3.85466480669981","3.3087775893008","3.2324814828043","3.52995313160731","3.45113366724975","3.47722334332448","3.49043215768823","3.28308227993573","2.21483790875893","1.2911764627963","0.817321952233965","0.760993091846673","1.26716512075281","1.82497514680729","2.53989368270528","3.56969662679425","3.97991088681796","3.81336109358807","3.58333735172967","3.45113366724975","3.37320410008198","3.37320410008198","3.49043215768823","3.43799949253387","3.32141476113001","3.34750835640528","3.43799949253387","3.49043215768823","3.62286128681278","3.82666057582275","3.38621403583893","3.5435178192191","3.42514219875316","3.29591741441447","3.21977058728449","3.14427239192474","3.1194655838368","3.2324814828043","3.2324814828043","3.25773274095453","3.21977058728449","3.10697908890625","3.10697908890625","3.16917740928109","3.06990830483255","2.97221875535376","2.98396154577609","3.15707531107393","3.10697908890625","2.94763425291771","2.80432210179766","2.86388937611688","3.16917740928109","3.35996972580489","3.04539721987423","2.89969849712702","2.80432210179766","2.86388937611688","2.98396154577609","3.06990830483255","3.10697908890625","3.03306000423943","2.93573006777168","2.81641387661321","2.81641387661321","2.7808974309653","2.80432210179766","2.80432210179766","2.86388937611688","2.88766032172936","3.10697908890625","3.29591741441447","3.21977058728449","3.05752148995747","2.87564718673929","2.85192584043787","2.92361725272615","3.10697908890625","3.13173629768314","3.18203091709504","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",119,"4/26/2016","3:29:04 PM",39.7327,16.903,17.03649645,NA,"AR-330_INDRA_2016-04-26_S_final.csv",980,17.1929824561403,72.1403315451706,"0","0.00209094755453441","0.0218436044094731","0.0659140925587611","0.16079685368673","0.785887108027509","1.24353088561287","1.94093086861171","2.85192584043787","3.77201553029672","4.00792448095442","4.17890360385743","4.09310529206631","3.88223486856512","3.69052335398078","3.41205762334834","3.45113366724975","3.85466480669981","3.85466480669981","3.3087775893008","3.2324814828043","3.52995313160731","3.45113366724975","3.47722334332448","3.49043215768823","3.28308227993573","2.21483790875893","1.2911764627963","0.817321952233965","0.760993091846673","1.26716512075281","1.82497514680729","2.53989368270528","3.56969662679425","3.97991088681796","3.81336109358807","3.58333735172967","3.45113366724975","3.37320410008198","3.37320410008198","3.49043215768823","3.43799949253387","3.32141476113001","3.34750835640528","3.43799949253387","3.49043215768823","3.62286128681278","3.82666057582275","3.38621403583893","3.5435178192191","3.42514219875316","3.29591741441447","3.21977058728449","3.14427239192474","3.1194655838368","3.2324814828043","3.2324814828043","3.25773274095453","3.21977058728449","3.10697908890625","3.10697908890625","3.16917740928109","3.06990830483255","2.97221875535376","2.98396154577609","3.15707531107393","3.10697908890625","2.94763425291771","2.80432210179766","2.86388937611688","3.16917740928109","3.35996972580489","3.04539721987423","2.89969849712702","2.80432210179766","2.86388937611688","2.98396154577609","3.06990830483255","3.10697908890625","3.03306000423943","2.93573006777168","2.81641387661321","2.81641387661321","2.7808974309653","2.80432210179766","2.80432210179766","2.86388937611688","2.88766032172936","3.10697908890625","3.29591741441447","3.21977058728449","3.05752148995747","2.87564718673929","2.85192584043787","2.92361725272615","3.10697908890625","3.13173629768314","3.18203091709504","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",120,"4/26/2016","3:29:05 PM",39.8413,16.903,17.11039436,NA,"AR-330_INDRA_2016-04-26_S_final.csv",990,17.3684210526316,70.937868750759,"0.00546090110236802","0.00546090110236802","0.014310090382544","0.0491481099213137","0.109319708218797","0.225523114504709","0.922369408520423","1.41380439768991","2.15229690826114","3.10697908890625","4.06452070510993","4.3092696784718","4.48649414135447","4.39757818758732","4.17890360385743","3.97991088681796","3.69052335398078","3.73115821960919","4.15029767951665","4.15029767951665","3.5830797609321","3.50366601245957","3.81309532446482","3.73115821960919","3.75828375668143","3.77201553029671","3.55633853306398","2.44025344861672","1.46457767435492","0.956398935451384","0.895383555333468","1.43899745455684","2.03009584647707","2.78089743096529","3.85439764137876","4.28022022185988","4.10743514615588","3.8685713815933","3.73115821960919","3.65011101046538","3.65011101046538","3.77201553029671","3.71750108564178","3.5962298345073","3.62337940579117","3.71750108564178","3.77201553029671","3.90963402339231","4.12123747410894","3.66364390547386","3.82719302883369","3.70413088863714","3.56969662679425","3.49043215768823","3.41180626432486","3.38596359376145","3.50366601245957","3.50366601245957","3.52995313160731","3.49043215768823","3.37295413957937","3.37295413957937","3.43774714267871","3.33432453525663","3.2324814828043","3.24472711894501","3.42514219875316","3.37295413957937","3.20684100435963","3.05728351325993","3.11946558383679","3.43774714267871","3.63634361943121","3.3087775893008","3.15683352657392","3.05728351325993","3.11946558383679","3.24472711894501","3.33432453525663","3.37295413957937","3.29591741441447","3.19442391746762","3.06990830483255","3.06990830483255","3.03282298143005","3.05728351325993","3.05728351325993","3.11946558383679","3.14427239192474","3.37295413957937","3.56969662679425","3.49043215768823","3.32141476113001","3.13173629768314","3.10697908890625","3.18178814317056","3.37295413957937","3.39874721083172","3.45113366724975","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",121,"4/26/2016","3:29:06 PM",39.5776,16.903,16.93095717,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1000,17.5438596491228,68.7696351560997,"0.0321977051550967","0.0111385396229188","0.0111385396229188","0.00357752319376024","0.00178561517277163","0.0228608714915344","0.0872939820258024","0.60990392585517","1.01928787930049","1.65800046811767","2.50660238222459","3.37320410008197","3.59648793547753","3.75854760876676","3.67720184088992","3.47747713790426","3.29616446768032","3.03329700147769","3.07014677236656","3.45138647078556","3.45138647078556","2.93596326576548","2.86411970318326","3.14451369492062","3.07014677236656","3.09475705580546","3.1072189919033","2.91176171293225","1.91184233813557","1.06246654867363","0.637633104413263","0.587997422738007","1.0406958414279","1.55096419592704","2.21463539462131","3.18203091709504","3.56995373608769","3.41230902857557","3.19491040197931","3.07014677236656","2.99666974911307","2.99666974911307","3.1072189919033","3.0577594759166","2.94786792322478","2.9724533980722","3.0577594759166","3.1072189919033","3.23223679184191","3.42489035822556","3.0089328066041","3.15731714037049","3.04563469861659","2.92384996914507","2.85215568592937","2.78112439626912","2.75779698292779","2.86411970318326","2.86411970318326","2.88789156869766","2.85215568592937","2.74605736626317","2.74605736626317","2.80455002098964","2.71121285309121","2.61945524016253","2.63047987800017","2.79316607536717","2.74605736626317","2.59637885815432","2.46198615664806","2.51781903963769","2.80455002098964","2.98419661699791","2.68818116076872","2.55140188763529","2.46198615664806","2.51781903963769","2.63047987800017","2.71121285309121","2.74605736626317","2.67659082339984","2.5852071873782","2.47331668930167","2.47331668930167","2.44004087845152","2.46198615664806","2.46198615664806","2.51781903963769","2.54011059050355","2.74605736626317","2.92384996914507","2.85215568592937","2.69957291648204","2.5288443337794","2.50660238222459","2.57384125059859","2.74605736626317","2.76933518029344","2.81664228664167","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",122,"4/26/2016","3:29:07 PM",39.4329,16.903,16.83249467,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1010,17.719298245614,65.3428994517429,"0.00969486390625002","0.077228237702097","0.0416167262431693","0.0416167262431693","0.0250509439700107","0.00315910993952157","0.0027810456167844","0.0388062617483024","0.46580756040092","0.830167680687743","1.41412807155917","2.20452060195909","3.02122090450272","3.23272618302828","3.38646448717801","3.30927270448242","3.11994636224226","2.94833525728232","2.70002013700644","2.73479291432006","3.09523589124806","3.09523589124806","2.60823397940773","2.54054440200676","2.80500585366212","2.73479291432006","2.75802300360371","2.7697881422508","2.585426021476","1.64925021169207","0.869178964133382","0.490079551228513","0.446688247086758","0.849498649239897","1.31541316850804","1.93127334424081","2.84044608226129","3.20757217976294","3.05823544064407","2.85261537091781","2.73479291432006","2.66546987624782","2.66546987624782","2.7697881422508","2.72310241532085","2.61945524016253","2.6426337193622","2.72310241532085","2.7697881422508","2.88789156869766","3.07014677236656","2.6770361362881","2.81709910091499","2.71166103669459","2.59681748023807","2.52927718220362","2.46241327650162","2.44046605928479","2.54054440200676","2.54054440200676","2.56293607336591","2.52927718220362","2.42942324007092","2.42942324007092","2.48445870706689","2.39665571850496","2.31043228491278","2.32078692482292","2.47374475937192","2.42942324007092","2.28876289855232","2.16269156618556","2.21504046192144","2.48445870706689","2.65370694232965","2.37500422033772","2.24654631634379","2.16269156618556","2.21504046192144","2.32078692482292","2.39665571850496","2.42942324007092","2.36411068041959","2.2782746244807","2.17331190064217","2.17331190064217","2.14212648214427","2.16269156618556","2.16269156618556","2.21504046192144","2.2359518166628","2.42942324007092","2.59681748023807","2.52927718220362","2.38571257934654","2.2253823573894","2.20452060195909","2.26760548515184","2.42942324007092","2.45132085797669","2.49584077452192","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",123,"4/26/2016","3:29:08 PM",39.1486,16.903,16.63904001,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1020,17.8947368421053,61.1967459133797,"0.0374247054757158","0.0852156283024659","0.222174923263925","0.157971621697476","0.157971621697476","0.123713683377795","0.0623304251787845","0.0198018482185217","1.25202037920945e-05","0.239166283543688","0.515065615859717","0.991451368286579","1.66747673825642","2.38613300034769","2.57449630386168","2.71188515885445","2.64285493808228","2.47395882402623","2.3214089150507","2.10168558488234","2.13237757929971","2.45196009985948","2.45196009985948","2.02079905747553","1.96127104199797","2.19442896058745","2.13237757929971","2.152895925625","2.16329202820329","2.00072917168139","1.18979383107842","0.545889008202719","0.256645748516665","0.225523114504706","0.530315801515619","0.909085914392399","1.4310091578792","2.22578840629037","2.5520540474238","2.41904042828266","2.23656233356796","2.13237757929971","2.07121610315088","2.07121610315088","2.16329202820329","2.12205611636929","2.03067761134077","2.05109168922362","2.12205611636929","2.16329202820329","2.26781040681001","2.42963537842571","2.08141332712236","2.2051268425923","2.1119574485017","2.01075159437467","1.95137285826363","1.89269683979517","1.8734613694058","1.96127104199797","1.96127104199797","1.98095097039876","1.95137285826363","1.86378758626072","1.86378758626072","1.91203052740208","1.83510084372192","1.75975071501152","1.76878897334222","1.90263296128654","1.86378758626072","1.74084572996787","1.63112384675806","1.67662756214997","1.91203052740208","2.06084853448073","1.81616108851304","1.70405263367607","1.63112384675806","1.67662756214997","1.76878897334222","1.83510084372192","1.86378758626072","1.80663658466371","1.73170016278582","1.64034881596666","1.64034881596666","1.61327050567514","1.63112384675806","1.63112384675806","1.67662756214997","1.69482717006387","1.86378758626072","2.01075159437467","1.95137285826363","1.8255267406323","1.68562674685927","1.66747673825642","1.72240005952575","1.86378758626072","1.88297345733904","1.92201722960909","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",124,"4/26/2016","3:29:09 PM",38.6833,16.903,16.32242216,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1030,18.0701754385965,57.2969639045242,"0.100246862938623","0.260173965457701","0.370314858395701","0.620900187972844","0.509902091639008","0.509902091639008","0.446688260453712","0.320671305585541","0.209157030954873","0.0980187482738921","0.0297315703694019","0.160851425692636","0.461174990013795","0.950021180914088","1.5082135219329","1.65870147846422","1.76933198377051","1.71365939516306","1.57820044370967","1.45684706880064","1.28391853339966","1.30793170856849","1.56063990392294","1.56063990392294","1.22087090156227","1.17470051824944","1.35662546402387","1.30793170856849","1.32401187684612","1.33216734455589","1.20528228550518","0.599321940516497","0.178274094181528","0.036094038046176","0.0250509408045114","0.169422792099998","0.405567885806093","0.773749112826007","1.38130609047824","1.64069740640635","1.5343990452623","1.38979629753029","1.30793170856849","1.26012786458439","1.26012786458439","1.33216734455589","1.2998508805066","1.22855191224837","1.24444162870479","1.2998508805066","1.33216734455589","1.41445173490256","1.54283953758324","1.26808445368735","1.36503961947081","1.2919497621505","1.21306407332993","1.16704296938361","1.12176766843691","1.10697038242756","1.17470051824944","1.17470051824944","1.18994226860256","1.16704296938361","1.099537234151","1.099537234151","1.13666317799616","1.07752930452838","1.01997498603037","1.02685878653896","1.12942006970273","1.099537234151","1.00559436241316","0.922630828889825","0.956931369939112","1.13666317799616","1.25204402247215","1.06302772736717","0.97767762221667","0.922630828889825","0.956931369939112","1.02685878653896","1.07752930452838","1.099537234151","1.05574385838636","0.998646338410242","0.92957207154051","0.92957207154051","0.909215665854559","0.922630828889825","0.922630828889825","0.956931369939112","0.970692793473001","1.099537234151","1.21306407332993","1.16704296938361","1.07019583630729","0.963733005136919","0.950021180914088","0.991586870018698","1.099537234151","1.1142849208493","1.14436615364526","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",125,"4/26/2016","3:29:10 PM",38.3265,16.903,16.07963418,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1040,18.2456140350877,54.5930850611226,"0.05894600323248","0.312934882637988","0.56679891740304","0.72475083330254","1.06246654867364","0.915585403749557","0.915585403749557","0.830167698910455","0.654588520515602","0.490174833592517","0.308988610852154","0.00495046346182105","0.0250509408045119","0.190367009482062","0.535681006021382","0.970826869211921","1.09227136219333","1.18238310752285","1.13695337960963","1.02713461605225","0.929703276773887","0.792657789963156","0.811549532356992","1.01297735191942","1.01297735191942","0.743289328206443","0.707361805587839","0.8500004319739","0.811549532356992","0.824226429836488","0.830663740425152","0.731137026391559","0.282355012111973","0.032197705155096","0.00278822756546884","0.00714246238134836","0.0285008744368799","0.155278665251139","0.405567885806093","0.869559625653276","1.07767056578935","0.991857921178009","0.876298636995896","0.811549532356992","0.773988549067116","0.773988549067116","0.830663740425152","0.805186861416202","0.749285225215516","0.76170558398565","0.805186861416202","0.830663740425152","0.895898728481332","0.998646338410242","0.780226981048975","0.856663386855653","0.798970861592888","0.737200657095207","0.701422413843122","0.66642301217897","0.655029001823505","0.707361805587839","0.707361805587839","0.719200285142832","0.701422413843122","0.649314010668052","0.649314010668052","0.677915250940086","0.632427508964671","0.588519321959016","0.593751047378903","0.672324217735363","0.649314010668052","0.577608056028089","0.515163282481536","0.540873037925303","0.677915250940086","0.767655907520061","0.621329202601585","0.556497857427865","0.515163282481536","0.540873037925303","0.593751047378903","0.632427508964671","0.649314010668052","0.615763490741879","0.572345145702201","0.52035332456704","0.52035332456704","0.505151390244401","0.515163282481536","0.515163282481536","0.540873037925303","0.551231185805301","0.649314010668052","0.737200657095207","0.701422413843122","0.626812197864678","0.545989554590323","0.535681006021382","0.567003834431763","0.649314010668052","0.660658421712459","0.683867026024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",126,"4/26/2016","3:29:11 PM",37.98,16.903,15.84385494,NA,"AR-330_INDRA_2016-04-26_S_final.csv",1050,18.4210526315789,52.8433979987582,"0.0555918500149773","0.229026584058527","0.632319295550903","0.977408515734471","1.18179125847097","1.60412210241394","1.42239377137508","1.42239377137508","1.31541316850804","1.09170251591157","0.875916503114891","0.626704465955022","0.0937209464971132","0.00600692426892248","0.0402128584284739","0.246138110508687","0.561789569458014","0.655029018010276","0.725214333567328","0.689731778120847","0.604813028211508","0.53061314948672","0.428414848790765","0.442333002593439","0.593960794859791","0.593960794859791","0.392330670405303","0.366350320253439","0.470836734459193","0.442333002593439","0.451704874007405","0.456473626786022","0.383515484210513","0.0873744176378894","0.00317442659820245","0.0832800959440674","0.102587176656829","0.00448326931012851","0.0250509439700101","0.160851433713894","0.485422339547405","0.643733252387411","0.57781494799396","0.490460708241","0.442333002593439","0.414719191770303","0.414719191770303","0.456473626786022","0.437638889462696","0.396690099158892","0.405741252754368","0.437638889462696","0.456473626786022","0.505151390244401","0.582998981809689","0.419289065942115","0.475799041976334","0.433059362610451","0.387910557104115","0.362079486318768","0.337059341960335","0.328970362385985","0.366350320253439","0.366350320253439","0.374883773742901","0.362079486318768","0.32492392904058","0.32492392904058","0.345246554655922","0.313011011212777","0.282355022739392","0.285982364742775","0.341259904867703","0.32492392904058","0.274812961983124","0.23229461820903","0.24966158460256","0.345246554655922","0.41008719758786","0.30521773091522","0.26031281551396","0.23229461820903","0.24966158460256","0.285982364742775","0.313011011212777","0.32492392904058","0.301320576865562","0.271186519912719","0.235784012929922","0.235784012929922","0.225587752037425","0.23229461820903","0.23229461820903","0.24966158460256","0.256714701701443","0.32492392904058","0.387910557104115","0.362079486318768","0.309064257922831","0.253141628296513","0.246138110508687","0.267513766452328","0.32492392904058","0.332963309303872","0.349497682375224","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
