"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.2967032967033","semivar6.59340659340659","semivar9.89010989010989","semivar13.1868131868132","semivar16.4835164835165","semivar19.7802197802198","semivar23.0769230769231","semivar26.3736263736264","semivar29.6703296703297","semivar32.967032967033","semivar36.2637362637363","semivar39.5604395604396","semivar42.8571428571429","semivar46.1538461538462","semivar49.4505494505495","semivar52.7472527472527","semivar56.043956043956","semivar59.3406593406593","semivar62.6373626373626","semivar65.9340659340659","semivar69.2307692307692","semivar72.5274725274725","semivar75.8241758241758","semivar79.1208791208791","semivar82.4175824175824","semivar85.7142857142857","semivar89.010989010989","semivar92.3076923076923","semivar95.6043956043956","semivar98.9010989010989","semivar102.197802197802","semivar105.494505494505","semivar108.791208791209","semivar112.087912087912","semivar115.384615384615","semivar118.681318681319","semivar121.978021978022","semivar125.274725274725","semivar128.571428571429","semivar131.868131868132","semivar135.164835164835","semivar138.461538461538","semivar141.758241758242","semivar145.054945054945","semivar148.351648351648","semivar151.648351648352","semivar154.945054945055","semivar158.241758241758","semivar161.538461538462","semivar164.835164835165","semivar168.131868131868","semivar171.428571428571","semivar174.725274725275","semivar178.021978021978","semivar181.318681318681","semivar184.615384615385","semivar187.912087912088","semivar191.208791208791","semivar194.505494505495","semivar197.802197802198","semivar201.098901098901","semivar204.395604395604","semivar207.692307692308","semivar210.989010989011","semivar214.285714285714","semivar217.582417582418","semivar220.879120879121","semivar224.175824175824","semivar227.472527472527","semivar230.769230769231","semivar234.065934065934","semivar237.362637362637","semivar240.659340659341","semivar243.956043956044","semivar247.252747252747","semivar250.549450549451","semivar253.846153846154","semivar257.142857142857","semivar260.43956043956","semivar263.736263736264","semivar267.032967032967","semivar270.32967032967","semivar273.626373626374","semivar276.923076923077","semivar280.21978021978","semivar283.516483516484","semivar286.813186813187","semivar290.10989010989","semivar293.406593406593","semivar296.703296703297","semivar300"
"AR-378_RB1_2016-05-10_R_T3",82,"5/10/2016","10:14:23 AM",33.1658,21.091,12.568,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",480,16,1.617671815,"0.0590004099999994","0.0221414399999999","0.02033476","0.11343424","0.14160169","0.0649740100000005","0.00110889000000004","0.03779136","0.10556001","0.0978438399999996","0.0194881599999999","0.0132940899999999","0.10543009","0.14386849","0.0649740100000005","0.00132496000000003","0.0212576399999998","0.0635039999999994","0.0505350400000001","0.00946728999999977","0.00235225000000006","0.0100400400000002","0.00485809000000014","0.00236196000000004","0.0239940099999999","0.0354192400000001","0.0239940099999999","0.00407043999999984","9.60999999999926e-06","0.000331240000000008","8.10000000000061e-05","0.00407043999999984","0.00156025000000002","0.00156025000000002","0.00776160999999982","0.0194881599999999","0.03101121","0.0289340099999999","0.0140422499999998","0.000924160000000012","8.41000000000201e-06","9.60999999999926e-06","0.00014884","0.00299209000000005","0.00624099999999982","0.0178756899999998","0.0259209999999999","0.0354192400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",83,"5/10/2016","10:14:24 AM",33.4601,21.091,12.7682,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",490,16.3333333333333,1.61126997,"0.0400800400000002","0.196337609999999","0.121801","0.00331776000000009","0.0186595599999999","0.03101121","0.00299209000000005","0.02785561","0.15570916","0.27573001","0.263169","0.11546404","0.00720801000000018","0.0155002499999998","0.03207681","0.00299209000000005","0.0268304400000001","0.119716","0.20448484","0.180625000000001","0.0885062499999997","0.02301289","0.00999999999999993","0.0170302499999999","0.0619014400000005","0.12609601","0.150854560000001","0.12609601","0.0696959999999997","0.0413308900000002","0.0331240000000001","0.0365574400000001","0.0696959999999997","0.0574560900000004","0.0574560900000004","0.0831168899999997","0.11546404","0.14160169","0.13712209","0.10156969","0.0531763600000004","0.0389272900000001","0.0413308900000002","0.0451137600000003","0.0649740100000005","0.0779526399999997","0.11148921","0.13046544","0.150854560000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",84,"5/10/2016","10:14:25 AM",33.6698,21.091,12.9109,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",500,16.6666666666667,1.389180415,"0.0203632899999999","0.11758041","0.343161639999999","0.24176889","0.0401200900000001","3.72099999999999e-05","0.00111556000000002","0.00774399999999986","0.0958521599999998","0.28869129","0.44595684","0.429942489999999","0.23280625","0.0518017600000003","0.000331240000000008","0.00132496000000003","0.00774399999999986","0.0939422499999999","0.23882769","0.353906009999999","0.32228329","0.193776039999999","0.0866713599999997","0.0589032899999996","0.0746382399999996","0.15327225","0.24780484","0.28206721","0.24780484","0.165404889999999","0.119716","0.10543009","0.11148921","0.165404889999999","0.14622976","0.14622976","0.185760999999999","0.23280625","0.269361","0.263169","0.212889959999999","0.13935289","0.1156","0.119716","0.12609601","0.15808576","0.177999609999999","0.227147559999999","0.25391521","0.28206721","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",85,"5/10/2016","10:14:26 AM",33.6474,21.091,12.8957,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",510,17,1.069722405,"0.000231040000000003","0.0162562499999999","0.10738729","0.325584359999999","0.22705225","0.0342620100000001","8.2810000000002e-05","0.00236196000000004","0.00529983999999987","0.0866713599999997","0.27258841","0.42588676","0.410240249999999","0.21836929","0.0451137600000003","9.00000000000068e-06","0.00266256000000006","0.00529983999999987","0.0848556899999998","0.22420225","0.336052089999999","0.30525625","0.180624999999999","0.0779526399999997","0.0517562499999996","0.0665639999999995","0.14160169","0.23290276","0.26615281","0.23290276","0.153272249999999","0.10942864","0.0957902499999999","0.10156969","0.153272249999999","0.13483584","0.13483584","0.172889639999999","0.21836929","0.25381444","0.24780484","0.199094439999999","0.12823561","0.10549504","0.10942864","0.11553201","0.14622976","0.165404889999999","0.212889959999999","0.23882769","0.26615281","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",86,"5/10/2016","10:14:27 AM",33.3887,21.091,12.7197,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",520,17.3333333333333,0.84410951,"0.0309760000000001","0.0365574400000001","0.00235225000000006","0.02301289","0.155709159999999","0.0903002499999997","8.2810000000002e-05","0.0342620100000001","0.0504451600000003","0.0106502400000002","0.0140185599999999","0.11978521","0.227147559999999","0.215760249999999","0.0848556899999998","0.00132496000000003","0.029929","0.0518017600000003","0.0106502400000002","0.0132940899999999","0.0885062499999997","0.162973689999999","0.14175225","0.0620009999999994","0.0106502399999999","0.0026522499999999","0.00672399999999983","0.0401200900000001","0.0940035599999997","0.11553201","0.0940035599999997","0.0464402499999994","0.0239630399999999","0.0178222499999999","0.0203632899999999","0.0464402499999994","0.0365574400000001","0.0365574400000001","0.0575040399999995","0.0848556899999998","0.10745284","0.10355524","0.0730080399999995","0.0331604100000001","0.0221414399999999","0.0239630399999999","0.02686321","0.0426009600000001","0.0532224899999994","0.0814531599999996","0.0977812899999997","0.11553201","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",87,"5/10/2016","10:14:28 AM",33.0229,21.091,12.4707,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",530,17.6666666666667,0.786650005,"0.0620009999999994","0.180624999999999","0.193776039999999","0.0885062499999997","0.00946728999999977","0.02119936","0.00265225000000008","0.0575520099999994","0.188442809999999","0.224296959999999","0.12404484","0.0170563599999998","0.00942841000000021","0.0518017600000003","0.0464402500000002","0.00178929000000008","0.0451987599999993","0.178083999999999","0.227147559999999","0.12404484","0.0178756899999998","0.00235225000000006","0.02393209","0.0162562500000003","0","0.0212576399999998","0.0390062499999999","0.0278889999999999","0.00237168999999985","0.00331776000000009","0.00826281000000024","0.00331776000000009","0.00112225000000001","0.0088736399999998","0.0133402499999998","0.0112996899999998","0.00112225000000001","0.00334083999999983","0.00334083999999983","8.46399999999977e-05","0.00178929000000008","0.00620944000000017","0.00529984000000013","0.000449440000000014","0.00447560999999982","0.0100400399999998","0.0088736399999998","0.0072420099999998","0.00181475999999987","0.000334889999999999","0.00132496000000003","0.0040576900000001","0.00826281000000024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",88,"5/10/2016","10:14:29 AM",32.791,21.091,12.313,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",540,18,0.8278488,"0.0248692900000001","0.165404889999999","0.339539289999999","0.357484409999999","0.20720704","0.0650249999999995","0.000146410000000005","0.0112784399999999","0.158085759999999","0.350227239999999","0.398539689999999","0.25999801","0.0831168899999997","0.00367235999999989","0.00488601000000007","0.00334084000000003","0.0133171599999998","0.137122089999999","0.336052089999999","0.40233649","0.25999801","0.0849139599999997","0.0119246399999999","9.00000000000068e-06","0.000912039999999933","0.0248692900000001","0.0921122499999998","0.12616704","0.10543009","0.0426009599999994","0.0100200099999999","0.00446223999999985","0.0100200099999999","0.0365574400000001","0.0634536099999996","0.0746382399999996","0.0696959999999997","0.0365574400000001","0.0464402499999994","0.0464402499999994","0.02785561","0.0133171599999998","0.00622520999999986","0.00720800999999988","0.01863225","0.0504451599999995","0.0665124099999997","0.0634536099999996","0.0589518399999995","0.0401200899999994","0.0309760000000001","0.0147136899999999","0.00883599999999989","0.00446223999999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",89,"5/10/2016","10:14:30 AM",32.7998,21.091,12.3189,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",550,18.3333333333333,0.89436219,"3.48099999999845e-05","0.0230432400000005","0.16064064","0.33269824","0.350464000000001","0.201870490000001","0.0620508100000002","3.84400000000191e-05","0.0100600900000001","0.15342889","0.343278810000001","0.391125160000001","0.254016000000001","0.0797497600000005","0.00299209000000005","0.00574563999999988","0.00405768999999987","0.0119902500000001","0.13278736","0.32924644","0.394886560000001","0.254016000000001","0.0815102500000004","0.0106708900000002","8.40999999999171e-06","0.00059049000000001","0.0230432400000005","0.0885657600000006","0.122010490000001","0.101633440000001","0.04020025","0.00887364000000014","0.00370881000000002","0.00887364000000014","0.0343360900000006","0.0605160000000002","0.0714492900000003","0.0666156100000003","0.0343360900000006","0.04393216","0.04393216","0.0259210000000004","0.0119902500000001","0.00532900000000006","0.0062410000000001","0.0170563600000003","0.04782969","0.0635040000000003","0.0605160000000002","0.0561216100000002","0.03779136","0.0289340100000005","0.0133171600000002","0.00776161000000013","0.00370881000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",90,"5/10/2016","10:14:31 AM",33.0051,21.091,12.4586,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",560,18.6666666666667,0.958321285,"0.0195160900000004","0.02119936","0.000146410000000005","0.0681732099999995","0.191056409999999","0.204575289999999","0.0958521599999998","0.0119683599999998","0.0178222499999999","0.00155236000000004","0.0635039999999994","0.199094439999999","0.23590449","0.13271449","0.0203632899999999","0.00722500000000015","0.0464402500000002","0.0413715600000001","0.00091204000000004","0.0504900899999994","0.188442809999999","0.23882769","0.13271449","0.0212576399999998","0.00132496000000003","0.02033476","0.0133171600000002","0.000146410000000005","0.0249324099999999","0.04393216","0.03207681","0.00369663999999983","0.00207025000000005","0.00620944000000017","0.00207025000000005","0.00207936000000003","0.0112996899999998","0.0162817599999998","0.0140185599999999","0.00207936000000003","0.00488600999999982","0.00488600999999982","0.000453690000000004","0.00091204000000004","0.00444889000000012","0.00368449000000008","8.2810000000002e-05","0.00624099999999982","0.0126112899999999","0.0112996899999998","0.00944783999999982","0.00299208999999985","0.000924160000000012","0.00059049000000001","0.00266256000000006","0.00620944000000017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",91,"5/10/2016","10:14:32 AM",33.3085,21.091,12.6651,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",570,19,0.992967104999999,"0.0426422500000001","0.119854440000001","0.12397441","0.03779136","0.00298115999999988","0.0531763599999996","0.0604176399999996","0.0106296099999999","0.00942841000000021","0.1156","0.0604668100000003","0.00207024999999989","0.0574560899999996","0.0779526399999997","0.02490084","0.00407044000000007","0.0849722500000006","0.178084","0.16801801","0.0560268900000004","0.000331239999999943","0.0518017599999995","0.0796368399999998","0.02490084","0.00368449000000008","0.0590004100000003","0.12187081","0.103619610000001","0.03779136","0.00236196000000004","9.60999999999926e-06","0.000750760000000005","0.0212284900000004","0.0635040000000003","0.0813960900000007","0.0635040000000003","0.0258888099999999","0.0100400400000002","0.00622521000000014","0.00776161000000013","0.0258888099999999","0.0186595600000004","0.0186595600000004","0.03429904","0.0560268900000004","0.0746382400000005","0.0713958400000004","0.0464833600000001","0.0162562500000003","0.00887364000000014","0.0100400400000002","0.0119464900000002","0.0230432400000005","0.03101121","0.0532686400000002","0.0666156100000003","0.0813960900000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",92,"5/10/2016","10:14:33 AM",33.5627,21.091,12.8381,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",580,19.3333333333333,0.941909529999999,"0.029929","0.14402025","0.269568640000001","0.27573001","0.13498276","0.0140185600000003","0.00331775999999988","0.00529983999999987","0.00488601000000007","0.0729540100000006","0.263169","0.175477210000001","0.0162562500000003","0.00444888999999988","0.0112784399999999","0.000231040000000003","0.0560742400000003","0.215760250000001","0.354025000000001","0.33977241","0.167854090000001","0.0239630400000005","0.00298115999999988","0.0119246399999999","0.000231040000000003","0.0546156900000003","0.172972810000001","0.27258841","0.244926010000001","0.13498276","0.0491065600000002","0.0288660100000001","0.0401601600000001","0.101569690000001","0.180625000000001","0.210038890000001","0.180625000000001","0.11148921","0.0746382400000005","0.0634536100000005","0.0681732100000004","0.11148921","0.0958521600000009","0.0958521600000009","0.12830724","0.167854090000001","0.199094440000001","0.193776040000001","0.15100996","0.0903002500000008","0.0713958400000004","0.0746382400000005","0.0796932900000006","0.105495040000001","0.12187081","0.16305444","0.185847210000001","0.210038890000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",93,"5/10/2016","10:14:34 AM",33.643,21.091,12.8927,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",590,19.6666666666667,0.817545384999999,"0.00298115999999988","0.0518017599999995","0.188442809999999","0.32924644","0.336052089999999","0.178083999999999","0.029929","9.00000000000068e-06","0.000331240000000008","0.0155002499999998","0.10543009","0.322169759999999","0.22420225","0.0331604100000001","0.000146410000000005","0.00266256000000006","0.00487203999999986","0.0849139599999997","0.26946481","0.421980159999999","0.406406249999999","0.21557449","0.0438483600000002","0","0.00298116000000007","0.00487203999999986","0.0831168899999997","0.22137025","0.332582889999999","0.30195025","0.178083999999999","0.0762864399999996","0.0504002499999996","0.0650249999999995","0.13935289","0.23001616","0.26306641","0.23001616","0.150932249999999","0.10745284","0.0939422499999999","0.0996664899999998","0.150932249999999","0.13264164","0.13264164","0.170403839999999","0.21557449","0.25080064","0.24482704","0.196426239999999","0.12609601","0.10355524","0.10745284","0.11350161","0.14394436","0.162973689999999","0.210130559999999","0.23590449","0.26306641","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",94,"5/10/2016","10:14:35 AM",33.5359,21.091,12.8198,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",600,20,0.693679084999999,"0.00531440999999983","0.000334889999999999","0.02393209","0.13046544","0.250900810000001","0.25684624","0.12187081","0.0100200100000002","0.00576080999999984","0.00829920999999983","0.00266256000000006","0.0634032400000006","0.24472809","0.160480360000001","0.0119246400000003","0.00722499999999984","0.0155002499999998","9.60999999999926e-06","0.0477422500000003","0.199094440000001","0.332582890000001","0.31877316","0.153193960000001","0.0186322500000004","0.00531440999999983","0.0162562499999999","9.60999999999926e-06","0.0463971600000003","0.15808576","0.25381444","0.227147560000001","0.12187081","0.0413308900000002","0.0229825600000001","0.0331604100000001","0.0902401600000009","0.165404890000001","0.193600000000001","0.165404890000001","0.0996033599999999","0.0649740100000005","0.0545689600000004","0.0589518400000004","0.0996033599999999","0.0848556900000008","0.0848556900000008","0.11553201","0.153193960000001","0.183098410000001","0.177999610000001","0.13712209","0.0796368400000007","0.0619512100000004","0.0649740100000005","0.0696960000000006","0.0939422500000009","0.10942864","0.14861025","0.170403840000001","0.193600000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",95,"5/10/2016","10:14:36 AM",33.0944,21.091,12.5194,70,"AR-378_RB1_2016-05-10_R_T3_final.csv",610,20.3333333333333,0.683062494999999,"0.0902401600000009","0.13935289","0.101569690000001","0.0212284900000004","0.00369663999999983","0.04020025","0.0426009599999994","0.00237168999999985","0.0401200900000001","0.14160169","0.15327225","0.0619014400000005","0.00236196000000004","0.0377524899999994","0.0100400399999998","0.0365574400000001","0.14853316","0.180540010000001","0.0921122500000009","0.00670761000000016","0.0212576399999998","0.0763416899999995","0.0698016399999994","0.00828099999999987","0.02686321","0.13935289","0.183098410000001","0.0921122500000009","0.00722500000000015","0.00944783999999982","0.0413715599999994","0.0310464399999999","0.00237168999999985","0.00942841000000021","0.0221414400000004","0.0139948900000003","0","0.0112996899999998","0.0194881599999999","0.0112996899999998","0.000231039999999949","0.00207025000000005","0.00446224000000009","0.00331776000000009","0.000231039999999949","8.2810000000002e-05","8.2810000000002e-05","0.00156024999999988","0.00828099999999987","0.0162562499999999","0.0147622499999998","0.00488600999999982","0.000331240000000008","0.00265225000000008","0.00207025000000005","0.00132496000000003","3.72099999999999e-05","0.000924159999999904","0.0072420099999998","0.0126337599999998","0.0194881599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",99,"5/10/2016","10:14:40 AM",33.1256,21.091,12.5406,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",620,20.6666666666667,0.70461215,"0.000449440000000014","0.0779526400000007","0.12397441","0.0885062500000007","0.0155002500000003","0.00672399999999983","0.0491508900000001","0.0518017599999995","0.00488600999999982","0.03207681","0.12609601","0.13712209","0.0518017600000003","0.000750760000000005","0.0464402499999994","0.0147379599999999","0.0289","0.13264164","0.162973690000001","0.0796932900000006","0.00368449000000008","0.0278889999999999","0.0885062499999997","0.0814531599999996","0.0125888399999999","0.0203632899999999","0.12397441","0.165404890000001","0.0796932900000006","0.00407044000000007","0.0140185599999999","0.0504451599999995","0.03896676","0.00488600999999982","0.00576081000000011","0.0162817600000003","0.00942841000000021","0.000449440000000014","0.0162562499999999","0.02585664","0.0162562499999999","0.0013249599999999","0.00059049000000001","0.00207936000000003","0.00132496000000003","0.0013249599999999","0.000146410000000005","0.000146410000000005","0.00368448999999986","0.0125888399999999","0.02211169","0.0203632899999999","0.00829920999999983","9.00000000000068e-06","0.000918090000000027","0.00059049000000001","0.000231040000000003","0.000745290000000018","0.00266255999999987","0.0112996899999998","0.0178489599999999","0.02585664","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",100,"5/10/2016","10:14:41 AM",33.3397,21.091,12.6863,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",630,21,0.70048334,"0.0212284899999999","0.02785561","0.0178222500000004","0.0426009600000001","0.0230432400000005","0.000449439999999939","0.0518472899999994","0.13498276","0.139352889999999","0.0464833599999993","0.00111556000000002","0.0438483600000002","0.0504451600000003","0.00670761000000016","0.0139948899999999","0.130465439999999","0.0713424099999996","0.00059049000000001","0.0477422500000003","0.0665640000000005","0.0186595600000004","0.00722499999999984","0.0977812899999997","0.196426239999999","0.185847209999999","0.0665124099999997","9.00000000000068e-06","0.0426009600000001","0.0681210000000005","0.0186595600000004","0.00670760999999987","0.0697488099999995","0.137122089999999","0.11771761","0.0464833599999993","0.00487203999999986","0.000327609999999952","0.00236195999999987","0.02785561","0.0746382399999996","0.0939422499999999","0.0746382399999996","0.0331604099999994","0.0147379599999999","0.0100200099999999","0.0119464899999998","0.0331604099999994","0.02490084","0.02490084","0.0426009599999994","0.0665124099999997","0.0866713599999997","0.0831745599999996","0.0560742399999994","0.02211169","0.0133171599999998","0.0147379599999999","0.0170302499999999","0.029929","0.0389272899999994","0.0635039999999994","0.0780084899999996","0.0939422499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",101,"5/10/2016","10:14:42 AM",33.4601,21.091,12.7682,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",640,21.3333333333333,0.65735775,"0.00670761000000016","0.0518017600000003","0.0619014400000005","0.00266256000000006","0.0155002499999998","0.00488601000000007","0.0106296099999999","0.0958521599999998","0.201870490000001","0.20720704","0.0885062499999997","0.00235225000000006","0.0162562499999999","0.0203632899999999","0","0.0400800400000002","0.196337609999999","0.121801","0.00331776000000009","0.0186595599999999","0.03101121","0.00299209000000005","0.02785561","0.15570916","0.27573001","0.263169","0.11546404","0.00720801000000018","0.0155002499999998","0.03207681","0.00299209000000005","0.0268304400000001","0.119716","0.20448484","0.180625000000001","0.0885062499999997","0.02301289","0.00999999999999993","0.0170302499999999","0.0619014400000005","0.12609601","0.150854560000001","0.12609601","0.0696959999999997","0.0413308900000002","0.0331240000000001","0.0365574400000001","0.0696959999999997","0.0574560900000004","0.0574560900000004","0.0831168899999997","0.11546404","0.14160169","0.13712209","0.10156969","0.0531763600000004","0.0389272900000001","0.0413308900000002","0.0451137600000003","0.0649740100000005","0.0779526399999997","0.11148921","0.13046544","0.150854560000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",102,"5/10/2016","10:14:43 AM",33.4646,21.091,12.7713,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",650,21.6666666666667,0.60440199,"9.60999999999926e-06","0.00722500000000015","0.0532224900000003","0.0634536100000005","0.00235225000000006","0.0147379599999999","0.00446224000000009","0.0112784399999999","0.0977812899999997","0.204665760000001","0.21003889","0.0903603599999996","0.00266256000000006","0.0154753599999999","0.0194881599999999","9.60999999999926e-06","0.0413308900000002","0.199094439999999","0.12397441","0.00368449000000008","0.0178222499999999","0.029929","0.00266256000000006","0.0289","0.15816529","0.27899524","0.26635921","0.11758041","0.00774400000000017","0.0147379599999999","0.0309760000000001","0.00266256000000006","0.02785561","0.12187081","0.207298089999999","0.18326961","0.0903603599999996","0.0239630399999999","0.0106296099999999","0.0178489599999999","0.0634536100000005","0.12830724","0.15327225","0.12830724","0.0713424099999996","0.0426009600000001","0.0342620100000001","0.0377524900000001","0.0713424099999996","0.0589518400000004","0.0589518400000004","0.0849139599999997","0.11758041","0.14394436","0.13942756","0.10355524","0.0546156900000003","0.0401601600000001","0.0426009600000001","0.0464402500000002","0.0665640000000005","0.0796932899999996","0.113569","0.13271449","0.15327225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",103,"5/10/2016","10:14:44 AM",33.3709,21.091,12.7075,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",660,22,0.561952805,"0.00407044000000007","0.00368449000000008","0.000449440000000014","0.02785561","0.0353816100000001","0.0126112900000003","0.03429904","0.0170563600000003","0.00179775999999991","0.0619512099999995","0.15100996","0.155630249999999","0.0560742399999994","0.00014884","0.0354192400000001","0.0413715600000001","0.00368449000000008","0.01946025","0.146229759999999","0.0831168899999997","9.60999999999926e-06","0.0389272900000001","0.0560742400000003","0.0133171600000002","0.0112784399999999","0.11148921","0.21566736","0.204575289999999","0.0778968099999998","0.000585640000000021","0.03429904","0.0575040400000003","0.0133171600000002","0.0106296099999999","0.0813960899999997","0.153272249999999","0.13271449","0.0560742399999994","0.00828099999999987","0.00154448999999992","0.00487203999999986","0.0353816100000001","0.0866713599999997","0.10738729","0.0866713599999997","0.0413308899999995","0.02033476","0.0147136899999999","0.0170302499999999","0.0413308899999995","0.0320410000000001","0.0320410000000001","0.0518017599999995","0.0778968099999998","0.0996033599999999","0.0958521599999998","0.0665639999999995","0.0288660100000001","0.0186595599999999","0.02033476","0.02301289","0.0377136400000001","0.0477422499999995","0.0746382399999996","0.0903002499999997","0.10738729","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
