"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.7027027027027","semivar5.40540540540541","semivar8.10810810810811","semivar10.8108108108108","semivar13.5135135135135","semivar16.2162162162162","semivar18.9189189189189","semivar21.6216216216216","semivar24.3243243243243","semivar27.027027027027","semivar29.7297297297297","semivar32.4324324324324","semivar35.1351351351351","semivar37.8378378378378","semivar40.5405405405405","semivar43.2432432432432","semivar45.9459459459459","semivar48.6486486486486","semivar51.3513513513514","semivar54.0540540540541","semivar56.7567567567568","semivar59.4594594594595","semivar62.1621621621622","semivar64.8648648648649","semivar67.5675675675676","semivar70.2702702702703","semivar72.972972972973","semivar75.6756756756757","semivar78.3783783783784","semivar81.0810810810811","semivar83.7837837837838","semivar86.4864864864865","semivar89.1891891891892","semivar91.8918918918919","semivar94.5945945945946","semivar97.2972972972973","semivar100","semivar102.702702702703","semivar105.405405405405","semivar108.108108108108","semivar110.810810810811","semivar113.513513513514","semivar116.216216216216","semivar118.918918918919","semivar121.621621621622","semivar124.324324324324","semivar127.027027027027","semivar129.72972972973","semivar132.432432432432","semivar135.135135135135","semivar137.837837837838","semivar140.540540540541","semivar143.243243243243","semivar145.945945945946","semivar148.648648648649","semivar151.351351351351","semivar154.054054054054","semivar156.756756756757","semivar159.459459459459","semivar162.162162162162","semivar164.864864864865","semivar167.567567567568","semivar170.27027027027","semivar172.972972972973","semivar175.675675675676","semivar178.378378378378","semivar181.081081081081","semivar183.783783783784","semivar186.486486486486","semivar189.189189189189","semivar191.891891891892","semivar194.594594594595","semivar197.297297297297","semivar200","semivar202.702702702703","semivar205.405405405405","semivar208.108108108108","semivar210.810810810811","semivar213.513513513514","semivar216.216216216216","semivar218.918918918919","semivar221.621621621622","semivar224.324324324324","semivar227.027027027027","semivar229.72972972973","semivar232.432432432432","semivar235.135135135135","semivar237.837837837838","semivar240.540540540541","semivar243.243243243243","semivar245.945945945946","semivar248.648648648649","semivar251.351351351351","semivar254.054054054054","semivar256.756756756757","semivar259.459459459459","semivar262.162162162162","semivar264.864864864865","semivar267.567567567568","semivar270.27027027027","semivar272.972972972973","semivar275.675675675676","semivar278.378378378378","semivar281.081081081081","semivar283.783783783784","semivar286.486486486487","semivar289.189189189189","semivar291.891891891892","semivar294.594594594595","semivar297.297297297297","semivar300"
"AR-370_PIPES_2016-03-11_R_T3",20,"3/11/2016","2:19:12 PM",35.5734,13.942,14.2063,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",100,2.72727272727273,0.326939119999999,"0.00527075999999994","0.0219928899999997","0.03632836","0.0139239999999997","0.000745290000000018","0.01394761","0.00772641000000021","0.000585640000000021","8.2810000000002e-05","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",21,"3/11/2016","2:19:13 PM",35.5467,13.942,14.1881,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",110,3,0.332665634999998,"0.000331240000000008","0.00824463999999996","0.0277222499999997","0.04359744","0.0185504399999997","8.2810000000002e-05","0.00998000999999997","0.00485809000000014","3.60000000000027e-05","8.2810000000002e-05","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",22,"3/11/2016","2:19:14 PM",35.5467,13.942,14.1881,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",120,3.27272727272727,0.342846589999999,"0","0.000331240000000008","0.00824463999999996","0.0277222499999997","0.04359744","0.0185504399999997","8.2810000000002e-05","0.00998000999999997","0.00485809000000014","3.60000000000027e-05","8.2810000000002e-05","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",23,"3/11/2016","2:19:15 PM",35.52,13.942,14.1699,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",130,3.54545454545455,0.353548154999999,"0.000331240000000008","0.000331240000000008","0.00132496000000003","0.011881","0.0341140899999998","0.0515290000000001","0.0238393599999997","8.2810000000002e-05","0.00667488999999994","0.00265225000000008","0.00014884","0.000745290000000018","0.00235225000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",24,"3/11/2016","2:19:16 PM",35.4755,13.942,14.1396,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",140,3.81818181818182,0.342602954999999,"0.000918090000000027","0.00235225000000006","0.00235225000000006","0.00444889000000012","0.0194044900000001","0.0462249999999999","0.0662032900000004","0.0341140899999998","0.00155236000000004","0.00264195999999992","0.000449440000000014","0.00180625000000004","0.00331776000000009","0.00620944000000017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",25,"3/11/2016","2:19:17 PM",35.5112,13.942,14.1639,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",150,4.09090909090909,0.333242889999999,"0.00059049000000001","3.60000000000027e-05","0.000585640000000021","0.000585640000000021","0.00179776000000006","0.013225","0.0363664899999999","0.0542890000000003","0.0257281599999997","0.00022801000000001","0.00573048999999991","0.00207025000000005","0.000331240000000008","0.00110889000000004","0.0029702500000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",26,"3/11/2016","2:19:18 PM",35.5956,13.942,14.2214,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",160,4.36363636363636,0.322542474999998,"0.00330624999999991","0.00669123999999991","0.0026522499999999","0.00110888999999992","0.00110888999999992","0.000228009999999956","0.00330625000000011","0.0177422400000001","0.0308002500000005","0.01058841","0.00179775999999991","0.0177422399999996","0.010609","0.00154448999999992","0.000585639999999936","8.99999999999002e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",27,"3/11/2016","2:19:19 PM",35.6668,13.942,14.2698,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",170,4.63636363636364,0.312222239999998,"0.00234256000000009","0.01121481","0.0169520400000001","0.00998000999999997","0.00667488999999994","0.00667488999999994","0.00403224999999993","8.2810000000002e-05","0.00719103999999992","0.0161544100000001","0.0029702499999999","0.00824463999999996","0.0329785599999998","0.0229219600000002","0.00769128999999998","0.00527075999999994","0.00264195999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",28,"3/11/2016","2:19:20 PM",35.7113,13.942,14.3001,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",180,4.90909090909091,0.284241144999998,"0.000918090000000027","0.00619369000000021","0.0185504400000001","0.0257602500000002","0.0169520400000001","0.012544","0.012544","0.00879843999999998","0.000449440000000014","0.0029702499999999","0.00937024","0.000585639999999936","0.0146652100000001","0.04490161","0.0330148900000004","0.0139240000000001","0.01058841","0.00667488999999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",29,"3/11/2016","2:19:21 PM",35.7247,13.942,14.3092,85,"AR-370_PIPES_2016-03-11_R_T3_final.csv",190,5.18181818181818,0.286440889999999,"8.2810000000002e-05","0.00155236000000004","0.00770884000000025","0.0211120900000002","0.0287641600000003","0.0194044900000001","0.0146652100000001","0.0146652100000001","0.01058841","0.000918090000000027","0.00206115999999991","0.00769128999999998","0.000228009999999956","0.0169520400000001","0.048841","0.0364046400000005","0.0161544100000001","0.012544","0.00824463999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",36,"3/11/2016","2:19:28 PM",35.5823,13.942,14.2123,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",200,5.45454545454545,0.315000584999999,"0.00938960999999995","0.00770883999999994","0.00330624999999991","8.28099999999696e-05","0.00234256000000009","0.00528529000000016","0.00179776000000006","0.000585640000000021","0.000585640000000021","3.60000000000027e-05","0.00443555999999991","0.0202492899999996","0.0340771599999999","0.0125439999999996","0.00110889000000004","0.0154008100000001","0.00881721000000027","0.00091204000000004","0.00022801000000001","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",37,"3/11/2016","2:19:29 PM",35.5556,13.942,14.1941,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",210,5.72727272727273,0.344141319999999,"0.000331240000000008","0.01324801","0.011236","0.00573048999999991","0.000745289999999921","0.00091204000000004","0.0029702500000001","0.000585640000000021","3.60000000000027e-05","3.60000000000027e-05","0.00014884","0.00719103999999992","0.0257602499999997","0.04112784","0.0169520399999996","0.00022801000000001","0.01121481","0.00573049000000018","0.000144000000000011","9.60999999999926e-06","0.00059049000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T3",38,"3/11/2016","2:19:30 PM",35.5512,13.942,14.1912,NA,"AR-370_PIPES_2016-03-11_R_T3_final.csv",220,6,0.353561369999999,"8.41000000000201e-06","0.000445210000000024","0.0139240000000001","0.01185921","0.00617795999999997","0.000912039999999933","0.000745290000000018","0.00266256000000006","0.000453690000000004","9.60999999999926e-06","9.60999999999926e-06","0.00022801000000001","0.00769128999999998","0.0266995599999998","0.0423124900000001","0.0177156099999997","0.00014884","0.010609","0.00529984000000013","8.2810000000002e-05","3.60000000000027e-05","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
