"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.54237288135593","semivar5.08474576271186","semivar7.6271186440678","semivar10.1694915254237","semivar12.7118644067797","semivar15.2542372881356","semivar17.7966101694915","semivar20.3389830508475","semivar22.8813559322034","semivar25.4237288135593","semivar27.9661016949153","semivar30.5084745762712","semivar33.0508474576271","semivar35.5932203389831","semivar38.135593220339","semivar40.6779661016949","semivar43.2203389830508","semivar45.7627118644068","semivar48.3050847457627","semivar50.8474576271186","semivar53.3898305084746","semivar55.9322033898305","semivar58.4745762711864","semivar61.0169491525424","semivar63.5593220338983","semivar66.1016949152542","semivar68.6440677966102","semivar71.1864406779661","semivar73.728813559322","semivar76.271186440678","semivar78.8135593220339","semivar81.3559322033898","semivar83.8983050847458","semivar86.4406779661017","semivar88.9830508474576","semivar91.5254237288136","semivar94.0677966101695","semivar96.6101694915254","semivar99.1525423728814","semivar101.694915254237","semivar104.237288135593","semivar106.779661016949","semivar109.322033898305","semivar111.864406779661","semivar114.406779661017","semivar116.949152542373","semivar119.491525423729","semivar122.033898305085","semivar124.576271186441","semivar127.118644067797","semivar129.661016949153","semivar132.203389830508","semivar134.745762711864","semivar137.28813559322","semivar139.830508474576","semivar142.372881355932","semivar144.915254237288","semivar147.457627118644","semivar150","semivar152.542372881356","semivar155.084745762712","semivar157.627118644068","semivar160.169491525424","semivar162.71186440678","semivar165.254237288136","semivar167.796610169492","semivar170.338983050847","semivar172.881355932203","semivar175.423728813559","semivar177.966101694915","semivar180.508474576271","semivar183.050847457627","semivar185.593220338983","semivar188.135593220339","semivar190.677966101695","semivar193.220338983051","semivar195.762711864407","semivar198.305084745763","semivar200.847457627119","semivar203.389830508475","semivar205.932203389831","semivar208.474576271186","semivar211.016949152542","semivar213.559322033898","semivar216.101694915254","semivar218.64406779661","semivar221.186440677966","semivar223.728813559322","semivar226.271186440678","semivar228.813559322034","semivar231.35593220339","semivar233.898305084746","semivar236.440677966102","semivar238.983050847458","semivar241.525423728814","semivar244.067796610169","semivar246.610169491525","semivar249.152542372881","semivar251.694915254237","semivar254.237288135593","semivar256.779661016949","semivar259.322033898305","semivar261.864406779661","semivar264.406779661017","semivar266.949152542373","semivar269.491525423729","semivar272.033898305085","semivar274.576271186441","semivar277.118644067797","semivar279.661016949153","semivar282.203389830508","semivar284.745762711864","semivar287.28813559322","semivar289.830508474576","semivar292.372881355932","semivar294.915254237288","semivar297.457627118644","semivar300"
"AR-364_TUGBOAT_2016-03-09_R_T2",91,"3/9/2016","12:57:15 PM",33.2287,12.883,12.6108,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",730,18.7179487179487,0.601994365,"0.00546121000000001","0.00209763999999999","0.000445210000000024","0.00447561000000005","0.0017808400000001","5.04099999999921e-05","0.000198809999999975","0.000198809999999975","0.00495615999999991","0.0179024399999997","0.000610090000000052","0.00837224999999998","0.0250905600000001","0.0126787600000001","0.00600625000000009","0.000445209999999949","0.00902499999999978","0.0151782399999997","0.0240249999999998","0.0431808399999995","0.0309760000000001","0.00546121000000001","0.00243049000000006","0.00714025000000004","0.0188512900000004","0.0188512900000004","0.01042441","0.000605159999999976","0.000610090000000052","0.00209763999999999","0.0012390400000001","0.000110250000000008","0.00079524","0.000610090000000052","0.00318096","0.01432809","0.00972195999999987","0.00124608999999996","0.000445210000000024","0.00100489000000005","0.000306250000000002","0.00318096","0.0208513599999998","0.02184484","0.0127012899999997","0.00714024999999974","0.000112360000000003","0.000610090000000052","0.0523952099999997","0.0461390399999994","0.0348195599999995","0.000800889999999987","1.29599999999907e-05","0","0.000605159999999976","0.00714024999999974","0.00657720999999988","0.00278783999999995","0.00100489000000005","4.90000000000203e-05","0.0625","0.100425609999999","0.0540097600000001","0.0179024399999997","0.00774399999999986","0.000800889999999987","0.00316969000000003","0.000306250000000002","0.00547599999999998","0.0017808400000001","0.00278784000000014","4.90000000000203e-05","0.0198246399999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",92,"3/9/2016","12:57:16 PM",33.3218,12.883,12.6741,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",740,18.974358974359,0.55378174,"0.00400688999999999","0.01882384","0.0119028099999999","0.00178083999999995","1.29600000000035e-05","0.000445209999999949","0.00495615999999991","0.00599075999999985","0.00599075999999985","0.0178756899999998","0.0388484099999996","0.00148995999999991","0.00079524","0.00904401000000008","0.00243049000000006","0.000201640000000019","0.00712335999999978","0.0250588899999996","0.0347822499999995","0.0476548899999997","0.0734952099999993","0.05726449","0.01882384","0.000195999999999982","0.000449440000000014","0.00547600000000024","0.00547600000000024","0.00150544000000001","0.0077264099999999","0.00148995999999991","0.000306250000000002","0.000789609999999913","0.00278783999999995","0.00123200999999999","0.00148995999999991","0.01432809","0.0334889999999999","0.0262116099999998","0.00972195999999987","0.00178083999999995","0.000998559999999949","0.00209763999999999","0.01432809","0.0431392899999996","0.04456321","0.0309759999999994","0.0218448399999995","0.00546121000000001","0.00148995999999991","0.0853808399999996","0.0773396099999991","0.0624500099999992","0.00839055999999994","0.00447560999999982","0.00400688999999999","0.0077264099999999","0.0218448399999995","0.0208513599999998","0.0134792099999999","0.000998559999999949","0.00316968999999983","0.0981568899999999","0.144552039999999","0.08743849","0.0388484099999996","0.0228916899999997","0.00839055999999994","4.89999999999954e-05","0.00209763999999999","0.000114489999999999","0.000445209999999949","0.000110249999999971","0.00316968999999983","0.0416568099999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",93,"3/9/2016","12:57:17 PM",33.3529,12.883,12.6953,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",750,19.2307692307692,0.503757465,"0.000449440000000014","0.00714025000000004","0.0250905600000001","0.01697809","0.00401955999999996","0.000309759999999994","0.00178928999999993","0.00839055999999994","0.00972195999999987","0.00972195999999987","0.0239940099999999","0.0476548899999997","0.0035760399999999","4.89999999999954e-05","0.00546121000000001","0.000789610000000013","4.89999999999954e-05","0.0111513599999998","0.0322202499999997","0.0431392899999996","0.0573602499999998","0.0854392899999995","0.0678602500000002","0.0250905600000001","0.00123903999999998","0","0.00278784000000014","0.00278784000000014","0.000309759999999994","0.0119028099999999","0.0035760399999999","0.00149769000000003","0.00243048999999988","0.00547599999999998","0.00316969000000003","0.0035760399999999","0.0198528100000001","0.0416976400000001","0.0335256099999999","0.0143520399999999","0.00401955999999996","0.00278783999999995","0.00448900000000002","0.0198528100000001","0.0523952099999997","0.0539632900000002","0.0388878399999995","0.0285609999999996","0.00904401000000008","0.0035760399999999","0.0982195599999998","0.0895804899999993","0.0734952099999993","0.01272384","0.00776160999999982","0.00714025000000004","0.0119028099999999","0.0285609999999996","0.0274233599999998","0.0188512899999999","0.00278783999999995","0.00600624999999981","0.11189025","0.161121959999999","0.10042561","0.0476548899999997","0.0297562499999998","0.01272384","0.00079524","0.00448900000000002","0.000110250000000008","0.00178928999999993","0.00100488999999993","0.00600624999999981","0.0507600899999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",94,"3/9/2016","12:57:18 PM",33.3321,12.883,12.6811,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",760,19.4871794871795,0.503158875,"0.000201639999999968","4.90000000000203e-05","0.00494209000000019","0.0207936400000004","0.0134792100000003","0.00242064000000008","1.15600000000065e-05","0.000789610000000013","0.00599076000000012","0.00712336000000008","0.00712336000000008","0.0197964900000002","0.0416568100000002","0.00207936000000003","0.000449439999999939","0.00776160999999982","0.00178928999999993","5.18399999999886e-05","0.00835396000000003","0.0273240900000001","0.0374422500000001","0.0507600900000003","0.0773396100000001","0.0606636900000007","0.0207936400000004","0.000441000000000033","0.000201639999999968","0.00448900000000002","0.00448900000000002","0.00101123999999992","0.00900601000000016","0.00207936000000003","0.000600250000000074","0.00123200999999999","0.00357604000000012","0.00177241000000011","0.00207936000000003","0.0160528900000003","0.0361000000000005","0.0285272100000002","0.0111513600000002","0.00242064000000008","0.00148996000000005","0.00278784000000014","0.0160528900000003","0.0460960900000002","0.0475676100000007","0.0334889999999999","0.0239630399999999","0.00654481000000025","0.00207936000000003","0.0895206400000005","0.0812820099999999","0.06599761","0.00972196000000022","0.00546121000000001","0.00494209000000019","0.00900601000000016","0.0239630399999999","0.0229219600000002","0.0151536100000002","0.00148996000000005","0.00400688999999999","0.102592090000001","0.14992384","0.0916272900000009","0.0416568100000002","0.0250588900000002","0.00972196000000022","0.000196000000000031","0.00278784000000014","1.36899999999888e-05","0.000789610000000013","0.000306250000000002","0.00400688999999999","0.04456321","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",95,"3/9/2016","12:57:19 PM",33.4202,12.883,12.7411,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",770,19.7435897435897,0.5354448,"0.00359999999999985","0.00209763999999999","0.00448900000000002","0.01697809","0.0416976400000001","0.03101121","0.0119246399999999","0.00401955999999996","0.00776160999999982","0.0188787599999999","0.0208513599999998","0.0208513599999998","0.0402804899999998","0.0697488099999995","0.0111513599999998","0.00150544000000001","0.000789610000000013","0.000313289999999986","0.00278783999999995","0.0229219599999997","0.0507600899999995","0.0642622499999995","0.0813960899999997","0.114311609999999","0.0938196900000001","0.0416976400000001","0.00656099999999992","0.00209763999999999","4.90000000000203e-05","4.90000000000203e-05","0.00079524","0.0239940099999999","0.0111513599999998","0.00714025000000004","0.00904400999999974","0.0143520399999999","0.01042441","0.0111513599999998","0.03485689","0.0625","0.0523952099999997","0.0274233599999998","0.0119246399999999","0.00972195999999987","0.01272384","0.03485689","0.0754600899999996","0.0773396100000001","0.0590489999999993","0.0461390399999994","0.0198528100000001","0.0111513599999998","0.12902464","0.119094009999999","0.100425609999999","0.02515396","0.0179292099999997","0.01697809","0.0239940099999999","0.0461390399999994","0.0446899599999997","0.0335256099999999","0.00972195999999987","0.0152028899999997","0.14462809","0.199987839999999","0.13155129","0.0697488099999995","0.0476548899999997","0.02515396","0.00547599999999998","0.01272384","0.00316969000000003","0.00776160999999982","0.00600624999999981","0.0152028899999997","0.0734952099999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",96,"3/9/2016","12:57:20 PM",33.4512,12.883,12.7622,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",780,20,0.534855425,"0.000445210000000024","0.00657720999999988","0.00447561000000005","0.00776161000000013","0.0229219600000002","0.0507600900000003","0.0388878400000002","0.01697809","0.00714025000000004","0.0119246399999999","0.02512225","0.0273902499999999","0.0273902499999999","0.04919524","0.0813390399999998","0.0160528899999999","0.00358801000000009","4.89999999999954e-05","0.00150544000000001","0.00546121000000001","0.0297562499999998","0.0607129599999998","0.0754051599999997","0.09388096","0.12902464","0.107190760000001","0.0507600900000003","0.01042441","0.00447561000000005","0.000198809999999975","0.000198809999999975","0.00243049000000006","0.0309760000000001","0.0160528899999999","0.0111513600000002","0.0135024399999998","0.0198528100000001","0.0151782400000002","0.0160528899999999","0.0431808400000003","0.0734952100000003","0.0625","0.03485689","0.01697809","0.01432809","0.0179292100000002","0.0431808400000003","0.0874976399999999","0.0895206400000005","0.0697488099999995","0.0556488099999996","0.0262440000000003","0.0160528899999999","0.14462809","0.134102439999999","0.114243999999999","0.0322920900000001","0.0240249999999998","0.0229219600000002","0.0309760000000001","0.0556488099999996","0.05405625","0.0416976400000001","0.01432809","0.0208513599999998","0.161121960000001","0.219304889999999","0.147302440000001","0.0813390399999998","0.0573123599999999","0.0322920900000001","0.00904401000000008","0.0179292100000002","0.00599076000000012","0.0119246399999999","0.00972195999999987","0.0208513599999998","0.0853808399999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",97,"3/9/2016","12:57:21 PM",33.4563,12.883,12.7657,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",790,20.2564102564103,0.496861259999999,"1.22500000000051e-05","0.000605160000000063","0.00715716","0.00495616000000016","0.00839056000000027","0.0239940100000004","0.0523494400000007","0.0402804900000005","0.0179024400000002","0.00774400000000017","0.0127012900000001","0.0262440000000003","0.0285610000000002","0.0285610000000002","0.0507600900000003","0.0833476900000002","0.0169520400000001","0.00401956000000018","1.22499999999926e-05","0.00178929000000008","0.00599076000000012","0.0309760000000001","0.0624500100000001","0.0773396100000001","0.0960380100000005","0.13155129","0.109494810000001","0.0523494400000007","0.0111513600000002","0.00495616000000016","0.000309759999999994","0.000309759999999994","0.00278784000000014","0.0322202500000003","0.0169520400000001","0.0119028100000003","0.01432809","0.0208513600000003","0.0160528900000003","0.0169520400000001","0.0446476900000006","0.0754051600000007","0.0642622500000004","0.0361760400000003","0.0179024400000002","0.0151782400000002","0.0188787600000004","0.0446476900000006","0.0895804900000003","0.0916272900000009","0.0716097599999999","0.0573123599999999","0.0273902500000005","0.0169520400000001","0.147302440000001","0.13667809","0.11662225","0.0335622400000004","0.02512225","0.0239940100000004","0.0322202500000003","0.0573123599999999","0.0556960000000003","0.0431392900000004","0.0151782400000002","0.02187441","0.163944010000001","0.22259524","0.150001290000001","0.0833476900000002","0.0590004100000003","0.0335622400000004","0.00972196000000022","0.0188787600000004","0.00654481000000025","0.0127012900000001","0.01042441","0.02187441","0.08743849","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",98,"3/9/2016","12:57:22 PM",33.3891,12.883,12.7199,40,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",800,20.5128205128205,0.44338541,"0.00209763999999999","0.00178928999999993","0.000449439999999939","0.00150544000000001","0.000605160000000063","0.00209764000000015","0.0119028100000003","0.0334890000000006","0.0239940100000004","0.00774400000000017","0.0017808400000001","0.00447561000000005","0.0135024400000002","0.0151782400000002","0.0151782400000002","0.0322202500000003","0.0590004100000003","0.00712336000000008","0.000309760000000057","0.00243048999999988","1.22499999999926e-05","0.000998560000000061","0.0169520400000001","0.0416568100000002","0.0539632900000002","0.0697488100000005","0.10042561","0.081282010000001","0.0334890000000006","0.00357604000000012","0.000605160000000063","0.00079524","0.00079524","4.90000000000203e-05","0.0178756900000003","0.00712336000000008","0.00400689000000021","0.00546121000000001","0.00972196000000022","0.00654481000000025","0.00712336000000008","0.0273902500000005","0.0523494400000007","0.0431392900000004","0.0208513600000003","0.00774400000000017","0.00599076000000012","0.00839056000000027","0.0273902500000005","0.0642622500000004","0.0659976100000009","0.04919524","0.03748096","0.0143280900000004","0.00712336000000008","0.114244000000001","0.10491121","0.08743849","0.0188787600000004","0.0127012900000001","0.0119028100000003","0.0178756900000003","0.03748096","0.0361760400000003","0.0262116100000003","0.00599076000000012","0.01042441","0.128952810000001","0.181476","0.116622250000001","0.0590004100000003","0.0388484100000003","0.0188787600000004","0.00278784000000014","0.00839056000000027","0.00123201000000012","0.00447561000000005","0.00316969000000003","0.01042441","0.0624500100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",103,"3/9/2016","12:57:27 PM",33.3529,12.883,12.6953,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",810,20.7692307692308,0.413556214999999,"0.000605160000000063","0.00495616000000016","0.00447561000000005","0.00209763999999999","0.000201639999999968","0","0.000449440000000014","0.00714025000000004","0.0250905600000001","0.01697809","0.00401955999999996","0.000309759999999994","0.00178928999999993","0.00839055999999994","0.00972195999999987","0.00972195999999987","0.0239940099999999","0.0476548899999997","0.0035760399999999","4.89999999999954e-05","0.00546121000000001","0.000789610000000013","4.89999999999954e-05","0.0111513599999998","0.0322202499999997","0.0431392899999996","0.0573602499999998","0.0854392899999995","0.0678602500000002","0.0250905600000001","0.00123903999999998","0","0.00278784000000014","0.00278784000000014","0.000309759999999994","0.0119028099999999","0.0035760399999999","0.00149769000000003","0.00243048999999988","0.00547599999999998","0.00316969000000003","0.0035760399999999","0.0198528100000001","0.0416976400000001","0.0335256099999999","0.0143520399999999","0.00401955999999996","0.00278783999999995","0.00448900000000002","0.0198528100000001","0.0523952099999997","0.0539632900000002","0.0388878399999995","0.0285609999999996","0.00904401000000008","0.0035760399999999","0.0982195599999998","0.0895804899999993","0.0734952099999993","0.01272384","0.00776160999999982","0.00714025000000004","0.0119028099999999","0.0285609999999996","0.0274233599999998","0.0188512899999999","0.00278783999999995","0.00600624999999981","0.11189025","0.161121959999999","0.10042561","0.0476548899999997","0.0297562499999998","0.01272384","0.00079524","0.00448900000000002","0.000110250000000008","0.00178928999999993","0.00100488999999993","0.00600624999999981","0.0507600899999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",104,"3/9/2016","12:57:28 PM",33.3839,12.883,12.7164,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",820,21.025641025641,0.429062679999999,"0.000445210000000024","1.22500000000051e-05","0.00243049000000006","0.00209763999999999","0.000610089999999964","0.00124608999999996","0.000445210000000024","0.00178929000000008","0.0111513600000002","0.0322202500000003","0.0229219600000002","0.00714025000000004","0.00149769000000003","0.00401955999999996","0.0127012900000001","0.01432809","0.01432809","0.0309760000000001","0.0573123599999999","0.00654480999999996","0.000198810000000025","0.00278783999999995","4.89999999999954e-05","0.000789610000000013","0.0160528899999999","0.0402403599999999","0.0523494399999999","0.0679123600000001","0.0982195599999998","0.0792985600000005","0.0322202500000003","0.00316969000000003","0.000445210000000024","0.00100489000000005","0.00100489000000005","1.22500000000051e-05","0.0169520400000001","0.00654480999999996","0.00357604000000012","0.00495615999999991","0.00904401000000008","0.00599076000000012","0.00654480999999996","0.0262440000000003","0.0507600900000003","0.0416976400000001","0.0198528100000001","0.00714025000000004","0.00546121000000001","0.00776161000000013","0.0262440000000003","0.0625","0.0642115600000005","0.0476548899999997","0.0361380099999997","0.0135024400000002","0.00654480999999996","0.11189025","0.10265616","0.0853808399999996","0.0179292100000002","0.0119246399999999","0.0111513600000002","0.0169520400000001","0.0361380099999997","0.03485689","0.0250905600000001","0.00546121000000001","0.00972195999999987","0.126451360000001","0.17850625","0.114244000000001","0.0573123599999999","0.03748096","0.0179292100000002","0.00243049000000006","0.00776161000000013","0.000998560000000061","0.00401955999999996","0.00278783999999995","0.00972195999999987","0.0607129599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",105,"3/9/2016","12:57:29 PM",33.5133,12.883,12.8044,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",830,21.2820512820513,0.440221455,"0.00774399999999986","0.0119028099999999","0.00714024999999974","0.00149768999999989","0.00178083999999995","0.00400688999999999","0.0152028899999997","0.0119028099999999","0.01697809","0.03748096","0.07155625","0.0573123599999999","0.0297562499999998","0.0160528899999999","0.0229219599999997","0.0402804899999998","0.0431392899999996","0.0431392899999996","0.0696959999999997","0.107190759999999","0.0285272099999996","0.01042441","0.00123903999999998","0.00656099999999992","0.0134792099999999","0.0460960899999995","0.0832899599999993","0.100362239999999","0.12152196","0.161121959999999","0.13660416","0.07155625","0.0208224899999998","0.0119028099999999","0.00316968999999983","0.00316968999999983","0.00837224999999998","0.0476112399999998","0.0285272099999996","0.02184484","0.0250905599999995","0.0335256099999999","0.02735716","0.0285272099999996","0.0625","0.0981568899999999","0.0853808399999996","0.0523952099999997","0.0297562499999998","0.0262116099999998","0.03101121","0.0625","0.114243999999999","0.11655396","0.0938196899999991","0.0773396099999991","0.0416976400000001","0.0285272099999996","0.17850625","0.166790559999999","0.144552039999999","0.0492396099999999","0.0388878399999995","0.03748096","0.0476112399999998","0.0773396099999991","0.0754600899999996","0.0607129599999998","0.0262116099999998","0.0348195599999995","0.19678096","0.260610249999999","0.181476","0.107190759999999","0.0792985599999995","0.0492396099999999","0.0188512899999999","0.03101121","0.01430416","0.0229219599999997","0.0198246399999996","0.0348195599999995","0.111823359999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",106,"3/9/2016","12:57:30 PM",33.4823,12.883,12.7834,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",840,21.5384615384615,0.43040306,"0.000440999999999959","0.00448900000000002","0.00776161000000013","0.00403224999999993","0.000313289999999986","0.000449440000000014","0.00178929000000008","0.0104652899999999","0.00776161000000013","0.0119464900000002","0.0297907600000003","0.0607622500000005","0.0476985600000004","0.0229522500000001","0.0111724900000001","0.01700416","0.0322920900000001","0.03485689","0.03485689","0.0590490000000002","0.09388096","0.02187441","0.00657721000000017","0.000201640000000019","0.00360000000000006","0.00904401000000008","0.0375196899999999","0.0716097599999999","0.0874976399999999","0.10732176","0.14470416","0.121521960000001","0.0607622500000005","0.0152028900000001","0.00776161000000013","0.00124608999999996","0.00124608999999996","0.00497025000000013","0.0388878400000002","0.02187441","0.0160782400000003","0.0188787599999999","0.0262764100000002","0.0208513600000003","0.02187441","0.0524410000000005","0.0854392900000005","0.0735494400000002","0.0432224100000002","0.0229522500000001","0.0198528100000001","0.0240560100000003","0.0524410000000005","0.100489","0.102656160000001","0.0813960899999997","0.0661004099999997","0.0335622400000004","0.02187441","0.16120225","0.15007876","0.12902464","0.0403608100000003","0.0310464399999999","0.0297907600000003","0.0388878400000002","0.0661004099999997","0.0643636900000001","0.0508051600000002","0.0198528100000001","0.0274233599999998","0.178590760000001","0.23961025","0.164025000000001","0.09388096","0.0679123600000001","0.0403608100000003","0.0135256900000002","0.0240560100000003","0.00972196000000022","0.01700416","0.0143520399999999","0.0274233599999998","0.0982195599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",107,"3/9/2016","12:57:31 PM",33.4408,12.883,12.7551,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",850,21.7948717948718,0.40541814,"0.000800889999999987","0.00243048999999988","0.00149769000000003","0.00357604000000012","0.00123903999999998","0.000112360000000003","5.04099999999921e-05","0.000196000000000031","0.00547599999999998","0.00357604000000012","0.00656100000000021","0.0208224900000003","0.0476112400000006","0.0361380100000004","0.0151782400000002","0.00599076000000012","0.01042441","0.0229219600000002","0.0250905600000001","0.0250905600000001","0.0460960900000002","0.0773396100000001","0.01430416","0.00278784000000014","0.000198809999999975","0.00100489000000005","0.00446224000000009","0.02735716","0.05726449","0.07155625","0.0895804900000003","0.12397441","0.102592090000001","0.0476112400000006","0.00902500000000012","0.00357604000000012","4.89999999999954e-05","4.89999999999954e-05","0.0017808400000001","0.0285272100000002","0.01430416","0.00970225000000027","0.0119028099999999","0.0179024400000002","0.0134792100000003","0.01430416","0.0402804900000005","0.0696960000000006","0.0590004100000003","0.0322561600000002","0.0151782400000002","0.0126787600000001","0.0160782400000003","0.0402804900000005","0.0833476900000002","0.0853224100000008","0.0660489999999998","0.0523494399999999","0.0239940100000004","0.01430416","0.13927824","0.12895281","0.10949481","0.0297907600000003","0.02187441","0.0208224900000003","0.0285272100000002","0.0523494399999999","0.0508051600000002","0.0388484100000003","0.0126787600000001","0.0188512899999999","0.155472490000001","0.21270544","0.141902890000001","0.0773396100000001","0.0539632900000002","0.0297907600000003","0.00774400000000017","0.0160782400000003","0.00494209000000019","0.01042441","0.00837224999999998","0.0188512899999999","0.0812820099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",108,"3/9/2016","12:57:32 PM",33.4202,12.883,12.7411,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",860,22.0512820512821,0.345126865,"0.000196000000000031","0.00178929000000008","0.00400688999999999","0.000610089999999964","0.00209763999999999","0.000449439999999939","0.000605160000000063","0.000445210000000024","0","0.00359999999999985","0.00209763999999999","0.00448900000000002","0.01697809","0.0416976400000001","0.03101121","0.0119246399999999","0.00401955999999996","0.00776160999999982","0.0188787599999999","0.0208513599999998","0.0208513599999998","0.0402804899999998","0.0697488099999995","0.0111513599999998","0.00150544000000001","0.000789610000000013","0.000313289999999986","0.00278783999999995","0.0229219599999997","0.0507600899999995","0.0642622499999995","0.0813960899999997","0.114311609999999","0.0938196900000001","0.0416976400000001","0.00656099999999992","0.00209763999999999","4.90000000000203e-05","4.90000000000203e-05","0.00079524","0.0239940099999999","0.0111513599999998","0.00714025000000004","0.00904400999999974","0.0143520399999999","0.01042441","0.0111513599999998","0.03485689","0.0625","0.0523952099999997","0.0274233599999998","0.0119246399999999","0.00972195999999987","0.01272384","0.03485689","0.0754600899999996","0.0773396100000001","0.0590489999999993","0.0461390399999994","0.0198528100000001","0.0111513599999998","0.12902464","0.119094009999999","0.100425609999999","0.02515396","0.0179292099999997","0.01697809","0.0239940099999999","0.0461390399999994","0.0446899599999997","0.0335256099999999","0.00972195999999987","0.0152028899999997","0.14462809","0.199987839999999","0.13155129","0.0697488099999995","0.0476548899999997","0.02515396","0.00547599999999998","0.01272384","0.00316969000000003","0.00776160999999982","0.00600624999999981","0.0152028899999997","0.0734952099999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
