"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.63157894736842","semivar5.26315789473684","semivar7.89473684210526","semivar10.5263157894737","semivar13.1578947368421","semivar15.7894736842105","semivar18.4210526315789","semivar21.0526315789474","semivar23.6842105263158","semivar26.3157894736842","semivar28.9473684210526","semivar31.5789473684211","semivar34.2105263157895","semivar36.8421052631579","semivar39.4736842105263","semivar42.1052631578947","semivar44.7368421052632","semivar47.3684210526316","semivar50","semivar52.6315789473684","semivar55.2631578947368","semivar57.8947368421053","semivar60.5263157894737","semivar63.1578947368421","semivar65.7894736842105","semivar68.4210526315789","semivar71.0526315789474","semivar73.6842105263158","semivar76.3157894736842","semivar78.9473684210526","semivar81.5789473684211","semivar84.2105263157895","semivar86.8421052631579","semivar89.4736842105263","semivar92.1052631578947","semivar94.7368421052632","semivar97.3684210526316","semivar100","semivar102.631578947368","semivar105.263157894737","semivar107.894736842105","semivar110.526315789474","semivar113.157894736842","semivar115.789473684211","semivar118.421052631579","semivar121.052631578947","semivar123.684210526316","semivar126.315789473684","semivar128.947368421053","semivar131.578947368421","semivar134.210526315789","semivar136.842105263158","semivar139.473684210526","semivar142.105263157895","semivar144.736842105263","semivar147.368421052632","semivar150","semivar152.631578947368","semivar155.263157894737","semivar157.894736842105","semivar160.526315789474","semivar163.157894736842","semivar165.789473684211","semivar168.421052631579","semivar171.052631578947","semivar173.684210526316","semivar176.315789473684","semivar178.947368421053","semivar181.578947368421","semivar184.210526315789","semivar186.842105263158","semivar189.473684210526","semivar192.105263157895","semivar194.736842105263","semivar197.368421052632","semivar200","semivar202.631578947368","semivar205.263157894737","semivar207.894736842105","semivar210.526315789474","semivar213.157894736842","semivar215.789473684211","semivar218.421052631579","semivar221.052631578947","semivar223.684210526316","semivar226.315789473684","semivar228.947368421053","semivar231.578947368421","semivar234.210526315789","semivar236.842105263158","semivar239.473684210526","semivar242.105263157895","semivar244.736842105263","semivar247.368421052632","semivar250","semivar252.631578947368","semivar255.263157894737","semivar257.894736842105","semivar260.526315789474","semivar263.157894736842","semivar265.789473684211","semivar268.421052631579","semivar271.052631578947","semivar273.684210526316","semivar276.315789473684","semivar278.947368421053","semivar281.578947368421","semivar284.210526315789","semivar286.842105263158","semivar289.473684210526","semivar292.105263157895","semivar294.736842105263","semivar297.368421052632","semivar300"
"AR-345_TITAN_2015-10-15_R_T3",109,"10/15/2015","9:12:51 AM",42.8855,23.966,19.1818,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",710,18.8495575221239,0.0912332550000028,"0.000231040000000003","0.0048302500000002","0.00442225000000018","0.0026419600000001","0.00403225000000016","0.000327610000000016","0","0.00234256000000009","0.00935089000000039","0.00403225000000016","0.0048302500000002","0.0169000000000007","0.0124992400000005","0.00364816000000016","0","0.00205208999999977","9.00000000000068e-06","0.00131044000000007","0.00877969000000036","0.00571536000000022","0.00234256000000009","0.000445210000000024","9.00000000000068e-06","0.000327610000000016","8.2810000000002e-05","9.00000000000068e-06","0.000231040000000003","0.000146410000000005","0.00073984000000003","3.60000000000027e-05","0.00091204000000004","0.000918090000000027","0.0048302500000002","0.0026419600000001","0.00073984000000003","0.000231040000000003","0.00091204000000004","0.000146410000000005","3.72099999999999e-05","0.00234256000000009","0.00206116000000007","0.00295936000000012","0","0.00484415999999967","0.000327610000000016","0.00073984000000003","0.00178928999999977","0.00110224000000005","3.60000000000027e-05","0.000146410000000005","8.2810000000002e-05","9.00000000000068e-06","8.2810000000002e-05","0.000146410000000005","0.00110889000000004","0.0026419600000001","9.00000000000068e-06","0.000146410000000005","0.000585640000000021","0.000585640000000021","9.00000000000068e-06","9.00000000000068e-06","0.00073984000000003","0.00154449000000006","0.00110889000000004","9.00000000000068e-06","8.2810000000002e-05","9.00000000000068e-06","0.0048302500000002","0.00179776000000006","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",110,"10/15/2015","9:12:52 AM",42.8765,23.966,19.1757,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",720,19.1150442477876,0.0942943500000028,"3.72099999999999e-05","0.000453690000000004","0.00571536000000022","0.00527076000000019","0.00330625000000011","0.00484416000000017","0.000585640000000021","3.72099999999999e-05","0.0029702500000001","0.0105678400000004","0.00484416000000017","0.00571536000000022","0.0185232100000007","0.0139004100000006","0.00442225000000018","3.72099999999999e-05","0.0015366399999998","8.2810000000002e-05","0.00178929000000008","0.00996004000000038","0.00667489000000024","0.0029702500000001","0.00073984000000003","9.60999999999926e-06","0.000144000000000011","0.000231040000000003","8.2810000000002e-05","8.2810000000002e-05","0.000331240000000008","0.00110889000000004","0.000146410000000005","0.000580810000000033","0.00132496000000003","0.00571536000000022","0.00330625000000011","0.00110889000000004","8.2810000000002e-05","0.000580810000000033","3.60000000000027e-05","0","0.0029702500000001","0.00265225000000008","0.00366025000000013","3.72099999999999e-05","0.0040322499999997","0.000144000000000011","0.000445210000000024","0.00131043999999981","0.000734410000000043","0.000146410000000005","3.60000000000027e-05","9.00000000000068e-06","9.60999999999926e-06","9.00000000000068e-06","0.000331240000000008","0.00155236000000004","0.00330625000000011","9.60999999999926e-06","3.60000000000027e-05","0.000327610000000016","0.000327610000000016","9.60999999999926e-06","8.2810000000002e-05","0.00110889000000004","0.00206116000000007","0.00155236000000004","9.60999999999926e-06","0.000231040000000003","8.2810000000002e-05","0.00571536000000022","0.00235225000000006","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",111,"10/15/2015","9:12:53 AM",42.9032,23.966,19.1939,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",730,19.3805309734513,0.100982555000003,"0.000331240000000008","0.000146410000000005","9.60999999999926e-06","0.00329476000000014","0.00295936000000012","0.00154449000000006","0.0026419600000001","3.60000000000027e-05","0.000146410000000005","0.00131769000000005","0.0071571600000003","0.0026419600000001","0.00329476000000014","0.0139004100000006","0.00994009000000042","0.00233289000000011","0.000146410000000005","0.00329475999999973","8.2810000000002e-05","0.000580810000000033","0.00665856000000027","0.00403225000000016","0.00131769000000005","8.10000000000061e-05","0.00022801000000001","0.00091204000000004","9.00000000000068e-06","8.2810000000002e-05","0.000745290000000018","0","0.00022801000000001","3.72099999999999e-05","0.00178929000000008","0.000331240000000008","0.00329476000000014","0.00154449000000006","0.00022801000000001","0.000745290000000018","0.00178929000000008","0.000585640000000021","0.000331240000000008","0.00131769000000005","0.00110889000000004","0.00178929000000008","0.000146410000000005","0.00667488999999965","0.00091204000000004","0.00154449000000006","0.00295935999999973","0.00205209000000009","3.72099999999999e-05","0.000585640000000021","0.000449440000000014","0.00022801000000001","0.000449440000000014","0","0.000449440000000014","0.00154449000000006","0.00022801000000001","0.000585640000000021","0.00131769000000005","0.00131769000000005","0.00022801000000001","8.2810000000002e-05","0.00022801000000001","0.00073984000000003","0.000449440000000014","0.00022801000000001","9.00000000000068e-06","8.2810000000002e-05","0.00329476000000014","0.000918090000000027","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",112,"10/15/2015","9:12:54 AM",43.0099,23.966,19.2665,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",740,19.646017699115,0.108268315000003,"0.00527076000000019","0.00824464000000028","0.00717409000000026","0.0048302500000002","0.000231040000000003","0.000331240000000008","0.00110889000000004","0.000449440000000014","0.00443556000000015","0.00717409000000026","0.00131769000000005","0.000144000000000011","0.000449440000000014","0.000231040000000003","0.00205209000000009","0.000734410000000043","0.00059049000000001","0.00717409000000026","0.0168999999999997","0.00667489000000024","0.00235225000000006","8.10000000000061e-05","8.2810000000002e-05","0.00131769000000005","0.00404496000000013","0.00769129000000029","0.0105678400000004","0.00571536000000022","0.00667489000000024","0.00998001000000033","0.00527076000000019","0.00330625000000011","0.00619369000000021","0.0132020100000005","0.00295936000000012","0.000231040000000003","0.00110889000000004","0.00330625000000011","0.00998001000000033","0.0132020100000005","0.00937024000000034","0.00824464000000028","0.00131769000000005","0.00154449000000006","0.000918090000000027","0.00717409000000026","0.0238084899999998","0.0105678400000004","0.0125216100000005","0.0161289999999997","0.0139004100000006","0.00619369000000021","0.00937024000000034","0.00879844000000031","0.00769129000000029","0.00879844000000031","0.00527076000000019","0.0026419600000001","0.00110889000000004","0.00769129000000029","0.00937024000000034","0.0118592100000004","0.0118592100000004","0.00769129000000029","0.00667489000000024","0.00330625000000011","0.00206116000000007","0.0026419600000001","0.00769129000000029","0.00571536000000022","0.00667489000000024","0.000231040000000003","0.00178929000000008","0.00879844000000031","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",113,"10/15/2015","9:12:55 AM",43.0231,23.966,19.2755,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",750,19.9115044247788,0.108746645000003,"8.10000000000061e-05","0.00665856000000027","0.00996004000000038","0.00877969000000036","0.00616225000000028","0.000585640000000021","0.00073984000000003","0.00178929000000008","0.00091204000000004","0.00571536000000022","0.00877969000000036","0.00205209000000009","9.00000000000068e-06","0.00091204000000004","0.000585640000000021","0.00131769000000005","0.000327610000000016","0.00110889000000004","0.00877969000000036","0.0193209999999998","0.00822649000000032","0.00330625000000011","0","0.000327610000000016","0.00205209000000009","0.00527076000000019","0.00935089000000039","0.0124992400000005","0.0071571600000003","0.00822649000000032","0.0118592100000004","0.00665856000000027","0.00442225000000018","0.00769129000000029","0.0153512100000006","0.00401956000000018","0.000585640000000021","0.00178929000000008","0.00442225000000018","0.0118592100000004","0.0153512100000006","0.0111936400000004","0.00996004000000038","0.00205209000000009","0.00233289000000011","0.00154449000000006","0.00877969000000036","0.0266668899999999","0.0124992400000005","0.0146168100000006","0.0184959999999998","0.0161036100000007","0.00769129000000029","0.0111936400000004","0.0105678400000004","0.00935089000000039","0.0105678400000004","0.00665856000000027","0.00364816000000016","0.00178929000000008","0.00935089000000039","0.0111936400000004","0.0139004100000006","0.0139004100000006","0.00935089000000039","0.00822649000000032","0.00442225000000018","0.00295936000000012","0.00364816000000016","0.00935089000000039","0.0071571600000003","0.00822649000000032","0.000585640000000021","0.00263169000000013","0.0105678400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",114,"10/15/2015","9:12:56 AM",43.0276,23.966,19.2785,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",760,20.1769911504425,0.103024440000003,"9.00000000000068e-06","0.000144000000000011","0.0071571600000003","0.0105678400000004","0.00935089000000039","0.00664225000000031","0.00073984000000003","0.00091204000000004","0.00205209000000009","0.00110224000000005","0.00617796000000025","0.00935089000000039","0.00233289000000011","0","0.00110224000000005","0.00073984000000003","0.00110889000000004","0.00022801000000001","0.00131769000000005","0.00935089000000039","0.0201639999999998","0.00877969000000036","0.00366025000000013","9.00000000000068e-06","0.000445210000000024","0.00233289000000011","0.00571536000000022","0.00994009000000042","0.0131790400000006","0.00767376000000033","0.00877969000000036","0.0125216100000005","0.0071571600000003","0.0048302500000002","0.00822649000000032","0.0161036100000007","0.00440896000000021","0.00073984000000003","0.00205209000000009","0.0048302500000002","0.0125216100000005","0.0161036100000007","0.0118374400000005","0.0105678400000004","0.00233289000000011","0.00263169000000013","0.00178929000000008","0.00935089000000039","0.0276556899999999","0.0131790400000006","0.0153512100000006","0.0193209999999998","0.0168740100000007","0.00822649000000032","0.0118374400000005","0.0111936400000004","0.00994009000000042","0.0111936400000004","0.0071571600000003","0.00401956000000018","0.00205209000000009","0.00994009000000042","0.0118374400000005","0.0146168100000006","0.0146168100000006","0.00994009000000042","0.00877969000000036","0.0048302500000002","0.00329476000000014","0.00401956000000018","0.00994009000000042","0.00767376000000033","0.00877969000000036","0.00073984000000003","0.00294849000000015","0.0111936400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",115,"10/15/2015","9:12:57 AM",42.921,23.966,19.206,70,"AR-345_TITAN_2015-10-15_R_T3_final.csv",770,20.4424778761062,0.0993659600000032,"0.00525625000000023","0.0048302500000002","0.00366025000000013","0.000146410000000005","0.000918090000000027","0.000585640000000021","8.10000000000061e-05","0.00205209000000009","0.00178929000000008","0.00073984000000003","0.00154449000000006","3.72099999999999e-05","0.000585640000000021","0.000585640000000021","0.00525625000000023","0.00154449000000006","0.00205209000000009","0.0111936400000004","0.00767376000000033","0.00131044000000007","0.000585640000000021","0.00483024999999971","0.000449440000000014","0.000144000000000011","0.0048302500000002","0.0026419600000001","0.000585640000000021","9.60999999999926e-06","0.00073984000000003","0.00178929000000008","0.00022801000000001","0.000449440000000014","0.00155236000000004","0.000146410000000005","9.00000000000068e-06","0.000331240000000008","0.00295936000000012","3.72099999999999e-05","0.00205209000000009","0.00073984000000003","9.00000000000068e-06","0.00155236000000004","0.00295936000000012","0.00131769000000005","0.000918090000000027","0.000585640000000021","0.000449440000000014","0.00091204000000004","0.000585640000000021","0.00879843999999965","0.00178929000000008","0.0026419600000001","0.00442224999999971","0.00329476000000014","0.000331240000000008","0.00131769000000005","0.00110889000000004","0.00073984000000003","0.00110889000000004","0.000146410000000005","8.2810000000002e-05","0.00073984000000003","0.00073984000000003","0.00131769000000005","0.00234256000000009","0.00234256000000009","0.00073984000000003","0.000449440000000014","9.00000000000068e-06","0.00022801000000001","8.2810000000002e-05","0.00073984000000003","0.00022801000000001","0.000449440000000014","0.00205209000000009","0.000331240000000008","0.00110889000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",124,"10/15/2015","9:13:06 AM",42.9742,23.966,19.2422,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",780,20.7079646017699,0.0949032400000029,"0.00131044000000007","0.00131769000000005","0.00110889000000004","0.00059049000000001","0.00233289000000011","0.00442225000000018","0.00364816000000016","0.00204304000000011","8.2810000000002e-05","3.72099999999999e-05","8.10000000000061e-05","9.60999999999926e-06","0.00178929000000008","0.00364816000000016","0.000144000000000011","0.00131769000000005","9.60999999999926e-06","8.2810000000002e-05","0.00484416000000017","0.0026419600000001","0","0.00364816000000016","0.0111724899999997","0.00329476000000014","0.000585640000000021","0.00110889000000004","0.000231040000000003","0.000144000000000011","0.00154449000000006","0.00401956000000018","0.00616225000000028","0.00263169000000013","0.00329476000000014","0.00571536000000022","0.00233289000000011","0.00110224000000005","0.00295936000000012","0.00820836000000036","0.000906010000000054","8.2810000000002e-05","8.10000000000061e-05","0.00110224000000005","0.00571536000000022","0.00820836000000036","0.00525625000000023","0.00442225000000018","0.000144000000000011","0.000225000000000017","3.60000000000027e-05","0.00364816000000016","0.0168999999999997","0.00616225000000028","0.00767376000000033","0.0105472899999997","0.0087609600000004","0.00295936000000012","0.00525625000000023","0.0048302500000002","0.00401956000000018","0.0048302500000002","0.00233289000000011","0.000734410000000043","8.10000000000061e-05","0.00401956000000018","0.00525625000000023","0.0071571600000003","0.0071571600000003","0.00401956000000018","0.00329476000000014","0.00110224000000005","0.000445210000000024","0.000734410000000043","0.00401956000000018","0.00263169000000013","0.00329476000000014","8.2810000000002e-05","0.000324000000000025","0.0048302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",125,"10/15/2015","9:13:07 AM",42.9699,23.966,19.2393,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",790,20.9734513274336,0.0892045350000027,"8.41000000000201e-06","0.00110889000000004","0.00153664000000008","0.00131044000000007","0.00073984000000003","0.00206116000000007","0.00404496000000013","0.00330625000000011","0.00178929000000008","0.000144000000000011","8.10000000000061e-05","3.72099999999999e-05","3.60000000000027e-05","0.00155236000000004","0.00330625000000011","8.2810000000002e-05","0.00153664000000008","3.60000000000027e-05","0.000144000000000011","0.00525625000000023","0.00294849000000015","8.41000000000201e-06","0.00330625000000011","0.0105678399999997","0.0029702500000001","0.000453690000000004","0.00131044000000007","0.000327610000000016","8.2810000000002e-05","0.00132496000000003","0.00366025000000013","0.00571536000000022","0.00234256000000009","0.0029702500000001","0.00528529000000016","0.00206116000000007","0.000918090000000027","0.00265225000000008","0.00769129000000029","0.00073984000000003","0.000144000000000011","3.72099999999999e-05","0.000918090000000027","0.00528529000000016","0.00769129000000029","0.00484416000000017","0.00404496000000013","8.2810000000002e-05","0.000146410000000005","9.60999999999926e-06","0.00330625000000011","0.0161544099999997","0.00571536000000022","0.00717409000000026","0.00996003999999967","0.00822649000000032","0.00265225000000008","0.00484416000000017","0.00443556000000015","0.00366025000000013","0.00443556000000015","0.00206116000000007","0.000585640000000021","3.72099999999999e-05","0.00366025000000013","0.00484416000000017","0.00667489000000024","0.00667489000000024","0.00366025000000013","0.0029702500000001","0.000918090000000027","0.000331240000000008","0.000585640000000021","0.00366025000000013","0.00234256000000009","0.0029702500000001","0.000144000000000011","0.00022801000000001","0.00443556000000015","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",126,"10/15/2015","9:13:08 AM",42.9742,23.966,19.2422,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",800,21.2389380530973,0.0885604300000025,"8.41000000000201e-06","0","0.00131044000000007","0.00131769000000005","0.00110889000000004","0.00059049000000001","0.00233289000000011","0.00442225000000018","0.00364816000000016","0.00204304000000011","8.2810000000002e-05","3.72099999999999e-05","8.10000000000061e-05","9.60999999999926e-06","0.00178929000000008","0.00364816000000016","0.000144000000000011","0.00131769000000005","9.60999999999926e-06","8.2810000000002e-05","0.00484416000000017","0.0026419600000001","0","0.00364816000000016","0.0111724899999997","0.00329476000000014","0.000585640000000021","0.00110889000000004","0.000231040000000003","0.000144000000000011","0.00154449000000006","0.00401956000000018","0.00616225000000028","0.00263169000000013","0.00329476000000014","0.00571536000000022","0.00233289000000011","0.00110224000000005","0.00295936000000012","0.00820836000000036","0.000906010000000054","8.2810000000002e-05","8.10000000000061e-05","0.00110224000000005","0.00571536000000022","0.00820836000000036","0.00525625000000023","0.00442225000000018","0.000144000000000011","0.000225000000000017","3.60000000000027e-05","0.00364816000000016","0.0168999999999997","0.00616225000000028","0.00767376000000033","0.0105472899999997","0.0087609600000004","0.00295936000000012","0.00525625000000023","0.0048302500000002","0.00401956000000018","0.0048302500000002","0.00233289000000011","0.000734410000000043","8.10000000000061e-05","0.00401956000000018","0.00525625000000023","0.0071571600000003","0.0071571600000003","0.00401956000000018","0.00329476000000014","0.00110224000000005","0.000445210000000024","0.000734410000000043","0.00401956000000018","0.00263169000000013","0.00329476000000014","8.2810000000002e-05","0.000324000000000025","0.0048302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",127,"10/15/2015","9:13:09 AM",42.9344,23.966,19.2151,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",810,21.5044247787611,0.0897840000000024,"0.000734410000000043","0.000585640000000021","0.000734410000000043","8.2810000000002e-05","0.00401956000000018","0.00364816000000016","0.0026419600000001","0.000449440000000014","0.00155236000000004","0.00110889000000004","0.000327610000000016","0.00131044000000007","0.00110224000000005","0.000327610000000016","0.00091204000000004","0.000231040000000003","0.00110889000000004","0.00022801000000001","0.00401956000000018","0.00091204000000004","0.00131044000000007","0.00935089000000039","0.00616225000000028","0.000734410000000043","0.00110889000000004","0.00617795999999969","0.000918090000000027","8.41000000000201e-06","0.00364816000000016","0.00178929000000008","0.00022801000000001","0.00014884","0.00131769000000005","0.0026419600000001","0.000585640000000021","0.000918090000000027","0.00235225000000006","0.000449440000000014","3.72099999999999e-05","0.000745290000000018","0.00403225000000016","9.00000000000068e-06","0.00131044000000007","0.000327610000000016","3.72099999999999e-05","0.00235225000000006","0.00403225000000016","0.00206116000000007","0.00155236000000004","0.00022801000000001","0.000146410000000005","0.000445210000000024","0.00110889000000004","0.0105884099999996","0.0026419600000001","0.00366025000000013","0.00571535999999968","0.00442225000000018","0.000745290000000018","0.00206116000000007","0.00179776000000006","0.00131769000000005","0.00179776000000006","0.000449440000000014","0","0.000327610000000016","0.00131769000000005","0.00206116000000007","0.00330625000000011","0.00330625000000011","0.00131769000000005","0.000918090000000027","3.72099999999999e-05","3.60000000000027e-05","0","0.00131769000000005","0.000585640000000021","0.000918090000000027","0.00131044000000007","8.2810000000002e-05","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",128,"10/15/2015","9:13:10 AM",42.9521,23.966,19.2272,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",820,21.7699115044248,0.0953874000000025,"0.000146410000000005","0.000225000000000017","0.000146410000000005","0.000225000000000017","0.000449440000000014","0.00263169000000013","0.00233289000000011","0.00154449000000006","0.00110889000000004","0.00265225000000008","0.00206116000000007","0.00091204000000004","0.000580810000000033","0.000445210000000024","3.60000000000027e-05","0.000327610000000016","0.000745290000000018","0.00206116000000007","9.00000000000068e-06","0.00263169000000013","0.000327610000000016","0.000580810000000033","0.0071571600000003","0.00440896000000021","0.000225000000000017","0.00206116000000007","0.00822648999999968","0.00179776000000006","8.46399999999977e-05","0.00233289000000011","0.00091204000000004","9.00000000000068e-06","0.00059049000000001","0.00234256000000009","0.00403225000000016","0.00131769000000005","0.00179776000000006","0.00367236000000011","0.00110889000000004","0.000331240000000008","0.00155236000000004","0.00571536000000022","0.00022801000000001","0.000580810000000033","3.60000000000027e-05","0.000331240000000008","0.00367236000000011","0.00571536000000022","0.00330625000000011","0.00265225000000008","9.00000000000068e-06","0","8.10000000000061e-05","0.00206116000000007","0.0132249999999996","0.00403225000000016","0.00527076000000019","0.00769128999999967","0.00617796000000025","0.00155236000000004","0.00330625000000011","0.0029702500000001","0.00234256000000009","0.0029702500000001","0.00110889000000004","0.000146410000000005","3.60000000000027e-05","0.00234256000000009","0.00330625000000011","0.00484416000000017","0.00484416000000017","0.00234256000000009","0.00179776000000006","0.000331240000000008","3.72099999999999e-05","0.000146410000000005","0.00234256000000009","0.00131769000000005","0.00179776000000006","0.000580810000000033","9.00000000000068e-06","0.0029702500000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",129,"10/15/2015","9:13:11 AM",42.8855,23.966,19.1818,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",830,22.0353982300885,0.0986155700000025,"0.00206116000000007","0.00110889000000004","0.00364816000000016","0.00330625000000011","0.00364816000000016","0.000585640000000021","0.00935089000000039","0.00877969000000036","0.00717409000000026","0.000146410000000005","3.72099999999999e-05","0","0.000231040000000003","0.0048302500000002","0.00442225000000018","0.0026419600000001","0.00403225000000016","0.000327610000000016","0","0.00234256000000009","0.00935089000000039","0.00403225000000016","0.0048302500000002","0.0169000000000007","0.0124992400000005","0.00364816000000016","0","0.00205208999999977","9.00000000000068e-06","0.00131044000000007","0.00877969000000036","0.00571536000000022","0.00234256000000009","0.000445210000000024","9.00000000000068e-06","0.000327610000000016","8.2810000000002e-05","9.00000000000068e-06","0.000231040000000003","0.000146410000000005","0.00073984000000003","3.60000000000027e-05","0.00091204000000004","0.000918090000000027","0.0048302500000002","0.0026419600000001","0.00073984000000003","0.000231040000000003","0.00091204000000004","0.000146410000000005","3.72099999999999e-05","0.00234256000000009","0.00206116000000007","0.00295936000000012","0","0.00484415999999967","0.000327610000000016","0.00073984000000003","0.00178928999999977","0.00110224000000005","3.60000000000027e-05","0.000146410000000005","8.2810000000002e-05","9.00000000000068e-06","8.2810000000002e-05","0.000146410000000005","0.00110889000000004","0.0026419600000001","9.00000000000068e-06","0.000146410000000005","0.000585640000000021","0.000585640000000021","9.00000000000068e-06","9.00000000000068e-06","0.00073984000000003","0.00154449000000006","0.00110889000000004","9.00000000000068e-06","8.2810000000002e-05","9.00000000000068e-06","0.0048302500000002","0.00179776000000006","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
