"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar4.05405405405405","semivar8.10810810810811","semivar12.1621621621622","semivar16.2162162162162","semivar20.2702702702703","semivar24.3243243243243","semivar28.3783783783784","semivar32.4324324324324","semivar36.4864864864865","semivar40.5405405405405","semivar44.5945945945946","semivar48.6486486486486","semivar52.7027027027027","semivar56.7567567567568","semivar60.8108108108108","semivar64.8648648648649","semivar68.9189189189189","semivar72.972972972973","semivar77.027027027027","semivar81.0810810810811","semivar85.1351351351351","semivar89.1891891891892","semivar93.2432432432432","semivar97.2972972972973","semivar101.351351351351","semivar105.405405405405","semivar109.459459459459","semivar113.513513513514","semivar117.567567567568","semivar121.621621621622","semivar125.675675675676","semivar129.72972972973","semivar133.783783783784","semivar137.837837837838","semivar141.891891891892","semivar145.945945945946","semivar150","semivar154.054054054054","semivar158.108108108108","semivar162.162162162162","semivar166.216216216216","semivar170.27027027027","semivar174.324324324324","semivar178.378378378378","semivar182.432432432432","semivar186.486486486486","semivar190.540540540541","semivar194.594594594595","semivar198.648648648649","semivar202.702702702703","semivar206.756756756757","semivar210.810810810811","semivar214.864864864865","semivar218.918918918919","semivar222.972972972973","semivar227.027027027027","semivar231.081081081081","semivar235.135135135135","semivar239.189189189189","semivar243.243243243243","semivar247.297297297297","semivar251.351351351351","semivar255.405405405405","semivar259.459459459459","semivar263.513513513513","semivar267.567567567568","semivar271.621621621622","semivar275.675675675676","semivar279.72972972973","semivar283.783783783784","semivar287.837837837838","semivar291.891891891892","semivar295.945945945946","semivar300"
"AR-378_NR1_2016-05-10_R_T1",49,"5/10/2016","12:30:05 PM",33.9838,21.282,13.1246,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",300,12.3287671232877,1.13108653,"0.01700416","0.0762312099999998","0.10150596","0.0728999999999998","0.0220819599999995","0.000590489999999924","0.0239320899999995","0.0258566399999994","0.02686321","0.0100200099999999","0.00622520999999986","0.00207024999999989","0.000924160000000012","0.00829921000000015","0.00942841000000021","0.00059049000000001","0.0132940899999999","0.00828099999999987","0.00405768999999987","0.000228009999999956","0","8.28099999999696e-05","9.61000000001027e-06","0.000331240000000008","0.000331240000000008","0.000146410000000005","0.000331240000000008","0.000924160000000012","0.00132496000000003","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",50,"5/10/2016","12:30:06 PM",34.122,21.282,13.2186,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",310,12.7397260273973,1.155759615,"0.00883600000000022","0.0503553600000005","0.136974010000001","0.170238760000001","0.132496000000001","0.0588547599999997","0.0139948899999999","0.0618516899999997","0.0649230399999997","0.0665124100000006","0.0376748100000002","0.0298944100000001","0.01946025","0.00404496000000013","8.41000000000201e-06","9.60999999999926e-06","0.00485809000000014","0.0438064900000003","0.0342250000000002","0.0248692900000001","0.0119028099999999","0.00883600000000022","0.0106296099999999","0.00826280999999992","0.00574564000000015","0.00574564000000015","0.00670761000000016","0.00574564000000015","0.00404496000000013","0.00331776000000009","0.00772641000000021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",51,"5/10/2016","12:30:07 PM",34.1533,21.282,13.2399,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",320,13.1506849315068,1.09448271,"0.000453690000000004","0.0132940900000003","0.0603684900000006","0.153193960000001","0.188269210000001","0.148456090000001","0.0696432099999998","0.0194881599999999","0.0728999999999998","0.0762312099999998","0.0779526400000007","0.0463971600000003","0.0377136400000001","0.02585664","0.00720801000000018","0.000585640000000021","0.000331240000000008","0.0082810000000002","0.0531763600000004","0.0425596900000002","0.0320410000000001","0.01700416","0.0132940900000003","0.0154753599999999","0.0125888399999999","0.00942841000000021","0.00942841000000021","0.0106502400000002","0.00942841000000021","0.00720801000000018","0.00622521000000014","0.0119246400000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",52,"5/10/2016","12:30:08 PM",33.9973,21.282,13.1338,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",330,13.5616438356164,1.04207735,"0.0112572099999999","0.00719103999999992","8.46400000000304e-05","0.0194881600000004","0.0813960900000007","0.107452840000001","0.0779526400000007","0.02490084","0.00112225000000001","0.02686321","0.0289","0.0299636100000005","0.0119464900000002","0.00776161000000013","0.00299209000000005","0.000449439999999939","0.00670760999999987","0.0077264099999999","0.000228009999999956","0.0155002500000003","0.0100400400000002","0.00531441000000009","0.00059049000000001","8.46400000000304e-05","0.000334889999999999","3.72099999999999e-05","8.09999999999742e-05","8.09999999999742e-05","8.40999999999171e-06","8.09999999999742e-05","0.000449439999999939","0.000739839999999934","9.61000000001027e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",53,"5/10/2016","12:30:09 PM",33.7832,21.282,12.9881,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",340,13.972602739726,1.071817935,"0.0212284900000004","0.0634032400000006","0.0531302500000005","0.01863225","3.72099999999999e-05","0.0194881599999999","0.0331604100000001","0.0178222499999999","0.000146409999999962","0.0125888400000003","0.000331239999999943","0.000590489999999924","0.000750760000000005","0.00132496000000003","0.00331776000000009","0.0082810000000002","0.02785561","0.0518017600000003","0.0545689600000004","0.02585664","0.000449440000000014","0.00207025000000005","0.00529984000000013","0.0147379600000003","0.01863225","0.0162307600000004","0.0194881600000004","0.02393209","0.02393209","0.02208196","0.02393209","0.02785561","0.0298944100000001","0.02033476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",54,"5/10/2016","12:30:10 PM",33.5601,21.282,12.8363,15,"AR-378_NR1_2016-05-10_R_T1_final.csv",350,14.3835616438356,1.203409195,"0.0230432399999999","0.0885062500000007","0.162892960000001","0.146153290000001","0.0831168899999997","0.0249324099999999","0.00014884","0.000918090000000027","0.000334889999999999","0.0195160900000004","0.0696960000000006","0.0178489600000003","0.0162562500000003","0.0154753599999999","0.0354192400000001","0.0438483600000002","0.0589518400000004","0.10156969","0.14394436","0.14853316","0.0977187599999998","0.029929","0.0389272900000001","0.0504451600000003","0.0746382400000005","0.0831168899999997","0.0779526400000007","0.0849139600000007","0.0939422499999999","0.0939422499999999","0.0902401599999999","0.0939422499999999","0.10156969","0.10543009","0.0866713599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",61,"5/10/2016","12:30:17 PM",33.7609,21.282,12.9729,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",360,14.7945205479452,1.40088081,"0.0186595599999999","0.000231040000000003","0.0258888100000005","0.0712890000000007","0.0603684900000006","0.02301289","0.000453690000000004","0.0154753599999999","0.02785561","0.0139948899999999","9.61000000001027e-06","0.0162307600000004","8.99999999999002e-06","8.28099999999696e-05","0.00014884","0.00266256000000006","0.00529984000000013","0.0112784400000003","0.0331604100000001","0.0589518400000004","0.0619014400000005","0.0309760000000001","0.00132496000000003","0.00368449000000008","0.00774400000000017","0.0186595600000004","0.02301289","0.0203347600000005","0.0239630400000005","0.0288660100000001","0.0288660100000001","0.0268304400000001","0.0288660100000001","0.0331604100000001","0.0353816100000001","0.02490084","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",62,"5/10/2016","12:30:18 PM",33.8277,21.282,13.0184,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",370,15.2054794520548,1.541668805,"0.00207025000000005","0.0331604100000001","0.000918090000000027","0.0133171600000002","0.0490622500000003","0.0400800400000002","0.0112784399999999","0.000585640000000021","0.0288660100000001","0.0451137600000003","0.0268304400000001","0.00179775999999991","0.00670761000000016","0.00235224999999989","0.00298115999999988","0.00332929000000006","3.72099999999999e-05","0.000745290000000018","0.00368449000000008","0.0186595599999999","0.0389272900000001","0.0413308900000002","0.0170302499999999","8.2810000000002e-05","0.000231040000000003","0.00180625000000004","0.00829921000000015","0.0112784399999999","0.00942841000000021","0.0119464900000002","0.0154753599999999","0.0154753599999999","0.0139948899999999","0.0154753599999999","0.0186595599999999","0.02033476","0.0126112899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",63,"5/10/2016","12:30:19 PM",33.7162,21.282,12.9425,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",380,15.6164383561644,1.524576005,"0.00576080999999984","0.000924159999999904","0.0112784400000003","0.00207935999999987","0.03659569","0.0884467599999998","0.0762312099999998","0.0331604099999994","0.00267288999999985","0.00883600000000022","0.0186322500000004","0.00772641000000021","0.00112225000000001","0.02490084","0.000750760000000005","0.000453690000000004","0.000331239999999943","0.00672399999999983","0.0106502399999999","0.0186595599999999","0.0451562499999994","0.0746382399999996","0.0779526399999997","0.0426009599999994","0.00446223999999985","0.00829920999999983","0.0140185599999999","0.0278889999999999","0.0331604099999994","0.029929","0.03429904","0.0401200899999994","0.0401200899999994","0.0377136399999995","0.0401200899999994","0.0451562499999994","0.0477422499999995","0.0354192399999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",64,"5/10/2016","12:30:20 PM",33.6717,21.282,12.9122,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",390,16.027397260274,1.34465873,"0.000918090000000027","0.0112784399999999","0.00368448999999986","0.00576081000000011","0.00576080999999984","0.0491065600000002","0.10738729","0.09388096","0.0451137599999995","0.00672399999999983","0.0040576900000001","0.0112784400000003","0.00331776000000009","0.00407044000000007","0.0353816100000001","0.00332929000000006","0.00266256000000006","0.00235224999999989","0.0126112899999999","0.0178222499999999","0.02785561","0.0589518399999995","0.0921122499999998","0.0957902499999999","0.0560268899999995","0.00942840999999986","0.0147379599999999","0.02211169","0.0389272900000001","0.0451137599999995","0.0413308900000002","0.0464402500000002","0.0531763599999996","0.0531763599999996","0.0504002499999996","0.0531763599999996","0.0589518399999995","0.0619014399999996","0.0477422499999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",65,"5/10/2016","12:30:21 PM",33.6182,21.282,12.8758,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",400,16.4383561643836,1.12333347,"0.00132496000000003","0.00444889000000012","0.02033476","0.00942840999999986","0.00156025000000002","0.0126112899999999","0.0665640000000005","0.13256881","0.11751184","0.0619014399999996","0.0140185599999999","0.000745290000000018","0.00487204000000011","0.000449440000000014","0.0100400400000002","0.0504002500000004","0.00885481000000018","0.00774400000000017","0.00720800999999988","0.02211169","0.0288660100000001","0.0413308900000002","0.0779526399999997","0.11553201","0.11964681","0.0745836099999997","0.0178222499999999","0.02490084","0.0342620100000001","0.0546156900000003","0.0619014399999996","0.0574560900000004","0.0634536100000005","0.0712889999999997","0.0712889999999997","0.0680688099999997","0.0712889999999997","0.0779526399999997","0.0813390399999998","0.0649740099999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",66,"5/10/2016","12:30:22 PM",33.587,21.282,12.8546,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",410,16.8493150684931,0.922758764999998,"0.000449440000000014","0.00331776000000009","0.00772641000000021","0.0268304400000001","0.0139948899999999","0.000334889999999999","0.0178222499999999","0.0779526400000007","0.148456090000001","0.132496000000001","0.0728999999999998","0.0194881599999999","3.72099999999999e-05","0.00236196000000004","0","0.0147379600000003","0.0603684900000006","0.0132940900000003","0.0119246400000003","0.0112572099999999","0.0288660100000001","0.0365192100000002","0.0504002500000004","0.0902401599999999","0.13039321","0.13476241","0.0866124899999999","0.02393209","0.0320410000000001","0.0425596900000002","0.0649740100000005","0.0728999999999998","0.0680688100000006","0.0745836100000007","0.0830592399999999","0.0830592399999999","0.0795804099999999","0.0830592399999999","0.0902401599999999","0.09388096","0.0762312099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",67,"5/10/2016","12:30:23 PM",33.6895,21.282,12.9243,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",420,17.2602739726027,0.831256699999999,"0.00485809000000014","0.00235225000000006","0.000146410000000005","0.000331240000000008","0.00885480999999985","0.00236195999999987","0.00774400000000017","0.00407043999999984","0.0438902500000001","0.0996033599999999","0.0866124899999999","0.0401200899999994","0.00488600999999982","0.00574564000000015","0.0139948900000003","0.00485809000000014","0.00267289000000003","0.0309760000000001","0.00207936000000003","0.00156025000000002","0.0013249599999999","0.0100400399999998","0.0147379599999999","0.0239630399999999","0.0532224899999994","0.0849139599999997","0.0884467599999998","0.0504451599999995","0.00722499999999984","0.0119464899999998","0.0186595599999999","0.03429904","0.0401200899999994","0.0365574400000001","0.0413715600000001","0.0477422499999995","0.0477422499999995","0.0451137599999995","0.0477422499999995","0.0532224899999994","0.0560268899999995","0.0426009599999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",68,"5/10/2016","12:30:24 PM",33.7207,21.282,12.9456,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",430,17.6712328767123,0.84154279,"0.000453690000000004","0.0082810000000002","0.00487204000000011","0.00111556000000002","9.60999999999926e-06","0.00529983999999987","0.000745289999999921","0.0119464900000002","0.00180624999999989","0.0354192400000001","0.0866124899999999","0.0745289999999998","0.0320409999999995","0.00236195999999987","0.00942841000000021","0.0194881600000004","0.0082810000000002","0.000924160000000012","0.02393209","0.00059049000000001","0.000331240000000008","0.000228009999999956","0.00622520999999986","0.0100200099999999","0.0178222499999999","0.0438483599999995","0.0729540099999996","0.0762312099999998","0.0413308899999995","0.00405768999999987","0.00774399999999986","0.0132940899999999","0.02686321","0.0320409999999995","0.0288660100000001","0.0331604100000001","0.0388878399999995","0.0388878399999995","0.0365192099999995","0.0388878399999995","0.0438483599999995","0.0463971599999995","0.0342620099999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",69,"5/10/2016","12:30:25 PM",33.7654,21.282,12.976,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",440,18.0821917808219,0.93368536,"0.000924160000000012","0.00267289000000003","0.0147379600000003","0.0100400400000002","0.00407044000000007","0.00112225000000001","0.00179775999999991","9.61000000001027e-06","0.0195160900000004","0.000146409999999962","0.02490084","0.0696432099999998","0.0588547599999997","0.0220819599999995","0.000331239999999943","0.0162562500000003","0.0289000000000006","0.0147379600000003","0","0.01545049","3.72099999999999e-05","0.00014884","0.00023409000000005","0.00235224999999989","0.00485808999999989","0.0106296099999999","0.0320409999999995","0.0574560899999996","0.0603684899999997","0.0298944099999995","0.00110888999999992","0.00331775999999988","0.00720800999999988","0.0178222499999999","0.0220819599999995","0.01946025","0.02301289","0.0278222399999995","0.0278222399999995","0.0258244899999995","0.0278222399999995","0.0320409999999995","0.0342249999999995","0.0239320899999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",70,"5/10/2016","12:30:26 PM",33.7921,21.282,12.9942,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",450,18.4931506849315,1.049179655,"0.000331239999999943","0.00236195999999987","0.00488600999999982","0.0194881599999999","0.0140185599999999","0.00672399999999983","0.00267288999999985","0.000585640000000021","0.000453690000000004","0.0249324099999999","3.72099999999999e-05","0.0194881600000004","0.0603684900000006","0.0503553600000005","0.01700416","0","0.0212284899999999","0.0354192400000001","0.0194881599999999","0.000331239999999943","0.0112572100000003","0.000590489999999924","0.000924159999999904","0.00112225000000001","0.000918090000000027","0.00265225000000008","0.00720801000000018","0.02585664","0.0490622500000003","0.0517562500000004","0.02393209","0.00022801000000001","0.00155236000000004","0.00444889000000012","0.0132940900000003","0.01700416","0.0147136900000004","0.0178222500000004","0.02208196","0.02208196","0.02030625","0.02208196","0.02585664","0.0278222400000001","0.01863225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",71,"5/10/2016","12:30:27 PM",33.7564,21.282,12.9699,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",460,18.9041095890411,1.11123215,"0.000590489999999924","3.72099999999999e-05","0.00059049000000001","0.00207936000000003","0.0132940900000003","0.00885481000000018","0.00332929000000006","0.000750760000000005","0.00235224999999989","8.99999999999002e-06","0.0178489600000003","0.000331239999999943","0.02686321","0.0728999999999998","0.0618516899999997","0.0239320899999995","0.000590489999999924","0.0147379600000003","0.0268632100000006","0.0132940900000003","3.72099999999999e-05","0.01700416","0","3.72099999999999e-05","8.46400000000304e-05","0.00298115999999988","0.00574563999999988","0.0119246399999999","0.0342620099999994","0.0604176399999996","0.0634032399999997","0.0320409999999995","0.0015523599999999","0.00405768999999987","0.00828099999999987","0.0194881599999999","0.0239320899999995","0.02119936","0.02490084","0.0298944099999995","0.0298944099999995","0.0278222399999995","0.0298944099999995","0.0342620099999994","0.0365192099999995","0.0258566399999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",72,"5/10/2016","12:30:28 PM",33.636,21.282,12.8879,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",470,19.3150684931507,1.092464215,"0.00672400000000012","0.0112996899999998","0.00776161000000013","0.00332929000000006","0.00132496000000003","0.00110889000000004","0.000146410000000005","0.00059049000000001","0.00298116000000007","0.0170302499999999","0.00722499999999984","0.00266256000000006","0.0100400399999998","0.0604668100000003","0.123904","0.10936249","0.0560268899999995","0.0112996899999998","0.00155236000000004","0.00670761000000016","0.00110889000000004","0.00776161000000013","0.0451137600000003","0.00672400000000012","0.00576081000000011","0.00529983999999987","0.0186595599999999","0.02490084","0.0365574400000001","0.0713424099999996","0.10745284","0.11142244","0.0681209999999996","0.0147379599999999","0.0212284899999999","0.029929","0.0491065600000002","0.0560268899999995","0.0518017600000003","0.0575040400000003","0.0649740099999996","0.0649740099999996","0.0619014399999996","0.0649740099999996","0.0713424099999996","0.0745836099999997","0.0589518399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",73,"5/10/2016","12:30:29 PM",33.5423,21.282,12.8242,10,"AR-378_NR1_2016-05-10_R_T1_final.csv",480,19.7260273972603,1.011206145,"0.0040576900000001","0.0212284900000004","0.0289","0.0230432400000005","0.0147379600000003","0.0100200100000002","0.000924160000000012","0.00266256000000006","0.00774400000000017","0.0139948900000003","0.0377136400000001","0.02211169","0.000146410000000005","0.02686321","0.0958521600000009","0.172806490000001","0.155551360000001","0.0902401599999999","0.0289","0.00059049000000001","0.000331240000000008","0.000924160000000012","0.0230432400000005","0.0762312100000007","0.0212284900000004","0.0194881600000004","0.01863225","0.0401200900000001","0.0490622500000003","0.0649740100000005","0.10942864","0.15327225","0.158006250000001","0.10543009","0.0342620100000001","0.0438483600000002","0.0560268900000004","0.0813960900000007","0.0902401599999999","0.0848556900000008","0.0921122500000009","0.10150596","0.10150596","0.09765625","0.10150596","0.10942864","0.11343424","0.0939422499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",78,"5/10/2016","12:30:34 PM",33.6405,21.282,12.891,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",490,20.1369863013699,0.970828599999999,"0.00446224000000009","9.60999999999926e-06","0.00622521000000014","0.0106502399999999","0.00722500000000015","0.00298116000000007","0.00110889000000004","0.00132496000000003","0.000231040000000003","0.000449440000000014","0.00265225000000008","0.0162307599999999","0.00670760999999987","0.00299209000000005","0.00942840999999986","0.0589518400000004","0.12173121","0.10732176","0.0545689599999996","0.0106502399999999","0.00180625000000004","0.00722500000000015","0.00132496000000003","0.00722500000000015","0.0438064900000003","0.00622521000000014","0.00529984000000013","0.00485808999999989","0.0178222499999999","0.02393209","0.0353816100000001","0.0696959999999997","0.10543009","0.10936249","0.0665124099999997","0.0139948899999999","0.02033476","0.0288660100000001","0.0477422500000003","0.0545689599999996","0.0504002500000004","0.0560268900000004","0.0634032399999997","0.0634032399999997","0.0603684899999997","0.0634032399999997","0.0696959999999997","0.0728999999999998","0.0574560899999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",79,"5/10/2016","12:30:35 PM",33.7787,21.282,12.985,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",500,20.5479452054795,1.062079915,"0.00883599999999989","0.02585664","0.00942840999999986","0.000228009999999956","8.46399999999977e-05","8.09999999999742e-05","0.0015523599999999","0.00368448999999986","0.01700416","0.0119246399999999","0.00529983999999987","0.00180624999999989","0.00111556000000002","0.000146410000000005","0.02211169","9.60999999999926e-06","0.0221414400000004","0.0649740100000005","0.0545689600000004","0.0194881599999999","8.46399999999977e-05","0.01863225","0.0320410000000001","0.01700416","8.09999999999742e-05","0.0132940900000003","0.000228009999999956","0.000449439999999939","0.00059049000000001","0.00156025000000002","0.00368449000000008","0.00885481000000018","0.0289","0.0532224900000003","0.0560268900000004","0.02686321","0.00059049000000001","0.00236196000000004","0.00576081000000011","0.0155002500000003","0.0194881599999999","0.0170302500000004","0.0203632900000004","0.02490084","0.02490084","0.02301289","0.02490084","0.0289","0.0309760000000001","0.0212284899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",80,"5/10/2016","12:30:36 PM",33.6717,21.282,12.9122,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",510,20.958904109589,1.160582565,"0.00529983999999987","0.000449440000000014","0.00774400000000017","0.00059049000000001","0.00332929000000006","0.00672399999999983","0.00407044000000007","0.00111556000000002","0.000146410000000005","0.00331776000000009","0.00132496000000003","0","0.000918090000000027","0.0112784399999999","0.00368448999999986","0.00576081000000011","0.00576080999999984","0.0491065600000002","0.10738729","0.09388096","0.0451137599999995","0.00672399999999983","0.0040576900000001","0.0112784400000003","0.00331776000000009","0.00407044000000007","0.0353816100000001","0.00332929000000006","0.00266256000000006","0.00235224999999989","0.0126112899999999","0.0178222499999999","0.02785561","0.0589518399999995","0.0921122499999998","0.0957902499999999","0.0560268899999995","0.00942840999999986","0.0147379599999999","0.02211169","0.0389272900000001","0.0451137599999995","0.0413308900000002","0.0464402500000002","0.0531763599999996","0.0531763599999996","0.0504002499999996","0.0531763599999996","0.0589518399999995","0.0619014399999996","0.0477422499999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T1",81,"5/10/2016","12:30:37 PM",33.5735,21.282,12.8454,NA,"AR-378_NR1_2016-05-10_R_T1_final.csv",520,21.3698630136986,1.21314953,"0.00446224000000009","0.0194881599999999","0.00207936000000003","0.000449440000000014","0.00180625000000004","0.0155002500000003","0.0221414399999999","0.0170563600000003","0.0100400400000002","0.00622521000000014","8.46399999999977e-05","0.000924160000000012","0.00446224000000009","0.00942841000000021","0.029929","0.0162562499999999","8.2810000000002e-05","0.0203632899999999","0.0831745600000006","0.155630250000001","0.13927824","0.0779526399999997","0.0221414399999999","9.60999999999926e-06","0.00155236000000004","8.46399999999977e-05","0.0170563600000003","0.0649740100000005","0.0155002500000003","0.0140185600000003","0.0132940899999999","0.03207681","0.0401200900000001","0.0546156900000003","0.0958521599999998","0.13712209","0.14160169","0.0921122499999998","0.02686321","0.0354192400000001","0.0464402500000002","0.0697488100000005","0.0779526399999997","0.0729540100000006","0.0796932900000006","0.0884467599999998","0.0884467599999998","0.0848556899999998","0.0884467599999998","0.0958521599999998","0.0996033599999999","0.0813960899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
