"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.44827586206897","semivar6.89655172413793","semivar10.3448275862069","semivar13.7931034482759","semivar17.2413793103448","semivar20.6896551724138","semivar24.1379310344828","semivar27.5862068965517","semivar31.0344827586207","semivar34.4827586206897","semivar37.9310344827586","semivar41.3793103448276","semivar44.8275862068966","semivar48.2758620689655","semivar51.7241379310345","semivar55.1724137931034","semivar58.6206896551724","semivar62.0689655172414","semivar65.5172413793103","semivar68.9655172413793","semivar72.4137931034483","semivar75.8620689655172","semivar79.3103448275862","semivar82.7586206896552","semivar86.2068965517241","semivar89.6551724137931","semivar93.1034482758621","semivar96.551724137931","semivar100","semivar103.448275862069","semivar106.896551724138","semivar110.344827586207","semivar113.793103448276","semivar117.241379310345","semivar120.689655172414","semivar124.137931034483","semivar127.586206896552","semivar131.034482758621","semivar134.48275862069","semivar137.931034482759","semivar141.379310344828","semivar144.827586206897","semivar148.275862068966","semivar151.724137931034","semivar155.172413793103","semivar158.620689655172","semivar162.068965517241","semivar165.51724137931","semivar168.965517241379","semivar172.413793103448","semivar175.862068965517","semivar179.310344827586","semivar182.758620689655","semivar186.206896551724","semivar189.655172413793","semivar193.103448275862","semivar196.551724137931","semivar200","semivar203.448275862069","semivar206.896551724138","semivar210.344827586207","semivar213.793103448276","semivar217.241379310345","semivar220.689655172414","semivar224.137931034483","semivar227.586206896552","semivar231.034482758621","semivar234.48275862069","semivar237.931034482759","semivar241.379310344828","semivar244.827586206897","semivar248.275862068966","semivar251.724137931034","semivar255.172413793103","semivar258.620689655172","semivar262.068965517241","semivar265.51724137931","semivar268.965517241379","semivar272.413793103448","semivar275.862068965517","semivar279.310344827586","semivar282.758620689655","semivar286.206896551724","semivar289.655172413793","semivar293.103448275862","semivar296.551724137931","semivar300"
"AR-378_NR1_2016-05-10_R_T2",39,"5/10/2016","12:27:57 PM",34.1622,21.282,13.246,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",270,9.41860465116279,0.758690709999999,"0.00207024999999989","0.0139948899999999","0.0438064899999996","0.0847974399999999","0.0830592399999999","0.0413308899999995","0.00722499999999984","8.10000000000061e-05","0.000146410000000005","0.0100400399999998","0.0413308899999995","0.0665124099999997","0.0278222400000001","0.02585664","0.0603684899999997","0.0919908900000001","0.10342656","0.0919908900000001","0.0619014399999996","0.0278222400000001","0.0112572099999999","0.00298115999999988","0.00407043999999984","0.02033476","0.0413308899999995","0.0574560899999996","0.0426009600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",40,"5/10/2016","12:27:58 PM",34.1087,21.282,13.2096,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",280,9.76744186046512,0.88317975,"0.00132496000000003","0.00670760999999987","0.02393209","0.0603684899999997","0.10732176","0.10536516","0.0574560899999996","0.0147379599999999","0.00206116000000007","0.00235225000000006","0.0186595599999999","0.0574560899999996","0.0866124899999999","0.0412902400000003","0.0388878400000002","0.0795804099999999","0.11539609","0.128164","0.11539609","0.0813390399999998","0.0412902400000003","0.02030625","0.00828099999999987","0.0100400399999998","0.0320410000000001","0.0574560899999996","0.0762312099999998","0.0589518400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",41,"5/10/2016","12:27:59 PM",34.1577,21.282,13.2429,50,"AR-378_NR1_2016-05-10_R_T2_final.csv",290,10.1162790697674,1.071000305,"0.00110889000000004","9.60999999999926e-06","0.00236195999999987","0.0147379599999999","0.0451137599999995","0.0866124899999999","0.0848556899999998","0.0426009599999994","0.00776160999999982","0.000146410000000005","0.000231040000000003","0.0106708899999998","0.0426009599999994","0.0681209999999996","0.0288660100000001","0.02686321","0.0619014399999996","0.09388096","0.10543009","0.09388096","0.0634536099999996","0.0288660100000001","0.0119246399999999","0.00332928999999986","0.00447560999999982","0.0212284899999999","0.0426009599999994","0.0589518399999995","0.0438902500000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",46,"5/10/2016","12:28:04 PM",34.4743,21.282,13.4584,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",300,10.4651162790698,1.25863788,"0.0464402499999994","0.0619014399999996","0.0451137599999995","0.02785561","0.00885480999999985","9.60999999999926e-06","0.00620944000000017","0.00574564000000015","8.2810000000002e-05","0.0162307599999999","0.0413715599999994","0.0401200899999994","0.0125888399999999","8.2810000000002e-05","0.00207025000000005","0.00207935999999987","0.00266255999999987","0.00110889000000004","0.00826281000000024","0.0119246400000003","0.00826281000000024","0.00132496000000003","0.00207935999999987","0.0112996899999998","0.02490084","0.02208196","0.00487203999999986","8.2810000000002e-05","0.000745290000000018","3.59999999999814e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",47,"5/10/2016","12:28:05 PM",34.3851,21.282,13.3977,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",310,10.8139534883721,1.305705885,"0.00368448999999986","0.0239630399999999","0.0353816100000001","0.02301289","0.0112784400000003","0.00111556000000002","0.00331775999999988","0.01946025","0.01863225","0.00266255999999987","0.00444889000000012","0.0203632899999999","0.0194881599999999","0.00265225000000008","0.00266255999999987","0.0112784399999999","0.00022801000000001","8.2810000000002e-05","0.00883599999999989","0.0229825600000001","0.0288660100000001","0.0229825600000001","0.00942840999999986","0.00022801000000001","0.00207936000000003","0.00942841000000021","0.00772641000000021","8.2810000000002e-05","0.00266255999999987","0.00774399999999986","0.00299209000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",48,"5/10/2016","12:28:06 PM",34.2737,21.282,13.3219,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",320,11.1627906976744,1.22910102,"0.00574564000000015","0.01863225","0.00624099999999982","0.0126112899999999","0.00576080999999984","0.000924160000000012","0.00179776000000006","0.01779556","0.0463540900000004","0.0450712900000003","0.0162307599999999","8.2810000000002e-05","0.00447560999999982","0.00407043999999984","0.00059049000000001","0.0162307599999999","0.0331240000000001","0.00826281000000024","0.00720801000000018","0.0288320400000001","0.0517107600000005","0.0603684900000006","0.0517107600000005","0.0298944100000001","0.00826281000000024","0.00091204000000004","0.000453690000000004","0.000146410000000005","0.00444889000000012","0.0162307599999999","0.0268304400000001","0.0170302500000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",49,"5/10/2016","12:28:07 PM",34.1845,21.282,13.2612,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",330,11.5116279069767,1.111678755,"0.00368448999999986","0.01863225","0.0388878399999995","0.000334889999999999","0.00266256000000006","0.000231040000000003","0.000918089999999919","0.0106296099999999","0.0376748099999995","0.0761759999999999","0.0745289999999998","0.0353816099999995","0.00487203999999986","3.8439999999997e-05","9.60999999999926e-06","0.00722499999999984","0.0353816099999995","0.0589032899999996","0.0229825600000001","0.02119936","0.0531302499999997","0.08300161","0.09388096","0.08300161","0.0545689599999996","0.0229825600000001","0.00826280999999992","0.0015523599999999","0.00236195999999987","0.0162307599999999","0.0353816099999995","0.0504002499999996","0.0365574400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",50,"5/10/2016","12:28:08 PM",34.1265,21.282,13.2217,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",340,11.8604651162791,1.057617015,"0.00156025000000002","0.0100400399999998","0.0309760000000001","0.0560268899999995","0.000449440000000014","0.000146410000000005","0.00059049000000001","0.00487203999999986","0.02033476","0.0545689599999996","0.0995402500000001","0.09765625","0.0518017599999995","0.0119464899999998","0.00110889000000004","0.00132496000000003","0.0155002499999998","0.0518017599999995","0.0796368399999998","0.0365192100000002","0.0342620100000001","0.0728999999999998","0.10732176","0.11964681","0.10732176","0.0745836099999997","0.0365192100000002","0.01700416","0.00622520999999986","0.00776160999999982","0.02785561","0.0518017599999995","0.0696959999999997","0.0532224900000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",51,"5/10/2016","12:28:09 PM",34.1712,21.282,13.2521,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",350,12.2093023255814,1.055472835,"0.000924160000000012","8.2810000000002e-05","0.00487203999999986","0.02119936","0.0425596899999995","8.46399999999977e-05","0.00180625000000004","3.72099999999999e-05","0.0015523599999999","0.0125888399999999","0.0412902399999996","0.0812820099999999","0.0795804099999999","0.0388878399999995","0.00622520999999986","8.41000000000201e-06","3.60000000000027e-05","0.00885480999999985","0.0388878399999995","0.0634032399999997","0.0258244900000001","0.02393209","0.0574081599999997","0.0883278400000001","0.0995402500000001","0.0883278400000001","0.0589032899999996","0.0258244900000001","0.00999999999999993","0.00235224999999989","0.00332928999999986","0.01863225","0.0388878399999995","0.0545689599999996","0.0401200900000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",52,"5/10/2016","12:28:10 PM",34.2781,21.282,13.3249,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",360,12.5581395348837,1.018210335,"0.00529983999999987","0.0106502399999999","0.00405768999999987","9.00000000000068e-06","0.00529984000000013","0.0178222499999999","0.00672399999999983","0.0132940899999999","0.00622520999999986","0.00111556000000002","0.00155236000000004","0.01700416","0.0450712900000003","0.0438064900000003","0.0154753599999999","3.72099999999999e-05","0.00488600999999982","0.00446223999999985","0.000453690000000004","0.0154753599999999","0.0320410000000001","0.00772641000000021","0.00670761000000016","0.0278222400000001","0.0503553600000005","0.0589032900000005","0.0503553600000005","0.0288660100000001","0.00772641000000021","0.00073984000000003","0.00059049000000001","0.00022801000000001","0.0040576900000001","0.0154753599999999","0.02585664","0.0162562500000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",53,"5/10/2016","12:28:11 PM",34.3896,21.282,13.4007,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",370,12.906976744186,0.921801624999999,"0.00574564000000015","0.02208196","0.0320410000000001","0.01946025","0.00620944000000017","9.00000000000068e-06","0.00332928999999986","0.02490084","0.0365192100000002","0.02393209","0.0119246400000003","0.00132496000000003","0.00298115999999988","0.01863225","0.0178222499999999","0.00236195999999987","0.00485809000000014","0.0212284899999999","0.02033476","0.0029702500000001","0.00236195999999987","0.0106502399999999","0.000146410000000005","3.72099999999999e-05","0.00828099999999987","0.02208196","0.02785561","0.02208196","0.00885480999999985","0.000146410000000005","0.00236196000000004","0.0100200100000002","0.00826281000000024","0.000146410000000005","0.00236195999999987","0.00722499999999984","0.00267289000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",54,"5/10/2016","12:28:12 PM",34.4074,21.282,13.4128,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",380,13.2558139534884,0.81578832,"0.000146410000000005","0.00772641000000021","0.0258244900000001","0.0365192100000002","0.0229825600000001","0.00826281000000024","0.00022801000000001","0.00207935999999987","0.0288660100000001","0.0412902400000003","0.0278222400000001","0.0147136900000004","0.00235225000000006","0.00180624999999989","0.0154753599999999","0.0147379599999999","0.00133224999999988","0.0066912400000002","0.02490084","0.02393209","0.00443556000000015","0.00133224999999988","0.00829920999999983","0","3.60000000000027e-05","0.00622520999999986","0.01863225","0.0239630399999999","0.01863225","0.00672399999999983","0","0.00368449000000008","0.0125888400000003","0.0106090000000003","0.000585640000000021","0.00133224999999988","0.00531440999999983","0.00156816000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",55,"5/10/2016","12:28:13 PM",34.4208,21.282,13.422,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",390,13.6046511627907,0.759627885,"8.46399999999977e-05","0.000453690000000004","0.00942841000000021","0.0288660100000001","0.0401200900000001","0.02585664","0.0100200100000002","0.00059049000000001","0.0013249599999999","0.03207681","0.0451137600000003","0.0309760000000001","0.0170302500000004","0.00332929000000006","0.00110888999999992","0.0132710399999999","0.0125888399999999","0.000745289999999921","0.0082810000000002","0.0278889999999999","0.02686321","0.00574564000000015","0.000745289999999921","0.00670760999999987","8.46399999999977e-05","0.000231040000000003","0.00485808999999989","0.01620529","0.02119936","0.01620529","0.00529983999999987","8.46399999999977e-05","0.00488601000000007","0.0147379600000003","0.0125888400000003","0.00111556000000002","0.000745289999999921","0.00405768999999987","0.000924160000000012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",56,"5/10/2016","12:28:14 PM",34.3584,21.282,13.3795,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",400,13.953488372093,0.80010682,"0.00180625000000004","0.00110889000000004","0.000449440000000014","0.00298116000000007","0.0162307599999999","0.02490084","0.0139948899999999","0.00331776000000009","0.000331240000000008","0.00622520999999986","0.0186595599999999","0.0288660100000001","0.0178222499999999","0.00774400000000017","0.000231040000000003","0.00574563999999988","0.0248692900000001","0.02393209","0.00487203999999986","0.00235225000000006","0.0155002499999998","0.0147379599999999","0.00110889000000004","0.00487203999999986","0.0154753599999999","0.00110889000000004","0.000745290000000018","0.0125888399999999","0.0288320400000001","0.0353816100000001","0.0288320400000001","0.0132940899999999","0.00110889000000004","0.000750760000000005","0.00622521000000014","0.00485809000000014","8.2810000000002e-05","0.00487203999999986","0.0112784399999999","0.00531441000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",57,"5/10/2016","12:28:15 PM",34.2024,21.282,13.2734,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",410,14.3023255813953,0.989096835,"0.0112572099999999","0.02208196","0.0194323600000001","0.01620529","0.0026522499999999","0.000453690000000004","0.00267289000000003","0.00014884","0.00235224999999989","0.01545049","0.0342249999999995","0.000930249999999998","0.00407044000000007","0.000750760000000005","0.000327609999999952","0.00826280999999992","0.0330876099999996","0.0695904399999999","0.0680166399999998","0.0309408099999995","0.00331775999999988","0.000338559999999991","0.000234089999999996","0.00529983999999987","0.0309408099999995","0.0531302499999997","0.0194323600000001","0.01779556","0.0476548899999997","0.07612081","0.08655364","0.07612081","0.0490179599999996","0.0194323600000001","0.00619368999999993","0.000739839999999934","0.0013249599999999","0.0132710399999999","0.0309408099999995","0.0450712899999996","0.0320410000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",58,"5/10/2016","12:28:16 PM",34.082,21.282,13.1914,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",420,14.6511627906977,1.180272325,"0.00672400000000012","0.0353816100000001","0.0531763600000004","0.0490179600000004","0.0438064900000003","0.0178222499999999","0.00368449000000008","0.000918090000000027","0.00487204000000011","0.0170302499999999","0.0425596900000002","0.0712889999999997","0.00265225000000008","0.000331240000000008","0.00298116000000007","0.0100200099999999","0.0298944100000001","0.0696432099999998","0.11957764","0.11751184","0.0665124099999997","0.0194881599999999","0.00404496000000013","0.00444889000000012","0.0239630399999999","0.0665124099999997","0.09765625","0.0490179600000004","0.0463971600000003","0.09018009","0.128092410000001","0.141526440000001","0.128092410000001","0.0920515599999999","0.0490179600000004","0.0258244900000001","0.0119246399999999","0.0140185599999999","0.0388878400000002","0.0665124099999997","0.0866124899999999","0.0681210000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",59,"5/10/2016","12:28:17 PM",34.0863,21.282,13.1943,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",430,15,1.257918335,"8.41000000000201e-06","0.00625681000000006","0.03429904","0.0518472900000002","0.0477422500000003","0.0426009600000001","0.0170563599999998","0.00334084000000003","0.000750760000000005","0.00447561000000005","0.0162817599999998","0.0413715600000001","0.0697488099999995","0.00236196000000004","0.000234089999999996","0.00267289000000003","0.00944783999999982","0.0289","0.0681209999999996","0.11758041","0.11553201","0.0650249999999995","0.0186868899999998","0.00368449000000008","0.00407044000000007","0.0230736099999998","0.0650249999999995","0.0958521599999998","0.0477422500000003","0.0451562500000001","0.0884467599999998","0.126025","0.13935289","0.126025","0.0903002499999997","0.0477422500000003","0.02490084","0.0112996899999998","0.0133402499999998","0.0377524900000001","0.0650249999999995","0.0849139599999997","0.0666156100000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",60,"5/10/2016","12:28:18 PM",34.1622,21.282,13.246,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",440,15.3488372093023,1.230299405,"0.00267289000000003","0.00298116000000007","0.000750760000000005","0.0178222499999999","0.0309760000000001","0.0278222400000001","0.02393209","0.00622520999999986","3.72099999999999e-05","0.00059049000000001","0.000231040000000003","0.00576080999999984","0.02301289","0.0451137599999995","9.60999999999926e-06","0.00132496000000003","0","0.00207024999999989","0.0139948899999999","0.0438064899999996","0.0847974399999999","0.0830592399999999","0.0413308899999995","0.00722499999999984","8.10000000000061e-05","0.000146410000000005","0.0100400399999998","0.0413308899999995","0.0665124099999997","0.0278222400000001","0.02585664","0.0603684899999997","0.0919908900000001","0.10342656","0.0919908900000001","0.0619014399999996","0.0278222400000001","0.0112572099999999","0.00298115999999988","0.00407043999999984","0.02033476","0.0413308899999995","0.0574560899999996","0.0426009600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",61,"5/10/2016","12:28:19 PM",34.2514,21.282,13.3067,45,"AR-378_NR1_2016-05-10_R_T2_final.csv",450,15.6976744186047,1.14152657,"0.00368448999999986","0.0126337599999998","0.0132940899999999","0.00110888999999992","0.00529984000000013","0.0132940900000003","0.0112572100000003","0.00883600000000022","0.000331240000000008","0.00298115999999988","0.00722499999999984","0.00207024999999989","0.000231040000000003","0.0082810000000002","0.02301289","0.00407043999999984","0.00942840999999986","0.00368448999999986","0.000231040000000003","0.00331776000000009","0.02208196","0.0531302500000005","0.0517562500000004","0.02033476","0.00059049000000001","0.00267288999999985","0.00236195999999987","0.00156025000000002","0.02033476","0.0388878400000002","0.0112572100000003","0.0100200100000002","0.0342250000000002","0.0588547600000006","0.0680688100000006","0.0588547600000006","0.0353816100000001","0.0112572100000003","0.00206116000000007","3.72099999999999e-05","9.60999999999926e-06","0.00670761000000016","0.02033476","0.0320410000000001","0.0212284900000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",70,"5/10/2016","12:28:28 PM",34.0552,21.282,13.1732,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",460,16.046511627907,1.002639905,"0.0178222499999999","0.00529984000000013","0.000445210000000024","0.000331240000000008","0.0100400400000002","0.0425596900000002","0.0619014400000005","0.0574081600000005","0.0517562500000004","0.02301289","0.00622521000000014","0.00235225000000006","0.00774400000000017","0.02211169","0.0504002500000004","0.0813390399999998","0.00485809000000014","0.00132496000000003","0.00529984000000013","0.0139948899999999","0.0365192100000002","0.0795804099999999","0.132496000000001","0.130321","0.0762312099999998","0.02490084","0.0066912400000002","0.00720801000000018","0.029929","0.0762312099999998","0.10936249","0.0574081600000005","0.0545689600000004","0.10144225","0.141451210000001","0.155551360000001","0.141451210000001","0.10342656","0.0574081600000005","0.0320052100000002","0.0162307599999999","0.0186595599999999","0.0463971600000003","0.0762312099999998","0.09765625","0.0779526400000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",71,"5/10/2016","12:28:29 PM",34.2781,21.282,13.3249,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",470,16.3953488372093,0.93473299,"0.02301289","0.000331240000000008","0.00622520999999986","0.0170563599999998","0.0178222499999999","0.0026522499999999","0.00298116000000007","0.00942841000000021","0.00772641000000021","0.00574564000000015","0","0.00529983999999987","0.0106502399999999","0.00405768999999987","9.00000000000068e-06","0.00529984000000013","0.0178222499999999","0.00672399999999983","0.0132940899999999","0.00622520999999986","0.00111556000000002","0.00155236000000004","0.01700416","0.0450712900000003","0.0438064900000003","0.0154753599999999","3.72099999999999e-05","0.00488600999999982","0.00446223999999985","0.000453690000000004","0.0154753599999999","0.0320410000000001","0.00772641000000021","0.00670761000000016","0.0278222400000001","0.0503553600000005","0.0589032900000005","0.0503553600000005","0.0288660100000001","0.00772641000000021","0.00073984000000003","0.00059049000000001","0.00022801000000001","0.0040576900000001","0.0154753599999999","0.02585664","0.0162562500000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_NR1_2016-05-10_R_T2",72,"5/10/2016","12:28:30 PM",34.4698,21.282,13.4553,NA,"AR-378_NR1_2016-05-10_R_T2_final.csv",480,16.7441860465116,0.954498495,"0.01700416","0.0795804099999999","0.02208196","0.0438064899999996","0.0681209999999996","0.0696432099999998","0.0330876099999996","0.00574563999999988","0.00110888999999992","0.00180624999999989","0.00298115999999988","0.01700416","0.0412902399999996","0.0545689599999996","0.0376748099999995","0.01779556","0.00331775999999988","9.60999999999926e-06","0.0451137599999995","0.0603684899999997","0.0438064899999996","0.0268304400000001","0.00828099999999987","0","0.00670761000000016","0.00622521000000014","3.60000000000027e-05","0.01545049","0.0401200899999994","0.0388878399999995","0.0119028099999999","3.60000000000027e-05","0.00236196000000004","0.00180624999999989","0.00235224999999989","0.00132496000000003","0.00883600000000022","0.0126112900000003","0.00883600000000022","0.00156025000000002","0.00180624999999989","0.0106502399999999","0.02393209","0.0211702500000001","0.00444888999999988","3.60000000000027e-05","0.000924160000000012","8.40999999999171e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
