"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.52100840336134","semivar5.04201680672269","semivar7.56302521008403","semivar10.0840336134454","semivar12.6050420168067","semivar15.1260504201681","semivar17.6470588235294","semivar20.1680672268908","semivar22.6890756302521","semivar25.2100840336134","semivar27.7310924369748","semivar30.2521008403361","semivar32.7731092436975","semivar35.2941176470588","semivar37.8151260504202","semivar40.3361344537815","semivar42.8571428571429","semivar45.3781512605042","semivar47.8991596638655","semivar50.4201680672269","semivar52.9411764705882","semivar55.4621848739496","semivar57.9831932773109","semivar60.5042016806723","semivar63.0252100840336","semivar65.546218487395","semivar68.0672268907563","semivar70.5882352941177","semivar73.109243697479","semivar75.6302521008403","semivar78.1512605042017","semivar80.672268907563","semivar83.1932773109244","semivar85.7142857142857","semivar88.2352941176471","semivar90.7563025210084","semivar93.2773109243697","semivar95.7983193277311","semivar98.3193277310924","semivar100.840336134454","semivar103.361344537815","semivar105.882352941176","semivar108.403361344538","semivar110.924369747899","semivar113.44537815126","semivar115.966386554622","semivar118.487394957983","semivar121.008403361345","semivar123.529411764706","semivar126.050420168067","semivar128.571428571429","semivar131.09243697479","semivar133.613445378151","semivar136.134453781513","semivar138.655462184874","semivar141.176470588235","semivar143.697478991597","semivar146.218487394958","semivar148.739495798319","semivar151.260504201681","semivar153.781512605042","semivar156.302521008403","semivar158.823529411765","semivar161.344537815126","semivar163.865546218487","semivar166.386554621849","semivar168.90756302521","semivar171.428571428571","semivar173.949579831933","semivar176.470588235294","semivar178.991596638655","semivar181.512605042017","semivar184.033613445378","semivar186.554621848739","semivar189.075630252101","semivar191.596638655462","semivar194.117647058824","semivar196.638655462185","semivar199.159663865546","semivar201.680672268908","semivar204.201680672269","semivar206.72268907563","semivar209.243697478992","semivar211.764705882353","semivar214.285714285714","semivar216.806722689076","semivar219.327731092437","semivar221.848739495798","semivar224.36974789916","semivar226.890756302521","semivar229.411764705882","semivar231.932773109244","semivar234.453781512605","semivar236.974789915966","semivar239.495798319328","semivar242.016806722689","semivar244.53781512605","semivar247.058823529412","semivar249.579831932773","semivar252.100840336134","semivar254.621848739496","semivar257.142857142857","semivar259.663865546218","semivar262.18487394958","semivar264.705882352941","semivar267.226890756303","semivar269.747899159664","semivar272.268907563025","semivar274.789915966387","semivar277.310924369748","semivar279.831932773109","semivar282.352941176471","semivar284.873949579832","semivar287.394957983193","semivar289.915966386555","semivar292.436974789916","semivar294.957983193277","semivar297.478991596639","semivar300"
"AR-364_TUGBOAT_2015-12-10_R_T1",14,"12/10/2015","3:03:30 PM",34.1008,16.141,13.20421613,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",100,2.54237288135593,0.886313740868742,"0.00529127199367674","0.0239012867721677","0.0711140142518521","0.0828878207160019","0.0516841758095713","0.029849020244316","0.0202835105196359","0.0048551714024834","0.000590120697759924","0.000921030845280084","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",15,"12/10/2015","3:03:31 PM",34.1765,16.141,13.25572692,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",110,2.79661016949153,0.912045906355759,"0.0026533614864241","0.000450727336515553","0.0106274697517441","0.0462943936241424","0.0558810169175551","0.0309164526455623","0.01470347831241","0.00826451900835986","0.000330086034792847","0.000740840754192187","0.000447842941290013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",16,"12/10/2015","3:03:32 PM",34.2879,16.141,13.33153012,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",120,3.05084745762712,0.854501393835408,"0.00574612513023989","0.0162088520497199","0.00297819704857964","0.000744548716416366","0.0194206856099346","0.0257886534851715","0.0100055107590025","0.00206612975209005","0.000228197278439999","0.00332178515610499","0.0106134480061283","0.00940230819024992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",17,"12/10/2015","3:03:33 PM",34.4394,16.141,13.43461974,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",130,3.30508474576271,0.796913434308445,"0.0106274697517445","0.0320026410475523","0.053085823501032","0.0248574575997507","0.00574612513024016","0.00131540409225002","0.0033061166013455","9.37627268490221e-06","0.00332178400340639","0.00774108219489648","0.0258323809727029","0.0424818308876646","0.0400220510382144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",18,"12/10/2015","3:03:34 PM",34.4794,16.141,13.46183813,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",140,3.55932203389831,0.826333351972459,"0.00074084075419209","0.0169801774701602","0.0424818308876639","0.0663690948839998","0.0341809360919571","0.0106134480061283","8.1904491012108e-05","0.000916905652202461","0.000916906257811611","0.00720008421795606","0.0132714570272762","0.035322548695844","0.0544427022361605","0.05165324834772","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",19,"12/10/2015","3:03:35 PM",34.3858,16.141,13.39814711,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",150,3.8135593220339,0.964654061581585,"0.00405654602864043","0.00133025273911693","0.0044378233566601","0.0202835105196359","0.0376092250037601","0.0146869797430226","0.00154689373652495","0.005291271993677","0.00883063717396083","0.00111626551951361","0.000447842518044078","0.0026533614864241","0.0154385396236866","0.0287772478244167","0.0267592310346","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",20,"12/10/2015","3:03:36 PM",34.2834,16.141,13.32846805,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",160,4.06779661016949,1.16787893832169,"0.00485517140248365","0.0177875782392066","0.0112681812898563","9.37627268490221e-06","0.00529127199367674","0.0154385396236861","0.0026533614864241","0.000921030845280084","0.0202835105196364","0.0267814959692809","0.0106274697517445","0.00235387697123299","0.000330086034792912","0.00297819704857964","0.0099919056386305","0.00881785416576476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",21,"12/10/2015","3:03:37 PM",34.1899,16.141,13.26484508,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",170,4.32203389830508,1.29493330140126,"0.00404788231162078","0.0177694312021207","0.0388062617483024","0.0288234351781156","0.00444689455980152","8.31408417855977e-05","0.00367586957810249","0.000146704904352376","0.00883063529453137","0.0424537837827856","0.0516532438022496","0.0277930876645079","0.0125753212872676","0.0066898069407375","8.19044910120759e-05","0.00132034486590261","0.000916906257811611","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",22,"12/10/2015","3:03:38 PM",34.1721,16.141,13.2527329,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",180,4.57627118644068,1.20229614130983,"0.000146704904352419","0.00573581294552248","0.0211452924699242","0.0437249972133531","0.0330828225651858","0.00620900187972844","8.96415576040557e-06","0.00235387697123281","0.000586819617409592","0.0112537386756495","0.047591752370516","0.0573055037890623","0.031978298365553","0.0154385396236866","0.00881785228769643","0.000447842518044078","0.000586820101896932","0.000330086398158377","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",23,"12/10/2015","3:03:39 PM",34.2968,16.141,13.33758621,25,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",190,4.83050847457627,0.975893819172711,"0.00720008421795606","0.00529127199367674","8.31408417855977e-05","0.00366762260881006","0.0154385396236866","0.00941550594426108","3.66762260880941e-05","0.00670094335930391","0.0177875782392061","0.00367586957810249","0.000450726911908894","0.0177694312021212","0.0238802533778169","0.00883063529453171","0.00155225046993218","8.1904491012108e-05","0.00405654602864043","0.0118979402741825","0.0106134480061279","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T1",29,"12/10/2015","3:03:45 PM",34.2434,16.141,13.30124966,NA,"AR-364_TUGBOAT_2015-12-10_R_T1_final.csv",200,5.08474576271186,0.683044992841261,"0.00132034486590248","0.0023538760008976","0.00132529344497634","0.00074084075419209","0.00938911581650253","0.025788656696941","0.0177875782392066","0.000916906257811611","0.00207231985710752","0.00941550594426073","0.00059012069776001","0.00331394567293435","0.0287772478244167","0.0364309446219663","0.0169801774701602","0.0057358144602257","0.00205994890595561","0.000748267028980931","0.005291271993677","0.00444689455980152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
