"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.68539325842697","semivar3.37078651685393","semivar5.0561797752809","semivar6.74157303370786","semivar8.42696629213483","semivar10.1123595505618","semivar11.7977528089888","semivar13.4831460674157","semivar15.1685393258427","semivar16.8539325842697","semivar18.5393258426966","semivar20.2247191011236","semivar21.9101123595506","semivar23.5955056179775","semivar25.2808988764045","semivar26.9662921348315","semivar28.6516853932584","semivar30.3370786516854","semivar32.0224719101124","semivar33.7078651685393","semivar35.3932584269663","semivar37.0786516853933","semivar38.7640449438202","semivar40.4494382022472","semivar42.1348314606742","semivar43.8202247191011","semivar45.5056179775281","semivar47.1910112359551","semivar48.876404494382","semivar50.561797752809","semivar52.247191011236","semivar53.9325842696629","semivar55.6179775280899","semivar57.3033707865169","semivar58.9887640449438","semivar60.6741573033708","semivar62.3595505617978","semivar64.0449438202247","semivar65.7303370786517","semivar67.4157303370787","semivar69.1011235955056","semivar70.7865168539326","semivar72.4719101123596","semivar74.1573033707865","semivar75.8426966292135","semivar77.5280898876404","semivar79.2134831460674","semivar80.8988764044944","semivar82.5842696629213","semivar84.2696629213483","semivar85.9550561797753","semivar87.6404494382023","semivar89.3258426966292","semivar91.0112359550562","semivar92.6966292134831","semivar94.3820224719101","semivar96.0674157303371","semivar97.752808988764","semivar99.438202247191","semivar101.123595505618","semivar102.808988764045","semivar104.494382022472","semivar106.179775280899","semivar107.865168539326","semivar109.550561797753","semivar111.23595505618","semivar112.921348314607","semivar114.606741573034","semivar116.292134831461","semivar117.977528089888","semivar119.662921348315","semivar121.348314606742","semivar123.033707865169","semivar124.719101123596","semivar126.404494382022","semivar128.089887640449","semivar129.775280898876","semivar131.460674157303","semivar133.14606741573","semivar134.831460674157","semivar136.516853932584","semivar138.202247191011","semivar139.887640449438","semivar141.573033707865","semivar143.258426966292","semivar144.943820224719","semivar146.629213483146","semivar148.314606741573","semivar150","semivar151.685393258427","semivar153.370786516854","semivar155.056179775281","semivar156.741573033708","semivar158.426966292135","semivar160.112359550562","semivar161.797752808989","semivar163.483146067416","semivar165.168539325843","semivar166.85393258427","semivar168.539325842697","semivar170.224719101124","semivar171.910112359551","semivar173.595505617978","semivar175.280898876405","semivar176.966292134831","semivar178.651685393258","semivar180.337078651685","semivar182.022471910112","semivar183.707865168539","semivar185.393258426966","semivar187.078651685393","semivar188.76404494382","semivar190.449438202247","semivar192.134831460674","semivar193.820224719101","semivar195.505617977528","semivar197.191011235955","semivar198.876404494382","semivar200.561797752809","semivar202.247191011236","semivar203.932584269663","semivar205.61797752809","semivar207.303370786517","semivar208.988764044944","semivar210.674157303371","semivar212.359550561798","semivar214.044943820225","semivar215.730337078652","semivar217.415730337079","semivar219.101123595506","semivar220.786516853933","semivar222.47191011236","semivar224.157303370787","semivar225.842696629213","semivar227.52808988764","semivar229.213483146067","semivar230.898876404494","semivar232.584269662921","semivar234.269662921348","semivar235.955056179775","semivar237.640449438202","semivar239.325842696629","semivar241.011235955056","semivar242.696629213483","semivar244.38202247191","semivar246.067415730337","semivar247.752808988764","semivar249.438202247191","semivar251.123595505618","semivar252.808988764045","semivar254.494382022472","semivar256.179775280899","semivar257.865168539326","semivar259.550561797753","semivar261.23595505618","semivar262.921348314607","semivar264.606741573034","semivar266.292134831461","semivar267.977528089888","semivar269.662921348315","semivar271.348314606742","semivar273.033707865169","semivar274.719101123596","semivar276.404494382022","semivar278.089887640449","semivar279.775280898876","semivar281.460674157303","semivar283.14606741573","semivar284.831460674157","semivar286.516853932584","semivar288.202247191011","semivar289.887640449438","semivar291.573033707865","semivar293.258426966292","semivar294.943820224719","semivar296.629213483146","semivar298.314606741573","semivar300"
"AR-372_NR1_2015-12-03_S",84,"12/3/2015","1:53:20 PM",40.2164,18.331,17.3656,NA,"AR-372_NR1_2015-12-03_S_final.csv",670,11.3559322033898,95.750970645,"0.00278784000000014","0.0111302499999998","0.0388089999999997","0.166545610000001","0.370393959999999","0.561600360000002","0.509938810000003","0.432832410000002","0.456300249999999","0.545825440000002","0.615440250000002","0.67782289","0.823919290000004","0.902310009999999","1.106704","1.12890625","1.106704","1.22832889","1.18962649","1.20516484","1.00540729","0.882284489999999","0.929296000000004","1.14383025","1.30759225","1.2996","1.22058304","1.18200384","1.25171344","1.22058304","1.11408025","1.22058304","1.39736041","1.60427556","1.49059681","1.22832889","1.03388224","1.59567424","1.42253329","1.24389409","1.21264144","1.26765081","1.26765081","1.21264144","1.18200384","1.21264144","1.25955729","1.20516484","1.19727364","1.32388036","1.39736041","1.47331044","1.53388225","1.49915536","1.34815321","1.01949409","0.970422009999998","1.14383025","1.30759225","1.48206276","1.46506816","1.35629316","1.34815321","1.18200384","1.02657424","1.04080804","1.32388036","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",85,"12/3/2015","1:53:21 PM",40.1698,18.331,17.3339,20,"AR-372_NR1_2015-12-03_S_final.csv",680,11.5254237288136,97.25057592,"0.00100489000000005","0.000445210000000024","0.00544643999999978","0.0273240899999995","0.14167696","0.332813609999998","0.515093290000001","0.465669760000002","0.392126440000001","0.414478439999999","0.499990410000001","0.566707840000001","0.626630559999998","0.767376000000002","0.843091239999998","1.04101209","1.06254864","1.04101209","1.15906756","1.121481","1.13656921","0.942841","0.823737759999998","0.869183290000003","1.07702884","1.23609924","1.22832889","1.15154361","1.11408025","1.18178641","1.15154361","1.04816644","1.15154361","1.32342016","1.52497801","1.41419664","1.15906756","0.970422009999998","1.51659225","1.347921","1.17418896","1.14383025","1.19727364","1.19727364","1.14383025","1.11408025","1.14383025","1.18940836","1.13656921","1.12890625","1.25193721","1.32342016","1.39736041","1.45636624","1.42253329","1.27554436","0.956484000000003","0.908971559999997","1.07702884","1.23609924","1.40588449","1.38933369","1.28346241","1.27554436","1.11408025","0.963342250000001","0.977132249999997","1.25193721","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",95,"12/3/2015","1:53:31 PM",40.1956,18.331,17.3515,NA,"AR-372_NR1_2015-12-03_S_final.csv",690,11.6949152542373,98.70654366,"0.000309760000000057","0.000198809999999975","0.00149769000000017","0.00835396000000003","0.03345241","0.155236000000002","0.35343025","0.540666090000003","0.490000000000004","0.414478440000003","0.437449960000001","0.525190090000003","0.593516160000003","0.654804640000001","0.798520960000005","0.875721640000001","1.07723641","1.09914256","1.07723641","1.19727364","1.15906756000001","1.17440569","0.977329960000003","0.85599504","0.902310010000006","1.11386916000001","1.27554436","1.26765081","1.18962649","1.15154361","1.22036209","1.18962649","1.08451396000001","1.18962649","1.36422400000001","1.56875625","1.45636624","1.19727364","1.00540729","1.56025081000001","1.38909796000001","1.21264144","1.18178641000001","1.23609924000001","1.23609924000001","1.18178641000001","1.15154361","1.18178641000001","1.22810724","1.17440569","1.16661601","1.29163225","1.36422400000001","1.43928009","1.49915536000001","1.46482609","1.315609","0.991219360000006","0.942841","1.11386916000001","1.27554436","1.44793089000001","1.43113369","1.32365025","1.315609","1.15154361","0.998200810000004","1.01223721","1.29163225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",96,"12/3/2015","1:53:32 PM",40.1698,18.331,17.3339,NA,"AR-372_NR1_2015-12-03_S_final.csv",700,11.864406779661,100.161560645,"0.000309760000000057","0","0.00100489000000005","0.000445210000000024","0.00544643999999978","0.0273240899999995","0.14167696","0.332813609999998","0.515093290000001","0.465669760000002","0.392126440000001","0.414478439999999","0.499990410000001","0.566707840000001","0.626630559999998","0.767376000000002","0.843091239999998","1.04101209","1.06254864","1.04101209","1.15906756","1.121481","1.13656921","0.942841","0.823737759999998","0.869183290000003","1.07702884","1.23609924","1.22832889","1.15154361","1.11408025","1.18178641","1.15154361","1.04816644","1.15154361","1.32342016","1.52497801","1.41419664","1.15906756","0.970422009999998","1.51659225","1.347921","1.17418896","1.14383025","1.19727364","1.19727364","1.14383025","1.11408025","1.14383025","1.18940836","1.13656921","1.12890625","1.25193721","1.32342016","1.39736041","1.45636624","1.42253329","1.27554436","0.956484000000003","0.908971559999997","1.07702884","1.23609924","1.40588449","1.38933369","1.28346241","1.27554436","1.11408025","0.963342250000001","0.977132249999997","1.25193721","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",97,"12/3/2015","1:53:33 PM",40.2008,18.331,17.355,NA,"AR-372_NR1_2015-12-03_S_final.csv",710,12.0338983050847,101.585396895,"0.000445210000000024","1.22499999999926e-05","0.000445210000000024","0.000112360000000003","0.0017808400000001","0.00900600999999983","0.0347449599999996","0.158006250000001","0.357603999999999","0.545825440000002","0.494912250000002","0.418997290000002","0.442092009999999","0.530275240000002","0.598921210000002","0.660481289999999","0.804788410000003","0.882284489999999","1.08451396","1.10649361","1.08451396","1.20494529","1.16661601","1.18200384","0.984262410000001","0.862483689999998","0.908971560000004","1.12126921","1.28346241","1.27554436","1.19727364","1.15906756","1.22810724","1.19727364","1.09181601","1.19727364","1.37241225","1.577536","1.46482609","1.20494529","1.01243844","1.56900676","1.39736041","1.22036209","1.18940836","1.24389409","1.24389409","1.18940836","1.15906756","1.18940836","1.23587689","1.18200384","1.17418896","1.2996","1.37241225","1.44769024","1.50773841","1.47331044","1.32365025","0.998200810000004","0.949650249999998","1.12126921","1.28346241","1.45636624","1.43952004","1.331716","1.32365025","1.15906756","1.00520676","1.01929216","1.2996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",98,"12/3/2015","1:53:34 PM",40.2267,18.331,17.3726,NA,"AR-372_NR1_2015-12-03_S_final.csv",720,12.2033898305085,102.991952615,"0.000309759999999932","0.00149768999999989","0.000445209999999874","0.00149768999999989","4.89999999999706e-05","0.0035760399999999","0.0126562499999994","0.0416159999999988","0.172308009999999","0.378963359999996","0.572140959999999","0.51998521","0.442092009999999","0.465806249999997","0.556217639999999","0.626472249999999","0.689398089999996","0.83667609","0.915657609999995","1.12148099999999","1.14383025","1.12148099999999","1.24389408999999","1.20494529","1.22058303999999","1.01949409","0.895483689999995","0.942841","1.15885225","1.32365024999999","1.315609","1.23609924","1.19727363999999","1.26742564","1.23609924","1.12890625","1.23609924","1.41395881","1.62205696","1.50773841","1.24389408999999","1.04816644","1.61340804","1.43928009","1.25955729","1.22810724","1.28346241","1.28346241","1.22810724","1.19727363999999","1.22810724","1.27531848999999","1.22058303999999","1.21264144","1.34003776","1.41395881","1.49035263999999","1.55127025","1.51634595999999","1.36445761","1.03367889","0.984262409999994","1.15885225","1.32365024999999","1.49915536","1.48206275999999","1.37264656","1.36445761","1.19727363999999","1.04080804","1.05513983999999","1.34003776","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",99,"12/3/2015","1:53:35 PM",40.3663,18.331,17.4676,NA,"AR-372_NR1_2015-12-03_S_final.csv",730,12.3728813559322,104.310424915,"0.00902500000000046","0.0126787600000001","0.0178756900000003","0.0134792099999999","0.0178756900000003","0.0104040000000001","0.0239630400000005","0.0430562499999998","0.0894009999999997","0.260202010000001","0.504952359999999","0.724881960000003","0.666019210000004","0.577448010000003","0.60450625","0.706944640000003","0.785882250000003","0.85618009","1.01949409","1.10649361","1.331716","1.35606025","1.331716","1.46482609","1.42253329","1.43952004","1.22036209","1.08430569","1.13635600000001","1.37241225","1.55127025","1.542564","1.45636624","1.41419664","1.49035264","1.45636624","1.33980625000001","1.45636624","1.64891281000001","1.87306596","1.75006441","1.46482609","1.25171344","1.86377104","1.67624809000001","1.48181929","1.44769024000001","1.50773841","1.50773841","1.44769024000001","1.41419664","1.44769024000001","1.49891049","1.43952004","1.43089444","1.56900676","1.64891281000001","1.73132964","1.79694025000001","1.75933696","1.59542161","1.23587689000001","1.18178641","1.37241225","1.55127025","1.74081636","1.72239376","1.60427556","1.59542161","1.41419664","1.24367104","1.25933284","1.56900676","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",100,"12/3/2015","1:53:36 PM",40.4696,18.331,17.5379,NA,"AR-372_NR1_2015-12-03_S_final.csv",740,12.5423728813559,105.55850452,"0.00494208999999994","0.0273240900000007","0.03345241","0.0416160000000003","0.0347449599999996","0.0416160000000003","0.02968729","0.0506700100000005","0.0771728399999995","0.136382489999999","0.336864160000001","0.609804809999999","0.849530890000002","0.785704960000003","0.689232040000002","0.718764839999999","0.830103210000002","0.915466240000002","0.991219359999999","1.1664","1.25933284","1.49891049","1.52473104","1.49891049","1.63993636","1.595169","1.61315401","1.380625","1.23565456","1.29117769","1.54206724","1.73132964","1.72213129","1.63098441","1.58634025","1.66693921","1.63098441","1.50749284","1.63098441","1.83439936000001","2.07043321","1.94100624","1.63993636","1.41395881","2.06066025","1.86322500000001","1.65791376","1.62180225000001","1.68532324","1.68532324","1.62180225000001","1.58634025","1.62180225000001","1.67598916","1.61315401","1.60402225","1.75006441","1.83439936000001","1.92127321","1.99035664000001","1.95077089","1.77795556","1.39712400000001","1.33957476","1.54206724","1.73132964","1.93126609","1.91185929","1.78730161","1.77795556","1.58634025","1.40541025","1.42205625","1.75006441","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",101,"12/3/2015","1:53:37 PM",40.5111,18.331,17.5662,NA,"AR-372_NR1_2015-12-03_S_final.csv",750,12.7118644067797,106.79297799,"0.000800889999999886","0.00972195999999952","0.03748096","0.0446054399999992","0.0539632899999994","0.0460960899999987","0.0539632899999994","0.0402403599999992","0.0642115599999996","0.0936972099999983","0.158085759999998","0.370515689999999","0.654804639999995","0.902499999999999","0.83667609","0.737022249999999","0.767551209999995","0.882472359999998","0.970422009999998","1.04837121","1.22832889","1.32365024999999","1.56900675999999","1.59542160999999","1.56900675999999","1.71321920999999","1.66745569","1.68584255999999","1.44793089","1.29937200999999","1.35629316","1.61315401","1.80660480999999","1.79720836","1.70406916","1.65842883999999","1.74081636","1.70406916","1.57778721","1.70406916","1.91185929","2.15267583999999","2.02066225","1.71321920999999","1.48206275999999","2.14271044","1.94128489","1.73159281","1.69468324","1.75960225","1.75960225","1.69468324","1.65842883999999","1.69468324","1.75006440999999","1.68584255999999","1.67650704","1.82574144","1.91185929","2.00052735999999","2.07100881","2.03062499999999","1.85422689","1.46482609","1.40588448999999","1.61315401","1.80660480999999","2.010724","1.99092099999999","1.86377103999999","1.85422689","1.65842883999999","1.47331044","1.49035263999999","1.82574144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",102,"12/3/2015","1:53:38 PM",40.5264,18.331,17.5766,NA,"AR-372_NR1_2015-12-03_S_final.csv",760,12.8813559322034,108.05570207,"0.000108160000000013","0.00149768999999989","0.0118809999999996","0.0416160000000003","0.0491065599999994","0.0589032899999996","0.0506700099999989","0.0589032899999996","0.0445209999999994","0.0695904399999999","0.100172249999999","0.166463999999998","0.383284809999999","0.671744159999996","0.92236816","0.855810010000001","0.75498721","0.785882249999997","0.90212004","0.99102025","1.06977649","1.25148969","1.34768881","1.595169","1.62180225","1.595169","1.74055249","1.69442289","1.71295743999999","1.47306769","1.32319009","1.380625","1.63968025","1.83467024999999","1.825201","1.73132964","1.68532323999999","1.76836804","1.73132964","1.60402225","1.73132964","1.94072761","2.18330176","2.05033761","1.74055249","1.50749284","2.17326564","1.97037369","1.75907169","1.72186884","1.78730161","1.78730161","1.72186884","1.68532323999999","1.72186884","1.77768888999999","1.71295743999999","1.70354704","1.85395456","1.94072761","2.03005503999999","2.10105025","2.06037315999999","1.88265841","1.49010849","1.43065520999999","1.63968025","1.83467024999999","2.04032656","2.02037796","1.89227536","1.88265841","1.68532323999999","1.49866564","1.51585343999999","1.85395456","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",103,"12/3/2015","1:53:39 PM",40.4956,18.331,17.5556,NA,"AR-372_NR1_2015-12-03_S_final.csv",770,13.0508474576271,109.360427425,"0.000441000000000033","0.000112360000000003","0.000313289999999923","0.00774399999999954","0.0334889999999999","0.0402403599999992","0.0491508899999993","0.0416568099999987","0.0491508899999993","0.0360999999999991","0.0589518399999995","0.0873202499999982","0.149768999999998","0.357723609999998","0.637761959999995","0.882472359999998","0.817396809999999","0.718934409999999","0.749090249999995","0.862669439999998","0.949650249999998","1.02677688999999","1.20494529","1.29937200999999","1.54256399999999","1.56875624999999","1.54256399999999","1.68558288999999","1.64019249","1.65842883999999","1.42253329","1.27531848999999","1.331716","1.58634025","1.77822224999999","1.7689","1.67650704","1.63123983999999","1.71295743999999","1.67650704","1.55127025","1.67650704","1.88265841","2.12168355999999","1.99063880999999","1.68558288999999","1.45636623999999","2.11179024","1.91185929","1.70380809","1.66719744","1.73159281","1.73159281","1.66719744","1.63123983999999","1.66719744","1.72213128999999","1.65842883999999","1.64916964","1.79720836","1.88265841","1.97065443999999","2.04061225","2.00052735999999","1.82547121","1.43928009","1.38086000999999","1.58634025","1.77822224999999","1.98077476","1.96112015999999","1.83494115999999","1.82547121","1.63123983999999","1.44769024","1.46458403999999","1.79720836","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",104,"12/3/2015","1:53:40 PM",40.4232,18.331,17.5064,NA,"AR-372_NR1_2015-12-03_S_final.csv",780,13.2203389830508,110.73533056,"0.0024206399999999","0.00492803999999997","0.0035760399999999","0.000992250000000075","0.00150543999999988","0.0179024400000002","0.0229219599999997","0.0297562499999998","0.0239940099999993","0.0297562499999998","0.0198246399999996","0.03748096","0.060663689999999","0.114108839999999","0.30129121","0.561600359999997","0.79245604","0.730854010000001","0.63792169","0.666345689999997","0.77369616","0.85618009","0.929488809999997","1.09935225","1.18962649","1.42277184","1.44793089","1.42277184","1.56025081","1.51659225","1.53412996","1.30759225","1.16661601","1.22058304","1.46482609","1.64942649","1.64044864","1.55151936","1.507984","1.58659216","1.55151936","1.43113369","1.55151936","1.75006441","1.98077476","1.85422689","1.56025081","1.34003776","1.971216","1.77822225","1.57778721","1.542564","1.60452889","1.60452889","1.542564","1.507984","1.542564","1.59542160999999","1.53412996","1.525225","1.66771396","1.75006441","1.83494115999999","1.90246849","1.86377103999999","1.69494361","1.32365025","1.26765081","1.46482609","1.64942649","1.84470724","1.82574144","1.70406916","1.69494361","1.507984","1.331716","1.34792099999999","1.66771396","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_S",105,"12/3/2015","1:53:41 PM",40.4748,18.331,17.5415,NA,"AR-372_NR1_2015-12-03_S_final.csv",790,13.3898305084746,112.03372698,"0.00123200999999999","0.000198809999999975","0.00123200999999999","0.000610089999999964","1.29599999999907e-05","0.00546120999999975","0.0285272100000002","0.0347822499999995","0.0430977599999997","0.0360999999999991","0.0430977599999997","0.0309408099999995","0.05230369","0.0791859599999988","0.139054409999998","0.341056","0.615440249999996","0.85618009","0.792100000000001","0.69522244","0.724881959999997","0.83667609","0.92236816","0.998400639999997","1.17418896","1.26742564","1.50773841","1.53363456","1.50773841","1.64916964","1.60427556","1.62231168999999","1.38909796","1.24367104","1.29937201","1.55102116","1.74081636","1.73159281","1.64019249","1.59542160999999","1.67624809","1.64019249","1.51634596","1.64019249","1.844164","2.08080625","1.95105024","1.64916964","1.42253329","2.07100881","1.87306596","1.66719744","1.63098441","1.69468324","1.69468324","1.63098441","1.59542160999999","1.63098441","1.68532323999999","1.62231168999999","1.61315401","1.75960225","1.844164","1.93126608999999","2.00052736","1.96084008999999","1.787569","1.40564736","1.34792099999999","1.55102116","1.74081636","1.94128489","1.92182769","1.79694025","1.787569","1.59542160999999","1.41395881","1.43065520999999","1.75960225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
