"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.37078651685393","semivar6.74157303370786","semivar10.1123595505618","semivar13.4831460674157","semivar16.8539325842697","semivar20.2247191011236","semivar23.5955056179775","semivar26.9662921348315","semivar30.3370786516854","semivar33.7078651685393","semivar37.0786516853933","semivar40.4494382022472","semivar43.8202247191011","semivar47.1910112359551","semivar50.561797752809","semivar53.9325842696629","semivar57.3033707865169","semivar60.6741573033708","semivar64.0449438202247","semivar67.4157303370787","semivar70.7865168539326","semivar74.1573033707865","semivar77.5280898876404","semivar80.8988764044944","semivar84.2696629213483","semivar87.6404494382023","semivar91.0112359550562","semivar94.3820224719101","semivar97.752808988764","semivar101.123595505618","semivar104.494382022472","semivar107.865168539326","semivar111.23595505618","semivar114.606741573034","semivar117.977528089888","semivar121.348314606742","semivar124.719101123596","semivar128.089887640449","semivar131.460674157303","semivar134.831460674157","semivar138.202247191011","semivar141.573033707865","semivar144.943820224719","semivar148.314606741573","semivar151.685393258427","semivar155.056179775281","semivar158.426966292135","semivar161.797752808989","semivar165.168539325843","semivar168.539325842697","semivar171.910112359551","semivar175.280898876405","semivar178.651685393258","semivar182.022471910112","semivar185.393258426966","semivar188.76404494382","semivar192.134831460674","semivar195.505617977528","semivar198.876404494382","semivar202.247191011236","semivar205.61797752809","semivar208.988764044944","semivar212.359550561798","semivar215.730337078652","semivar219.101123595506","semivar222.47191011236","semivar225.842696629213","semivar229.213483146067","semivar232.584269662921","semivar235.955056179775","semivar239.325842696629","semivar242.696629213483","semivar246.067415730337","semivar249.438202247191","semivar252.808988764045","semivar256.179775280899","semivar259.550561797753","semivar262.921348314607","semivar266.292134831461","semivar269.662921348315","semivar273.033707865169","semivar276.404494382022","semivar279.775280898876","semivar283.14606741573","semivar286.516853932584","semivar289.887640449438","semivar293.258426966292","semivar296.629213483146","semivar300"
"AR-345_RB1_2016-04-21_R_T1",57,"4/21/2016","11:19:12 AM",42.0154,16.523,18.5898,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",430,14.6590909090909,0.378786205000002,"0.00073984000000003","0.00154449000000006","0.00443556000000015","0.0071571600000003","0.00329476000000014","0.00205209000000009","0.00443556000000015","0.0124992399999997","0.0184688099999999","0.0176889999999998","0.00994008999999971","0.0118374399999997","0.00665856000000027","0.00178929000000008","0.00570025000000025","0.00178929000000008","0.00091204000000004","0.000445210000000024","0","0.00091204000000004","0.00403225000000016","0.0071571600000003","0.00527076000000019","0.000445210000000024","0.000580810000000033","0.00154449000000006","0.0306950400000001","0.00527076000000019","0.00443556000000015","0.00403225000000016","0.00403225000000016","0.00403225000000016","0.0071571600000003","0.00616225000000028","0.00616225000000028","0.00265225000000008","0.00110889000000004","0.00154449000000006","9.00000000000068e-06","0.00110889000000004","0.00205209000000009","0.00570025000000025","0.0161036099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",58,"4/21/2016","11:19:13 AM",41.9932,16.523,18.5747,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",440,15,0.354175735000002,"0.00022801000000001","0.000146410000000005","0.000585640000000021","0.00265225000000008","0.0048302500000002","0.00178929000000008","0.00091204000000004","0.00265225000000008","0.0093508899999997","0.0145926399999998","0.0139004099999997","0.0071571599999997","0.00877968999999969","0.00442225000000018","0.00073984000000003","0.00364816000000016","0.00073984000000003","0.00022801000000001","3.60000000000027e-05","0.00022801000000001","0.00022801000000001","0.00234256000000009","0.0048302500000002","0.00330625000000011","3.60000000000027e-05","0.00153664000000008","0.000585640000000021","0.02563201","0.00330625000000011","0.00265225000000008","0.00234256000000009","0.00234256000000009","0.00234256000000009","0.0048302500000002","0.00401956000000018","0.00401956000000018","0.00132496000000003","0.000331240000000008","0.000585640000000021","0.000327610000000016","0.000331240000000008","0.00091204000000004","0.00364816000000016","0.0124992399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",59,"4/21/2016","11:19:14 AM",41.9754,16.523,18.5626,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",450,15.3409090909091,0.320215685000002,"0.000146410000000005","0.00073984000000003","0","0.000146410000000005","0.00155236000000004","0.00329476000000014","0.00091204000000004","0.000327610000000016","0.00155236000000004","0.0071571599999997","0.0118156899999998","0.0111936399999997","0.00525624999999971","0.00665855999999969","0.00295936000000012","0.00022801000000001","0.00233289000000011","0.00022801000000001","9.00000000000068e-06","3.72099999999999e-05","0.00073984000000003","9.00000000000068e-06","0.00131769000000005","0.00329476000000014","0.00206116000000007","3.72099999999999e-05","0.00263169000000013","0.000146410000000005","0.0219039999999999","0.00206116000000007","0.00155236000000004","0.00131769000000005","0.00131769000000005","0.00131769000000005","0.00329476000000014","0.00263169000000013","0.00263169000000013","0.00059049000000001","3.72099999999999e-05","0.000146410000000005","0.00091204000000004","3.72099999999999e-05","0.000327610000000016","0.00233289000000011","0.00994008999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",60,"4/21/2016","11:19:15 AM",41.9488,16.523,18.5445,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",460,15.6818181818182,0.309617860000002,"0.000327610000000016","0.00091204000000004","0.00205209000000009","0.000327610000000016","3.60000000000027e-05","0.000453690000000004","0.00154449000000006","0.000146410000000005","0","0.000453690000000004","0.00442224999999971","0.00820835999999972","0.00769128999999967","0.00295935999999973","0.0040322499999997","0.00131769000000005","9.00000000000068e-06","0.00091204000000004","9.00000000000068e-06","0.00022801000000001","0.000585640000000021","0.00205209000000009","0.00022801000000001","0.000331240000000008","0.00154449000000006","0.000745290000000018","0.000585640000000021","0.00481636000000023","3.60000000000027e-05","0.0168740099999998","0.000745290000000018","0.000453690000000004","0.000331240000000008","0.000331240000000008","0.000331240000000008","0.00154449000000006","0.00110224000000005","0.00110224000000005","3.8439999999997e-05","0.000144000000000011","3.60000000000027e-05","0.00233289000000011","0.000144000000000011","0","0.00091204000000004","0.00665855999999969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",61,"4/21/2016","11:19:16 AM",41.8245,16.523,18.4599,15,"AR-345_RB1_2016-04-21_R_T1_final.csv",470,16.0227272727273,0.332271410000001,"0.0071571599999997","0.0105472899999997","0.0131790399999997","0.0168740099999998","0.0105472899999997","0.00820835999999972","0.00400688999999976","0.00205208999999977","0.00525624999999971","0.0071571599999997","0.00400688999999976","0.000327610000000016","3.60000000000027e-05","9.60999999999926e-06","0.00091204000000004","0.000445210000000024","0.00233288999999977","0.00767375999999971","0.00295935999999973","0.00767375999999971","0.00994008999999971","0.0118374399999997","0.0168740099999998","0.00994008999999971","0.00440895999999974","0.00205208999999977","0.00328328999999976","0.0118374399999997","0.023716","0.00820835999999972","0.00205209000000009","0.00328328999999976","0.00400688999999976","0.00440895999999974","0.00440895999999974","0.00440895999999974","0.00205208999999977","0.00264195999999974","0.00264195999999974","0.00614655999999976","0.00933155999999975","0.00820835999999972","0.0176624099999998","0.00933155999999975","0.0071571599999997","0.00295935999999973","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",66,"4/21/2016","11:19:21 AM",41.9133,16.523,18.5203,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",480,16.3636363636364,0.379628195000001,"0.00364815999999973","0.000585640000000021","0.00178929000000008","0.00295936000000012","0.0048302500000002","0.00178929000000008","0.00091204000000004","8.41000000000201e-06","0.00022801000000001","0.000146410000000005","0.000585640000000021","8.41000000000201e-06","0.00178928999999977","0.00440895999999974","0.0040322499999997","0.000912039999999826","0.00154448999999978","0.000146410000000005","0.00073984000000003","3.60000000000027e-05","0.00073984000000003","0.00154449000000006","0.00234256000000009","0.0048302500000002","0.00154449000000006","3.60000000000027e-05","0.00022801000000001","9.60999999999926e-06","0.00234256000000009","0.0087609600000004","0.00091204000000004","0.0111724899999997","9.60999999999926e-06","8.41000000000201e-06","3.60000000000027e-05","3.60000000000027e-05","3.60000000000027e-05","0.00022801000000001","8.10000000000061e-05","8.10000000000061e-05","0.000324000000000025","0.00131044000000007","0.00091204000000004","0.00525625000000023","0.00131044000000007","0.000585640000000021","3.60000000000027e-05","0.00329475999999973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",67,"4/21/2016","11:19:22 AM",42.0464,16.523,18.6109,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",490,16.7045454545455,0.401989760000001,"0.00820836000000036","0.0228009999999999","0.00440896000000021","0.00233289000000011","0.00131044000000007","0.000445210000000024","0.00233289000000011","0.00364816000000016","0.00769129000000029","0.0111724900000005","0.00616225000000028","0.00440896000000021","0.00769129000000029","0.0176624099999998","0.024649","0.0237468099999999","0.0145926399999998","0.0168740099999998","0.0105472900000005","0.00401956000000018","0.00933156000000043","0.00401956000000018","0.00263169000000013","0.0017808400000001","0.000445210000000024","0.00263169000000013","0.0071571600000003","0.0111724900000005","0.00877969000000036","0.0017808400000001","9.00000000000068e-06","0.00364816000000016","0.0385336900000003","0.00877969000000036","0.00769129000000029","0.0071571600000003","0.0071571600000003","0.0071571600000003","0.0111724900000005","0.00992016000000047","0.00992016000000047","0.00527076000000019","0.00295936000000012","0.00364816000000016","0.000327610000000016","0.00295936000000012","0.00440896000000021","0.00933156000000043","0.0219039999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",68,"4/21/2016","11:19:23 AM",42.0021,16.523,18.5807,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",500,17.0454545454545,0.404858995000001,"0.00091204000000004","0.00364816000000016","0.0145926399999998","0.00131044000000007","0.000327610000000016","3.60000000000027e-05","8.2810000000002e-05","0.000327610000000016","0.00091204000000004","0.00330625000000011","0.00570025000000025","0.00233289000000011","0.00131044000000007","0.00330625000000011","0.0105472899999997","0.0160782399999998","0.0153512099999998","0.00820835999999972","0.00994008999999971","0.00525625000000023","0.00110224000000005","0.00440896000000021","0.00110224000000005","0.000445210000000024","0.000144000000000011","8.2810000000002e-05","0.000445210000000024","0.00295936000000012","0.00570025000000025","0.00403225000000016","0.000144000000000011","0.00110224000000005","0.00091204000000004","0.02758921","0.00403225000000016","0.00330625000000011","0.00295936000000012","0.00295936000000012","0.00295936000000012","0.00570025000000025","0.00481636000000023","0.00481636000000023","0.00179776000000006","0.000585640000000021","0.00091204000000004","0.000146410000000005","0.000585640000000021","0.00131044000000007","0.00440896000000021","0.0138768399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",69,"4/21/2016","11:19:24 AM",41.962,16.523,18.5534,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",510,17.3863636363636,0.39085424,"0.000745290000000018","0.00330625000000011","0.00109561000000007","0.00874224999999978","7.92100000000102e-05","8.46399999999977e-05","0.000453690000000004","0.00132496000000003","8.46399999999977e-05","8.41000000000201e-06","0.00091204000000004","0.00232324000000013","0.000441000000000033","7.92100000000102e-05","0.00091204000000004","0.00568515999999975","0.00990024999999981","0.00933155999999975","0.00400688999999976","0.00524175999999975","0.00204304000000011","3.48100000000054e-05","0.0015288100000001","3.48100000000054e-05","3.8439999999997e-05","0.000234089999999996","0.00132496000000003","3.8439999999997e-05","0.000734410000000043","0.00232324000000013","0.00131044000000007","0.000234089999999996","0.00366025000000013","8.41000000000201e-06","0.0192654399999999","0.00131044000000007","0.00091204000000004","0.000734410000000043","0.000734410000000043","0.000734410000000043","0.00232324000000013","0.00177241000000011","0.00177241000000011","0.00022801000000001","9.60999999999926e-06","8.41000000000201e-06","0.00155236000000004","9.60999999999926e-06","7.92100000000102e-05","0.0015288100000001","0.00819024999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",70,"4/21/2016","11:19:25 AM",41.9976,16.523,18.5777,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",520,17.7272727272727,0.364748685,"0.00059049000000001","9.00000000000068e-06","0.00110224000000005","0.00329476000000014","0.0138768399999998","0.00110224000000005","0.00022801000000001","9.00000000000068e-06","0.000146410000000005","0.00022801000000001","0.00073984000000003","0.0029702500000001","0.00525625000000023","0.00205209000000009","0.00110224000000005","0.0029702500000001","0.00994008999999971","0.0153264399999998","0.0146168099999997","0.00767375999999971","0.0093508899999997","0.0048302500000002","0.00091204000000004","0.00401956000000018","0.00091204000000004","0.000327610000000016","8.10000000000061e-05","0.000146410000000005","0.000327610000000016","0.0026419600000001","0.00525625000000023","0.00366025000000013","8.10000000000061e-05","0.00131044000000007","0.00073984000000003","0.02660161","0.00366025000000013","0.0029702500000001","0.0026419600000001","0.0026419600000001","0.0026419600000001","0.00525625000000023","0.00440896000000021","0.00440896000000021","0.00155236000000004","0.000449440000000014","0.00073984000000003","0.00022801000000001","0.000449440000000014","0.00110224000000005","0.00401956000000018","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",71,"4/21/2016","11:19:26 AM",42.0198,16.523,18.5928,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",530,18.0681818181818,0.341917005,"0.00022801000000001","0.00155236000000004","0.000146410000000005","0.000327610000000016","0.00525625000000023","0.0176624099999998","0.00233289000000011","0.00091204000000004","0.000327610000000016","9.00000000000068e-06","0.00091204000000004","0.00178929000000008","0.00484416000000017","0.00767376000000033","0.00364816000000016","0.00233289000000011","0.00484416000000017","0.0131790399999997","0.0192932099999999","0.0184959999999998","0.0105472899999997","0.0124992399999997","0.0071571600000003","0.00205209000000009","0.00616225000000028","0.00205209000000009","0.00110224000000005","0.000580810000000033","9.00000000000068e-06","0.00110224000000005","0.00442225000000018","0.00767376000000033","0.00571536000000022","0.000580810000000033","0.000445210000000024","0.00178929000000008","0.0317552400000001","0.00571536000000022","0.00484416000000017","0.00442225000000018","0.00442225000000018","0.00442225000000018","0.00767376000000033","0.00664225000000031","0.00664225000000031","0.0029702500000001","0.00131769000000005","0.00178929000000008","0","0.00131769000000005","0.00233289000000011","0.00616225000000028","0.0168740099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",72,"4/21/2016","11:19:27 AM",41.9976,16.523,18.5777,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",540,18.4090909090909,0.336312325,"0.00022801000000001","0","0.00059049000000001","9.00000000000068e-06","0.00110224000000005","0.00329476000000014","0.0138768399999998","0.00110224000000005","0.00022801000000001","9.00000000000068e-06","0.000146410000000005","0.00022801000000001","0.00073984000000003","0.0029702500000001","0.00525625000000023","0.00205209000000009","0.00110224000000005","0.0029702500000001","0.00994008999999971","0.0153264399999998","0.0146168099999997","0.00767375999999971","0.0093508899999997","0.0048302500000002","0.00091204000000004","0.00401956000000018","0.00091204000000004","0.000327610000000016","8.10000000000061e-05","0.000146410000000005","0.000327610000000016","0.0026419600000001","0.00525625000000023","0.00366025000000013","8.10000000000061e-05","0.00131044000000007","0.00073984000000003","0.02660161","0.00366025000000013","0.0029702500000001","0.0026419600000001","0.0026419600000001","0.0026419600000001","0.00525625000000023","0.00440896000000021","0.00440896000000021","0.00155236000000004","0.000449440000000014","0.00073984000000003","0.00022801000000001","0.000449440000000014","0.00110224000000005","0.00401956000000018","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",73,"4/21/2016","11:19:28 AM",41.9887,16.523,18.5716,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",550,18.75,0.342102475000001,"3.72099999999999e-05","0.000449440000000014","3.72099999999999e-05","0.000331240000000008","8.2810000000002e-05","0.00154449000000006","0.00263169000000013","0.0124768899999998","0.000734410000000043","8.10000000000061e-05","9.60999999999926e-06","0.000331240000000008","8.10000000000061e-05","0.000445210000000024","0.00234256000000009","0.00440896000000021","0.00153664000000008","0.000734410000000043","0.00234256000000009","0.00876095999999973","0.0138532899999998","0.0131790399999997","0.00664224999999973","0.00820835999999972","0.00401956000000018","0.000580810000000033","0.00328329000000017","0.000580810000000033","0.000144000000000011","8.41000000000201e-06","0.000331240000000008","0.000144000000000011","0.00205209000000009","0.00440896000000021","0.00295936000000012","8.41000000000201e-06","0.00178929000000008","0.000445210000000024","0.024649","0.00295936000000012","0.00234256000000009","0.00205209000000009","0.00205209000000009","0.00205209000000009","0.00440896000000021","0.00363609000000019","0.00363609000000019","0.00110889000000004","0.00022801000000001","0.000445210000000024","0.000449440000000014","0.00022801000000001","0.000734410000000043","0.00328329000000017","0.0118156899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",74,"4/21/2016","11:19:29 AM",41.9976,16.523,18.5777,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",560,19.0909090909091,0.351872185000002,"3.72099999999999e-05","0","0.00022801000000001","0","0.00059049000000001","9.00000000000068e-06","0.00110224000000005","0.00329476000000014","0.0138768399999998","0.00110224000000005","0.00022801000000001","9.00000000000068e-06","0.000146410000000005","0.00022801000000001","0.00073984000000003","0.0029702500000001","0.00525625000000023","0.00205209000000009","0.00110224000000005","0.0029702500000001","0.00994008999999971","0.0153264399999998","0.0146168099999997","0.00767375999999971","0.0093508899999997","0.0048302500000002","0.00091204000000004","0.00401956000000018","0.00091204000000004","0.000327610000000016","8.10000000000061e-05","0.000146410000000005","0.000327610000000016","0.0026419600000001","0.00525625000000023","0.00366025000000013","8.10000000000061e-05","0.00131044000000007","0.00073984000000003","0.02660161","0.00366025000000013","0.0029702500000001","0.0026419600000001","0.0026419600000001","0.0026419600000001","0.00525625000000023","0.00440896000000021","0.00440896000000021","0.00155236000000004","0.000449440000000014","0.00073984000000003","0.00022801000000001","0.000449440000000014","0.00110224000000005","0.00401956000000018","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",75,"4/21/2016","11:19:30 AM",42.0863,16.523,18.638,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",570,19.4318181818182,0.350351265000002,"0.00363609000000019","0.00440896000000021","0.00363609000000019","0.00204304000000011","0.00363609000000019","0.0071571600000003","0.00328329000000017","0.000734410000000043","0.0138532900000007","0.0317196100000002","0.00874225000000044","0.00568516000000029","0.00400689000000021","0.00232324000000013","0.00568516000000029","0.00765625000000037","0.0131790400000006","0.0176358400000008","0.0111513600000005","0.00874225000000044","0.0131790400000006","0.0256","0.0338928100000003","0.0328334400000002","0.02187441","0.024649","0.0168480400000008","0.00819025000000041","0.0153016900000007","0.00819025000000041","0.00614656000000032","0.00480249000000027","0.00232324000000013","0.00614656000000032","0.0124768900000006","0.0176358400000008","0.0145926400000006","0.00480249000000027","0.000580810000000033","0.00765625000000037","0.0499075600000007","0.0145926400000006","0.0131790400000006","0.0124768900000006","0.0124768900000006","0.0124768900000006","0.0176358400000008","0.0160528900000008","0.0160528900000008","0.00994009000000042","0.00664225000000031","0.00765625000000037","0.00204304000000011","0.00664225000000031","0.00874225000000044","0.0153016900000007","0.0306600100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",76,"4/21/2016","11:19:31 AM",42.1796,16.523,18.7015,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",580,19.7727272727273,0.308987600000002,"0.0040322499999997","0.0153264399999998","0.0168740099999998","0.0153264399999998","0.0118156899999998","0.0153264399999998","0.0219336099999998","0.0145926399999998","0.00820835999999972","0.0328334400000002","0.0583705599999992","0.024649","0.0192932099999999","0.0160782399999998","0.0124768899999998","0.0192932099999999","0.0228009999999999","0.03179089","0.0385336900000003","0.0285948100000001","0.024649","0.03179089","0.049952249999999","0.0613057599999993","0.0598780899999991","0.044689959999999","0.048620249999999","0.0373648900000003","0.023716","0.0350438400000003","0.023716","0.0201356099999999","0.0176358399999999","0.0124768899999998","0.0201356099999999","0.0306950400000001","0.0385336900000003","0.0339664900000001","0.0176358399999999","0.00767375999999971","0.0228009999999999","0.0823116099999996","0.0339664900000001","0.03179089","0.0306950400000001","0.0306950400000001","0.0306950400000001","0.0385336900000003","0.0361760400000003","0.0361760400000003","0.0266342399999999","0.0210249999999999","0.0228009999999999","0.0118156899999998","0.0210249999999999","0.024649","0.0350438400000003","0.0569299599999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",77,"4/21/2016","11:19:32 AM",42.1973,16.523,18.7136,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",590,20.1136363636364,0.255799015000001,"0.000146410000000005","0.00571535999999968","0.0184688099999999","0.0201639999999998","0.0184688099999999","0.0145926399999998","0.0184688099999999","0.0256640399999999","0.0176624099999998","0.0105472899999997","0.0373648900000003","0.0643636899999992","0.0285948100000001","0.0228009999999999","0.0192932099999999","0.0153264399999998","0.0228009999999999","0.02660161","0.0362521600000001","0.0434305600000004","0.0328334400000002","0.0285948100000001","0.0362521600000001","0.0555073599999991","0.0674440899999993","0.0659462399999992","0.049952249999999","0.054102759999999","0.0421891600000004","0.02758921","0.0397204900000004","0.02758921","0.023716","0.0209960099999999","0.0153264399999998","0.023716","0.0350812900000002","0.0434305600000004","0.0385729600000002","0.0209960099999999","0.00994008999999971","0.02660161","0.0894009999999997","0.0385729600000002","0.0362521600000001","0.0350812900000002","0.0350812900000002","0.0350812900000002","0.0434305600000004","0.0409252900000004","0.0409252900000004","0.03073009","0.0246804099999999","0.02660161","0.0145926399999998","0.0246804099999999","0.0285948100000001","0.0397204900000004","0.0628504899999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",78,"4/21/2016","11:19:33 AM",42.1307,16.523,18.6682,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",600,20.4545454545455,0.218343520000001,"0.00206116000000007","0.00110889000000004","0.000912039999999826","0.00819024999999976","0.00933155999999975","0.00819024999999976","0.00568515999999975","0.00819024999999976","0.0131790399999997","0.00765624999999975","0.00328328999999976","0.02187441","0.043388889999999","0.0153016899999999","0.0111513599999998","0.00874224999999978","0.00614655999999976","0.0111513599999998","0.0138532899999998","0.0210249999999999","0.0265690000000001","0.0184416399999999","0.0153016899999999","0.0210249999999999","0.036176039999999","0.0459244899999991","0.044689959999999","0.0317196099999989","0.0350438399999989","0.0256","0.0145684899999998","0.02368521","0.0145684899999998","0.0117939599999998","0.00990024999999981","0.00614655999999976","0.0117939599999998","0.0201356099999999","0.0265690000000001","0.0228009999999999","0.00990024999999981","0.00294848999999976","0.0138532899999998","0.0643129599999994","0.0228009999999999","0.0210249999999999","0.0201356099999999","0.0201356099999999","0.0201356099999999","0.0265690000000001","0.0246176100000001","0.0246176100000001","0.0168740099999998","0.0124768899999998","0.0138532899999998","0.00568515999999975","0.0124768899999998","0.0153016899999999","0.02368521","0.042148089999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",79,"4/21/2016","11:19:34 AM",41.9665,16.523,18.5565,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",610,20.7954545454545,0.236812730000002,"0.0124768899999998","0.0246804099999999","0.0210249999999999","0.00664225000000031","0.000449440000000014","0.00022801000000001","0.000449440000000014","0.00131769000000005","0.000449440000000014","9.60999999999926e-06","0.000585640000000021","0.00295936000000012","0.00131044000000007","0.00933155999999975","0.000144000000000011","3.72099999999999e-05","0.000331240000000008","0.00110889000000004","3.72099999999999e-05","3.60000000000027e-05","0.00110889000000004","0.00263169000000013","0.000580810000000033","0.000144000000000011","0.00110889000000004","0.00616224999999972","0.0105267599999998","0.00994008999999971","0.00440895999999974","0.00570024999999972","0.00233289000000011","8.10000000000061e-05","0.0017808400000001","8.10000000000061e-05","9.60999999999926e-06","0.00014884","0.00110889000000004","9.60999999999926e-06","0.00091204000000004","0.00263169000000013","0.00154449000000006","0.00014884","0.00329476000000014","3.60000000000027e-05","0.0201356099999999","0.00154449000000006","0.00110889000000004","0.00091204000000004","0.00091204000000004","0.00091204000000004","0.00263169000000013","0.00204304000000011","0.00204304000000011","0.000331240000000008","0","3.60000000000027e-05","0.00131769000000005","0","0.000144000000000011","0.0017808400000001","0.00876095999999973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
