"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2","semivar4","semivar6","semivar8","semivar10","semivar12","semivar14","semivar16","semivar18","semivar20","semivar22","semivar24","semivar26","semivar28","semivar30","semivar32","semivar34","semivar36","semivar38","semivar40","semivar42","semivar44","semivar46","semivar48","semivar50","semivar52","semivar54","semivar56","semivar58","semivar60","semivar62","semivar64","semivar66","semivar68","semivar70","semivar72","semivar74","semivar76","semivar78","semivar80","semivar82","semivar84","semivar86","semivar88","semivar90","semivar92","semivar94","semivar96","semivar98","semivar100","semivar102","semivar104","semivar106","semivar108","semivar110","semivar112","semivar114","semivar116","semivar118","semivar120","semivar122","semivar124","semivar126","semivar128","semivar130","semivar132","semivar134","semivar136","semivar138","semivar140","semivar142","semivar144","semivar146","semivar148","semivar150","semivar152","semivar154","semivar156","semivar158","semivar160","semivar162","semivar164","semivar166","semivar168","semivar170","semivar172","semivar174","semivar176","semivar178","semivar180","semivar182","semivar184","semivar186","semivar188","semivar190","semivar192","semivar194","semivar196","semivar198","semivar200","semivar202","semivar204","semivar206","semivar208","semivar210","semivar212","semivar214","semivar216","semivar218","semivar220","semivar222","semivar224","semivar226","semivar228","semivar230","semivar232","semivar234","semivar236","semivar238","semivar240","semivar242","semivar244","semivar246","semivar248","semivar250","semivar252","semivar254","semivar256","semivar258","semivar260","semivar262","semivar264","semivar266","semivar268","semivar270","semivar272","semivar274","semivar276","semivar278","semivar280","semivar282","semivar284","semivar286","semivar288","semivar290","semivar292","semivar294","semivar296","semivar298","semivar300"
"AR-330_H-UNITS_2016-01-15_S",21,"1/15/2016","10:13:27 AM",42.467,13.846,18.8971,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",100,2.01342281879195,11.71207231,"0.0247747600000008","0.086612490000002","0.0566916100000014","0.0320768100000006","0.067496040000001","0.110889000000001","0.120895290000002","0.101761000000002","0.0653824900000005","0.0167184900000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",22,"1/15/2016","10:13:28 AM",42.1822,13.75,18.7033,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",110,2.21476510067114,12.20463933,"0.0375584399999998","0.123341440000002","0.238241610000003","0.186537610000002","0.139054410000001","0.205752960000001","0.277518240000002","0.293222250000003","0.262963840000002","0.20205025","0.10439361","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",23,"1/15/2016","10:13:29 AM",42.0634,13.75,18.6224,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",120,2.41610738255034,12.64454943,"0.00654480999999996","0.0754600899999996","0.186710410000002","0.323761000000003","0.262963840000002","0.205934440000001","0.285690250000001","0.369299290000002","0.387381760000003","0.352479690000002","0.28132416","0.163216","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",24,"1/15/2016","10:13:30 AM",41.9973,13.846,18.5775,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",130,2.61744966442953,12.95977659,"0.00201600999999986","0.0158256399999995","0.102144159999999","0.227529","0.376873210000001","0.311029290000001","0.248701689999999","0.33570436","0.42588676","0.445289290000001","0.40780996","0.330970089999998","0.201511209999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",25,"1/15/2016","10:13:31 AM",41.9301,13.846,18.5317,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",140,2.81879194630872,12.997476445,"0.00209763999999999","0.00822648999999968","0.0294465599999993","0.133517159999998","0.27331984","0.435204090000001","0.36421225","0.296480249999999","0.390875039999999","0.487762559999999","0.508511610000001","0.46840336","0.385765209999998","0.244728089999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",26,"1/15/2016","10:13:32 AM",41.8321,13.846,18.4651,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",150,3.02013422818792,12.709705065,"0.00443556000000015","0.0126337600000002","0.0247432899999998","0.0567392399999996","0.186623999999999","0.347392360000001","0.527511690000003","0.449034010000002","0.373443210000001","0.478587240000001","0.585225000000001","0.607932090000003","0.564001000000002","0.472931289999999","0.315057689999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",27,"1/15/2016","10:13:33 AM",41.7442,13.846,18.4052,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",160,3.22147651006711,12.191832295,"0.00358800999999987","0.01600225","0.02968729","0.0471758399999993","0.0888636099999988","0.241965609999998","0.42159049","0.618110440000001","0.532900000000001","0.450240999999999","0.565052889999999","0.680460009999999","0.704928160000001","0.65755881","0.558905759999998","0.385889439999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",28,"1/15/2016","10:13:34 AM",41.6608,13.75,18.3485,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",170,3.42281879194631,11.502852855,"0.00321488999999992","0.0135955599999996","0.0335622399999998","0.0524409999999996","0.0750212099999987","0.125883039999998","0.300961959999997","0.498435999999999","0.71048041","0.61889689","0.529547289999998","0.653510559999998","0.777218559999998","0.80335369","0.752729759999999","0.646898489999996","0.459548409999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",29,"1/15/2016","10:13:35 AM",41.8474,13.846,18.4755,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",180,3.6241610738255,10.927001225,"0.0161289999999997","0.00494208999999994","0.000108160000000013","0.00315844000000005","0.0104040000000001","0.0215796099999996","0.0518928399999993","0.177746559999998","0.335241000000001","0.512512810000002","0.435204090000001","0.36084049","0.46430596","0.56942116","0.591822490000002","0.548488360000001","0.458735289999999","0.303490809999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_S",30,"1/15/2016","10:13:36 AM",42.1211,13.846,18.6617,NA,"AR-330_H-UNITS_2016-01-15_S_final.csv",190,3.8255033557047,10.5700113,"0.0346704399999998","0.098094239999999","0.0657922499999995","0.03865156","0.0168999999999997","0.00708963999999986","0.00154449000000006","0.00173055999999991","0.0554131599999993","0.154291840000001","0.280582090000002","0.224202250000001","0.17181025","0.245223040000001","0.323078560000001","0.340005610000002","0.307359360000001","0.241179209999999","0.133006089999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
