"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.88461538461538","semivar5.76923076923077","semivar8.65384615384615","semivar11.5384615384615","semivar14.4230769230769","semivar17.3076923076923","semivar20.1923076923077","semivar23.0769230769231","semivar25.9615384615385","semivar28.8461538461538","semivar31.7307692307692","semivar34.6153846153846","semivar37.5","semivar40.3846153846154","semivar43.2692307692308","semivar46.1538461538462","semivar49.0384615384615","semivar51.9230769230769","semivar54.8076923076923","semivar57.6923076923077","semivar60.5769230769231","semivar63.4615384615385","semivar66.3461538461538","semivar69.2307692307692","semivar72.1153846153846","semivar75","semivar77.8846153846154","semivar80.7692307692308","semivar83.6538461538462","semivar86.5384615384615","semivar89.4230769230769","semivar92.3076923076923","semivar95.1923076923077","semivar98.0769230769231","semivar100.961538461538","semivar103.846153846154","semivar106.730769230769","semivar109.615384615385","semivar112.5","semivar115.384615384615","semivar118.269230769231","semivar121.153846153846","semivar124.038461538462","semivar126.923076923077","semivar129.807692307692","semivar132.692307692308","semivar135.576923076923","semivar138.461538461538","semivar141.346153846154","semivar144.230769230769","semivar147.115384615385","semivar150","semivar152.884615384615","semivar155.769230769231","semivar158.653846153846","semivar161.538461538462","semivar164.423076923077","semivar167.307692307692","semivar170.192307692308","semivar173.076923076923","semivar175.961538461538","semivar178.846153846154","semivar181.730769230769","semivar184.615384615385","semivar187.5","semivar190.384615384615","semivar193.269230769231","semivar196.153846153846","semivar199.038461538462","semivar201.923076923077","semivar204.807692307692","semivar207.692307692308","semivar210.576923076923","semivar213.461538461538","semivar216.346153846154","semivar219.230769230769","semivar222.115384615385","semivar225","semivar227.884615384615","semivar230.769230769231","semivar233.653846153846","semivar236.538461538462","semivar239.423076923077","semivar242.307692307692","semivar245.192307692308","semivar248.076923076923","semivar250.961538461538","semivar253.846153846154","semivar256.730769230769","semivar259.615384615385","semivar262.5","semivar265.384615384615","semivar268.269230769231","semivar271.153846153846","semivar274.038461538462","semivar276.923076923077","semivar279.807692307692","semivar282.692307692308","semivar285.576923076923","semivar288.461538461538","semivar291.346153846154","semivar294.230769230769","semivar297.115384615385","semivar300"
"AR-345_TITAN_2015-10-15_R_T1",30,"10/15/2015","9:16:43 AM",43.1032,23.966,19.33,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",240,6.99029126213592,0.189226884999998,"3.60000000000027e-05","0.00206115999999975","0.00822648999999968","0.00770883999999963","0.00443555999999967","0.00265224999999971","0.0040322499999997","0.00937023999999965","0.00770883999999963","0.0125439999999996","0.0111936399999997","0.0105678399999997","0.00571535999999968","0.00879843999999965","0.00822648999999968","0.0153759999999997","0.0193488099999998","0.0153759999999997","0.00571535999999968","0.000912039999999826","0.000449439999999863","0.0011088899999998","0.00443555999999967","0.0139004099999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",31,"10/15/2015","9:16:44 AM",43.1609,23.966,19.3692,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",250,7.28155339805825,0.175826639999998,"0.00153664000000008","0.00110224000000005","0.0071571599999997","0.0168740099999998","0.0161289999999997","0.0111936399999997","0.00822648999999968","0.0105472899999997","0.0184959999999998","0.0161289999999997","0.0228614399999998","0.0210249999999999","0.0201639999999998","0.0131790399999997","0.0176889999999998","0.0168740099999998","0.0266342399999999","0.03179089","0.0266342399999999","0.0131790399999997","0.00481635999999974","0.00364815999999973","0.00525624999999971","0.0111936399999997","0.0246804099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",32,"10/15/2015","9:16:45 AM",43.1476,23.966,19.3602,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",260,7.57281553398058,0.157488684999998,"8.10000000000061e-05","0.00091204000000004","0.000585640000000021","0.00571535999999968","0.0146168099999997","0.0139239999999997","0.00937023999999965","0.00667488999999965","0.00877968999999969","0.0161289999999997","0.0139239999999997","0.0202208399999997","0.0184959999999998","0.0176889999999998","0.0111936399999997","0.0153759999999997","0.0146168099999997","0.0237776399999998","0.0286624899999999","0.0237776399999998","0.0111936399999997","0.00364815999999973","0.00264195999999974","0.0040322499999997","0.00937023999999965","0.0219336099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",33,"10/15/2015","9:16:46 AM",43.1476,23.966,19.3602,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",270,7.86407766990291,0.140428694999998,"0","8.10000000000061e-05","0.00091204000000004","0.000585640000000021","0.00571535999999968","0.0146168099999997","0.0139239999999997","0.00937023999999965","0.00667488999999965","0.00877968999999969","0.0161289999999997","0.0139239999999997","0.0202208399999997","0.0184959999999998","0.0176889999999998","0.0111936399999997","0.0153759999999997","0.0146168099999997","0.0237776399999998","0.0286624899999999","0.0237776399999998","0.0111936399999997","0.00364815999999973","0.00264195999999974","0.0040322499999997","0.00937023999999965","0.0219336099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",34,"10/15/2015","9:16:47 AM",43.0765,23.966,19.3118,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",280,8.15533980582524,0.132698429999998,"0.00234255999999974","0.00234255999999974","0.00329475999999973","0.000331239999999879","0.00058563999999985","0.00073984000000003","0.00525625000000023","0.00484416000000017","0.00234256000000009","0.00110889000000004","0.00205209000000009","0.00617796000000025","0.00484416000000017","0.00879844000000031","0.00767376000000033","0.0071571600000003","0.00329476000000014","0.00571536000000022","0.00525625000000023","0.0111936400000004","0.0146168100000006","0.0111936400000004","0.00329476000000014","0.000144000000000011","9.00000000000068e-06","0.00022801000000001","0.00234256000000009","0.00994009000000042","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",35,"10/15/2015","9:16:48 AM",43.0276,23.966,19.2785,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",290,8.44660194174757,0.130863154999998,"0.00110889000000004","0.00667488999999965","0.00667488999999965","0.00822648999999968","0.00265224999999971","0.00330624999999971","3.72099999999999e-05","0.00153664000000008","0.00131769000000005","0.00022801000000001","0","0.000144000000000011","0.00205209000000009","0.00131769000000005","0.00366025000000013","0.00294849000000015","0.00263169000000013","0.000580810000000033","0.00178929000000008","0.00153664000000008","0.00525625000000023","0.00767376000000033","0.00525625000000023","0.000580810000000033","0.000453690000000004","0.000918090000000027","0.000331240000000008","0.00022801000000001","0.00440896000000021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",36,"10/15/2015","9:16:49 AM",43.0143,23.966,19.2695,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",300,8.7378640776699,0.129761904999998,"8.10000000000061e-05","0.00178929000000008","0.00822648999999968","0.00822648999999968","0.00994008999999971","0.0036602499999997","0.00442224999999971","0.00022801000000001","0.00091204000000004","0.000745290000000018","3.72099999999999e-05","8.10000000000061e-05","9.00000000000068e-06","0.00131769000000005","0.000745290000000018","0.00265225000000008","0.00205209000000009","0.00178929000000008","0.00022801000000001","0.00110889000000004","0.00091204000000004","0.00403225000000016","0.00617796000000025","0.00403225000000016","0.00022801000000001","0.000918090000000027","0.00154449000000006","0.00073984000000003","3.72099999999999e-05","0.00329476000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",37,"10/15/2015","9:16:50 AM",43.0143,23.966,19.2695,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",310,9.02912621359223,0.129604719999998,"0","8.10000000000061e-05","0.00178929000000008","0.00822648999999968","0.00822648999999968","0.00994008999999971","0.0036602499999997","0.00442224999999971","0.00022801000000001","0.00091204000000004","0.000745290000000018","3.72099999999999e-05","8.10000000000061e-05","9.00000000000068e-06","0.00131769000000005","0.000745290000000018","0.00265225000000008","0.00205209000000009","0.00178929000000008","0.00022801000000001","0.00110889000000004","0.00091204000000004","0.00403225000000016","0.00617796000000025","0.00403225000000016","0.00022801000000001","0.000918090000000027","0.00154449000000006","0.00073984000000003","3.72099999999999e-05","0.00329476000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",38,"10/15/2015","9:16:51 AM",43.0498,23.966,19.2936,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",320,9.32038834951456,0.135522414999998,"0.000580810000000033","0.000580810000000033","0.00022801000000001","0.000331240000000008","0.00443555999999967","0.00443555999999967","0.00571535999999968","0.00132495999999977","0.00179775999999975","8.10000000000061e-05","0.00294849000000015","0.0026419600000001","0.00091204000000004","0.00022801000000001","0.000734410000000043","0.00364816000000016","0.0026419600000001","0.00571536000000022","0.00481636000000023","0.00440896000000021","0.00153664000000008","0.00329476000000014","0.00294849000000015","0.00767376000000033","0.0105472900000005","0.00767376000000033","0.00153664000000008","3.8439999999997e-05","0.000231040000000003","9.60999999999926e-06","0.00091204000000004","0.00664225000000031","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",39,"10/15/2015","9:16:52 AM",43.072,23.966,19.3088,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",330,9.61165048543689,0.136579259999998,"0.000231040000000003","0.00154449000000006","0.00154449000000006","0.000918090000000027","9.00000000000068e-06","0.00264195999999974","0.00264195999999974","0.00364815999999973","0.000449439999999863","0.000739839999999837","0.000585640000000021","0.0048302500000002","0.00443556000000015","0.00206116000000007","0.000918090000000027","0.00178929000000008","0.00571536000000022","0.00443556000000015","0.00824464000000028","0.0071571600000003","0.00665856000000027","0.00295936000000012","0.00527076000000019","0.0048302500000002","0.0105678400000004","0.0139004100000006","0.0105678400000004","0.00295936000000012","8.10000000000061e-05","0","0.000146410000000005","0.00206116000000007","0.00935089000000039","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",40,"10/15/2015","9:16:53 AM",43.0987,23.966,19.3269,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",340,9.90291262135922,0.120794429999998,"0.000327609999999888","0.0011088899999998","0.00329475999999973","0.00329475999999973","0.00234255999999974","0.000228009999999903","0.00110889000000004","0.00110889000000004","0.00178929000000008","9.60999999999926e-06","8.2810000000002e-05","0.00178928999999977","0.00767375999999971","0.00717408999999966","0.0040322499999997","0.00234255999999974","0.00364815999999973","0.00877968999999969","0.00717408999999966","0.0118592099999997","0.0105472899999997","0.00994008999999971","0.00525624999999971","0.00822648999999968","0.00767375999999971","0.0146168099999997","0.0184959999999998","0.0146168099999997","0.00525624999999971","0.00073440999999985","0.000327609999999888","0.000912039999999826","0.0040322499999997","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",41,"10/15/2015","9:16:54 AM",43.0853,23.966,19.3178,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",350,10.1941747572816,0.106466999999998,"8.2810000000002e-05","8.09999999999422e-05","0.00058563999999985","0.00233288999999977","0.00233288999999977","0.00154448999999978","3.59999999999601e-05","0.00179776000000006","0.00179776000000006","0.0026419600000001","0.00014884","0.000331240000000008","0.00110223999999982","0.00616224999999972","0.00571535999999968","0.00295935999999973","0.00154448999999978","0.00263168999999976","0.0071571599999997","0.00571535999999968","0.00996003999999967","0.00876095999999973","0.00820835999999972","0.00401955999999973","0.00665855999999969","0.00616224999999972","0.0124992399999997","0.0161036099999998","0.0124992399999997","0.00401955999999973","0.000323999999999897","8.09999999999422e-05","0.000445209999999874","0.00295935999999973","0.0111724899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",42,"10/15/2015","9:16:55 AM",43.0987,23.966,19.3269,20,"AR-345_TITAN_2015-10-15_R_T1_final.csv",360,10.4854368932039,0.0938951799999989,"8.2810000000002e-05","0","0.000327609999999888","0.0011088899999998","0.00329475999999973","0.00329475999999973","0.00234255999999974","0.000228009999999903","0.00110889000000004","0.00110889000000004","0.00178929000000008","9.60999999999926e-06","8.2810000000002e-05","0.00178928999999977","0.00767375999999971","0.00717408999999966","0.0040322499999997","0.00234255999999974","0.00364815999999973","0.00877968999999969","0.00717408999999966","0.0118592099999997","0.0105472899999997","0.00994008999999971","0.00525624999999971","0.00822648999999968","0.00767375999999971","0.0146168099999997","0.0184959999999998","0.0146168099999997","0.00525624999999971","0.00073440999999985","0.000327609999999888","0.000912039999999826","0.0040322499999997","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",50,"10/15/2015","9:17:03 AM",43.0853,23.966,19.3178,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",370,10.7766990291262,0.0930007249999991,"8.2810000000002e-05","0","8.2810000000002e-05","8.09999999999422e-05","0.00058563999999985","0.00233288999999977","0.00233288999999977","0.00154448999999978","3.59999999999601e-05","0.00179776000000006","0.00179776000000006","0.0026419600000001","0.00014884","0.000331240000000008","0.00110223999999982","0.00616224999999972","0.00571535999999968","0.00295935999999973","0.00154448999999978","0.00263168999999976","0.0071571599999997","0.00571535999999968","0.00996003999999967","0.00876095999999973","0.00820835999999972","0.00401955999999973","0.00665855999999969","0.00616224999999972","0.0124992399999997","0.0161036099999998","0.0124992399999997","0.00401955999999973","0.000323999999999897","8.09999999999422e-05","0.000445209999999874","0.00295935999999973","0.0111724899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",51,"10/15/2015","9:17:04 AM",43.0455,23.966,19.2907,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",380,11.0679611650485,0.108436189999998,"0.00073440999999985","0.00131043999999981","0.00073440999999985","0.00131043999999981","0.000327610000000016","8.41000000000201e-06","0.000449440000000014","0.000449440000000014","0.00014884","0.000445210000000024","0.00483024999999971","0.00483024999999971","0.00616224999999972","0.00154448999999978","0.00205208999999977","3.72099999999999e-05","0.0026419600000001","0.00235225000000006","0.000745290000000018","0.00014884","0.000585640000000021","0.00330625000000011","0.00235225000000006","0.00528529000000016","0.00442225000000018","0.00403225000000016","0.00131769000000005","0.0029702500000001","0.0026419600000001","0.00717409000000026","0.00996004000000038","0.00717409000000026","0.00131769000000005","8.2810000000002e-05","0.000327610000000016","3.60000000000027e-05","0.000745290000000018","0.00617796000000025","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",52,"10/15/2015","9:17:05 AM",43.0231,23.966,19.2755,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",390,11.3592233009709,0.130493769999998,"0.000231040000000003","0.00178928999999977","0.00264195999999974","0.00178928999999977","0.00264195999999974","0.00110889000000004","0.000327610000000016","3.60000000000027e-05","3.60000000000027e-05","9.00000000000068e-06","0.00131769000000005","0.00717408999999966","0.00717408999999966","0.00877968999999969","0.00297024999999971","0.0036602499999997","8.2810000000002e-05","0.00131044000000007","0.00110889000000004","0.000146410000000005","9.00000000000068e-06","8.10000000000061e-05","0.00178929000000008","0.00110889000000004","0.00330625000000011","0.00263169000000013","0.00233289000000011","0.000445210000000024","0.00154449000000006","0.00131044000000007","0.0048302500000002","0.0071571600000003","0.0048302500000002","0.000445210000000024","0.00059049000000001","0.00110889000000004","0.000449440000000014","0.000146410000000005","0.00401956000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",53,"10/15/2015","9:17:06 AM",43.0543,23.966,19.2967,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",400,11.6504854368932,0.138463819999998,"0.000449440000000014","3.60000000000027e-05","0.000445209999999874","0.000912039999999826","0.000445209999999874","0.000912039999999826","0.000146410000000005","9.60999999999926e-06","0.00073984000000003","0.00073984000000003","0.000331240000000008","0.00022801000000001","0.0040322499999997","0.0040322499999997","0.00525624999999971","0.0011088899999998","0.00154448999999978","0.000146410000000005","0.00329476000000014","0.0029702500000001","0.00110889000000004","0.000331240000000008","0.00091204000000004","0.00403225000000016","0.0029702500000001","0.00619369000000021","0.00525625000000023","0.0048302500000002","0.00178929000000008","0.00366025000000013","0.00329476000000014","0.00822649000000032","0.0111936400000004","0.00822649000000032","0.00178929000000008","9.60999999999926e-06","0.000146410000000005","0","0.00110889000000004","0.0071571600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",54,"10/15/2015","9:17:07 AM",43.041,23.966,19.2877,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",410,11.9417475728155,0.137082279999998,"8.10000000000061e-05","0.00014884","9.00000000000068e-06","0.000906009999999841","0.0015366399999998","0.000906009999999841","0.0015366399999998","0.000445210000000024","3.48100000000054e-05","0.000331240000000008","0.000331240000000008","8.46399999999977e-05","0.000580810000000033","0.00525624999999971","0.00525624999999971","0.00664224999999973","0.00178928999999977","0.00233288999999977","9.60999999999926e-06","0.00234256000000009","0.00207025000000005","0.00059049000000001","8.46399999999977e-05","0.000449440000000014","0.0029702500000001","0.00207025000000005","0.00485809000000014","0.00403225000000016","0.00366025000000013","0.00110889000000004","0.00265225000000008","0.00234256000000009","0.00667489000000024","0.00937024000000034","0.00667489000000024","0.00110889000000004","0.000146410000000005","0.000445210000000024","8.10000000000061e-05","0.00059049000000001","0.00571536000000022","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",55,"10/15/2015","9:17:08 AM",43.0677,23.966,19.3058,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",420,12.2330097087379,0.126601174999998,"0.000327610000000016","8.2810000000002e-05","0.000918090000000027","0.00022801000000001","0.000143999999999926","0.000445209999999874","0.000143999999999926","0.000445209999999874","9.00000000000068e-06","0.00014884","0.00131769000000005","0.00131769000000005","0.000745290000000018","3.60000000000027e-05","0.00295935999999973","0.00295935999999973","0.00401955999999973","0.00058563999999985","0.000912039999999826","0.000449440000000014","0.00442225000000018","0.00404496000000013","0.00179776000000006","0.000745290000000018","0.00154449000000006","0.00527076000000019","0.00404496000000013","0.00770884000000025","0.00665856000000027","0.00617796000000025","0.0026419600000001","0.00484416000000017","0.00442225000000018","0.00996004000000038","0.0132020100000005","0.00996004000000038","0.0026419600000001","3.60000000000027e-05","9.00000000000068e-06","8.2810000000002e-05","0.00179776000000006","0.00877969000000036","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T1",56,"10/15/2015","9:17:09 AM",43.0987,23.966,19.3269,NA,"AR-345_TITAN_2015-10-15_R_T1_final.csv",430,12.5242718446602,0.108616239999999,"0.000445209999999874","0.0015366399999998","0.000912039999999826","0.00264195999999974","0.00131043999999981","8.2810000000002e-05","0","8.2810000000002e-05","0","0.000327609999999888","0.0011088899999998","0.00329475999999973","0.00329475999999973","0.00234255999999974","0.000228009999999903","0.00110889000000004","0.00110889000000004","0.00178929000000008","9.60999999999926e-06","8.2810000000002e-05","0.00178928999999977","0.00767375999999971","0.00717408999999966","0.0040322499999997","0.00234255999999974","0.00364815999999973","0.00877968999999969","0.00717408999999966","0.0118592099999997","0.0105472899999997","0.00994008999999971","0.00525624999999971","0.00822648999999968","0.00767375999999971","0.0146168099999997","0.0184959999999998","0.0146168099999997","0.00525624999999971","0.00073440999999985","0.000327609999999888","0.000912039999999826","0.0040322499999997","0.0131790399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
