"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.54237288135593","semivar5.08474576271186","semivar7.6271186440678","semivar10.1694915254237","semivar12.7118644067797","semivar15.2542372881356","semivar17.7966101694915","semivar20.3389830508475","semivar22.8813559322034","semivar25.4237288135593","semivar27.9661016949153","semivar30.5084745762712","semivar33.0508474576271","semivar35.5932203389831","semivar38.135593220339","semivar40.6779661016949","semivar43.2203389830508","semivar45.7627118644068","semivar48.3050847457627","semivar50.8474576271186","semivar53.3898305084746","semivar55.9322033898305","semivar58.4745762711864","semivar61.0169491525424","semivar63.5593220338983","semivar66.1016949152542","semivar68.6440677966102","semivar71.1864406779661","semivar73.728813559322","semivar76.271186440678","semivar78.8135593220339","semivar81.3559322033898","semivar83.8983050847458","semivar86.4406779661017","semivar88.9830508474576","semivar91.5254237288136","semivar94.0677966101695","semivar96.6101694915254","semivar99.1525423728814","semivar101.694915254237","semivar104.237288135593","semivar106.779661016949","semivar109.322033898305","semivar111.864406779661","semivar114.406779661017","semivar116.949152542373","semivar119.491525423729","semivar122.033898305085","semivar124.576271186441","semivar127.118644067797","semivar129.661016949153","semivar132.203389830508","semivar134.745762711864","semivar137.28813559322","semivar139.830508474576","semivar142.372881355932","semivar144.915254237288","semivar147.457627118644","semivar150","semivar152.542372881356","semivar155.084745762712","semivar157.627118644068","semivar160.169491525424","semivar162.71186440678","semivar165.254237288136","semivar167.796610169492","semivar170.338983050847","semivar172.881355932203","semivar175.423728813559","semivar177.966101694915","semivar180.508474576271","semivar183.050847457627","semivar185.593220338983","semivar188.135593220339","semivar190.677966101695","semivar193.220338983051","semivar195.762711864407","semivar198.305084745763","semivar200.847457627119","semivar203.389830508475","semivar205.932203389831","semivar208.474576271186","semivar211.016949152542","semivar213.559322033898","semivar216.101694915254","semivar218.64406779661","semivar221.186440677966","semivar223.728813559322","semivar226.271186440678","semivar228.813559322034","semivar231.35593220339","semivar233.898305084746","semivar236.440677966102","semivar238.983050847458","semivar241.525423728814","semivar244.067796610169","semivar246.610169491525","semivar249.152542372881","semivar251.694915254237","semivar254.237288135593","semivar256.779661016949","semivar259.322033898305","semivar261.864406779661","semivar264.406779661017","semivar266.949152542373","semivar269.491525423729","semivar272.033898305085","semivar274.576271186441","semivar277.118644067797","semivar279.661016949153","semivar282.203389830508","semivar284.745762711864","semivar287.28813559322","semivar289.830508474576","semivar292.372881355932","semivar294.915254237288","semivar297.457627118644","semivar300"
"AR-372_NR2_2015-12-09_R_T2",23,"12/9/2015","1:18:34 PM",40.4323,17.094,17.51254597,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",100,2.56410256410256,0.762598229977556,"0.000330086034792783","8.56130044089838e-06","0","9.37627268489133e-06","0.00179137091866808","0.00179137091866808","0.000912789113759995","0.00329048394030784","0.0124991304362403","0.0296612163994629","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",24,"12/9/2015","1:18:35 PM",40.4013,17.094,17.49145173,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",110,2.82051282051282,0.847127184817532,"0.000444966961177602","0.00154154469149985","0.000330086034792912","0.000444966961177602","0.000583527312816034","0.00402194799856888","0.00402194799856888","8.31408417855977e-05","0.00131540409225015","0.00822744600577305","0.0228403010808069","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",25,"12/9/2015","1:18:36 PM",40.428,17.094,17.50962,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",120,3.07692307692308,0.948450674780675,"0.000330086034792912","8.56130044089838e-06","0.000444966961177452","0","8.56130044089838e-06","3.58566230415797e-05","0.00204761318031355","0.00204761318031355","0.000744549262144911","0.00296336192803316","0.0118534477121319","0.0286619313127231","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",26,"12/9/2015","1:18:37 PM",40.459,17.094,17.53071424,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",130,3.33333333333333,1.02744294703036,"0.000444966961177452","0.00154154469149985","0.000330086034792783","0","0.000444966961177452","0.000330086034792783","0.000228197278439945","0.000583527795942545","0.000583527795942545","0.00234068922964858","0.00570493347161993","0.0168916238381278","0.0362493383269075","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",27,"12/9/2015","1:18:38 PM",40.5301,17.094,17.57909492,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",140,3.58974358974359,1.04991100833591,"0.0023406901972625","0.00482676450900606","0.00768132875337573","0.00442876274610221","0.0023406901972625","0.00482676450900606","0.00442876274610221","0.0040305839321343","0.000586819617409506","0.000586819617409506","0.00936275885382206","0.0153541069186561","0.0318081731843711","0.0570126744664926","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",28,"12/9/2015","1:18:39 PM",40.5701,17.094,17.6063133,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",150,3.84615384615385,1.01251449255799,"0.000740840209824442","0.00571521787288388","0.00934959426488967","0.0131931802628646","0.00879231217532864","0.00571521787288388","0.00934959426488967","0.00879231217532864","0.0082274441916676","0.00264635549870748","0.00264635549870748","0.0153709734508725","0.0228402980582051","0.0422577257075854","0.0707515578697226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",29,"12/9/2015","1:18:40 PM",40.5568,17.094,17.59726319,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",160,4.1025641025641,0.958994124500251,"8.1904491012108e-05","0.000330086034792912","0.00442876274610268","0.00768132875337573","0.0111960650673312","0.00717700736452809","0.00442876274610268","0.00768132875337573","0.00717700736452809","0.00666756352152243","0.00179713507831676","0.00179713507831676","0.013208817553344","0.0201867150336017","0.0386188251698925","0.0660189549775714","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",30,"12/9/2015","1:18:41 PM",40.4945,17.094,17.55487056,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",170,4.35897435897436,0.926398353556681,"0.00179713507831676","0.00264635549870748","0.000586819617409506","0.000583527795942545","0.00204761318031355","0.00402194799856888","0.00179137091866808","0.000583527795942545","0.00204761318031355","0.00179137091866808","0.00154154547675049","0","0","0.00526161491826006","0.00993756376252927","0.0237542382008102","0.0460312347821887","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",31,"12/9/2015","1:18:42 PM",40.499,17.094,17.55793263,55,"AR-372_NR2_2015-12-09_R_T2_final.csv",180,4.61538461538461,0.930477974293941,"9.37627268489133e-06","0.00154689294991358","0.00234068922964892","0.000447842518044078","0.000740840754192187","0.00233411021751671","0.00441971006480979","0.00205994890595545","0.000740840754192187","0.00233411021751671","0.00205994890595545","0.00179137091866808","9.37627268489133e-06","9.37627268489133e-06","0.00571521787288334","0.0105574392003601","0.0247074920392687","0.0473545386165604","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",39,"12/9/2015","1:18:50 PM",40.4502,17.094,17.5247262,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",190,4.87179487179487,0.984289464986529,"0.00110266699334489","0.000908682439809679","0.00526161491826006","0.00665645488641002","0.00295595771443833","3.58566230415797e-05","0.000228197278439945","0.0011071903537808","0.000148358002852862","3.58566230415797e-05","0.000228197278439945","0.000148358002852862","8.31408417855977e-05","0.000908682439809679","0.000908682439809679","0.00179713507831676","0.00483622467642097","0.0153709759304674","0.0340050380607025","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T2",40,"12/9/2015","1:18:51 PM",40.468,17.094,17.53683838,NA,"AR-372_NR2_2015-12-09_R_T2_final.csv",200,5.12820512820513,1.02255810106635,"0.000146704904352376","0.000444967383062537","0.000325159515552482","0.00365115766353618","0.00482676450900655","0.00178561517277163","3.75050907396088e-05","0.000740840209824248","0.00205994799822228","0.000590121183607978","3.75050907396088e-05","0.000740840209824248","0.000590121183607978","0.000450727336515553","0.000325159515552482","0.000325159515552482","0.00297077431313582","0.00666756352152243","0.018521010689286","0.0386188251698925","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
