"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.91082802547771","semivar3.82165605095541","semivar5.73248407643312","semivar7.64331210191083","semivar9.55414012738854","semivar11.4649681528662","semivar13.3757961783439","semivar15.2866242038217","semivar17.1974522292994","semivar19.1082802547771","semivar21.0191082802548","semivar22.9299363057325","semivar24.8407643312102","semivar26.7515923566879","semivar28.6624203821656","semivar30.5732484076433","semivar32.484076433121","semivar34.3949044585987","semivar36.3057324840764","semivar38.2165605095541","semivar40.1273885350318","semivar42.0382165605096","semivar43.9490445859873","semivar45.859872611465","semivar47.7707006369427","semivar49.6815286624204","semivar51.5923566878981","semivar53.5031847133758","semivar55.4140127388535","semivar57.3248407643312","semivar59.2356687898089","semivar61.1464968152866","semivar63.0573248407643","semivar64.968152866242","semivar66.8789808917197","semivar68.7898089171974","semivar70.7006369426752","semivar72.6114649681529","semivar74.5222929936306","semivar76.4331210191083","semivar78.343949044586","semivar80.2547770700637","semivar82.1656050955414","semivar84.0764331210191","semivar85.9872611464968","semivar87.8980891719745","semivar89.8089171974522","semivar91.7197452229299","semivar93.6305732484076","semivar95.5414012738854","semivar97.4522292993631","semivar99.3630573248408","semivar101.273885350318","semivar103.184713375796","semivar105.095541401274","semivar107.006369426752","semivar108.917197452229","semivar110.828025477707","semivar112.738853503185","semivar114.649681528662","semivar116.56050955414","semivar118.471337579618","semivar120.382165605096","semivar122.292993630573","semivar124.203821656051","semivar126.114649681529","semivar128.025477707006","semivar129.936305732484","semivar131.847133757962","semivar133.757961783439","semivar135.668789808917","semivar137.579617834395","semivar139.490445859873","semivar141.40127388535","semivar143.312101910828","semivar145.222929936306","semivar147.133757961783","semivar149.044585987261","semivar150.955414012739","semivar152.866242038217","semivar154.777070063694","semivar156.687898089172","semivar158.59872611465","semivar160.509554140127","semivar162.420382165605","semivar164.331210191083","semivar166.242038216561","semivar168.152866242038","semivar170.063694267516","semivar171.974522292994","semivar173.885350318471","semivar175.796178343949","semivar177.707006369427","semivar179.617834394904","semivar181.528662420382","semivar183.43949044586","semivar185.350318471338","semivar187.261146496815","semivar189.171974522293","semivar191.082802547771","semivar192.993630573248","semivar194.904458598726","semivar196.815286624204","semivar198.726114649682","semivar200.636942675159","semivar202.547770700637","semivar204.458598726115","semivar206.369426751592","semivar208.28025477707","semivar210.191082802548","semivar212.101910828025","semivar214.012738853503","semivar215.923566878981","semivar217.834394904459","semivar219.745222929936","semivar221.656050955414","semivar223.566878980892","semivar225.477707006369","semivar227.388535031847","semivar229.299363057325","semivar231.210191082803","semivar233.12101910828","semivar235.031847133758","semivar236.942675159236","semivar238.853503184713","semivar240.764331210191","semivar242.675159235669","semivar244.585987261146","semivar246.496815286624","semivar248.407643312102","semivar250.31847133758","semivar252.229299363057","semivar254.140127388535","semivar256.050955414013","semivar257.96178343949","semivar259.872611464968","semivar261.783439490446","semivar263.694267515924","semivar265.605095541401","semivar267.515923566879","semivar269.426751592357","semivar271.337579617834","semivar273.248407643312","semivar275.15923566879","semivar277.070063694268","semivar278.980891719745","semivar280.891719745223","semivar282.802547770701","semivar284.713375796178","semivar286.624203821656","semivar288.535031847134","semivar290.445859872611","semivar292.356687898089","semivar294.267515923567","semivar296.178343949045","semivar298.089171974522","semivar300"
"AR-370_NR2_2015-09-09_R_T1",133,"9/9/2015","11:46:30 AM",36.9608,27.665,15.1503,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1050,20.1923076923077,2.80957366,"0.000912039999999933","0.00235224999999989","0.00110888999999992","0.000334889999999999","0.00299209000000005","0.00722500000000015","0.00887364000000014","0.00447561000000005","0.000924160000000012","0","0.00207936000000003","0.00368449000000008","0.00577600000000008","0.00944784000000016","0.00944784000000016","0.00531441000000009","0.00059049000000001","0.00267289000000003","0.00776161000000013","0.0100600900000001","0.0106708900000002","0.0221414399999999","0.03207681","0.0377524900000001","0.0268959999999999","0.0221414399999999","0.02785561","0.0162562499999999","0.0100600900000001","0.0249324099999999","0.0249324099999999","0.0289","0.03101121","0.03207681","0.03896676","0.03429904","0.0221414399999999","0.0126337600000002","0.0106708900000002","0.0140422500000002","0.0268959999999999","0.0413715600000001","0.0619512100000004","0.0666156100000003","0.0681210000000005","0.0413715600000001","0.0195160899999999","0.00829921000000015","0.00722500000000015","0.0212284899999999","0.0518017600000003","0.0849139600000007","0.10349089","0.0940035599999997","0.0849139600000007","0.0589518400000004","0.0696960000000006","0.12397441","0.10543009","0.0996664899999998","0.0884467599999998","0.0477859600000002","0.0401601600000001","0.02785561","0.0258888099999999","0.0331604100000001","0.0560742400000003","0.0813960900000007","0.0921122499999998","0.0903002499999997","0.0796932900000006","0.0730080400000005","0.0634536100000005","0.0779526400000007","0.0589518400000004","0.0589518400000004","0.0634536100000005","0.0604668100000003","0.0666156100000003","0.0779526400000007","0.0813960900000007","0.0713424100000005","0.0813960900000007","0.0186868900000003","0.0377524900000001","0.0413715600000001","0.0560742400000003","0.0604668100000003","0.0619512100000004","0.0634536100000005","0.0849139600000007","0.0996664899999998","0.11148921","0.11350161","0.0958521599999998","0.0634536100000005","0.0464402500000002","0.0491065600000002","0.0762864400000006","0.0884467599999998","0.0940035599999997","0.0796932900000006","0.0546624400000002","0.0491065600000002","0.0477859600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",134,"9/9/2015","11:46:31 AM",36.9698,27.665,15.1565,10,"AR-370_NR2_2015-09-09_R_T1_final.csv",1060,20.3846153846154,2.74892426,"3.8439999999997e-05","0.0013249599999999","0.00299208999999985","0.00156024999999988","0.000146410000000005","0.00235225000000006","0.00620944000000017","0.00774400000000017","0.00368449000000008","0.000585640000000021","3.8439999999997e-05","0.00155236000000004","0.0029702500000001","0.00487204000000011","0.0082810000000002","0.0082810000000002","0.00444889000000012","0.000327610000000016","0.00207025000000005","0.00670761000000016","0.00885481000000018","0.00942841000000021","0.02033476","0.0298944100000001","0.0353816100000001","0.02490084","0.02033476","0.0258244900000001","0.0147136899999999","0.00885481000000018","0.02301289","0.02301289","0.0268304400000001","0.0288660100000001","0.0298944100000001","0.0365574400000001","0.0320410000000001","0.02033476","0.0112784400000003","0.00942841000000021","0.0126112900000003","0.02490084","0.0388878400000002","0.0589032900000005","0.0634536100000005","0.0649230400000006","0.0388878400000002","0.0178222499999999","0.00720801000000018","0.00620944000000017","0.01946025","0.0490179600000004","0.0813390400000008","0.0995402500000001","0.0902401599999999","0.0813390400000008","0.0559795600000005","0.0664608400000007","0.11964681","0.10144225","0.0957902499999999","0.0847974399999999","0.0451137600000003","0.0377136400000001","0.0258244900000001","0.02393209","0.0309408100000001","0.0531763600000004","0.0778968100000008","0.0883872899999999","0.0866124899999999","0.0762312100000007","0.0696960000000006","0.0603684900000006","0.0745290000000008","0.0559795600000005","0.0559795600000005","0.0603684900000006","0.0574560900000004","0.0634536100000005","0.0745290000000008","0.0778968100000008","0.0680688100000006","0.0778968100000008","0.0170302500000004","0.0353816100000001","0.0388878400000002","0.0531763600000004","0.0574560900000004","0.0589032900000005","0.0603684900000006","0.0813390400000008","0.0957902499999999","0.10738729","0.10936249","0.0920515599999999","0.0603684900000006","0.0438064900000003","0.0463971600000003","0.0729000000000007","0.0847974399999999","0.0902401599999999","0.0762312100000007","0.0518017600000003","0.0463971600000003","0.0451137600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",140,"9/9/2015","11:46:37 AM",36.9743,27.665,15.1595,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1070,20.5769230769231,2.75707867,"9.00000000000068e-06","8.46399999999977e-05","0.0015523599999999","0.00332928999999986","0.00180624999999989","8.2810000000002e-05","0.00207025000000005","0.00574564000000015","0.00722500000000015","0.00332929000000006","0.000449440000000014","8.46399999999977e-05","0.00132496000000003","0.00265225000000008","0.00446224000000009","0.00774400000000017","0.00774400000000017","0.0040576900000001","0.00022801000000001","0.00180625000000004","0.00622521000000014","0.00829921000000015","0.00885481000000018","0.0194881599999999","0.0288660100000001","0.0342620100000001","0.0239630399999999","0.0194881599999999","0.0248692900000001","0.0139948899999999","0.00829921000000015","0.02211169","0.02211169","0.02585664","0.02785561","0.0288660100000001","0.0354192400000001","0.0309760000000001","0.0194881599999999","0.0106502400000002","0.00885481000000018","0.0119464900000002","0.0239630399999999","0.0377136400000001","0.0574560900000004","0.0619512100000004","0.0634032400000006","0.0377136400000001","0.0170302499999999","0.00670761000000016","0.00574564000000015","0.01863225","0.0476985600000004","0.0796368400000007","0.09765625","0.0884467599999998","0.0796368400000007","0.0545689600000004","0.0649230400000006","0.11758041","0.0995402500000001","0.0939422499999999","0.0830592399999999","0.0438483600000002","0.0365574400000001","0.0248692900000001","0.02301289","0.0298944100000001","0.0518017600000003","0.0762312100000007","0.0866124899999999","0.0848556899999998","0.0745836100000007","0.0681210000000005","0.0589032900000005","0.0729000000000007","0.0545689600000004","0.0545689600000004","0.0589032900000005","0.0560268900000004","0.0619512100000004","0.0729000000000007","0.0762312100000007","0.0665124100000006","0.0762312100000007","0.0162562500000003","0.0342620100000001","0.0377136400000001","0.0518017600000003","0.0560268900000004","0.0574560900000004","0.0589032900000005","0.0796368400000007","0.0939422499999999","0.10543009","0.10738729","0.0902401599999999","0.0589032900000005","0.0425596900000002","0.0451137600000003","0.0712890000000007","0.0830592399999999","0.0884467599999998","0.0745836100000007","0.0504451600000003","0.0451137600000003","0.0438483600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",141,"9/9/2015","11:46:38 AM",37.05,27.665,15.211,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1080,20.7692307692308,2.781035165,"0.00265225000000008","0.0029702500000001","0.00368449000000008","0.00826280999999992","0.0119246399999999","0.00883599999999989","0.00179776000000006","3.60000000000027e-05","0.00059049000000001","0.00112225000000001","3.8439999999997e-05","0.000918090000000027","0.00368449000000008","0.00022801000000001","0","0.000234089999999996","0.00133225000000001","0.00133225000000001","0.00014884","0.00132496000000003","8.10000000000061e-05","0.000750760000000005","0.00156816000000001","0.00181476000000002","0.00776160999999982","0.0140185599999999","0.0178489599999999","0.0106708899999998","0.00776160999999982","0.0112784399999999","0.00446223999999985","0.00156816000000001","0.00944783999999982","0.00944783999999982","0.0119464899999998","0.0133171599999998","0.0140185599999999","0.0186868899999998","0.0155002499999998","0.00776160999999982","0.00267289000000003","0.00181476000000002","0.00334084000000003","0.0106708899999998","0.0203632899999999","0.0354192400000001","0.03896676","0.0401200900000001","0.0203632899999999","0.00624099999999982","0.000924160000000012","0.00059049000000001","0.00722499999999984","0.02785561","0.0532224900000003","0.0681209999999996","0.0604668099999995","0.0532224900000003","0.0331604100000001","0.0413308900000002","0.0849139599999997","0.0696959999999997","0.0650249999999995","0.0560268899999995","0.0249324099999999","0.0195160899999999","0.0112784399999999","0.0100400399999998","0.0147379599999999","0.03101121","0.0504451600000003","0.0589518399999995","0.0575040399999995","0.0491065600000002","0.0438902500000001","0.0365574400000001","0.0477422500000003","0.0331604100000001","0.0331604100000001","0.0365574400000001","0.03429904","0.03896676","0.0477422500000003","0.0504451600000003","0.0426009600000001","0.0504451600000003","0.00577600000000008","0.0178489599999999","0.0203632899999999","0.03101121","0.03429904","0.0354192400000001","0.0365574400000001","0.0532224900000003","0.0650249999999995","0.0746382399999996","0.0762864399999996","0.0619512099999995","0.0365574400000001","0.0239630399999999","0.0258888099999999","0.0464402500000002","0.0560268899999995","0.0604668099999995","0.0491065600000002","0.0299636099999999","0.0258888099999999","0.0249324099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",142,"9/9/2015","11:46:39 AM",37.0189,27.665,15.1899,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1090,20.9615384615385,2.7452707,"0.000445210000000024","0.000924160000000012","0.00111556000000002","0.00156816000000001","0.00487203999999986","0.00776160999999982","0.00531440999999983","0.000453690000000004","0.00022801000000001","0.00206116000000007","0.00298116000000007","0.000745290000000018","8.46399999999977e-05","0.00156816000000001","3.60000000000027e-05","0.000445210000000024","0.00132496000000003","0.00331776000000009","0.00331776000000009","0.00110889000000004","0.000234089999999996","0.000146410000000005","0.00235225000000006","0.00368449000000008","0.0040576900000001","0.0119246399999999","0.01946025","0.02393209","0.0154753599999999","0.0119246399999999","0.01620529","0.0077264099999999","0.00368449000000008","0.0139948899999999","0.0139948899999999","0.01700416","0.01863225","0.01946025","0.02490084","0.02119936","0.0119246399999999","0.00529984000000013","0.0040576900000001","0.00622521000000014","0.0154753599999999","0.0268304400000001","0.0438064900000003","0.0477422500000003","0.0490179600000004","0.0268304400000001","0.0100200099999999","0.00265225000000008","0.00206116000000007","0.0112572099999999","0.0353440000000002","0.0634032400000006","0.0795804099999999","0.0712889999999997","0.0634032400000006","0.0412902400000003","0.0503553600000005","0.09765625","0.0812820099999999","0.0762312099999998","0.0664608399999998","0.0320410000000001","0.02585664","0.01620529","0.0147136899999999","0.02030625","0.0388878400000002","0.0603684900000006","0.0696432099999998","0.0680688099999997","0.0589032900000005","0.0531763600000004","0.0450712900000003","0.0574081600000005","0.0412902400000003","0.0412902400000003","0.0450712900000003","0.0425596900000002","0.0477422500000003","0.0574081600000005","0.0603684900000006","0.0517562500000004","0.0603684900000006","0.00942841000000021","0.02393209","0.0268304400000001","0.0388878400000002","0.0425596900000002","0.0438064900000003","0.0450712900000003","0.0634032400000006","0.0762312099999998","0.0866124899999999","0.0883872899999999","0.0728999999999998","0.0450712900000003","0.0309408100000001","0.0331240000000001","0.0559795600000005","0.0664608399999998","0.0712889999999997","0.0589032900000005","0.0377136400000001","0.0331240000000001","0.0320410000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",143,"9/9/2015","11:46:40 AM",37.001,27.665,15.1777,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1100,21.1538461538462,2.717945035,"0.00014884","0.00110889000000004","0.000331240000000008","0.000449440000000014","0.000750760000000005","0.00331775999999988","0.00576080999999984","0.00368448999999986","8.2810000000002e-05","0.000745290000000018","0.00331776000000009","0.00446224000000009","0.00156025000000002","9.00000000000068e-06","0.000750760000000005","0.000331240000000008","0.00110889000000004","0.00236196000000004","0.00487204000000011","0.00487204000000011","0.00207025000000005","9.60999999999926e-06","0.00059049000000001","0.00368449000000008","0.00531441000000009","0.00576081000000011","0.0147379599999999","0.02301289","0.02785561","0.0186595599999999","0.0147379599999999","0.01946025","0.0100200099999999","0.00531441000000009","0.0170302499999999","0.0170302499999999","0.02033476","0.02211169","0.02301289","0.0289","0.02490084","0.0147379599999999","0.00722500000000015","0.00576081000000011","0.00829921000000015","0.0186595599999999","0.0309760000000001","0.0490622500000003","0.0532224900000003","0.0545689600000004","0.0309760000000001","0.0126112899999999","0.0040576900000001","0.00331776000000009","0.0139948899999999","0.0400800400000002","0.0696960000000006","0.0866124899999999","0.0779526399999997","0.0696960000000006","0.0463971600000003","0.0559795600000005","0.10543009","0.0883872899999999","0.0831168899999997","0.0728999999999998","0.0365574400000001","0.029929","0.01946025","0.0178222499999999","0.02393209","0.0438483600000002","0.0665124100000006","0.0762312099999998","0.0745836099999997","0.0649740100000005","0.0589518400000004","0.0504002500000004","0.0634032400000006","0.0463971600000003","0.0463971600000003","0.0504002500000004","0.0477422500000003","0.0532224900000003","0.0634032400000006","0.0665124100000006","0.0574560900000004","0.0665124100000006","0.0119464900000002","0.02785561","0.0309760000000001","0.0438483600000002","0.0477422500000003","0.0490622500000003","0.0504002500000004","0.0696960000000006","0.0831168899999997","0.0939422499999999","0.0957902499999999","0.0796368399999998","0.0504002500000004","0.0353816100000001","0.0377136400000001","0.0619014400000005","0.0728999999999998","0.0779526399999997","0.0649740100000005","0.0426009600000001","0.0377136400000001","0.0365574400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",144,"9/9/2015","11:46:41 AM",36.9163,27.665,15.1201,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1110,21.3461538461538,2.65485097,"0.00331775999999988","0.00487203999999986","0.00826280999999992","0.0015523599999999","0.0013249599999999","0.000912039999999933","0","0.000334889999999999","9.60999999999926e-06","0.00235224999999989","0.00720800999999988","0.0132710399999999","0.0154753599999999","0.00942840999999986","0.00367235999999989","0.000912039999999933","0.00574563999999988","0.00826280999999992","0.0112784399999999","0.0162307599999999","0.0162307599999999","0.0106296099999999","0.0029702499999999","0.00670760999999987","0.0139948899999999","0.0170302499999999","0.0178222499999999","0.0320409999999995","0.0438064899999996","0.0504002499999996","0.0377136399999995","0.0320409999999995","0.0388484099999996","0.0248692899999995","0.0170302499999999","0.0353816099999995","0.0353816099999995","0.0400800399999995","0.0425596899999995","0.0438064899999996","0.0518017599999995","0.0463971599999995","0.0320409999999995","0.02033476","0.0178222499999999","0.02211169","0.0377136399999995","0.0545689599999996","0.0778968099999998","0.0831168899999997","0.0847974399999999","0.0545689599999996","0.0288660099999995","0.0147136899999999","0.0132710399999999","0.0309408099999995","0.0664608399999998","0.10342656","0.123833609999999","0.113434239999999","0.10342656","0.0745289999999998","0.08655364","0.146153289999999","0.125954009999999","0.119646809999999","0.107321759999999","0.0619014399999996","0.0531763599999996","0.0388484099999996","0.0365192099999995","0.0450712899999996","0.0712889999999997","0.0995402500000001","0.111355689999999","0.109362489999999","0.09765625","0.0902401599999999","0.0795804099999999","0.0957283600000001","0.0745289999999998","0.0745289999999998","0.0795804099999999","0.0762312099999998","0.0831168899999997","0.0957283600000001","0.0995402500000001","0.0883872899999999","0.0995402500000001","0.02785561","0.0504002499999996","0.0545689599999996","0.0712889999999997","0.0762312099999998","0.0778968099999998","0.0795804099999999","0.10342656","0.119646809999999","0.132568809999999","0.134762409999999","0.115464039999999","0.0795804099999999","0.0603684899999997","0.0634032399999997","0.09388096","0.107321759999999","0.113434239999999","0.09765625","0.0696959999999997","0.0634032399999997","0.0619014399999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",145,"9/9/2015","11:46:42 AM",36.8538,27.665,15.0775,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1120,21.5384615384615,2.56859714,"0.00181476000000002","0.0100400399999998","0.0126337599999998","0.0178222499999999","0.00672399999999983","0.00624099999999982","0.00529983999999987","0.00181476000000002","0.00059049000000001","0.00156025000000002","0.00829920999999983","0.0162562499999999","0.02490084","0.0278889999999999","0.0195160899999999","0.0106502399999999","0.00529983999999987","0.0140185599999999","0.0178222499999999","0.0221414399999999","0.0289","0.0289","0.0212284899999999","0.00942840999999986","0.0155002499999998","0.0258888099999999","0.0299636099999999","0.03101121","0.0491065599999994","0.0634536099999996","0.0713424099999996","0.0560742399999994","0.0491065599999994","0.0574560899999996","0.0401200899999994","0.0299636099999999","0.0532224899999994","0.0532224899999994","0.0589518399999995","0.0619512099999995","0.0634536099999996","0.0730080399999995","0.0665639999999995","0.0491065599999994","0.03429904","0.03101121","0.03659569","0.0560742399999994","0.0762864399999996","0.10349089","0.10949481","0.11142244","0.0762864399999996","0.0451562499999994","0.02686321","0.02490084","0.0477422499999995","0.0902401599999999","0.13264164","0.155630249999999","0.143944359999999","0.13264164","0.0996033599999999","0.11343424","0.180540009999999","0.158006249999999","0.150932249999999","0.137048039999999","0.0849139599999997","0.0746382399999996","0.0574560899999996","0.0546156899999995","0.0649740099999996","0.0958521599999998","0.12823561","0.141601689999999","0.139352889999999","0.12609601","0.117649","0.10543009","0.123904","0.0996033599999999","0.0996033599999999","0.10543009","0.10156969","0.10949481","0.123904","0.12823561","0.11553201","0.12823561","0.0438902500000001","0.0713424099999996","0.0762864399999996","0.0958521599999998","0.10156969","0.10349089","0.10543009","0.13264164","0.150932249999999","0.165404889999999","0.167854089999999","0.146229759999999","0.10543009","0.0831168899999997","0.0866713599999997","0.121801","0.137048039999999","0.143944359999999","0.12609601","0.0940035599999997","0.0866713599999997","0.0849139599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",146,"9/9/2015","11:46:43 AM",36.8271,27.665,15.0594,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1130,21.7307692307692,2.503519365,"0.000327610000000016","0.00368449000000008","0.0139948899999999","0.0170302499999999","0.0229825600000001","0.0100200099999999","0.00942840999999986","0.00826280999999992","0.00368449000000008","0.00179776000000006","0.00331776000000009","0.0119246399999999","0.02119936","0.0309408100000001","0.0342620100000001","0.02490084","0.0147136899999999","0.00826280999999992","0.01863225","0.0229825600000001","0.02785561","0.0353816100000001","0.0353816100000001","0.0268304400000001","0.0132710399999999","0.02033476","0.0320410000000001","0.0365574400000001","0.0377136400000001","0.0574560899999996","0.0728999999999998","0.0813390399999998","0.0649740099999996","0.0574560899999996","0.0664608399999998","0.0476985599999996","0.0365574400000001","0.0619014399999996","0.0619014399999996","0.0680688099999997","0.0712889999999997","0.0728999999999998","0.0831168899999997","0.0762312099999998","0.0574560899999996","0.0413308900000002","0.0377136400000001","0.0438483600000002","0.0649740099999996","0.0866124899999999","0.11546404","0.121801","0.12383361","0.0866124899999999","0.0531763599999996","0.0331240000000001","0.0309408100000001","0.0559795599999997","0.10144225","0.146153290000001","0.17023876","0.158006249999999","0.146153290000001","0.11135569","0.12595401","0.196249","0.17272336","0.165323559999999","0.150776889999999","0.0957902499999999","0.0848556899999998","0.0664608399999998","0.0634032399999997","0.0745289999999998","0.10738729","0.141526440000001","0.155551359999999","0.153193959999999","0.13927824","0.13039321","0.11751184","0.136974010000001","0.11135569","0.11135569","0.11751184","0.11343424","0.121801","0.136974010000001","0.141526440000001","0.128164","0.141526440000001","0.0518017600000003","0.0813390399999998","0.0866124899999999","0.10738729","0.11343424","0.11546404","0.11751184","0.146153290000001","0.165323559999999","0.180455039999999","0.18301284","0.160400249999999","0.11751184","0.09388096","0.09765625","0.13476241","0.150776889999999","0.158006249999999","0.13927824","0.10543009","0.09765625","0.0957902499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",147,"9/9/2015","11:46:44 AM",36.845,27.665,15.0715,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",1140,21.9230769230769,2.443240655,"0.000146410000000005","3.60000000000027e-05","0.00236196000000004","0.0112784399999999","0.0140185599999999","0.01946025","0.00774399999999986","0.00722499999999984","0.00620943999999989","0.00236196000000004","0.000918090000000027","0.00207025000000005","0.00942840999999986","0.0178222499999999","0.0268304400000001","0.029929","0.0212284899999999","0.0119246399999999","0.00620943999999989","0.0154753599999999","0.01946025","0.0239630399999999","0.0309760000000001","0.0309760000000001","0.02301289","0.0106296099999999","0.0170302499999999","0.02785561","0.03207681","0.0331604100000001","0.0518017599999995","0.0665124099999997","0.0745836099999997","0.0589518399999995","0.0518017599999995","0.0603684899999997","0.0425596899999995","0.03207681","0.0560268899999995","0.0560268899999995","0.0619014399999996","0.0649740099999996","0.0665124099999997","0.0762864399999996","0.0696959999999997","0.0518017599999995","0.0365574400000001","0.0331604100000001","0.0389272900000001","0.0589518399999995","0.0796368399999998","0.10738729","0.11350161","0.11546404","0.0796368399999998","0.0477422499999995","0.0288660100000001","0.0268304400000001","0.0504002499999996","0.09388096","0.13704804","0.160400249999999","0.148533159999999","0.13704804","0.10342656","0.11751184","0.185674809999999","0.162812249999999","0.155630249999999","0.141526439999999","0.0884467599999998","0.0779526399999997","0.0603684899999997","0.0574560899999996","0.0680688099999997","0.0996033599999999","0.13256881","0.146153289999999","0.143868489999999","0.13039321","0.121801","0.10936249","0.128164","0.10342656","0.10342656","0.10936249","0.10543009","0.11350161","0.128164","0.13256881","0.11964681","0.13256881","0.0464402500000002","0.0745836099999997","0.0796368399999998","0.0996033599999999","0.10543009","0.10738729","0.10936249","0.13704804","0.155630249999999","0.170321289999999","0.172806489999999","0.150854559999999","0.10936249","0.0866124899999999","0.0902401599999999","0.126025","0.141526439999999","0.148533159999999","0.13039321","0.0977187599999998","0.0902401599999999","0.0884467599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
