"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.03030303030303","semivar6.06060606060606","semivar9.09090909090909","semivar12.1212121212121","semivar15.1515151515152","semivar18.1818181818182","semivar21.2121212121212","semivar24.2424242424242","semivar27.2727272727273","semivar30.3030303030303","semivar33.3333333333333","semivar36.3636363636364","semivar39.3939393939394","semivar42.4242424242424","semivar45.4545454545455","semivar48.4848484848485","semivar51.5151515151515","semivar54.5454545454545","semivar57.5757575757576","semivar60.6060606060606","semivar63.6363636363636","semivar66.6666666666667","semivar69.6969696969697","semivar72.7272727272727","semivar75.7575757575758","semivar78.7878787878788","semivar81.8181818181818","semivar84.8484848484848","semivar87.8787878787879","semivar90.9090909090909","semivar93.9393939393939","semivar96.969696969697","semivar100","semivar103.030303030303","semivar106.060606060606","semivar109.090909090909","semivar112.121212121212","semivar115.151515151515","semivar118.181818181818","semivar121.212121212121","semivar124.242424242424","semivar127.272727272727","semivar130.30303030303","semivar133.333333333333","semivar136.363636363636","semivar139.393939393939","semivar142.424242424242","semivar145.454545454545","semivar148.484848484848","semivar151.515151515152","semivar154.545454545455","semivar157.575757575758","semivar160.606060606061","semivar163.636363636364","semivar166.666666666667","semivar169.69696969697","semivar172.727272727273","semivar175.757575757576","semivar178.787878787879","semivar181.818181818182","semivar184.848484848485","semivar187.878787878788","semivar190.909090909091","semivar193.939393939394","semivar196.969696969697","semivar200","semivar203.030303030303","semivar206.060606060606","semivar209.090909090909","semivar212.121212121212","semivar215.151515151515","semivar218.181818181818","semivar221.212121212121","semivar224.242424242424","semivar227.272727272727","semivar230.30303030303","semivar233.333333333333","semivar236.363636363636","semivar239.393939393939","semivar242.424242424242","semivar245.454545454545","semivar248.484848484848","semivar251.515151515152","semivar254.545454545455","semivar257.575757575758","semivar260.606060606061","semivar263.636363636364","semivar266.666666666667","semivar269.69696969697","semivar272.727272727273","semivar275.757575757576","semivar278.787878787879","semivar281.818181818182","semivar284.848484848485","semivar287.878787878788","semivar290.909090909091","semivar293.939393939394","semivar296.969696969697","semivar300"
"AR-330_INDRA_2016-04-26_R_T3",37,"4/26/2016","3:23:08 PM",42.4816,16.903,18.9070118,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",240,7.34693877551021,0.138506998091747,"8.31408417855977e-05","0.000330086398158313","8.56130044089838e-06","0.000148358002852862","0.0023406901972625","0.000330086398158313","0.000733450431644055","0.000226145955422569","3.58566230416223e-05","0.00022819758056407","0.000912789718008145","0.000912789718008145","0.002053776412332","0.000912789718008145","0.000226145955422569","0.000583527312816205","0","0.00154689373652495","0.00179713592616953","0.000148358002852862","0.00154154469150013","0.00263237233422258","0.00364293847769775","3.66762260880726e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",38,"4/26/2016","3:23:09 PM",42.4859,16.903,18.90993777,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",250,7.6530612244898,0.149440943467528,"8.56130044089838e-06","0.00014506106745689","0.000444967383062387","0","0.000228197278439945","0.00263237233422258","0.000444967383062387","0.000583527795942374","0.000146704904352463","9.37627268491309e-06","0.000325159515552354","0.00109815222902443","0.00109815222902443","0.00232753949937627","0.00109815222902443","0.000146704904352463","0.000450727336515704","8.56130044089838e-06","0.00178561517277163","0.002053776412332","0.000228197278439945","0.00132034413917165","0.0023406901972625","0.00329829564002427","8.06774018435544e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",39,"4/26/2016","3:23:10 PM",42.4549,16.903,18.88884352,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",260,7.95918367346939,0.148481256787299,"0.000444967383062387","0.000330086398158313","8.19046720143587e-05","0","0.000444967383062387","3.58567428024896e-05","0.00091278911376021","0","0.00204761408532461","0.00110266699334489","0.000583527795942374","9.37627268489133e-06","0.000145061067456976","0.000145061067456976","0.000737140419108972","0.000145061067456976","0.00110266699334489","0.00179137091866808","0.000330086398158313","0.000447842518044228","0.000586819617409678","3.58567428024896e-05","0.00329829564002387","0.00482676589850468","0.00616618190700142","0.000146705146596097","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",40,"4/26/2016","3:23:11 PM",42.3883,16.903,18.84352492,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",270,8.26530612244898,0.131362379246649,"0.00205377550596015","0.00441066664512236","0.0040305839321343","0.00295595771443833","0.00205377550596015","0.00441066664512236","0.00263237233422258","0.000228197278439945","0.00205377550596015","0.00820277455448861","0.00616618033650114","0.00482676450900655","0.00234068922964892","0.0011071903537808","0.0011071903537808","0.000330086034792912","0.0011071903537808","0.00616618033650114","0.00768132875337635","0.0040305839321343","0.000583527312816034","0.000444966961177602","0.00263237233422258","0.010557437145372","0.0131775545298609","0.0153372471684497","0.00329829564002427","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",41,"4/26/2016","3:23:12 PM",42.3396,16.903,18.81038654,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",280,8.57142857142857,0.113117935018961,"0.00109815222902443","0.00615549771072073","0.00991044739451279","0.00933644087006754","0.00765749255040997","0.00615549771072073","0.00991044739451279","0.00713096309170111","0.00232753949937627","0.00615549771072073","0.0153035579270022","0.0124687171328286","0.0105294893368903","0.00664535551290261","0.00441066664512236","0.00441066664512236","0.00263237233422258","0.00441066664512236","0.0124687171328286","0.0145881876516654","0.00933644087006754","0.003282681502196","0.00294117707206446","0.00713096309170111","0.0184654860355729","0.0218838499962482","0.0246433546032807","0.00820277455448926","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",42,"4/26/2016","3:23:13 PM",42.3661,16.903,18.82841871,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",290,8.87755102040816,0.109989660538741,"0.000325159154908953","0.00022819758056407","0.00365115766353618","0.00664535714328327","0.00617687379574783","0.00482676589850468","0.00365115766353618","0.00664535714328327","0.00441066797337957","0.00091278971800793","0.00365115766353618","0.0111672859381439","0.0087668091039377","0.00715396755207692","0.0040305839321343","0.00234069019726216","0.00234069019726216","0.00110719101927036","0.00234069019726216","0.0087668091039377","0.0105574392003601","0.00617687379574783","0.00154154547675021","0.00131047258020243","0.00441066797337957","0.0138899424513597","0.0168739424520674","0.0193070608150224","0.00526161636900008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",43,"4/26/2016","3:23:14 PM",42.4637,16.903,18.89483157,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",300,9.18367346938776,0.121482655129713,"0.00441066797337957","0.00713096309170111","0.00263237233422258","3.58567428024896e-05","0.000228197278439945","0.000148358002852862","9.37627268489133e-06","3.58567428024896e-05","0.000228197278439945","0","0.00131047258020269","3.58567428024896e-05","0.00154154547675021","0.000740840209824442","0.000330086034792912","8.56135896040322e-06","0.000325159515552482","0.000325159515552482","0.00109815222902443","0.000325159515552482","0.000740840209824442","0.00132034413917165","0.000148358002852862","0.000737140962115717","0.000912789718008145","0","0.00264635549870748","0.0040305839321343","0.00526161491826006","3.75050907396088e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",44,"4/26/2016","3:23:15 PM",42.5214,16.903,18.93409409,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",310,9.48979591836735,0.137731678756588,"0.00154154547675021","0.0111672859381439","0.0153035579270022","0.00820277455448861","0.00204761408532461","0.000583527795942374","0.000733450431644055","0.00131047258020243","0.00204761408532461","0.000583527795942374","0.00154154547675021","0.00569465984122094","0.00204761408532461","0","0.000145061308339525","0.000444967383062387","0.00177986953224985","0.00328268264808999","0.00328268264808999","0.00524189032080973","0.00328268264808999","0.000145061308339525","8.56135896038243e-06","0.000733450431644055","0.00441066797337957","0.00482676589850468","0.00154154547675021","0.000148357759248429","0.000586819617409678","0.00110719035378104","0.0010981522290242","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",45,"4/26/2016","3:23:16 PM",42.5214,16.903,18.93409409,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",320,9.79591836734694,0.142453415947916,"0","0.00154154547675021","0.0111672859381439","0.0153035579270022","0.00820277455448861","0.00204761408532461","0.000583527795942374","0.000733450431644055","0.00131047258020243","0.00204761408532461","0.000583527795942374","0.00154154547675021","0.00569465984122094","0.00204761408532461","0","0.000145061308339525","0.000444967383062387","0.00177986953224985","0.00328268264808999","0.00328268264808999","0.00524189032080973","0.00328268264808999","0.000145061308339525","8.56135896038243e-06","0.000733450431644055","0.00441066797337957","0.00482676589850468","0.00154154547675021","0.000148357759248429","0.000586819617409678","0.00110719035378104","0.0010981522290242","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",46,"4/26/2016","3:23:17 PM",42.4859,16.903,18.90993777,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",330,10.1020408163265,0.140623272441175,"0.000583527795942374","0.000583527795942374","0.000228197278439945","0.00664535714328327","0.00991044739451279","0.00441066664512236","0.000444967383062387","0","8.56130044089838e-06","0.00014506106745689","0.000444967383062387","0","0.000228197278439945","0.00263237233422258","0.000444967383062387","0.000583527795942374","0.000146704904352463","9.37627268491309e-06","0.000325159515552354","0.00109815222902443","0.00109815222902443","0.00232753949937627","0.00109815222902443","0.000146704904352463","0.000450727336515704","8.56130044089838e-06","0.00178561517277163","0.002053776412332","0.000228197278439945","0.00132034413917165","0.0023406901972625","0.00329829564002427","8.06774018435544e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",47,"4/26/2016","3:23:18 PM",42.4327,16.903,18.87373732,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",340,10.4081632653061,0.134452017307689,"0.00131047258020243","0.00364293968483272","0.00364293968483272","0.000444967383062537","0.002053776412332","0.00401332132660845","0.000912789113759995","0.000228197278440052","0.00131047258020243","0.00110719101927036","0.000583527795942374","0.000228197278440052","0.00131047258020243","0.000444967383062537","0.000228197278440052","0.000228197278440052","0.00364293968483272","0.00233411021751706","0.00154154547675049","0.000330086034792912","9.37627268489133e-06","9.37627268489133e-06","0.00014506106745689","9.37627268489133e-06","0.00233411021751706","0.00329829564002427","0.00110719101927036","3.66762260881156e-05","8.31408417855977e-05","0.000444967383062537","0.00526161491826006","0.00715396755207692","0.0087668091039377","0.000740840754192187","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",48,"4/26/2016","3:23:19 PM",42.3839,16.903,18.84053089,80,"AR-330_INDRA_2016-04-26_R_T3_final.csv",350,10.7142857142857,0.128607764279627,"0.00110266699334489","0.00481731499133425","0.0087540723942397","0.0087540723942397","0.00294856384846248","0.000146704904352376","0.000908681836922529","8.96421564089989e-06","0.00233411021751706","0.00481731499133425","0.004419711394428","0.00329048508756243","0.00233411021751706","0.00481731499133425","0.00294856384846248","0.000327618326052834","0.00233411021751706","0.0087540723942397","0.00664535714328385","0.00525174871410266","0.00263935980009002","0.00131540409224989","0.00131540409224989","0.000447842941290013","0.00131540409224989","0.00664535714328385","0.00821510564932866","0.004419711394428","0.000737140962115524","0.000580244751592901","0.00294856384846248","0.0111816708732963","0.0138739092907536","0.016087794531029","0.00365115887203258","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",53,"4/26/2016","3:23:24 PM",42.4327,16.903,18.87373732,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",360,11.0204081632653,0.132795271334069,"0.00110266699334489","0","0.00131047258020243","0.00364293968483272","0.00364293968483272","0.000444967383062537","0.002053776412332","0.00401332132660845","0.000912789113759995","0.000228197278440052","0.00131047258020243","0.00110719101927036","0.000583527795942374","0.000228197278440052","0.00131047258020243","0.000444967383062537","0.000228197278440052","0.000228197278440052","0.00364293968483272","0.00233411021751706","0.00154154547675049","0.000330086034792912","9.37627268489133e-06","9.37627268489133e-06","0.00014506106745689","9.37627268489133e-06","0.00233411021751706","0.00329829564002427","0.00110719101927036","3.66762260881156e-05","8.31408417855977e-05","0.000444967383062537","0.00526161491826006","0.00715396755207692","0.0087668091039377","0.000740840754192187","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",54,"4/26/2016","3:23:25 PM",42.5303,16.903,18.94015018,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",370,11.3265306122449,0.137016798859105,"0.00441066797337957","0.00992400294010404","0.00441066797337957","0.000912789718008145","3.66762260881156e-05","3.66762260881156e-05","0.002053776412332","0.0124839213883606","0.0168386022660496","0.00933644087006754","0.0026323733603554","0.000912789718008145","0.00109815222902443","0.00178561517277163","0.0026323733603554","0.000912789718008145","0.002053776412332","0.00664535714328385","0.0026323733603554","3.66762260881156e-05","0.000327618326052834","0.000737140962115524","0.00232754046426805","0.00401332259362425","0.00401332259362425","0.00615549927986001","0.00401332259362425","0.000327618326052834","8.06775814848692e-05","0.00109815222902443","0.00525174871410266","0.00570493498224035","0.002053776412332","3.75049682568987e-05","0.000330086034792912","0.000740840209824442","0.00153620647858076","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",55,"4/26/2016","3:23:26 PM",42.4816,16.903,18.9070118,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",380,11.6326530612245,0.139912496364677,"0.00109815222902443","0.00110719101927036","0.004419711394428","0.00110719101927036","8.56130044089838e-06","0.000733450431644055","0.000733450431644055","0.000148358002852862","0.00617687379574783","0.00933644087006754","0.0040305839321343","0.000330086398158313","8.56130044089838e-06","0","8.31408417855977e-05","0.000330086398158313","8.56130044089838e-06","0.000148358002852862","0.0023406901972625","0.000330086398158313","0.000733450431644055","0.000226145955422569","3.58566230416223e-05","0.00022819758056407","0.000912789718008145","0.000912789718008145","0.002053776412332","0.000912789718008145","0.000226145955422569","0.000583527312816205","0","0.00154689373652495","0.00179713592616953","0.000148358002852862","0.00154154469150013","0.00263237233422258","0.00364293847769775","3.66762260880726e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",56,"4/26/2016","3:23:27 PM",42.4283,16.903,18.8707433,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",390,11.9387755102041,0.136318074897896,"0.00131540409224989","0.00481731499133425","8.96415576039493e-06","0.000912789718008145","8.96415576039493e-06","0.00153620647858076","0.0040133225936238","0.0040133225936238","0.000580244751592901","0.00179137091866808","0.00364293847769775","0.000740840209824442","0.000327617964048432","0.00153620647858076","0.00131540409224989","0.000737140962115524","0.000327617964048432","0.00153620647858076","0.000580244751592901","0.000146704904352463","0.000327617964048432","0.0040133225936238","0.00263237233422258","0.00178561517277163","0.000447842518044078","3.66762260880726e-05","3.66762260880726e-05","8.1904491012108e-05","3.66762260880726e-05","0.00263237233422258","0.00365115766353618","0.00131540409224989","9.37627268491309e-06","3.75050907396088e-05","0.000580244751592901","0.00570493347161993","0.00766940689752237","0.00933644087006754","0.000912789718008145","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",57,"4/26/2016","3:23:28 PM",42.375,16.903,18.8344748,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",400,12.2448979591837,0.126775933103275,"0.00131540409225015","0.00526161636900008","0.0111672859381446","0.00154154547675049","3.66762260881156e-05","0.00154154547675049","0.00569465984122094","0.00992400294010404","0.00992400294010404","0.00364293968483315","3.66762260880726e-05","0.000580244269827561","8.1904672014423e-05","0.00295595771443872","0.00569465984122094","0.00526161636900008","0.00402194926694568","0.00295595771443872","0.00569465984122094","0.00364293968483315","0.000583527795942374","0.00295595771443872","0.00992400294010404","0.00766940689752299","0.00616618190700197","0.00329829564002427","0.00179137091866808","0.00179137091866808","0.000740840754192187","0.00179137091866808","0.00766940689752299","0.00934959619875662","0.00526161636900008","0.00110266699334489","0.000908682439809679","0.00364293968483315","0.0124991304362403","0.0153372496453228","0.0176607514469381","0.00441971139442847","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",58,"4/26/2016","3:23:29 PM",42.3883,16.903,18.84352492,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",410,12.5510204081633,0.11337319565003,"8.1904672014423e-05","0.000740840209824442","0.0040305839321343","0.00933644087006754","0.000912789113759995","8.96421564089989e-06","0.000912789113759995","0.00441066664512236","0.00820277455448861","0.00820277455448861","0.00263237233422258","0.00022819758056407","0.00109815222902443","0","0.00205377550596015","0.00441066664512236","0.0040305839321343","0.00295595771443833","0.00205377550596015","0.00441066664512236","0.00263237233422258","0.000228197278439945","0.00205377550596015","0.00820277455448861","0.00616618033650114","0.00482676450900655","0.00234068922964892","0.0011071903537808","0.0011071903537808","0.000330086034792912","0.0011071903537808","0.00616618033650114","0.00768132875337635","0.0040305839321343","0.000583527312816034","0.000444966961177602","0.00263237233422258","0.010557437145372","0.0131775545298609","0.0153372471684497","0.00329829564002427","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",59,"4/26/2016","3:23:30 PM",42.3573,16.903,18.82243067,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",420,12.8571428571429,0.106439061270878,"0.000444967383062537","0.00014506106745689","0.00233411021751706","0.00715396755207692","0.0138578830346402","0.00263237233422258","0.000327617964048432","0.00263237233422258","0.00765749255040997","0.0124687193660962","0.0124687193660962","0.00524189032081024","3.58566230416223e-05","0.00014506106745689","0.000444967383062537","0.00441066664512284","0.00765749255040997","0.00715396755207692","0.00569465984122094","0.00441066664512284","0.00765749255040997","0.00524189032081024","0.00131047258020243","0.00441066664512284","0.0124687193660962","0.00992400094771888","0.00820277455448926","0.00482676450900655","0.00295595771443833","0.00295595771443833","0.00154154547675049","0.00295595771443833","0.00992400094771888","0.0118238308577541","0.00715396755207692","0.00204761318031355","0.00177986868848018","0.00524189032081024","0.0153372471684497","0.0184654887533286","0.0210069919576525","0.00616618190700197","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",60,"4/26/2016","3:23:31 PM",42.3618,16.903,18.82549274,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",430,13.1632653061224,0.106155004526409,"9.37627268491309e-06","0.000325159515552354","8.06774018435544e-05","0.00204761318031355","0.00664535714328327","0.0131463285473532","0.00232753949937627","0.000226145955422462","0.00232753949937627","0.00713096309170051","0.0117942532218219","0.0117942532218219","0.00480787334576883","8.56130044089838e-06","0.000228197278440052","0.000325159515552354","0.00401332132660845","0.00713096309170051","0.00664535714328327","0.00524189032080973","0.00401332132660845","0.00713096309170051","0.00480787334576883","0.0010981522290242","0.00401332132660845","0.0117942532218219","0.00932329480298415","0.00765749255040997","0.00441066664512236","0.00263237233422222","0.00263237233422222","0.00131047258020243","0.00263237233422222","0.00932329480298415","0.0111672838246369","0.00664535714328327","0.00177986868847988","0.0015308767420163","0.00480787334576883","0.0145881876516645","0.0176426692370038","0.0201287483006722","0.00569465984122094","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",61,"4/26/2016","3:23:32 PM",42.3794,16.903,18.83746883,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",440,13.469387755102,0.109785272443491,"0.000143426731688039","0.000226146256185587","3.66762260881156e-05","8.96421564089989e-06","0.00110719035378104","0.00483622467642097","0.0105434596378227","0.00131540336688019","9.37621144360802e-06","0.00131540336688019","0.00525174726472364","0.00933644087006754","0.00933644087006754","0.00329048394030784","8.19046720143587e-05","0.000733450431644055","3.66762260881156e-05","0.0026393587725964","0.00525174726472364","0.00483622467642097","0.00365115766353618","0.0026393587725964","0.00525174726472364","0.00329048394030784","0.000447842518044078","0.0026393587725964","0.00933644087006754","0.00715396586045488","0.00570493347162046","0.00296336083929777","0.00154689294991358","0.00154689294991358","0.000586819617409678","0.00154689294991358","0.00715396586045488","0.00877955507251891","0.00483622467642097","0.000912789113759995","0.000737140419108972","0.00329048394030784","0.0118386324780306","0.0146046306541447","0.0168739398540734","0.00403058393213476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
