"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.83018867924528","semivar5.66037735849057","semivar8.49056603773585","semivar11.3207547169811","semivar14.1509433962264","semivar16.9811320754717","semivar19.811320754717","semivar22.6415094339623","semivar25.4716981132075","semivar28.3018867924528","semivar31.1320754716981","semivar33.9622641509434","semivar36.7924528301887","semivar39.622641509434","semivar42.4528301886792","semivar45.2830188679245","semivar48.1132075471698","semivar50.9433962264151","semivar53.7735849056604","semivar56.6037735849057","semivar59.4339622641509","semivar62.2641509433962","semivar65.0943396226415","semivar67.9245283018868","semivar70.7547169811321","semivar73.5849056603774","semivar76.4150943396226","semivar79.2452830188679","semivar82.0754716981132","semivar84.9056603773585","semivar87.7358490566038","semivar90.5660377358491","semivar93.3962264150943","semivar96.2264150943396","semivar99.0566037735849","semivar101.88679245283","semivar104.716981132075","semivar107.547169811321","semivar110.377358490566","semivar113.207547169811","semivar116.037735849057","semivar118.867924528302","semivar121.698113207547","semivar124.528301886792","semivar127.358490566038","semivar130.188679245283","semivar133.018867924528","semivar135.849056603774","semivar138.679245283019","semivar141.509433962264","semivar144.339622641509","semivar147.169811320755","semivar150","semivar152.830188679245","semivar155.660377358491","semivar158.490566037736","semivar161.320754716981","semivar164.150943396226","semivar166.981132075472","semivar169.811320754717","semivar172.641509433962","semivar175.471698113208","semivar178.301886792453","semivar181.132075471698","semivar183.962264150943","semivar186.792452830189","semivar189.622641509434","semivar192.452830188679","semivar195.283018867925","semivar198.11320754717","semivar200.943396226415","semivar203.77358490566","semivar206.603773584906","semivar209.433962264151","semivar212.264150943396","semivar215.094339622642","semivar217.924528301887","semivar220.754716981132","semivar223.584905660377","semivar226.415094339623","semivar229.245283018868","semivar232.075471698113","semivar234.905660377358","semivar237.735849056604","semivar240.566037735849","semivar243.396226415094","semivar246.22641509434","semivar249.056603773585","semivar251.88679245283","semivar254.716981132075","semivar257.547169811321","semivar260.377358490566","semivar263.207547169811","semivar266.037735849057","semivar268.867924528302","semivar271.698113207547","semivar274.528301886792","semivar277.358490566038","semivar280.188679245283","semivar283.018867924528","semivar285.849056603774","semivar288.679245283019","semivar291.509433962264","semivar294.339622641509","semivar297.169811320755","semivar300"
"AR-370_NR1_2015-09-09_R_T1",32,"9/9/2015","10:15:41 AM",35.6494,27.665,14.258,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",200,5.71428571428571,0.463222034999998,"0.00574564000000015","0.00529983999999987","0.00368448999999986","0.00156024999999988","0.00407043999999984","0.00236195999999987","3.72099999999999e-05","0.0162562500000003","0.0106502400000002","0.0239630400000005","0.0212284900000004","0.0147379600000003","0.0119464900000002","0.00332929000000006","0.00829921000000015","0.00722500000000015","0.00829921000000015","0.0194881600000004","0.0268632100000006","0.0518472900000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",33,"9/9/2015","10:15:42 AM",35.6316,27.665,14.2459,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",210,6,0.437875424999999,"0.000146409999999962","0.0077264099999999","0.00368449000000008","0.00236196000000004","0.000750760000000005","0.00267289000000003","0.00133225000000001","3.59999999999814e-05","0.0194881599999999","0.0132940899999999","0.02785561","0.02490084","0.0178222499999999","0.0147379599999999","0.00487203999999986","0.0106502399999999","0.00942840999999986","0.0106502399999999","0.02301289","0.0309760000000001","0.0575040399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",34,"9/9/2015","10:15:43 AM",35.6627,27.665,14.267,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",220,6.28571428571429,0.426839694999998,"0.000445209999999949","8.10000000000061e-05","0.00446224000000009","0.00669123999999991","0.00485808999999989","0.00235224999999989","0.00529983999999987","0.00331775999999988","0.00022801000000001","0.0140422500000002","0.00887364000000014","0.0212576400000004","0.0186868900000003","0.0126337600000002","0.0100600900000001","0.00237169000000002","0.00674041000000008","0.00577600000000008","0.00674041000000008","0.0170563600000003","0.0239940100000004","0.04782969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",35,"9/9/2015","10:15:44 AM",35.7743,27.665,14.343,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",230,6.57142857142857,0.461765484999999,"0.00577600000000008","0.00942840999999986","0.00722500000000015","8.46399999999977e-05","0.02490084","0.0212284899999999","0.0155002499999998","0.0221414399999999","0.0178489599999999","0.00829921000000015","0.00180625000000004","0.000331240000000008","0.00487204000000011","0.00368449000000008","0.00132496000000003","0.00059049000000001","0.000745290000000018","3.72099999999999e-05","0","3.72099999999999e-05","0.00298116000000007","0.00622521000000014","0.0203632899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",36,"9/9/2015","10:15:45 AM",35.7921,27.665,14.3551,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",240,6.85714285714286,0.507118354999998,"0.000146410000000005","0.00776161000000013","0.0119246399999999","0.00942841000000021","0.000453690000000004","0.0288660100000001","0.02490084","0.0186595599999999","0.0258888099999999","0.0212284899999999","0.0106502400000002","0.000924160000000012","3.72099999999999e-05","0.00332929000000006","0.00236196000000004","0.00059049000000001","0.00014884","0.00155236000000004","3.60000000000027e-05","0.000146410000000005","3.60000000000027e-05","0.00180625000000004","0.00446224000000009","0.0170563599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",37,"9/9/2015","10:15:46 AM",35.7431,27.665,14.3217,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",250,7.14285714285714,0.557989654999998,"0.00111556000000002","0.000453690000000004","0.00299209000000005","0.00574563999999988","0.0040576900000001","0.000146410000000005","0.01863225","0.0154753599999999","0.0106502399999999","0.0162562499999999","0.0126112899999999","0.00487204000000011","0.00407044000000007","0.00156025000000002","0.00829921000000015","0.00672400000000012","0.00332929000000006","0.00207936000000003","3.60000000000027e-05","0.000750760000000005","0.000453690000000004","0.000750760000000005","0.00576081000000011","0.0100400400000002","0.0268959999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",38,"9/9/2015","10:15:47 AM",35.7298,27.665,14.3127,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",260,7.42857142857143,0.581766854999997,"8.10000000000061e-05","0.00179776000000006","0.000918090000000027","0.00208849000000001","0.00446223999999985","0.00299209000000005","0.000445210000000024","0.0162562499999999","0.0133171599999998","0.0088736399999998","0.0140422499999998","0.0106708899999998","0.00369664000000005","0.00529984000000013","0.00235225000000006","0.0100200100000002","0.0082810000000002","0.00444889000000012","0.00298116000000007","9.00000000000068e-06","0.00132496000000003","0.000918090000000027","0.00132496000000003","0.00720801000000018","0.0119246400000003","0.029929","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",39,"9/9/2015","10:15:48 AM",35.8235,27.665,14.3764,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",270,7.71428571428571,0.598639529999997,"0.0040576900000001","0.00299209000000005","0.000453690000000004","0.00111556000000002","0.0119683600000002","0.0170302499999999","0.0140185600000003","0.00181476000000002","0.0365574400000001","0.03207681","0.0249324099999999","0.03319684","0.0278889999999999","0.0155002500000003","8.2810000000002e-05","0.000231040000000003","0.00132496000000003","0.000745290000000018","9.00000000000068e-06","8.2810000000002e-05","0.00368449000000008","0.000745290000000018","0.00111556000000002","0.000745290000000018","0.000449440000000014","0.00207025000000005","0.0119464899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",40,"9/9/2015","10:15:49 AM",35.8458,27.665,14.3916,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",280,8,0.595256229999998,"0.000231040000000003","0.00622521000000014","0.00488601000000007","0.00133225000000001","0.00236196000000004","0.0155251600000002","0.0212284899999999","0.0178489600000003","0.00334084000000003","0.0426009600000001","0.0377524900000001","0.0299636099999999","0.03896676","0.03319684","0.0195160900000004","3.72099999999999e-05","0.000924160000000012","0.000449440000000014","0.000146410000000005","0.00014884","0.00059049000000001","0.00576081000000011","0.00180625000000004","0.00236196000000004","0.00180625000000004","3.60000000000027e-05","0.000918090000000027","0.00885480999999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",41,"9/9/2015","10:15:50 AM",35.877,27.665,14.4128,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",290,8.28571428571428,0.553429554999998,"0.000449440000000014","0.00132496000000003","0.0100200100000002","0.00829921000000015","0.00332929000000006","0.00487204000000011","0.0212576400000004","0.02785561","0.0239630400000005","0.0062410000000001","0.0518017600000003","0.0464402500000002","0.0377524900000001","0.0477859600000002","0.0413715600000001","0.0258888100000005","0.000745290000000018","0.00266256000000006","0","8.2810000000002e-05","0.00111556000000002","0.00207025000000005","0.00942841000000021","0.0040576900000001","0.00487204000000011","0.0040576900000001","0.000231040000000003","8.2810000000002e-05","0.00531440999999983","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",42,"9/9/2015","10:15:51 AM",35.8458,27.665,14.3916,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",300,8.57142857142857,0.500721734999999,"0.000449440000000014","0","0.000231040000000003","0.00622521000000014","0.00488601000000007","0.00133225000000001","0.00236196000000004","0.0155251600000002","0.0212284899999999","0.0178489600000003","0.00334084000000003","0.0426009600000001","0.0377524900000001","0.0299636099999999","0.03896676","0.03319684","0.0195160900000004","3.72099999999999e-05","0.000924160000000012","0.000449440000000014","0.000146410000000005","0.00014884","0.00059049000000001","0.00576081000000011","0.00180625000000004","0.00236196000000004","0.00180625000000004","3.60000000000027e-05","0.000918090000000027","0.00885480999999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",43,"9/9/2015","10:15:52 AM",35.8591,27.665,14.4007,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",310,8.85714285714286,0.459572554999999,"8.2810000000002e-05","0.000146410000000005","8.2810000000002e-05","0.00059049000000001","0.00774400000000017","0.0062410000000001","0.00207936000000003","0.00332929000000006","0.0178756900000003","0.0239630399999999","0.0203632900000004","0.00447561000000005","0.0464402500000002","0.0413715600000001","0.03319684","0.0426422500000001","0.03659569","0.0221414400000004","0.000231040000000003","0.00156025000000002","0.000146410000000005","9.00000000000068e-06","0.000453690000000004","0.00111556000000002","0.00722500000000015","0.00266256000000006","0.00332929000000006","0.00266256000000006","9.60999999999926e-06","0.000449440000000014","0.00722499999999984","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",44,"9/9/2015","10:15:53 AM",35.8101,27.665,14.3673,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",320,9.14285714285714,0.449485679999998,"0.00111556000000002","0.00059049000000001","0.00207025000000005","0.00059049000000001","8.2810000000002e-05","0.00298116000000007","0.00207936000000003","0.00014884","0.00059049000000001","0.0100600900000001","0.0147379599999999","0.0119464900000002","0.00112225000000001","0.0331604100000001","0.0289","0.0221414399999999","0.0299636099999999","0.0249324099999999","0.0133171600000002","0.000331240000000008","3.72099999999999e-05","0.00207025000000005","0.00132496000000003","0.000146410000000005","0","0.00266256000000006","0.000331240000000008","0.00059049000000001","0.000331240000000008","0.000918090000000027","0.00298116000000007","0.0140185599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",45,"9/9/2015","10:15:54 AM",35.8323,27.665,14.3824,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",330,9.42857142857143,0.472695004999998,"0.00022801000000001","0.000334889999999999","8.46399999999977e-05","0.000924160000000012","8.46399999999977e-05","3.60000000000027e-05","0.00485809000000014","0.00368449000000008","0.000745290000000018","0.00155236000000004","0.0133171600000002","0.01863225","0.0154753600000003","0.00236196000000004","0.0388878400000002","0.0342620100000001","0.02686321","0.0354192400000001","0.029929","0.0170302500000004","9.60999999999926e-06","0.000449440000000014","0.000924160000000012","0.000453690000000004","9.00000000000068e-06","0.00022801000000001","0.00444889000000012","0.00110889000000004","0.00155236000000004","0.00110889000000004","0.000231040000000003","0.00156025000000002","0.0106708899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",46,"9/9/2015","10:15:55 AM",35.8501,27.665,14.3945,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",340,9.71428571428571,0.523578734999998,"0.000146410000000005","0.00073984000000003","3.8439999999997e-05","8.41000000000201e-06","0.000334889999999999","8.41000000000201e-06","0.000327610000000016","0.0066912400000002","0.00529984000000013","0.00155236000000004","0.00265225000000008","0.0162562500000003","0.02208196","0.0186322500000004","0.00368449000000008","0.0438064900000003","0.0388878400000002","0.0309760000000001","0.0401200900000001","0.0342620100000001","0.0203347600000005","8.10000000000061e-05","0.00110889000000004","0.000334889999999999","8.46399999999977e-05","0.00022801000000001","0.00073984000000003","0.00620944000000017","0.00206116000000007","0.00265225000000008","0.00206116000000007","9.60999999999926e-06","0.000750760000000005","0.00831743999999979","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",47,"9/9/2015","10:15:56 AM",35.8501,27.665,14.3945,20,"AR-370_NR1_2015-09-09_R_T1_final.csv",350,10,0.596961014999997,"0","0.000146410000000005","0.00073984000000003","3.8439999999997e-05","8.41000000000201e-06","0.000334889999999999","8.41000000000201e-06","0.000327610000000016","0.0066912400000002","0.00529984000000013","0.00155236000000004","0.00265225000000008","0.0162562500000003","0.02208196","0.0186322500000004","0.00368449000000008","0.0438064900000003","0.0388878400000002","0.0309760000000001","0.0401200900000001","0.0342620100000001","0.0203347600000005","8.10000000000061e-05","0.00110889000000004","0.000334889999999999","8.46399999999977e-05","0.00022801000000001","0.00073984000000003","0.00620944000000017","0.00206116000000007","0.00265225000000008","0.00206116000000007","9.60999999999926e-06","0.000750760000000005","0.00831743999999979","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",53,"9/9/2015","10:16:02 AM",35.7208,27.665,14.3066,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",360,10.2857142857143,0.649768764999997,"0.00772641000000021","0.00772641000000021","0.00574564000000015","0.00368449000000008","0.00885481000000018","0.00722500000000015","0.0112784400000003","0.00722500000000015","0.00487204000000011","3.72099999999999e-05","0.00022801000000001","0.00235225000000006","0.00132496000000003","0.00156816000000001","0.00368448999999986","0.00236196000000004","0.00073984000000003","0.0147379599999999","0.0119464899999998","0.00776160999999982","0.0126337599999998","0.00944783999999982","0.00299209000000005","0.00622521000000014","0.00298116000000007","0.0112784400000003","0.00942841000000021","0.00529984000000013","0.00368449000000008","8.2810000000002e-05","0.00180625000000004","0.00132496000000003","0.00180625000000004","0.0082810000000002","0.0132940900000003","0.03207681","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",54,"9/9/2015","10:16:03 AM",35.7386,27.665,14.3187,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",370,10.5714285714286,0.676361049999998,"0.000146410000000005","0.00574564000000015","0.00574564000000015","0.0040576900000001","0.00236196000000004","0.00672400000000012","0.00531441000000009","0.00885481000000018","0.00531441000000009","0.00332929000000006","3.60000000000027e-05","9.00000000000068e-06","0.00132496000000003","0.00059049000000001","0.00267289000000003","0.00529983999999987","0.00368449000000008","0.00022801000000001","0.0178222499999999","0.0147379599999999","0.0100400399999998","0.0155002499999998","0.0119464899999998","0.00446224000000009","0.00446224000000009","0.00180625000000004","0.00885481000000018","0.00722500000000015","0.00368449000000008","0.00236196000000004","9.00000000000068e-06","0.000924160000000012","0.00059049000000001","0.000924160000000012","0.00622521000000014","0.0106502400000002","0.0278889999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",55,"9/9/2015","10:16:04 AM",35.7564,27.665,14.3308,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",380,10.8571428571429,0.651369129999997,"0.000146410000000005","0.000585640000000021","0.0040576900000001","0.0040576900000001","0.00266256000000006","0.00133225000000001","0.00488601000000007","0.00369664000000005","0.00672400000000012","0.00369664000000005","0.00207936000000003","0.000327610000000016","8.2810000000002e-05","0.00059049000000001","0.00014884","0.00407044000000007","0.00720800999999988","0.00529984000000013","9.00000000000068e-06","0.02119936","0.0178222499999999","0.0126112899999999","0.0186595599999999","0.0147379599999999","0.00622521000000014","0.00299209000000005","0.000924160000000012","0.00672400000000012","0.00531441000000009","0.00236196000000004","0.00133225000000001","0.00022801000000001","0.000334889999999999","0.00014884","0.000334889999999999","0.00446224000000009","0.00829921000000015","0.0239940099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",56,"9/9/2015","10:16:05 AM",35.8458,27.665,14.3916,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",390,11.1428571428571,0.619067224999998,"0.00369664000000005","0.00531441000000009","0.00722500000000015","8.41000000000201e-06","8.41000000000201e-06","8.46399999999977e-05","0.00059049000000001","8.2810000000002e-05","0","0.000449440000000014","0","0.000231040000000003","0.00622521000000014","0.00488601000000007","0.00133225000000001","0.00236196000000004","0.0155251600000002","0.0212284899999999","0.0178489600000003","0.00334084000000003","0.0426009600000001","0.0377524900000001","0.0299636099999999","0.03896676","0.03319684","0.0195160900000004","3.72099999999999e-05","0.000924160000000012","0.000449440000000014","0.000146410000000005","0.00014884","0.00059049000000001","0.00576081000000011","0.00180625000000004","0.00236196000000004","0.00180625000000004","3.60000000000027e-05","0.000918090000000027","0.00885480999999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T1",57,"9/9/2015","10:16:06 AM",35.9305,27.665,14.4493,NA,"AR-370_NR1_2015-09-09_R_T1_final.csv",400,11.4285714285714,0.562441619999999,"0.00332928999999986","0.0140422499999998","0.0170563599999998","0.0203632899999999","0.00300303999999983","0.00300303999999983","0.00447560999999982","0.00672399999999983","0.00236195999999987","0.00332928999999986","0.00133224999999988","0.00332928999999986","0.00531440999999983","0.0186595599999999","0.0162817599999998","0.0088736399999998","0.0112996899999998","0.0332332899999999","0.0413715599999994","0.03659569","0.0133402499999998","0.0697488099999995","0.0635039999999994","0.0532686399999993","0.0650760099999994","0.0575520099999994","0.03896676","0.00407043999999984","0.00776160999999982","0.00133224999999988","0.00207935999999987","0.00488600999999982","0.00672399999999983","0.0178489599999999","0.0100400399999998","0.0112996899999998","0.0100400399999998","0.00267288999999985","0.000750759999999908","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
